key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
242,"g3d1",661,1,55,False,2,0,0,108,2,0,0,0,0,0,69,70,260,290,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Castrum Abania",2,30,55,62,112230,0,-1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
243,"e3fa",674,1,20046,False,2,0,0,108,3,0,0,0,0,0,63,64,0,0,True,True,True,False,False,0,True,False,True,False,False,False,True,False,False,"the Pool of Tribute",4,21,2043,130,112242,0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
244,"e3fa_2",677,1,20047,False,2,0,0,108,3,0,0,0,0,0,70,70,300,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"the Pool of Tribute (Extreme)",4,22,2044,150,112245,0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
245,"e0182",707,1,5007,False,2,0,0,142,1,0,0,0,0,0,70,70,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,False,False,"With Heart and Steel",7,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
246,"ec006",688,1,5008,False,2,0,0,142,1,0,0,0,0,0,1,68,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,False,False,"Naadam",7,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
247,"g3d2",689,1,56,False,2,0,0,108,2,0,0,0,0,0,70,70,280,310,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Ala Mhigo",2,30,56,63,112231,0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
248,"e0184",708,1,5009,False,2,0,0,142,1,0,0,0,0,0,54,56,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,False,False,"Blood on the Deck",7,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
249,"e0185",709,1,5010,False,2,0,0,142,1,0,0,0,0,0,60,62,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,False,False,"The Face of True Evil",7,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
250,"e0186",710,1,5011,False,2,0,0,142,1,0,0,0,0,0,65,67,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,False,False,"Matsuba Mayhem",7,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
251,"e0187",711,1,5012,False,2,0,0,142,1,0,0,0,0,0,70,70,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,False,False,"The Battle on Bekko",7,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
252,"z3o2",691,1,30049,False,2,0,0,108,3,0,0,0,0,0,70,70,295,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Deltascape V1.0",5,16,3048,67,112234,0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
253,"z3o3",692,1,30050,False,2,0,0,108,3,0,0,0,0,0,70,70,295,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Deltascape V2.0",5,16,3049,68,112235,0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
254,"z3o4",693,1,30051,False,2,0,0,108,3,0,0,0,0,0,70,70,295,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Deltascape V3.0",5,16,3050,69,112236,0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
255,"z3o5",694,1,30052,False,2,0,0,108,3,0,0,0,0,0,70,70,295,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Deltascape V4.0",5,16,3051,70,112237,0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
256,"z3o2_2",695,1,30053,False,2,0,0,108,3,0,0,0,0,0,70,70,310,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Deltascape V1.0 (Savage)",5,17,3052,79,112238,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
257,"z3o3_2",696,1,30054,False,2,0,0,108,3,0,0,0,0,0,70,70,315,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Deltascape V2.0 (Savage)",5,17,3053,80,112239,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
258,"z3o4_2",697,1,30055,False,2,0,0,108,3,0,0,0,0,0,70,70,320,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Deltascape V3.0 (Savage)",5,17,3054,81,112240,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
259,"z3o5_2",698,1,30056,False,2,0,0,108,3,0,0,0,0,0,70,70,320,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Deltascape V4.0 (Savage)",5,17,3055,82,112241,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
260,"e0174",717,1,5013,False,2,0,0,142,1,0,0,0,0,0,60,62,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,False,False,"Curious Gorge Meets His Match",7,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
261,"e0168",705,1,5006,False,2,0,0,142,1,0,0,0,0,0,63,65,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,False,False,"In Thal's Name",7,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
262,"e3d4",662,1,57,False,2,0,0,108,2,0,0,0,0,0,70,70,280,340,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Kugane Castle",2,30,57,64,112232,0,-1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
263,"g3fa",719,1,20048,False,2,0,0,108,3,0,0,0,0,0,67,68,0,0,True,True,True,False,False,0,True,False,True,False,False,False,True,False,False,"Emanation",4,21,2045,131,112243,0,-1,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
264,"g3fa_2",720,1,20049,False,2,0,0,108,3,0,0,0,0,0,70,70,300,0,True,True,True,False,False,1,True,False,True,False,False,False,True,False,False,"Emanation (Extreme)",4,22,2046,151,112246,0,-1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
265,"e0171",722,1,5014,False,2,0,0,142,1,0,0,0,0,0,70,70,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,False,False,"Our Unsung Heroes",7,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
266,"e0175",718,1,5015,False,2,0,0,142,1,0,0,0,0,0,70,70,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,False,False,"The Heart of the Problem",7,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
267,"e0158",713,1,5016,False,2,0,0,142,1,0,0,0,0,0,68,70,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,False,False,"Darkwing Dragon",7,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
268,"o3c1",712,1,55002,False,2,0,0,108,3,0,0,0,0,0,1,70,0,370,True,False,True,False,False,0,False,False,False,False,True,False,True,False,False,"the Lost Canals of Uznair",9,0,9002,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
269,"ec007",684,1,5017,False,2,0,0,142,1,0,0,0,0,0,1,70,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,False,False,"The Resonant",7,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
270,"e0169",706,1,5018,False,2,0,0,142,1,0,0,0,0,0,70,70,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,False,False,"Raising the Sword",7,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
271,"e0160",715,1,5019,False,2,0,0,142,1,0,0,0,0,0,65,67,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,False,False,"The Orphans and the Broken Blade",7,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
272,"e0161",716,1,5020,False,2,0,0,142,1,0,0,0,0,0,70,70,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,False,False,"Our Compromise",7,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
273,"e0159",714,1,5021,False,2,0,0,142,1,0,0,0,0,0,70,70,0,0,False,False,True,False,False,0,False,False,False,False,False,False,True,False,False,"Dragon Sound",7,0,0,0,0,0,-1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
