key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
2973,11824,2,255,18050,1,19939,2,19938,1,19974,2,0,0,0,0,0,0,0,0,0,0,9,3,11,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2974,11826,2,255,18051,1,19939,2,19993,1,19975,1,0,0,0,0,0,0,0,0,0,0,9,3,11,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2975,13205,4,255,18052,1,19993,2,19939,2,19975,1,0,0,0,0,0,0,0,0,0,0,11,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2976,13208,4,255,18053,1,19993,2,19939,1,19975,1,0,0,0,0,0,0,0,0,0,0,11,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2977,13217,4,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2978,11823,2,255,18055,1,19939,2,19974,1,5360,4,0,0,0,0,0,0,0,0,0,0,9,3,11,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2979,11825,2,255,18056,1,19939,2,19938,1,19974,2,0,0,0,0,0,0,0,0,0,0,9,3,11,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2980,11827,2,255,18057,1,19939,2,19993,1,19975,1,0,0,0,0,0,0,0,0,0,0,9,3,11,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2981,13206,4,255,18058,1,19993,2,19939,2,19975,1,0,0,0,0,0,0,0,0,0,0,11,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2982,13209,4,255,18059,1,19993,2,19939,1,19975,1,0,0,0,0,0,0,0,0,0,0,11,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2983,13218,4,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2984,16543,3,255,18061,1,19938,2,19974,1,19975,1,12545,1,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2985,14871,5,255,18062,1,19993,2,19974,2,19975,1,5066,1,0,0,0,0,0,0,0,0,12,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2986,14876,5,255,18063,1,19974,2,19975,1,19938,1,0,0,0,0,0,0,0,0,0,0,12,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2987,14878,5,255,18064,1,19974,3,19975,1,19938,1,0,0,0,0,0,0,0,0,0,0,12,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2988,13210,4,255,18065,1,19993,3,19975,1,5510,1,0,0,0,0,0,0,0,0,0,0,11,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2989,13219,4,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2990,13198,4,255,18067,1,19993,2,19974,1,19975,1,0,0,0,0,0,0,0,0,0,0,11,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2991,13200,4,255,18068,1,19993,3,19974,1,19975,1,19938,1,0,0,0,0,0,0,0,0,11,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2992,13202,4,255,18069,1,19993,2,19938,1,19975,1,0,0,0,0,0,0,0,0,0,0,11,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2993,13207,4,255,18070,1,19993,3,19974,1,19975,1,19938,1,0,0,0,0,0,0,0,0,11,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2994,13212,4,255,18071,1,19993,2,19938,1,19975,1,5510,1,0,0,0,0,0,0,0,0,11,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2995,13221,4,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2996,16544,3,255,18073,1,19938,2,19974,1,19975,1,12544,1,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2997,14872,5,255,18074,1,19993,2,19974,2,19975,1,5066,1,0,0,0,0,0,0,0,0,12,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2998,14877,5,255,18075,1,19974,2,19975,1,19938,1,0,0,0,0,0,0,0,0,0,0,12,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
2999,14879,5,255,18076,1,19974,3,19975,1,19938,1,0,0,0,0,0,0,0,0,0,0,12,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3000,13211,4,255,18077,1,19993,3,19975,1,5510,1,0,0,0,0,0,0,0,0,0,0,11,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3001,13220,4,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3002,18864,0,255,18079,1,19925,2,19919,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3,9,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3003,14874,5,255,18080,1,19974,3,19975,1,19938,1,5351,5,0,0,0,0,0,0,0,0,12,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3004,16546,3,255,18081,1,19938,2,19974,1,19975,1,5351,2,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3005,14881,5,255,18082,1,19974,3,19993,1,19975,1,5064,1,0,0,0,0,0,0,0,0,12,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3006,13214,4,255,18083,1,19993,2,19938,1,19975,1,5510,1,0,0,0,0,0,0,0,0,11,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3007,13223,4,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3008,18863,0,255,18085,1,19925,2,19919,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3,9,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3009,14873,5,255,18086,1,19974,3,19975,1,19938,1,5352,5,0,0,0,0,0,0,0,0,12,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3010,16545,3,255,18087,1,19938,2,19974,1,19975,1,5352,2,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3011,14880,5,255,18088,1,19974,3,19993,1,19975,1,5064,1,0,0,0,0,0,0,0,0,12,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3012,13213,4,255,18089,1,19993,2,19938,1,19975,1,5510,1,0,0,0,0,0,0,0,0,11,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3013,13222,4,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3014,16547,3,255,18091,1,19938,1,19962,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3015,16548,3,255,18092,1,19938,1,19962,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3016,16549,3,255,18093,1,19938,1,19962,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3017,16551,3,255,18094,1,19938,1,19962,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3018,16550,3,255,18095,1,19938,1,19962,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3019,16552,3,255,18096,1,19938,2,19962,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3020,16553,3,255,18097,1,19938,2,19962,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3021,16554,3,255,18098,1,19938,2,19962,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3022,16556,3,255,18099,1,19938,2,19962,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3023,16555,3,255,18100,1,19938,2,19962,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3024,16557,3,255,18101,1,19938,1,19962,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3025,16558,3,255,18102,1,19938,1,19962,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3026,16559,3,255,18103,1,19938,1,19962,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3027,16561,3,255,18104,1,19938,1,19962,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3028,16560,3,255,18105,1,19938,1,19962,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3029,16562,3,255,18106,1,19938,1,19962,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3030,16563,3,255,18107,1,19938,1,19962,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3031,16564,3,255,18108,1,19938,1,19962,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3032,16566,3,255,18109,1,19938,1,19962,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3033,16565,3,255,18110,1,19938,1,19962,1,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,2,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3034,10368,1,270,18189,1,19941,2,19938,1,19926,1,19993,1,5507,1,0,0,0,0,0,0,8,4,11,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3035,10372,1,270,18190,1,19941,2,19940,1,19926,1,19974,1,19964,2,0,0,0,0,0,0,8,4,11,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3036,10369,1,270,18191,1,19941,3,19926,1,19939,1,5507,1,0,0,0,0,0,0,0,0,8,4,11,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3037,18866,0,265,18192,1,19926,1,19941,3,19993,1,5507,1,0,0,0,0,0,0,0,0,10,3,9,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3038,18867,0,265,18193,1,19926,2,19941,2,19938,1,19978,1,0,0,0,0,0,0,0,0,10,3,9,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3039,10374,1,270,18194,1,19941,2,19940,1,19926,1,19939,1,5507,1,0,0,0,0,0,0,8,4,11,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3040,10370,1,270,18195,1,19941,3,19940,1,19939,1,5507,1,0,0,0,0,0,0,0,0,8,4,11,3,0,True,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3041,10375,1,270,18196,1,19941,2,19940,1,19926,1,19939,1,12611,1,0,0,0,0,0,0,8,4,11,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3042,18868,0,265,18197,1,19926,2,19940,1,19904,2,0,0,0,0,0,0,0,0,0,0,10,3,9,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3043,16580,3,270,18198,1,19940,3,19994,1,12541,1,12550,1,0,0,0,0,0,0,0,0,10,4,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3044,20184,6,265,18199,1,19994,2,19940,1,19926,1,19901,1,0,0,0,0,0,0,0,0,13,3,12,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3045,20185,6,265,18200,1,19994,2,19940,1,19926,1,19901,1,0,0,0,0,0,0,0,0,13,3,12,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3046,16582,3,270,18201,1,19940,3,19941,1,19938,1,19962,3,19901,1,0,0,0,0,0,0,10,4,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3047,10373,1,270,18202,1,19941,3,19926,1,19974,1,12524,1,20008,1,0,0,0,0,0,0,8,4,11,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3048,16581,3,270,18203,1,19940,3,19926,1,12524,2,0,0,0,0,0,0,0,0,0,0,10,4,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3049,11829,2,265,18204,1,19941,2,19939,1,19938,1,19993,1,0,0,0,0,0,0,0,0,9,3,11,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3050,11830,2,265,18205,1,19941,3,19939,1,19993,1,0,0,0,0,0,0,0,0,0,0,9,3,11,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3051,11835,2,270,18206,1,19941,3,19993,1,19974,2,0,0,0,0,0,0,0,0,0,0,9,4,11,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3052,11837,2,270,18207,1,19941,2,19994,1,19939,1,0,0,0,0,0,0,0,0,0,0,9,4,11,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3053,13230,4,265,18208,1,19994,2,19977,2,19978,1,0,0,0,0,0,0,0,0,0,0,11,3,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3054,11839,2,270,18209,1,19941,2,19994,1,19939,1,0,0,0,0,0,0,0,0,0,0,9,4,11,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3055,11833,2,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3056,11831,2,265,18211,1,19941,3,19939,1,19993,1,5358,2,0,0,0,0,0,0,0,0,9,3,11,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3057,11836,2,270,18212,1,19941,2,19977,2,19938,1,0,0,0,0,0,0,0,0,0,0,9,4,11,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3058,11838,2,270,18213,1,19941,2,19994,1,19939,1,0,0,0,0,0,0,0,0,0,0,9,4,11,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3059,13231,4,265,18214,1,19994,2,19977,2,19978,1,0,0,0,0,0,0,0,0,0,0,11,3,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3060,11840,2,270,18215,1,19941,2,19994,1,19938,1,0,0,0,0,0,0,0,0,0,0,9,4,11,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3061,11834,2,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3062,14886,5,265,18217,1,19977,2,19978,1,19941,1,0,0,0,0,0,0,0,0,0,0,12,3,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3063,14895,5,270,18218,1,19977,2,19994,1,19941,1,19978,1,0,0,0,0,0,0,0,0,12,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3064,13226,4,265,18219,1,19994,2,19977,1,19978,1,19939,1,0,0,0,0,0,0,0,0,11,3,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3065,14901,5,270,18220,1,19977,2,19994,1,19941,1,19978,1,0,0,0,0,0,0,0,0,12,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3066,13242,4,270,18221,1,19994,2,19977,1,19978,1,5510,1,0,0,0,0,0,0,0,0,11,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3067,13233,4,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3068,13225,4,265,18223,1,19994,2,19941,1,19978,1,0,0,0,0,0,0,0,0,0,0,11,3,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3069,14897,5,270,18224,1,19977,3,19994,1,19978,1,19939,1,0,0,0,0,0,0,0,0,12,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3070,13228,4,265,18225,1,19994,2,19941,1,19978,1,0,0,0,0,0,0,0,0,0,0,11,3,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3071,14903,5,270,18226,1,19977,3,19994,1,19978,1,19939,1,0,0,0,0,0,0,0,0,12,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3072,13244,4,270,18227,1,19994,2,19977,1,19978,1,5510,1,0,0,0,0,0,0,0,0,11,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3073,13235,4,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3074,14887,5,265,18229,1,19977,2,19978,1,19941,1,0,0,0,0,0,0,0,0,0,0,12,3,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3075,14896,5,270,18230,1,19977,2,19994,1,19941,1,19978,1,0,0,0,0,0,0,0,0,12,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3076,13227,4,265,18231,1,19994,2,19977,1,19978,1,19939,1,0,0,0,0,0,0,0,0,11,3,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3077,14902,5,270,18232,1,19977,2,19994,1,19941,1,19978,1,0,0,0,0,0,0,0,0,12,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3078,13243,4,270,18233,1,19994,2,19974,1,19978,1,5510,1,0,0,0,0,0,0,0,0,11,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3079,13234,4,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3080,16583,3,270,18235,1,19940,3,19978,1,0,0,0,0,0,0,0,0,0,0,0,0,10,4,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3081,14899,5,270,18236,1,19977,3,19974,1,19994,1,19978,1,0,0,0,0,0,0,0,0,12,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3082,13229,4,265,18237,1,19994,2,19940,1,19978,1,0,0,0,0,0,0,0,0,0,0,11,3,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3083,14905,5,270,18238,1,19977,3,19994,1,19978,1,19938,1,0,0,0,0,0,0,0,0,12,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3084,13246,4,270,18239,1,19994,3,19993,1,19978,1,5510,1,0,0,0,0,0,0,0,0,11,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3085,14892,5,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3086,14888,5,265,18241,1,19977,2,19994,1,19978,1,19938,1,5358,1,0,0,0,0,0,0,12,3,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3087,14898,5,270,18242,1,19977,3,19994,1,19978,1,19938,1,0,0,0,0,0,0,0,0,12,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3088,14889,5,265,18243,1,19977,2,19994,1,19978,1,0,0,0,0,0,0,0,0,0,0,12,3,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3089,14904,5,270,18244,1,19977,3,19994,1,19978,1,19938,1,0,0,0,0,0,0,0,0,12,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3090,13245,4,270,18245,1,19994,2,19977,1,19978,1,5510,1,0,0,0,0,0,0,0,0,11,4,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3091,14891,5,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,10,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3092,16584,3,270,18247,1,19940,1,19938,1,19963,2,0,0,0,0,0,0,0,0,0,0,10,4,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3093,16585,3,270,18248,1,19940,1,19938,1,19963,2,0,0,0,0,0,0,0,0,0,0,10,4,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3094,16586,3,270,18249,1,19940,1,19938,1,19963,2,0,0,0,0,0,0,0,0,0,0,10,4,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3095,16588,3,270,18250,1,19940,1,19938,1,19963,2,0,0,0,0,0,0,0,0,0,0,10,4,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3096,16587,3,270,18251,1,19940,1,19938,1,19963,2,0,0,0,0,0,0,0,0,0,0,10,4,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3097,16589,3,270,18252,1,19940,1,19963,2,19978,1,0,0,0,0,0,0,0,0,0,0,10,4,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3098,16590,3,270,18253,1,19940,1,19963,2,19978,1,0,0,0,0,0,0,0,0,0,0,10,4,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3099,16591,3,270,18254,1,19940,1,19963,2,19978,1,0,0,0,0,0,0,0,0,0,0,10,4,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3100,16593,3,270,18255,1,19940,1,19963,2,19978,1,0,0,0,0,0,0,0,0,0,0,10,4,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3101,16592,3,270,18256,1,19940,1,19963,2,19978,1,0,0,0,0,0,0,0,0,0,0,10,4,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3102,16569,3,265,18257,1,19940,1,19938,1,19993,1,0,0,0,0,0,0,0,0,0,0,10,3,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3103,16570,3,265,18258,1,19940,1,19938,1,19993,1,0,0,0,0,0,0,0,0,0,0,10,3,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
3104,16571,3,265,18259,1,19940,1,19938,1,19993,1,0,0,0,0,0,0,0,0,0,0,10,3,8,3,0,False,50,100,100,100,0,0,0,0,0,0,0,True,True,True,0,0,False,False,0,65535,0
