key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
160,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Why must I have such ill luck? I <Emphasis>finally</Emphasis> meet a good man─tall, handsome, caring─and invite him out for a romantic afternoon on Hopeseed Pond, just the two of us, casting our lines into the calm water as we listen to the forest whisper.","But what happens on the path home? What <Emphasis>always</Emphasis> happens! We're attacked by a pack of lindwurms! And of course, the gentleman he is, my love sacrifices himself to the creatures that I might escape unscathed. And so here I sit, twenty summers gone since my first nameday, and still without husband.","Oh, and I almost forgot. The lindwurms have finished devouring my soulmate and now they are after me. Perhaps I should just sit here and allow them to ravage my flesh... Is there no one who will come to my rescue?","Help the damsel in distress?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","I am coming, Gerard...or was it Gerald. No, Gerald was last week...though, I suppose he'll be there, too.",""
161,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Ah, visiting one! This one is Phanaxio of the New Leaf. This one seeks aid from one who seeks to give it.","This one stands in a sad, sad place, soaked with the blood of many friendly ones. This one's companions were slain by touched ones for refusing to bend to their dark design.","This one only wishes to gather fallen ones' belongings, so that fallen ones may be returned to a place more proper than this. Would spoken one who stands here now hear this one's humble entreaty?","Collect the effects of the fallen sylphs?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","This one is gladdened at spoken one's response. This one shall wait here for the items.","","This one is saddened by spoken one's response, but understands that it cannot be helped. This one will endure...",""
162,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Has spoken one found the effects of fallen brave ones?","","","","This one cannot express the feelings that well in this one's heart. Yet, the search is not over. There are still more items to be found.","","Then this one shall wait.",""
163,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"The effects of this one's fallen companions must be gathered if fallen ones' memories are to endure. Here this one shall wait until all have been found.","","","","","","",""
164,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"This one is filled with sorrow for the loss of close companions, but the return of these keepsakes will ensure fallen ones' memories endure for all time.","","","","","","",""
165,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"Has spoken one found further effects of fallen brave ones?","","","","Spoken one is more resourceful than this one could have ever imagined. Further thanks are in order.","","Then this one shall make ready to take the items on one final journey.",""
166,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"What is all the fuss, you ask? Why, it is this...this...<Emphasis>thing</Emphasis>, that is what. Though forbidden entry to the springs, he insists on returning each and every day to disturb our other customers.","Oh, but it is not what you think. We haven't banned him for what he <Emphasis>is</Emphasis>, but for what he has <Emphasis>done</Emphasis>─namely exposing himself to several of the other bathers.","It is my duty to escort him off the premises, but just look at the size of him! Without several extra helping hands, I fear that this will not end well for me or the springs. Might you lend me your blade?","Drive the debaucher from the springs?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","Well, then wish me the Spinner's luck, because I will most definitely need it... Ulp!",""
167,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Tell me, did you happen to see a pair of double-crossing snakes on your way here? No, I suppose you did not. But that is no longer of any matter. What matters is the opportunity that sits here before each of us. That is, unless you are a double-crossing snake as well.","Look around. What do you see? Does this look like any place for an unarmed merchant? No it does not. Then what, you ask, am I doing here? I'd like to know the answer myself! One moment I was on my way to discuss business at the Ceruleum Processing Plant, flanked by a pair of burly Hellsguards, the next I'm all by my lonesome.","Yes, perhaps there was talk of me halving their pay on account of their not having slain a single beast since that ladybug outside Stonesthrow...but that is beside the point! They could have at least waited until we had arrived at the plant and I had paid them their half before leaving me. And now, here I am, short one escort...","Accompany the merchant to the plant?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","But I'll pay you with the money I promised the others! Is that not enough incentive!?",""
168,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"A scout has just returned bearing ill tidings. A party of Amalj'aa and their tempered slaves have begun a summoning rite nearby. Do you know what that means, fool? Ifrit! The hells-damned primal could be here breathing fire down our necks any moment!","While I do not doubt my unit would fight bravely if it came to battle with the Lord of the Inferno, I fear we would be overmatched and their deaths would be for naught. However, those Amalj'aa who conduct the rites, they we may be able to handle.","With some help...of course. If we can engage the lizards and the tempered and distract them long enough to destroy the glowing cresset used in the rites, we may be able to thwart their plans and drive them back to Zahar'ak. Will you join us?","Aid the recruit?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","Then we shall do the deed without you. Such is our duty, such is our destiny.",""
169,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"We must stop the summoning rites at once!","The only way to do so is to locate the glowing cresset used in the dark ceremony, and the quickest way to locate it is by gutting the Amalj'aa who devise to use the unholy vessel.","But keep your eyes open for the tempered. Despite their outward appearances, they are no longer like us. They have been ripped of their souls and will throw themselves on a blade without hesitation if it means to protect their fiery masters. Deal with them, but only if you must.","","","","",""
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"An adventurer! And just in the nick of time! Can you lend a man a hand?","The cart with today's shipment of sour red was overturned just as she left from Wineport. If it were simply restacking crates, I wouldn't bother asking an outsider for help, but my boy who rode ahead to corral the bolted cart birds spotted a band of buccaneers headed this direction.","I haven't the means to defend meself or the crates, and the Wineport militia is too drunk to be of any help. So I must put the fate of my cargo in your hands.","Protect the wine from the buccaneers?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","Then I'll be forced to abandon my wine...and my livelihood... Forgive me, son...",""
171,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Fortune may be a fickle mistress, but today she chose to smile upon a lone draughtsman, and for that I thank her...and thank <Emphasis>you</Emphasis> as well.","Now I must gather my things and ready myself for the short, but sweet journey back to the plant. Though, if you happen to find any more cores in the time before I depart, I will be more than happy to purchase those off you.","","","","","",""
172,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,2,0,0,0,0,0,0,"What is this? Has my knight wrenched more cores from the cold, dead corpses of our friendly neighborhood sprites?","","","","Huzzah, huzzah! I knew from the moment I saw you that you were not one to let a man down. A tip of my hat to you...had I a hat to tip.","","Hoarding cores will do you little good. There are only a handful of people in the realm who seek them, and I guarantee you none are as kind...or rich as I.",""
173,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"Shhh! Quiet down! Any louder and you will compromise my position to the enemy! Over there. Can you not see the small party of imperial troops? Their purpose, and how they made it this deep into the Twelveswood without being discovered─that is what I was here to find out...that is, until the tempered sylphs arrived.","Now the two groups are fighting, and more sylphs gather as we speak. The tempered followers of Ramuh are not what one would call friends of Gridania, but we may be able to use this situation to our advantage.","Allow the beastmen and the imperials to weaken each other just enough, and then swoop in and put the Garlean invaders to the sword, frightening off any sylphs who remain.","See Mianne's far-fetched plan into motion?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","Think about it! If this works, I'll be awarded the Emerald Leaf! Oh, and, uh...you might be awarded something, too.","","Then begone with you. I won't be dragged off for tempering because you couldn't keep quiet.",""
174,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"You have good timing, adventurer. If it is work you seek, you are in luck, for we are in need of several extra hands.","My unit has been informed that the kobolds are preparing to start a new dig at a nearby location and have begun hauling their tools to the site.","They have yet to catch wind of me and my men, and so if we strike now, we will catch them unawares, giving us the upper hand. We may even succeed in destroying their equipment. What say you? There is a spot for you in our line, and you're entitled to any loot you find and can carry off this godsforsaken mountain. If you survive, that is!","Join the unit in their assault?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","And you would watch as an opportunity such as this one slips from your fingers like sand? You adventurers are as fickle as lady fortune herself.",""
175,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"My daughter! They've taken my daughter!","There were four of them, all dressed in robes redder than a hunter's moon. They called themselves the Lambs of Dalamud and assured me she would not be harmed, but I've heard the rumors. I know about the blood sacrifices to their pagan god!","Please, <If(PlayerParameter(4))>milady<Else/>milord</If>! I beg of thee! I am but an old man, but you─you can rescue my daughter from the grim fate that awaits her.","Hunt down the kidnappers?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","I will be forever in debt to you, <If(PlayerParameter(4))>milady<Else/>milord</If>!","","First my wife...then my sons...and now my daughter... <sob>",""
176,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"The Lambs of Dalamud cannot be far. Find them and save my poor daughter. She has only seen but sixteen summers!","","","","","","",""
177,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"No! Stay away!
Oh... Are you not one of them? Then you must help me! Quickly, before they return!","","","","","","",""
178,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,3,0,0,0,0,"I cannot thank you enough! You do not know what this means to me and my father. He will be overjoyed at my return.","But the Lambs of Dalamud... They will come again, as they have so many times in the past. They took my mother and brothers before me, and will not stop until my blood, too, has stained the desert floor, giving life to their all-powerful god.","Unless, that is, we can end it... <Emphasis>You</Emphasis> can end it. The Lambs lurk nearby. I believe they watch us even now. Put them to the sword and free the peoples of northern Thanalan from the grip of fear...or it will only be a matter of time before I am drained of my lifeblood as my poor father watches...","Hunt down and slay the Lambs of Dalamud?

<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>※The recommended level for this FATE is <Value>IntegerParameter(1)</Value>.<UIGlow>01</UIGlow><UIForeground>01</UIForeground>","","","Do our lives mean that little to you?",""
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,0,0,0,0,0,0,0,0,"Your blood will give us strength!","","","","","","",""
