Index,0 [0x0][0x0],1 [0x2][0x8],2 [0x0][0x4],3 [0x2][0x9],4 [0x2][0xa],5 [0x2][0xb],6 [0x2][0xc],7 [0x2][0xd]
1418,"Biggs",0,"Biggs",0,0,1,0,1
1419,"Sister Wulfiue",0,"Sister Wulfiue",0,0,1,1,1
1420,"tainted wind sprite",0,"tainted wind sprites",0,0,1,0,0
1421,"Jenlyns Straightblade",0,"Jenlyns Straightblade",0,0,1,0,1
1422,"Raya-O-Senna",0,"Raya-O-Senna",0,0,1,1,1
1423,"A-Ruhn-Senna",0,"A-Ruhn-Senna",0,0,1,0,1
1424,"tainted earth sprite",0,"tainted earth sprites",0,0,1,0,0
1425,"Brother Nolanel",0,"Brother Nolanel",0,0,1,0,1
1426,"Brother Joacin",0,"Brother Joacin",0,0,1,0,1
1427,"Downy Dunstan",0,"Downy Dunstan",0,0,1,0,1
1428,"Gavial",0,"Gavial",0,0,1,0,1
1429,"Gargamelle",0,"Gargamelle",0,0,1,0,1
1430,"Lutin",0,"Lutin",0,0,1,0,1
1431,"Seps",0,"Seps",0,0,1,0,1
1432,"Rongeur",0,"Rongeur",0,0,1,0,1
1433,"Klythios",0,"Klythios",0,0,1,0,1
1434,"Roc",0,"Roc",0,0,1,0,1
1435,"Sutali Hueloc of the North Wind",0,"Sutali Hueloc of the North Wind",0,0,1,0,1
1436,"Sateli Hueloc of the South Wind",0,"Sateli Hueloc of the South Wind",0,0,1,0,1
1437,"Sotoli Hueloc of the East Wind",0,"Sotoli Hueloc of the East Wind",0,0,1,0,1
1438,"Sethuli Hueloc of the West Wind",0,"Sethuli Hueloc of the West Wind",0,0,1,0,1
1439,"Gozol Itzcan the Hatchet",0,"Gozol Itzcan the Hatchet",0,0,1,0,1
1440,"Svara",0,"Svara",0,0,1,0,1
1441,"Nburu",0,"Nburu",0,0,1,0,1
1442,"Porus",0,"Porus",0,0,1,0,1
1443,"Dione",0,"Dione",0,0,1,0,1
1444,"Gwyllgi",0,"Gwyllgi",0,0,1,0,1
1445,"Steropes",0,"Steropes",0,0,1,0,1
1446,"gorgimera",0,"gorgimeras",0,0,1,0,0
1447,"Second Eye",0,"second eyes",0,0,1,0,0
1448,"Winged Scavenger",0,"winged scavengers",0,0,1,0,0
1449,"hellsbound warrior",0,"hellsbound warriors",0,0,1,0,0
1450,"Guardian Tree",0,"Guardian Trees",0,0,1,0,0
1451,"brightwisp",0,"brightwisps",0,0,1,0,0
1452,"A-Towa-Cant",0,"A-Towa-Cant",0,0,1,0,1
1453,"269th Order Mendicant Da Za",0,"269th Order Mendicant Da Za",0,0,1,0,0
1454,"Alderique the Unyielding",0,"Alderique the Unyielding",0,0,1,0,1
1455,"Haurchefant",0,"Haurchefant",0,0,1,0,1
1456,"Pascaleret",0,"Pascaleret",0,0,1,0,1
1457,"Guillaime",0,"Guillaime",0,0,1,0,1
1458,"Vairemont",0,"Vairemont",0,0,1,0,1
1459,"ADS",0,"ADS",0,1,1,0,0
1460,"patrol node",0,"patrol nodes",0,0,1,0,0
1461,"dark matter golem",0,"dark matter golems",0,0,1,0,0
1462,"dark matter coeurl",0,"dark matter coeurls",0,0,1,0,0
1463,"dark matter pteroc",0,"dark matter pterocs",0,0,1,0,0
1464,"dark matter mantis",0,"dark matter mantises",0,0,1,0,0
1465,"dark matter pelican",0,"dark matter pelicans",0,0,1,0,0
1466,"Caduceus",0,"Caduceus",0,0,1,0,1
1467,"dark matter slime",0,"dark matter slimes",0,0,1,0,0
1468,"quarantine node",0,"quarantine nodes",0,0,1,0,0
1469,"attack node",0,"attack nodes",0,1,1,0,0
1470,"sanitary node",0,"sanitary nodes",0,0,1,0,0
1471,"monitoring node",0,"monitoring nodes",0,0,1,0,0
1472,"defense node",0,"defense nodes",0,0,1,0,0
1473,"disposal node",0,"disposal nodes",0,0,1,0,0
1474,"clockwork bug",0,"clockwork bugs",0,0,1,0,0
1475,"clockwork soldier",0,"clockwork soldiers",0,0,1,0,0
1476,"spinner-rook",0,"spinner-rooks",0,0,1,0,0
1477,"clockwork knight",0,"clockwork knights",0,0,1,0,0
1478,"clockwork dreadnaught",0,"clockwork dreadnaughts",0,0,1,0,0
1479,"dark matter slug",0,"dark matter slugs",0,0,1,0,0
1480,"dark matter pugil",0,"dark matter pugils",0,0,1,0,0
1481,"dark matter aurelia",0,"dark matter aureliae",0,0,1,0,0
1482,"Twintania",0,"Twintania",0,0,1,0,1
1483,"Hygieia",0,"Hygieia",0,0,1,1,1
1484,"Asclepius",0,"Asclepius",0,0,1,0,1
1485,"dreadknight",0,"dreadknights",0,0,1,0,0
1486,"Cid",0,"Cid",0,0,1,0,1
1487,"magitek armor",0,"suits of magitek armor",0,0,1,0,0
1488,"Gundobald",0,"Gundobald",0,0,1,0,1
1489,"Wilred",0,"Wilred",0,0,1,0,1
1490,"golem soulstone",0,"golem soulstones",0,0,1,0,0
1491,"",0,"",0,0,0,0,0
1492,"Urianger",0,"Urianger",0,0,1,0,1
1493,"Foreseer K'lyhia",0,"Foreseer K'lyhia",0,0,1,1,1
1494,"Geissfryn Eveningcalm",0,"Geissfryn Eveningcalm",0,0,1,0,1
1495,"Aersthota Morningcalm",0,"Aersthota Morningcalm",0,0,1,1,1
1496,"Thubyrgeim the Transpicuous",0,"Thubyrgeim the Transpicuous",0,0,1,1,1
1497,"mouche volante",0,"mouches volantes",0,0,1,0,0
1498,"amanuensis",0,"amanuenses",0,1,1,0,0
1499,"deepvoid slave",0,"deepvoid slaves",0,0,1,0,0
1500,"Doesmaga Poisonheart",0,"Doesmaga Poisonheart",0,0,1,0,1
1501,"glowing grimoire",0,"glowing grimoires",0,0,1,0,0
1502,"Wedge",0,"Wedge",0,0,1,0,1
1503,"Aeetes",0,"Aeetes",0,0,1,0,1
1504,"Bagoly",0,"Bagoly",0,0,1,0,1
1505,"Aspidochelone",0,"Aspidochelone",0,0,1,0,1
1506,"Cindersoot Pegujj Chah",0,"Cindersoot Pegujj Chah",0,0,1,0,1
1507,"Whitespark Hepugg Roh",0,"Whitespark Hepugg Roh",0,0,1,0,1
1508,"Arimaspi",0,"Arimaspi",0,0,1,0,1
1509,"vanguard prototype",0,"vanguard prototypes",0,0,1,0,0
1510,"Racumon",0,"Racumon",0,0,1,0,1
1511,"bomb baron",0,"bomb barons",0,0,1,0,0
1512,"Twin-tongued Addison",0,"Twin-tongued Addison",0,0,1,0,1
1513,"Milburh",0,"Milburh",0,0,1,1,1
1514,"Milburh the Malicious",0,"Milburh the Malicious",0,0,1,1,1
1515,"Sekhmet",0,"Sekhmet",0,0,1,0,1
1516,"Jolly Green",0,"Jolly Green",0,0,1,0,1
1517,"Metshaldjas",0,"Metshaldjas",0,0,1,0,1
1518,"Voll the Sharkskinned",0,"Voll the Sharkskinned",0,0,1,0,1
1519,"Oannes",0,"Oannes",0,0,1,0,1
1520,"Karkinos",0,"Karkinos",0,0,1,0,1
1521,"Zoredonite",0,"Zoredonite",0,0,1,0,1
1522,"Scarface Bugaal Ja",0,"Scarface Bugaal Ja",0,0,1,0,1
1523,"Ose",0,"Ose",0,0,1,0,1
1524,"59th Order Pickman Be Ze",0,"59th Order Pickman Be Ze",0,0,1,0,1
1525,"Brounger",0,"Brounger",0,0,1,0,1
1526,"Peryton",0,"Peryton",0,0,1,0,1
1527,"Number 128",0,"Number 128s",0,0,1,0,1
1528,"Balidet",0,"Balidet",0,0,1,0,1
1529,"mantis king",0,"mantis kings",0,0,1,0,0
1530,"Sebek",0,"Sebek",0,0,1,0,1
1531,"Alka Zolka the Thinker",0,"Alka Zolka the Thinker",0,0,1,0,1
1532,"Miser's Mistress",0,"Miser's Mistresses",0,0,1,1,0
1533,"Coincounter",0,"Coincounters",0,0,1,0,0
1534,"Locksmith",0,"Locksmiths",0,0,1,0,0
1535,"morbol seedling",0,"morbol seedlings",0,0,1,0,0
1536,"morbol fruit",0,"morbol fruits",0,0,1,0,0
1537,"swollen morbol fruit",0,"swollen morbol fruits",0,0,1,0,0
1538,"goldvine",0,"goldvines",0,0,1,0,0
1539,"vale bat",0,"vale bats",0,0,1,0,0
1540,"vale wasp",0,"vale wasps",0,0,1,0,0
1541,"eftstool",0,"eftstools",0,1,1,0,0
1542,"Lily of the Vale",0,"Lilies of the Vale",0,0,1,1,0
1543,"nether nix",0,"nether nixes",0,0,1,0,0
1544,"vale banemite",0,"vale banemites",0,0,1,0,0
1545,"vale diremite",0,"vale diremites",0,0,1,0,0
1546,"poisoned peasant",0,"poisoned peasants",0,0,1,0,0
1547,"tonberry king",0,"tonberry kings",0,0,1,0,0
1548,"Keeper of Halidom",0,"Keepers of Halidom",0,0,1,0,0
1549,"giant bavarois",0,"giant bavarois",0,0,1,0,0
1550,"tonberry",0,"tonberries",0,0,1,0,0
1551,"white bavarois",0,"white bavarois",0,0,1,0,0
1552,"green bavarois",0,"green bavarois",0,0,1,0,0
1553,"yellow bavarois",0,"yellow bavarois",0,0,1,0,0
1554,"purple bavarois",0,"purple bavarois",0,0,1,0,0
1555,"blue bavarois",0,"blue bavarois",0,0,1,0,0
1556,"tonberry stalker",0,"tonberry stalkers",0,0,1,0,0
1557,"corrupted Nymian",0,"corrupted Nymians",0,0,1,0,0
1558,"corrupted Nymian curate",0,"corrupted Nymian curates",0,0,1,0,0
1559,"bronze beetle",0,"bronze beetles",0,0,1,0,0
1560,"cog oil",0,"cog oils",0,0,1,0,0
1561,"gear grease",0,"gear grease",0,0,1,0,0
1562,"pug pugil",0,"pug pugils",0,0,1,0,0
1563,"bronze buzzard",0,"bronze buzzards",0,0,1,0,0
1564,"green slime",0,"green slimes",0,0,1,0,0
1565,"soldier of Nym",0,"soldiers of Nym",0,0,1,0,0
1566,"treasure hunter",0,"treasure hunters",0,0,1,0,0
1567,"teratotaur",0,"teratotaurs",0,0,1,0,0
1568,"dung wespe",0,"dung wespes",0,0,1,0,0
1569,"temple guardian",0,"temple guardians",0,0,1,0,0
1570,"adjudicator",0,"adjudicators",0,1,1,0,0
1571,"sun juror",0,"sun jurors",0,0,1,0,0
1572,"avoirdupois",0,"avoirdupois",0,1,1,0,0
1573,"Qarn facer",0,"Qarn facers",0,0,1,0,0
1574,"temple bat",0,"temple bats",0,0,1,0,0
1575,"temple bee",0,"temple bees",0,0,1,0,0
1576,"the accused",0,"the accused",0,0,1,0,1
1577,"death claw",0,"death claws",0,0,1,0,0
1578,"wall crawler",0,"wall crawlers",0,0,1,0,0
1579,"temple croc",0,"temple crocs",0,0,1,0,0
1580,"the condemned",0,"the condemned",0,0,1,0,1
1581,"House Durendaire guard",0,"House Durendaire guards",0,0,1,0,0
1582,"House Fortemps guard",0,"House Fortemps guards",0,0,1,0,0
1583,"Ishgardian sentry",0,"Ishgardian sentries",0,1,1,0,0
1584,"seasoned adventurer",0,"seasoned adventurers",0,0,1,0,0
1585,"myrmidon princess",0,"myrmidon princesses",0,0,1,1,0
1586,"myrmidon marshal",0,"myrmidon marshals",0,0,1,0,0
1587,"myrmidon guard",0,"myrmidon guards",0,0,1,0,0
1588,"myrmidon soldier",0,"myrmidon soldiers",0,0,1,0,0
1589,"giant tunnel worm",0,"giant tunnel worms",0,0,1,0,0
1590,"chimera",0,"chimeras",0,0,1,0,0
1591,"myrmidon sentry",0,"myrmidon sentries",0,0,1,0,0
1592,"sand bat",0,"sand bats",0,0,1,0,0
1593,"quicksand basilisk",0,"quicksand basilisks",0,0,1,0,0
1594,"sabotender desertor",0,"sabotender desertors",0,0,1,0,0
1595,"canyon condor",0,"canyon condors",0,0,1,0,0
1596,"sandstorm",0,"sandstorms",0,0,1,0,0
1597,"sandshell",0,"sandshells",0,0,1,0,0
1598,"schorl doblyn",0,"schorl doblyns",0,0,1,0,0
1599,"slipsand",0,"slipsands",0,0,1,0,0
1600,"spriggan crier",0,"spriggan criers",0,0,1,0,0
1601,"arkose golem",0,"arkose golems",0,1,1,0,0
1602,"House Dzemael guard",0,"House Dzemael guards",0,0,1,0,0
1603,"House Haillenarte guard",0,"House Haillenarte guards",0,0,1,0,0
1604,"pack chocobo",0,"pack chocobos",0,0,1,0,0
1605,"injured Fortemps sentry",0,"injured Fortemps sentries",0,1,1,0,0
1606,"summoned goobbue",0,"summoned goobbues",0,0,1,0,0
1607,"budding morbol",0,"budding morbols",0,0,1,0,0
1608,"butting buffalo",0,"butting buffaloes",0,0,1,0,0
1609,"Ishgardian pilgrim",0,"Ishgardian pilgrims",0,1,1,0,0
1610,"Voluptuous Vivian",0,"Voluptuous Vivian",0,0,1,1,1
1611,"snowstorm goobbue",0,"snowstorm goobbues",0,0,1,0,0
1612,"highland goobbue",0,"highland goobbues",0,0,1,0,0
1613,"rancor flame",0,"rancor flames",0,0,1,0,0
1614,"shadowclaw",0,"shadowclaws",0,0,1,0,0
1615,"shadow eye",0,"shadow eyes",0,0,1,0,0
1616,"touch of shadow",0,"touches of shadow",0,0,1,0,0
1617,"breath of shadow",0,"breaths of shadow",0,0,1,0,0
1618,"bomb queen",0,"bomb queens",0,0,1,0,0
1619,"bomb servitor",0,"bomb servitors",0,0,1,0,0
1620,"bomb char",0,"bomb chars",0,0,1,0,0
1621,"bomb baronet",0,"bomb baronets",0,0,1,0,0
1622,"votive candle",0,"votive candles",0,0,1,0,0
1623,"red marshmallow",0,"red marshmallows",0,0,1,0,0
1624,"camio",0,"camios",0,0,1,0,0
1625,"hollow gargoyle",0,"hollow gargoyles",0,0,1,0,0
1626,"gigas bonze",0,"gigas bonzes",0,0,1,0,0
1627,"gigas shramana",0,"gigas shramanas",0,0,1,0,0
1628,"gigas sozu",0,"gigas sozu",0,0,1,0,0
1629,"Crius Longbeard",0,"Crius Longbeard",0,0,1,0,1
1630,"giant ripper",0,"giant rippers",0,0,1,0,0
1631,"giant drubber",0,"giant drubbers",0,0,1,0,0
1632,"Eurytos",0,"Eurytos",0,0,1,0,1
1633,"hecatoncheir skullsplitter",0,"hecatoncheir skullsplitters",0,0,1,0,0
1634,"hecatoncheir spineslicer",0,"hecatoncheir spineslicers",0,0,1,0,0
1635,"hecatoncheir hellhowler",0,"hecatoncheir hellhowlers",0,0,1,0,0
1636,"hecatoncheir shieldrummer",0,"hecatoncheir shieldrummers",0,0,1,0,0
1637,"Aegaeon of the Bone",0,"Aegaeon of the Bone",0,0,1,0,0
1638,"dragonfly chaser",0,"dragonfly chasers",0,0,1,0,0
1639,"dragon's eye",0,"dragon's eyes",0,0,1,0,0
1640,"Y'mhitra the Learned",0,"Y'mhitra the Learned",0,0,1,1,1
1641,"Bombard King",0,"Bombard Kings",0,0,1,0,0
1642,"Bombard",0,"Bombards",0,0,1,0,0
1643,"Cascadier cadet",0,"Cascadier cadets",0,0,1,0,0
1644,"Garuda",0,"Garuda",0,0,1,1,1
1645,"Suparna",0,"Suparna",0,0,1,1,1
1646,"Chirada",0,"Chirada",0,0,1,1,1
1647,"razor plume",0,"razor plumes",0,0,1,0,0
1648,"satin plume",0,"satin plumes",0,0,1,0,0
1649,"monolith",0,"monoliths",0,0,1,0,0
1650,"tonberry wanderer",0,"tonberry wanderers",0,0,1,0,0
1651,"Tristan Nightflicker",0,"Tristan Nightflicker",0,0,1,0,1
1652,"lava drake",0,"lava drakes",0,0,1,0,0
1653,"bone nix",0,"bone nixes",0,0,1,0,0
1654,"forsaken soul",0,"forsaken souls",0,0,1,0,0
1655,"alpgrot orobon",0,"alpgrot orobon",0,1,1,0,0
1656,"diamond-tooth hedgemole",0,"diamond-tooth hedgemoles",0,0,1,0,0
1657,"recluse hippogryph",0,"recluse hippogryphs",0,0,1,0,0
1658,"dahak",0,"dahaks",0,0,1,0,0
1659,"vineyard bond",0,"vineyard bonds",0,0,1,0,0
1660,"off-duty porter",0,"off-duty porters",0,1,1,0,0
1661,"Spiteful",0,"Spiteful",0,0,1,0,1
1662,"Capricious Cassie",0,"Capricious Cassie",0,0,1,1,1
1663,"Aulus rem Vulso",0,"Aulus rem Vulso",0,0,1,0,1
1664,"Daxio of the Dawn",0,"Daxio of the Dawn",0,0,1,0,1
1665,"Volxia of the Blade",0,"Volxia of the Blade",0,0,1,1,1
1666,"Pulxio of the Short Gale",0,"Pulxio of the Short Gale",0,0,1,0,1
1667,"Phaia",0,"Phaia",0,0,1,0,1
1668,"Daedalus",0,"Daedalus",0,0,1,0,1
1669,"Great Oak",0,"Great Oaks",0,0,1,0,0
1670,"59th Order Bedesman Bi Go",0,"59th Order Bedesman Bi Go",0,0,1,0,1
1671,"asbestos coblyn",0,"asbestos coblyns",0,1,1,0,0
1672,"Dravanian outflyer",0,"Dravanian outflyers",0,0,1,0,0
1673,"Dravanian outwalker",0,"Dravanian outwalkers",0,0,1,0,0
1674,"carrier ziz",0,"carrier ziz",0,0,1,0,0
1675,"dragon aevis",0,"dragon aevis",0,0,1,0,0
1676,"lesser wyvern",0,"lesser wyverns",0,0,1,0,0
1677,"Chudo-Yudo",0,"Chudo-Yudo",0,0,1,0,1
1678,"Koshchei",0,"Koshchei",0,0,1,0,1
1679,"typhoon",0,"typhoons",0,0,1,0,0
1680,"Isgebind",0,"Isgebind",0,0,1,0,1
1681,"lunatic follower",0,"lunatic followers",0,0,1,0,0
1682,"brontotaur",0,"brontotaurs",0,0,1,0,0
1683,"hound light",0,"hound lights",0,0,1,0,0
1684,"vodoriga sleeper",0,"vodoriga sleepers",0,0,1,0,0
1685,"soul collector",0,"soul collectors",0,0,1,0,0
1686,"Smolenkos",0,"Smolenkos",0,0,1,0,1
1687,"succubus",0,"succubi",0,0,1,1,0
1688,"recluse hippogryph",0,"recluse hippogryphs",0,0,1,0,0
1689,"psycheflayer",0,"psycheflayers",0,0,1,0,0
1690,"lunatic priest",0,"lunatic priests",0,0,1,0,0
1691,"stone marionette",0,"stone marionettes",0,0,1,0,0
1692,"marble marionette",0,"marble marionettes",0,0,1,0,0
1693,"megalith marionette",0,"megalith marionettes",0,0,1,0,0
1694,"demon wall",0,"demon walls",0,0,1,0,0
1695,"bloodlapper",0,"bloodlappers",0,0,1,0,0
1696,"Anantaboga",0,"Anantaboga",0,0,1,0,1
1697,"dark helot",0,"dark helots",0,0,1,0,0
1698,"dark nova",0,"dark novas",0,0,1,0,0
1699,"Bibireze Greysteel",0,"Bibireze Greysteel",0,0,1,0,1
1700,"Meww the Pusher",0,"Meww the Pusher",0,0,1,0,1
1701,"Mouu the Puller",0,"Mouu the Puller",0,0,1,0,1
1702,"59th Order Matriarch Go Zu",0,"59th Order Matriarch Go Zu",0,0,1,1,1
1703,"pure energy",0,"pure energies",0,0,1,0,0
1704,"Worr the Whalefin",0,"Worr the Whalefin",0,0,1,0,1
1705,"drowned steersman",0,"drowned steersmen",0,0,1,0,0
1706,"U'Ghamaro pickman",0,"U'Ghamaro pickmen",0,1,1,0,0
1707,"rugged researcher",0,"rugged researchers",0,0,1,0,0
1708,"Amalj'aa tutelary",0,"Amalj'aa tutelaries",0,1,1,0,0
1709,"Amalj'aa augur",0,"Amalj'aa augurs",0,1,1,0,0
1710,"glowing cresset",0,"glowing cressets",0,0,1,0,0
1711,"abducted Ala Mhigan",0,"abducted Ala Mhigans",0,1,1,0,0
1712,"Coerthan porter",0,"Coerthan porters",0,0,1,0,0
1713,"anxious astrologian",0,"anxious astrologians",0,1,1,0,0
1714,"astroscope log",0,"astroscope logs",0,1,1,0,0
1715,"Coerthan merchant",0,"Coerthan merchants",0,0,1,0,0
1716,"Ishgardian astrologian",0,"Ishgardian astrologians",0,1,1,0,0
1717,"Son of Saint Coinach",0,"Sons of Saint Coinach",0,0,1,0,0
1718,"wary merchant",0,"wary merchants",0,0,1,0,0
1719,"Windborn buccaneer",0,"Windborn buccaneers",0,0,1,0,0
1720,"perturbed porter",0,"perturbed porters",0,0,1,0,0
1721,"wine crate",0,"wine crates",0,0,1,0,0
1722,"kobold toolbox",0,"kobold toolboxes",0,0,1,0,0
1723,"cowering coachman",0,"cowering coachmen",0,0,1,0,0
1724,"Gore Horde lancer",0,"Gore Horde lancers",0,0,1,0,0
1725,"Amalj'aa shaman",0,"Amalj'aa shamans",0,1,1,0,0
1726,"Amajina & Sons draughtsman",0,"Amajina & Sons draughtsmen",0,1,1,0,0
1727,"abandoned vanguard",0,"abandoned vanguards",0,1,1,0,0
1728,"Phanaxio of the New Leaf",0,"Phanaxio of the New Leaf",0,0,1,0,1
1729,"Mianne Thousandmalm",0,"Mianne Thousandmalm",0,0,1,1,1
1730,"clear-cut lumber",0,"clear-cut lumber",0,0,1,0,0
1731,"Zahar'ak stalwart",0,"Zahar'ak stalwarts",0,0,1,0,0
1732,"cluster mantis",0,"cluster mantises",0,0,1,0,0
1733,"flame sergeant",0,"flame sergeants",0,0,1,0,0
1734,"Baert Trading Company guard",0,"Baert Trading Company guards",0,0,1,0,0
1735,"hungry dreadwolf",0,"hungry dreadwolves",0,0,1,0,0
1736,"butcher basilisk",0,"butcher basilisks",0,0,1,0,0
1737,"void slave",0,"void slaves",0,0,1,0,0
1738,"balor's bell",0,"balor's bells",0,0,1,0,0
1739,"balor",0,"balor",0,0,1,0,0
1740,"plasma spark",0,"plasma sparks",0,0,1,0,0
1741,"diaphanous doblyn",0,"diaphanous doblyns",0,0,1,0,0
1742,"ceruleum bomb",0,"ceruleum bombs",0,0,1,0,0
1743,"northern buzzard",0,"northern buzzards",0,0,1,0,0
1744,"flamedrake",0,"flamedrakes",0,0,1,0,0
1745,"white wolf",0,"white wolves",0,0,1,0,0
1746,"alpine hippocerf",0,"alpine hippocerfs",0,1,1,0,0
1747,"frostbitten goobbue",0,"frostbitten goobbues",0,0,1,0,0
1748,"meltwater goobbue",0,"meltwater goobbues",0,0,1,0,0
1749,"napalm",0,"napalms",0,0,1,0,0
1750,"mad karakul ram",0,"mad karakul rams",0,0,1,0,0
1751,"mad karakul ewe",0,"mad karakul ewes",0,0,1,1,0
1752,"lost ewe",0,"lost ewes",0,0,1,1,0
1753,"frozen bavarois",0,"frozen bavarois",0,0,1,0,0
1754,"spinesnap ogre",0,"spinesnap ogres",0,0,1,0,0
1755,"snapjaw",0,"snapjaws",0,0,1,0,0
1756,"red aevis",0,"red aevis",0,0,1,0,0
1757,"winter nix",0,"winter nixes",0,0,1,0,0
1758,"snowpuppy",0,"snowpuppies",0,0,1,0,0
1759,"milky eye",0,"milky eyes",0,0,1,0,0
1760,"stegotaur",0,"stegotaurs",0,0,1,0,0
1761,"blizzard biast",0,"blizzard biasts",0,0,1,0,0
1762,"downcast hippocerf",0,"downcast hippocerfs",0,0,1,0,0
1763,"snowshoe mouse",0,"snowshoe mice",0,0,1,0,0
1764,"Skadi",0,"Skadi",0,0,1,0,1
1765,"great white torama",0,"great white torama",0,0,1,0,0
1766,"beggar bonze",0,"beggar bonzes",0,0,1,0,0
1767,"beggar shramana",0,"beggar shramanas",0,0,1,0,0
1768,"bloodshot eye",0,"bloodshot eyes",0,0,1,0,0
1769,"denizen of the dark",0,"denizens of the dark",0,0,1,0,0
1770,"Foul River hapalit",0,"Foul River hapalits",0,0,1,0,0
1771,"beggar sozu",0,"beggar sozu",0,0,1,0,0
1772,"beggar bhikkhu",0,"beggar bhikkhus",0,0,1,0,0
1773,"Son of Saint Coinach",0,"Sons of Saint Coinach",0,0,1,0,0
1774,"ragged hippogryph",0,"ragged hippogryphs",0,0,1,0,0
1775,"hippogryph pup",0,"hippogryph pups",0,0,1,0,0
1776,"Gorn the Garrgh",0,"Gorn the Garrgh",0,0,1,0,1
1777,"Ixali fencer",0,"Ixali fencers",0,1,1,0,0
1778,"Ixali watchwolf",0,"Ixali watchwolves",0,1,1,0,0
1779,"Lotoli Ahuatan the Glider",0,"Lotoli Ahuatan the Glider",0,0,1,0,1
1780,"vodoriga shade",0,"vodoriga shades",0,0,1,0,0
1781,"wrathful ogre",0,"wrathful ogres",0,0,1,0,0
1782,"Ixali frostbeak",0,"Ixali frostbeaks",0,1,1,0,0
1783,"Ixali frostwing",0,"Ixali frostwings",0,1,1,0,0
1784,"Ixali frostcaller",0,"Ixali frostcallers",0,1,1,0,0
1785,"wandering soul",0,"wandering souls",0,0,1,0,0
1786,"Mimas",0,"Mimas",0,0,1,0,1
1787,"giant talker",0,"giant talkers",0,0,1,0,0
1788,"dusty devilet",0,"dusty devilets",0,0,1,0,0
1789,"blood bateleur",0,"blood bateleurs",0,0,1,0,0
1790,"gigas mastiff",0,"gigas mastiffs",0,0,1,0,0
1791,"wandering bogy",0,"wandering bogies",0,0,1,0,0
1792,"Okeanos the Red",0,"Okeanos the Red",0,0,1,0,1
1793,"Armantel Scaletalker",0,"Armantel Scaletalker",0,0,1,0,1
1794,"glowing bonfire",0,"glowing bonfires",0,0,1,0,0
1795,"research document",0,"research documents",0,0,1,0,0
1796,"giant's strongbox",0,"giant's strongboxes",0,0,1,0,0
1797,"Allagan artifact",0,"Allagan artifacts",0,0,1,0,0
1798,"mythril verge",0,"mythril verges",0,0,1,0,0
1799,"shrapnel",0,"shrapnels",0,0,1,0,0
1800,"sand sprite",0,"sand sprites",0,0,1,0,0
1801,"Titan",0,"Titan",0,0,1,0,1
1802,"Titan's heart",0,"Titan's hearts",0,0,1,0,1
1803,"bomb boulder",0,"bomb boulders",0,0,1,0,0
1804,"granite gaol",0,"granite gaols",0,0,1,0,0
1805,"tunnel worm",0,"tunnel worms",0,0,1,0,0
1806,"ceruleum spring",0,"ceruleum springs",0,0,1,0,0
1807,"bomb balloon",0,"bomb balloons",0,0,1,0,0
1808,"Solkzagyl the Loyal",0,"Solkzagyl the Loyal",0,0,1,0,1
1809,"5th Cohort hoplomachus",0,"5th Cohort hoplomachi",0,0,1,0,0
1810,"5th Cohort laquearius",0,"5th Cohort laquearii",0,0,1,0,0
1811,"5th Cohort eques",0,"5th Cohort equites",0,0,1,0,0
1812,"5th Cohort secutor",0,"5th Cohort secutores",0,0,1,0,0
1813,"5th Cohort signifer",0,"5th Cohort signiferi",0,0,1,0,0
1814,"5th Cohort vanguard",0,"5th Cohort vanguards",0,0,1,0,0
1815,"4th Cohort hoplomachus",0,"4th Cohort hoplomachi",0,0,1,0,0
1816,"4th Cohort laquearius",0,"4th Cohort laquearii",0,0,1,0,0
1817,"4th Cohort eques",0,"4th Cohort equites",0,0,1,0,0
1818,"4th Cohort secutor",0,"4th Cohort secutores",0,0,1,0,0
1819,"4th Cohort signifer",0,"4th Cohort signiferi",0,0,1,0,0
1820,"4th Cohort vanguard",0,"4th Cohort vanguards",0,0,1,0,0
1821,"2nd Cohort hoplomachus",0,"2nd Cohort hoplomachi",0,0,1,0,0
1822,"2nd Cohort laquearius",0,"2nd Cohort laquearii",0,0,1,0,0
1823,"2nd Cohort eques",0,"2nd Cohort equites",0,0,1,0,0
1824,"2nd Cohort secutor",0,"2nd Cohort secutores",0,0,1,0,0
1825,"2nd Cohort signifer",0,"2nd Cohort signiferi",0,0,1,0,0
1826,"2nd Cohort vanguard",0,"2nd Cohort vanguards",0,0,1,0,0
1827,"Sapsa shelfscale",0,"Sapsa shelfscales",0,0,1,0,0
1828,"Sapsa shelfclaw",0,"Sapsa shelfclaws",0,0,1,0,0
1829,"Sapsa shelfspine",0,"Sapsa shelfspines",0,0,1,0,0
1830,"Sapsa shelftooth",0,"Sapsa shelfteeth",0,0,1,0,0
1831,"axolotl",0,"axolotls",0,1,1,0,0
1832,"U'Ghamaro roundsman",0,"U'Ghamaro roundsmen",0,1,1,0,0
1833,"U'Ghamaro quarryman",0,"U'Ghamaro quarrymen",0,1,1,0,0
1834,"U'Ghamaro bedesman",0,"U'Ghamaro bedesmen",0,1,1,0,0
1835,"U'Ghamaro priest",0,"U'Ghamaro priests",0,1,1,0,0
1836,"synthetic doblyn",0,"synthetic doblyns",0,0,1,0,0
1837,"Zahar'ak lancer",0,"Zahar'ak lancers",0,0,1,0,0
