Index,0 [0x9][0x0],1 [0x9][0x4],2 [0x9][0x8],3 [0x9][0xc],4 [0x9][0x10],5 [0x6][0x24],6 [0x7][0x14],7 [0x7][0x18],8 [0x7][0x1c],9 [0x7][0x20]
4104709,572.605,86.3638,-365.34,-2.73353,1.0,8,1002714,16,0,135
4104711,566.436,86.2928,-364.93,2.46929,1.0,8,1002715,16,0,135
4104716,-213.383,-4.07253,-327.127,0.0,45.0,49,5000000,21,0,141
4104768,-3.89906,0.0,6.20636,2.35848,1.0,8,1000007,1,0,19
4105162,-53.7692,84.1381,-3.10634,-0.269064,1.0,45,2001673,13,0,130
4105285,-3.09594,92.1065,20.6395,2.74294,1.0,45,2001676,74,0,128
4105295,-3.0959,92.1065,20.6395,2.74294,1.0,45,2001675,74,0,128
4105296,-3.0959,92.1065,20.6395,2.74294,1.0,45,2001677,74,0,128
4105298,-57.3985,18.0,0.0630359,0.0,1.0,45,2001679,12,0,181
4105305,-35.055,20.0,-0.0143012,0.0,1.0,45,2001680,12,0,181
4105342,171.887,52.3652,-72.2379,0.50606,1.0,40,0,20,0,278
4105349,-1.46926,-21.9012,124.005,0.0,1.0,45,2001674,2,0,132
4105350,-1.4693,-21.9012,124.005,0.0,1.0,45,2001678,2,0,132
4105364,173.884,52.2673,-74.7984,0.269614,6.0,9,1026,20,0,278
4105365,167.468,52.7809,-68.9556,0.582107,6.0,9,1025,20,0,278
4105366,174.419,52.2219,-69.0535,0.434324,6.0,9,1024,20,0,278
4105368,194.26,51.9482,-33.4326,-2.59491,6.0,9,1016,20,0,278
4105369,180.998,52.4279,-57.4202,-2.69721,6.0,9,1020,20,0,278
4105370,183.745,52.0668,-53.0471,-2.53128,6.0,9,1022,20,0,278
4105371,187.131,52.1774,-54.2888,-2.29984,6.0,9,1023,20,0,278
4105372,180.996,52.0219,-50.2986,-2.08754,6.0,9,1023,20,0,278
4105373,185.029,52.2948,-58.1395,-3.10831,6.0,9,1021,20,0,278
4105375,177.902,52.5585,-55.049,-3.11459,6.0,9,1021,20,0,278
4105388,44.7853,4.0,-150.784,-0.314892,1.0,45,2001681,13,0,182
4105390,191.395,51.9883,-32.488,-2.1059,6.0,9,1023,20,0,278
4105391,30.722,4.64486,-140.09,0.0,1.0,45,2001682,13,0,182
4105392,192.115,51.8827,-32.195,-2.53566,6.0,9,1023,20,0,278
4105394,23.6437,5.15285,-152.244,0.0,1.0,45,2001683,13,0,182
4105414,-109.244,18.4927,3.70379,0.0,75.8473,49,5000000,5,0,152
4105426,-89.1281,19.7449,7.2009,-1.51115,20.3105,40,0,5,0,152
4105427,-136.753,14.9767,-2.53322,0.0,1.0,40,0,5,0,152
4105431,-53.9489,15.9234,4.32446,-1.44487,6.0,9,70,5,0,152
4105439,-1.4693,-21.9012,124.005,0.0,1.0,45,2001686,2,0,132
4105445,-50.751,15.7451,2.5139,-1.52483,6.0,9,70,5,0,152
4105446,-50.751,15.7451,4.92446,-1.52483,6.0,9,70,5,0,152
4105450,-53.7693,84.1381,-3.1063,-0.269065,1.0,45,2001687,13,0,130
4105451,-53.7693,84.1381,-3.1063,-0.269065,1.0,45,2001688,13,0,130
4105452,-337.219,29.0479,-570.358,0.0,1.0,66,0,15,0,134
4105453,104.71,-9.70061,132.744,0.0,1.0,45,2001659,2,0,183
4105456,-311.374,28.7651,-562.24,0.0,1.0,66,0,15,0,134
4105460,147.023,-12.2448,157.454,0.0,1.0,45,2001660,2,0,183
4105466,-259.28,29.4437,-565.521,0.0,1.0,66,0,15,0,134
4105474,-224.139,31.6234,-584.163,0.0,1.0,66,0,15,0,134
4105480,-195.952,30.5056,-621.685,0.0,1.0,66,0,15,0,134
4105481,-434.611,1.81253,247.027,0.0,60.1209,49,5000000,5,0,152
4105484,-451.583,0.0366333,213.308,0.0,12.2193,40,0,5,0,152
4105488,-444.16,1.02953,236.1,0.0,15.6575,40,0,5,0,152
4105493,-486.748,9.08382,158.763,0.0,15.3211,40,0,5,0,152
4105497,-359.347,-0.893249,255.475,0.0,18.017,40,0,5,0,152
4105499,-416.073,0.333777,253.673,0.0,15.2653,40,0,5,0,152
4105504,-361.408,-0.588964,252.044,0.0,16.9149,40,0,5,0,152
4105523,-286.686,-79.2722,482.569,0.0,52.8484,49,5000000,7,0,154
4105541,-259.066,-76.7128,507.045,-2.05793,1.0,40,0,7,0,154
4105545,-262.762,-77.0025,511.831,-2.05793,1.0,40,0,7,0,154
4105546,-254.674,-76.8894,502.114,-2.05793,1.0,40,0,7,0,154
4105547,-255.893,-75.9178,509.411,-2.05793,1.0,40,0,7,0,154
4105548,-259.397,-76.2651,514.21,-2.05793,1.0,40,0,7,0,154
4105549,-251.557,-76.1446,504.416,-2.05793,1.0,40,0,7,0,154
4105562,-284.014,-78.9647,479.377,0.0,16.3383,40,0,7,0,154
4105564,-296.654,-79.5506,496.512,0.0,17.0959,40,0,7,0,154
4105565,-269.456,-80.5557,473.589,0.0,15.5401,40,0,7,0,154
4105578,-300.413,15.984,74.1268,0.0,17.6904,40,0,6,0,153
4105580,-216.325,8.13524,17.4256,0.0,4.64813,40,0,6,0,153
4105583,-190.277,10.5327,67.8998,0.0,3.01259,40,0,6,0,153
4105585,-194.23,9.82275,90.8344,0.0,3.24265,40,0,6,0,153
4105586,-207.884,8.42117,113.537,0.0,3.11899,40,0,6,0,153
4105797,368.11,75.9336,-326.655,-3.11621,1.0,40,0,16,0,279
4105799,368.185,76.585,-331.228,-3.02712,6.0,9,1030,16,0,279
4105800,372.192,76.2986,-328.036,-3.05885,6.0,9,1031,16,0,279
4105801,363.821,76.0662,-328.512,3.08982,6.0,9,1032,16,0,279
4105802,368.337,77.6836,-343.465,-4.79221E-5,6.0,9,1020,16,0,279
4105803,368.445,78.0855,-348.526,0.0,6.0,9,1022,16,0,279
4105804,373.964,77.6898,-343.818,0.0,6.0,9,1021,16,0,279
4105805,363.071,77.8826,-345.189,0.0,6.0,9,1021,16,0,279
4105806,374.241,78.0768,-348.317,0.0,6.0,9,1023,16,0,279
4105807,363.156,78.1742,-348.988,0.0,6.0,9,1023,16,0,279
4105831,-176.196,26.9016,-411.612,1.43607,1.0,8,1004412,23,0,146
4105862,373.652,82.7785,-381.983,0.0,6.0,9,1016,16,0,279
4105863,369.222,82.6458,-382.909,0.0,6.0,9,1023,16,0,279
4105864,379.114,83.4202,-383.35,0.0,6.0,9,1023,16,0,279
4105868,-309.219,7.3759,417.849,-2.50023,1.0,8,1004413,23,0,146
4105872,137.178,5.33196,-44.5318,-2.70823,0.5,5,0,14,0,131
4105874,141.382,5.47847,-27.8996,0.00447386,0.5,5,0,14,0,131
4105896,407.053,70.4363,-302.2,2.95189,1.7097,40,0,16,0,135
4105897,368.383,78.2257,-350.047,0.0,1.0,40,0,16,0,135
4105913,148.708,49.4249,-106.774,0.903097,1.7601,40,0,20,0,140
4105914,183.019,52.3037,-54.5465,-2.80136,1.0,40,0,20,0,140
4105922,-248.12,28.0,-104.74,0.0,50.0,49,5000000,21,0,141
4105925,361.934,-19.4379,-105.95,0.0,40.0,49,5000000,21,0,141
4105926,355.166,-19.4379,-105.631,0.0,20.0,40,0,21,0,141
4105927,313.023,-10.4381,-171.031,0.0,20.0,40,0,21,0,141
4105938,100.333,2.07343,-206.783,0.0,50.0,49,5000000,21,0,141
4105940,101.619,2.07415,-200.353,0.0,30.0,40,0,21,0,141
4105941,33.865,10.2794,-135.902,0.0,15.0,40,0,21,0,141
4105942,80.7968,0.494069,-245.758,0.0,6.0,9,1299,21,0,141
4105943,122.546,0.445528,-275.205,0.0,1.0,40,0,21,0,141
4105998,-156.869,-4.50722,-297.023,0.0,70.0,49,5000000,21,0,141
4106001,-199.275,-4.20206,-328.434,0.0,15.0,40,0,21,0,141
4106002,-159.31,-5.45014,-297.936,0.0,20.0,40,0,21,0,141
4106005,-243.188,-5.46644,-342.814,0.0,20.0,40,0,21,0,141
4106006,-128.454,-1.74378,-244.976,0.0,15.0,40,0,21,0,141
4106008,-141.96,-4.73306,-277.361,0.0,15.0,40,0,21,0,141
4106010,-129.229,-1.83159,-201.374,0.0,15.0,40,0,21,0,141
4106014,-122.832,0.097718,-241.492,0.0,6.0,9,1200,21,0,141
4106017,-489.803,21.4894,-381.96,1.03579,1.0,8,1004603,20,0,140
4106037,122.506,28.3771,-46.5556,0.0,50.0,49,5000000,21,0,141
4106038,118.021,23.108,-63.8524,0.0,6.0,9,1290,21,0,141
4106041,131.732,28.6379,-16.2222,0.0,20.0,40,0,21,0,141
4106044,141.308,28.6359,-11.9985,0.0,10.0,40,0,21,0,141
4106053,343.217,-19.4379,-87.6075,0.0,40.0,49,5000000,21,0,141
4106055,-162.596,-31.75,101.598,0.0,35.0,49,5000000,21,0,141
4106159,-69.1328,0.948196,-47.9209,3.12716,0.226185,40,0,13,0,259
4106191,-233.521,-28.8377,260.819,0.0,60.0,49,5000000,22,0,145
4106193,-204.387,-29.1375,276.417,0.0,15.0,40,0,22,0,145
4106194,-223.416,-26.7218,265.35,0.0,10.0,40,0,22,0,145
4106195,-121.893,-30.2248,298.396,0.0,15.0,40,0,22,0,145
4106197,-254.138,-31.719,250.837,0.0,20.0,40,0,22,0,145
4106199,-236.084,-26.8085,260.974,0.0,15.0,40,0,22,0,145
4106201,-345.744,-32.4938,210.414,0.0,20.0,40,0,22,0,145
4106206,-295.248,-34.9493,245.869,0.0,6.0,9,1208,22,0,145
4106221,1.69313,-2.40604E-6,-4.76747,0.00505446,1.0,40,0,28,0,179
4106224,-91.0351,-29.7808,302.594,0.0,62.3526,49,5000000,22,0,145
4106230,-361.745,-9.96436,-216.19,0.0,40.0,49,5000000,22,0,145
4106236,245.964,6.73467,15.1863,0.0,40.0,49,5000000,22,0,145
4106652,-52.3681,15.7143,4.04442,-1.40085,6.0,9,876,5,0,152
4106673,-478.767,-12.4545,-119.631,0.0,50.0,49,5000000,22,0,145
4106674,-474.57,-12.1254,-116.727,0.0,10.0,40,0,22,0,145
4106676,-400.747,-20.429,-126.623,0.0,15.0,40,0,22,0,145
4106679,183.815,12.4967,-47.1472,0.0,60.0,49,5000000,22,0,145
4106680,183.383,12.4893,-47.0887,0.0,20.0,40,0,22,0,145
4106682,216.092,1.74977,29.034,0.0,10.0,40,0,22,0,145
4106685,132.655,9.06031,-54.8485,1.50098,6.0,9,1207,22,0,145
4106687,52.4366,-5.13953,-42.8597,0.0,1.0,40,0,22,0,145
4106689,308.464,3.2768,-213.472,0.0,50.0,49,5000000,22,0,145
4106691,332.42,14.125,-234.454,0.0,15.0,40,0,22,0,145
4106692,317.359,4.47367,-206.3,0.0,20.0,40,0,22,0,145
4106693,345.012,18.8413,-251.588,0.0,15.0,40,0,22,0,145
4106696,-78.5071,18.8003,-2.74999,-1.13446,0.5,5,0,12,0,129
4106697,-193.983,-36.7903,131.094,0.0,50.0,49,5000000,22,0,145
4106698,-138.516,23.0,22.639,-1.20428,0.5,5,0,12,0,129
4106706,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
4106708,-57.7079,4.7076,-651.927,0.0,55.0,49,5000000,23,0,146
4106709,-50.1721,2.81909,-645.283,0.0,30.0,40,0,23,0,146
4106710,82.6312,2.7949,-652.803,0.0,15.0,40,0,23,0,146
4106711,-304.235,13.8027,-323.478,0.0,50.0,49,5000000,23,0,146
4106712,-309.214,19.2462,-365.991,0.0,15.0,40,0,23,0,146
4106713,-302.51,15.3369,-320.464,0.0,20.0,40,0,23,0,146
4106714,-248.431,24.0035,-433.57,0.0,20.0,40,0,23,0,146
4106715,-263.974,25.0987,-471.967,0.0,50.3734,49,5000000,23,0,146
4106716,-238.598,23.591,-482.255,-2.03265,10.3038,40,0,23,0,146
4106749,-410.459,13.1978,-400.26,0.0,8.85752,40,0,23,0,146
4106752,-412.962,3.13089,613.332,0.0,40.0,49,5000000,23,0,146
4106753,-413.134,4.34724,613.741,0.0,20.0,40,0,23,0,146
4106754,-400.706,1.30489,725.309,0.0,20.0,40,0,23,0,146
4106909,-198.033,15.0634,444.63,1.56326,1.0,8,1004738,6,0,153
4106943,-5.29,30.0,20.6811,0.0,1.5,45,2001691,73,0,131
4106969,-49.7545,7.02125,-114.816,0.0,1.5,45,2001690,3,0,133
4107186,11.1925,20.9993,13.3473,-2.53282,1.0,8,1002732,12,0,181
4107187,9.78463,20.9999,15.1184,2.87276,1.0,8,1003611,12,0,129
4107368,156.927,33.9006,89.5027,0.0,6.0,9,713,16,0,262
4107369,136.804,38.0601,115.265,2.16216,6.0,9,715,16,0,262
4107370,166.719,32.9909,96.6964,-2.22455,6.0,9,714,16,0,262
4107372,149.891,34.9989,95.7809,2.27306,6.0,9,714,16,0,262
4107418,196.599,43.8138,50.4939,-1.41274,6.0,9,714,16,0,262
4107419,191.286,45.9709,43.0809,-1.9753,6.0,9,714,16,0,262
4107420,205.044,44.7353,49.5857,-2.25695,6.0,9,714,16,0,262
4107421,173.508,44.4292,38.4052,-1.68222,6.0,9,714,16,0,262
4107422,167.364,43.6609,36.6271,-2.0886,6.0,9,714,16,0,262
4107423,176.497,44.7592,39.2387,-2.01439,6.0,9,714,16,0,262
4107424,211.633,48.8667,38.2394,-1.56372,6.0,9,714,16,0,262
4107425,216.989,48.0232,40.4007,-1.56372,6.0,9,714,16,0,262
4107426,212.982,46.552,44.8995,-1.56372,6.0,9,714,16,0,262
4107427,218.884,45.9171,46.2739,-2.01171,6.0,9,714,16,0,262
4107428,222.378,48.3056,38.7331,-2.15722,6.0,9,714,16,0,262
4107432,158.099,34.6232,103.175,3.04265,6.0,9,957,16,0,262
4107433,212.596,44.0403,51.7256,-2.15714,6.0,9,957,16,0,262
4107434,191.929,48.4711,36.3758,-0.870705,6.0,9,957,16,0,262
4107435,197.469,50.1856,32.7119,-0.696797,6.0,9,957,16,0,262
4107436,223.381,45.0588,47.7355,-0.515956,6.0,9,957,16,0,262
4107437,225.631,43.7482,50.6591,-0.503246,6.0,9,957,16,0,262
4107472,169.706,32.9688,82.0508,-1.045,1.0,8,1003287,16,0,262
4107477,-11.6561,0.0127577,-5.44879E-12,1.57045,1.0,40,0,80,0,212
4107478,-238.941,7.82788,-28.6412,-4.79221E-5,1.0,8,1004988,21,0,258
4107479,-244.16,2.33459,-3.15869,-2.92683,1.0,8,1004989,21,0,258
4107577,-188.942,-26.7699,295.202,1.62243,1.0,8,1003008,4,0,227
4107752,226.102,9.45034,648.643,0.0,50.0,49,5000000,23,0,146
4107936,53.1097,19.8292,112.93,0.0,40.0,49,5000000,20,0,140
4107940,61.173,17.2715,126.318,0.0,6.0,9,1268,20,0,140
4107973,156.123,18.1942,-13.8531,0.0,6.0,9,1267,20,0,140
4107974,-282.696,14.9749,-268.762,0.0,6.0,9,1269,20,0,140
4107975,-261.013,28.0,-111.216,0.0,6.0,9,1274,21,0,141
4107977,350.043,-19.4379,-104.618,0.0,6.0,9,1275,21,0,141
4107978,-162.224,-31.0326,100.989,0.0,6.0,9,1276,21,0,141
4107979,-121.644,40.0,97.2316,2.05833,0.492632,40,0,14,0,131
4107990,0.0305846,0.92887,10.1565,0.0,1.0,45,2001695,78,0,210
4108001,-153.449,27.9849,-390.543,-2.52957,1.0,8,1004893,23,0,146
4108026,-138.86,27.2489,-427.816,-1.33903,1.0,8,1004894,23,0,146
4108037,-219.599,-42.0052,413.296,0.0,45.0,49,5000000,22,0,145
4108039,-219.639,-41.3405,412.726,0.0,15.0,40,0,22,0,145
4108040,-209.426,-27.8962,309.247,0.0,20.0,40,0,22,0,145
4108047,-460.614,-29.1973,285.183,0.0,50.0,49,5000000,22,0,145
4108050,-460.698,-29.1928,285.764,0.0,30.0,40,0,22,0,145
4108051,-284.839,-32.8781,224.017,0.0,20.0,40,0,22,0,145
4108056,-360.823,-9.82831,-209.698,0.0,6.0,9,1279,22,0,145
4108058,246.082,6.71551,15.3245,0.0,6.0,9,1280,22,0,145
4108062,-193.165,-36.8262,128.95,0.0,6.0,9,1281,22,0,145
4108098,146.182,10.2008,-448.968,0.0,50.0,49,5000000,23,0,146
4108107,-364.644,2.64151,847.989,0.0,50.0,49,5000000,23,0,146
4108108,-367.533,2.37762,850.724,0.0,30.0,40,0,23,0,146
4108110,-180.707,-3.31396,878.447,0.0,20.0,40,0,23,0,146
4108117,231.551,9.31483,653.809,0.0,6.0,9,1286,23,0,146
4108237,26.9035,45.9698,670.138,0.0,50.0,49,5000000,16,0,135
4108241,73.7644,47.8309,640.359,-1.03017,7.47727,40,0,16,0,135
4108246,-16.0336,41.2948,648.753,0.981327,6.29335,40,0,16,0,135
4108249,40.1561,39.3415,655.234,-1.07119,16.7454,40,0,16,0,135
4108253,-47.7479,36.2791,597.936,0.0,50.0,49,5000000,16,0,135
4108273,-51.1441,40.963,594.373,0.0,6.0,9,1230,16,0,135
4108401,0.0305024,-3.61947E-6,6.15243,-0.766821,0.332089,40,0,27,0,178
4108483,-383.608,23.5907,-545.409,0.0,6.0,9,1270,20,0,140
4108513,-355.28,14.9936,-735.879,0.0,6.0,9,1271,20,0,140
4108630,-83.095,8.06652,784.917,0.0,50.0,49,5000000,16,0,135
4108632,-70.0762,3.46575,794.854,2.03883,6.0,9,1404,16,0,135
4108786,-358.633,8.46943,422.415,0.394958,1.0,8,1004917,23,0,146
4110794,22.201,6.99999,-82.8778,-0.256895,1.75553,40,0,13,0,130
4118457,363.843,-17.5551,-71.3948,-2.80998,6.0,9,1298,21,0,141
4121880,-294.009,-1.81087,31.6563,0.0,50.0,49,5000000,21,0,141
4121882,-295.67,-2.43323,29.4902,0.0,25.0,40,0,21,0,141
4121885,-365.2,19.2561,21.6517,0.0,20.0,40,0,21,0,141
4121891,-245.309,-3.63148,47.468,0.0,15.0,40,0,21,0,141
4121892,-276.152,-2.45041,32.2309,0.0,10.0,40,0,21,0,141
4121893,-148.536,0.175018,4.01612,0.0,20.0,40,0,21,0,141
4121899,-252.204,-3.10465,45.4411,-2.25148,6.0,9,1203,21,0,141
4123889,-215.769,-4.27763,-333.358,0.0,6.0,9,1277,21,0,141
4124796,0.0385573,0.00700002,5.36849,-3.13609,1.0,40,0,26,0,177
4124801,-7.97547E-4,0.0136583,5.11627,3.12846,1.0,40,0,27,0,178
4125264,13.8832,40.0003,6.02761,3.03743,1.0,40,0,11,0,128
4125273,299.752,7.16353,51.0395,-2.22398,0.0,9,995,18,0,263
4125274,297.578,6.45479,54.2214,-2.93363,0.0,9,995,18,0,263
4125275,295.094,6.54608,54.5204,3.08225,0.0,9,995,18,0,263
4125276,292.531,6.72919,53.6659,2.72233,0.0,9,995,18,0,263
4125277,289.506,7.37132,50.8304,1.63995,0.0,9,995,18,0,263
4125280,290.339,8.52644,47.5005,0.983204,0.0,9,995,18,0,263
4125284,301.306,1.56669,82.1926,2.87684,6.0,9,997,18,0,263
4125288,34.5212,7.0,-82.5423,-2.60748,1.0,40,0,13,0,130
4125312,337.136,0.208952,79.1179,-1.53866,6.0,9,995,18,0,263
4125316,337.106,-1.8743,85.4657,-1.53866,6.0,9,995,18,0,263
4125317,340.463,-0.425469,82.5055,-1.53866,6.0,9,998,18,0,263
4125319,304.345,-0.624691,94.7209,-3.13108,6.0,9,995,18,0,263
4125320,295.463,-1.37562,94.5847,-3.13108,6.0,9,995,18,0,263
4125321,300.289,-1.52866,97.0321,-3.13108,6.0,9,998,18,0,263
4125338,297.336,-3.01363,101.959,-2.87006,6.0,9,998,18,0,263
4125340,302.858,-2.26531,102.139,-2.87006,6.0,9,998,18,0,263
4125342,343.121,0.671209,79.4735,-1.44108,6.0,9,998,18,0,263
4125343,343.419,-1.37092,86.2436,-1.44108,6.0,9,998,18,0,263
4125345,346.864,0.0558473,82.8759,-1.44108,6.0,9,996,18,0,263
4125360,-261.262,25.9697,-321.584,0.0,10.0,40,0,23,0,146
4125362,-283.483,20.9941,-321.203,0.0,10.0,40,0,23,0,146
4125363,-252.279,27.7295,-326.185,0.0,10.0,40,0,23,0,146
4125366,-264.721,25.4099,-317.742,-1.85005,6.0,9,1200,23,0,146
4125415,39.3147,1.21481,0.823046,-1.72933,1.0,8,1003783,80,0,212
4125606,-542.799,2.65076,-218.663,-2.89725,6.0,9,1209,22,0,145
4125608,-556.31,8.03211,-272.599,0.0,6.0,40,0,22,0,145
4125609,-547.406,4.1928,-263.449,0.0,6.0,40,0,22,0,145
4125610,-560.685,9.03768,-274.627,0.0,10.0,40,0,22,0,145
4125796,-379.074,-21.9236,-37.7474,0.0,40.0,49,5000000,22,0,145
4125798,-388.138,-21.9239,-40.9928,0.0,12.2577,40,0,22,0,145
4125845,-388.131,-21.9239,-40.774,0.0,10.0,40,0,22,0,145
4125858,364.937,50.0831,622.164,0.0,50.0,49,5000000,17,0,137
4125896,303.535,38.4794,582.271,0.975565,12.4888,40,0,17,0,137
4125900,260.29,4.37924,-183.488,0.0,10.0,40,0,22,0,145
4125901,291.688,2.34269,-196.494,0.0,10.0,40,0,22,0,145
4125902,222.511,10.5555,-157.969,0.0,10.0,40,0,22,0,145
4125905,288.404,40.8344,607.347,1.36237,12.2872,40,0,17,0,137
4125907,254.148,1.11255,-180.045,1.93731,6.0,9,1202,22,0,145
4125914,383.329,41.9955,621.811,1.5571,19.7369,40,0,17,0,137
4125934,-534.716,-13.9589,-120.785,0.0,10.0,40,0,22,0,145
4125935,-497.693,-12.5342,-117.943,0.0,10.0,40,0,22,0,145
4125936,-534.916,-0.649016,-193.549,0.0,1.0,40,0,22,0,145
4125937,-543.205,-11.2752,-134.791,0.0,6.0,9,1199,22,0,145
4125939,357.667,37.3342,623.34,1.6437,19.6951,40,0,17,0,137
4125946,370.307,36.1923,645.128,-2.76361,2.78454,40,0,17,0,137
4126053,-253.888,-44.9363,346.961,0.0,20.0,40,0,22,0,145
4126054,-232.417,-39.0793,385.401,0.0,10.0,40,0,22,0,145
4126055,-289.551,-39.1975,296.762,0.0,20.0,40,0,22,0,145
4126057,-251.579,-36.5055,352.462,0.0,6.0,9,1198,22,0,145
4126126,123.573,2.70006,-55.8155,0.0,10.0,40,0,22,0,145
4126128,164.262,12.7265,-50.7231,0.0,10.0,40,0,22,0,145
4126130,91.7853,-1.67616,-54.0388,0.0,20.0,40,0,22,0,145
4126263,275.101,70.8169,-201.987,0.0,50.4092,49,5000000,16,0,135
4126282,279.328,73.745,-249.167,-0.137186,4.02034,40,0,16,0,135
4126287,272.447,70.905,-203.257,0.0,15.0514,40,0,16,0,135
4126309,-231.89,0.0,675.335,-0.130356,1.0,40,0,16,0,135
4126312,287.854,73.9107,-275.588,0.0,5.09642,40,0,16,0,135
4126373,-231.89,0.0,675.335,-0.0750227,1.0,40,0,16,0,264
4126374,336.222,67.2497,-124.153,0.0,16.5596,40,0,16,0,135
4126426,313.471,67.3537,-130.199,-2.75224,6.0,9,1212,16,0,135
4126539,297.924,69.5407,-152.027,0.0,1.0,40,0,16,0,135
4126540,282.792,70.5266,-178.607,0.0,1.0,40,0,16,0,135
4126542,322.406,64.9328,-116.822,0.0,1.0,40,0,16,0,135
4126546,-232.147,0.0,697.153,-3.1349,6.0,9,1394,16,0,264
4126547,-234.917,0.0,699.955,-3.1349,6.0,9,1394,16,0,264
4126548,-229.472,0.0,699.452,-3.1349,6.0,9,1394,16,0,264
4126549,-232.389,0.0,701.795,-3.1349,6.0,9,1394,16,0,264
4126550,-235.802,0.0,704.138,-3.1349,6.0,9,1394,16,0,264
4126551,-229.779,0.0,702.97,-3.1349,6.0,9,1394,16,0,264
4126558,-229.358,-0.0153198,676.933,-4.79221E-5,6.0,9,999,16,0,264
4126565,41.0665,4.0,-159.784,0.0,1.0,45,2001706,13,0,182
4126569,-235.694,0.0,705.666,-3.06167,6.0,9,1000,16,0,264
4126570,-237.404,0.0,707.75,-3.06167,6.0,9,1000,16,0,264
4126571,-234.412,0.0,707.982,-3.06167,6.0,9,1000,16,0,264
4126573,-229.594,0.0,705.854,-3.06167,6.0,9,1000,16,0,264
4126574,-231.257,0.0,708.158,-3.06167,6.0,9,1000,16,0,264
4126575,-227.555,0.0,708.226,-3.06167,6.0,9,1000,16,0,264
4126627,-210.165,0.0,712.543,-1.98461,6.0,9,1000,16,0,264
4126628,-208.459,0.0,709.667,-1.98461,6.0,9,1000,16,0,264
4126629,-211.694,0.0,709.436,-1.98461,6.0,9,1001,16,0,264
4126631,-204.976,0.0,715.546,-1.98461,6.0,9,1000,16,0,264
4126632,-203.145,0.0,712.864,-1.98461,6.0,9,1000,16,0,264
4126633,-206.106,0.0,713.101,-1.98461,6.0,9,1001,16,0,264
4126638,572.692,29.9894,336.526,0.0,50.0,49,5000000,18,0,138
4126642,52.1185,8.08717,479.271,0.0,14.8757,49,5000000,5,66216,152
4126649,-209.566,0.0,706.52,-2.04648,6.0,9,1000,16,0,264
4126651,573.184,33.0882,333.972,0.0,6.0,9,1232,18,0,138
4126655,-208.498,0.0,705.127,-2.04648,6.0,9,1000,16,0,264
4126656,-206.686,0.0,708.997,-2.04648,6.0,9,1000,16,0,264
4126657,-205.024,0.0,705.847,-2.04648,6.0,9,1000,16,0,264
4126658,-207.393,0.0,707.165,-2.04648,6.0,9,1002,16,0,264
4126659,-232.326,0.0,695.507,-3.11611,6.0,9,1003,16,0,264
4126725,30.3287,8.4205,475.322,0.5264,1.0,8,1004886,5,0,152
4126749,-12.4063,13.2746,-455.546,2.17718,0.5,5,0,15,0,272
4126755,-12.8584,31.3723,-495.309,0.0,0.5,5,0,15,0,272
4126792,160.79,54.8535,-45.5905,0.840536,1.0,8,1004887,20,0,140
4126799,188.847,53.4241,-42.027,-0.45476,16.5727,49,5000000,20,66218,140
4126868,367.549,83.3597,-384.631,0.0,11.0059,49,5000000,16,66217,135
4126875,389.242,78.3551,-349.05,2.94639,1.0,8,1004888,16,0,135
4126900,-300.191,7.30289,410.941,-0.295439,1.0,8,1004962,23,0,146
4126946,-255.605,15.021,3.02876,0.0,2.0,51,0,6,0,153
4127148,659.087,31.8434,382.876,0.0,50.0,49,5000000,18,0,138
4127151,717.813,39.5185,375.056,-1.46951,13.0352,40,0,18,0,138
4127153,603.01,27.8973,373.574,1.65175,15.6299,40,0,18,0,138
4127155,662.785,24.9386,417.55,3.01442,5.80725,40,0,18,0,138
4127158,671.257,37.1323,375.982,-1.2759,11.9908,40,0,18,0,138
4127164,651.874,32.1077,374.11,1.18288,12.1343,40,0,18,0,138
4127165,662.2,32.1575,388.279,-2.98519,8.00858,40,0,18,0,138
4127303,167.925,3.09744,972.588,3.10449,1.0,8,1004914,23,0,146
4127397,222.542,35.5474,202.925,0.0,50.147,49,5000000,16,0,135
4127402,221.054,36.4166,204.21,1.59217,6.0,9,1225,16,0,135
4127403,242.073,30.1155,201.859,-2.43963,6.0,9,1217,16,0,135
4127407,198.234,30.5452,111.873,-0.427754,6.0,9,1216,16,0,135
4127437,200.054,31.9662,140.186,0.0,1.0,40,0,16,0,135
4127438,211.828,35.3913,173.927,0.0,1.0,40,0,16,0,135
4127439,224.812,33.1631,195.222,0.0,1.0,40,0,16,0,135
4127452,240.625,30.3267,200.83,0.0,1.0,40,0,16,0,135
4127463,215.212,35.8071,185.558,0.0,1.0,40,0,16,0,135
4127464,201.768,33.9762,154.728,0.0,1.0,40,0,16,0,135
4127465,198.787,30.4217,111.087,0.0,4.00542,40,0,16,0,135
4127467,-231.89,0.0,675.335,-0.0750227,1.0,40,0,16,0,264
4127468,574.369,90.2851,-422.906,3.10158,1.0,40,0,16,0,135
4127469,569.336,87.8927,-382.981,0.0,1.0,40,0,16,0,135
4127473,574.245,90.594,-432.767,-3.0628,1.0,40,0,16,0,265
4127474,571.129,90.5751,-432.883,3.11273,6.0,9,992,16,0,265
4127475,576.75,90.5808,-432.761,-2.91466,6.0,9,993,16,0,265
4127476,570.317,94.7632,-468.579,0.0841147,6.0,9,994,16,0,265
