Index,0 [0x6][0xc],1 [0x19][0x21],2 [0x7][0x0],3 [0x7][0x4],4 [0x7][0x8],5 [0x6][0x10],6 [0x6][0x14],7 [0x6][0x18],8 [0x6][0x1c],9 [0x3][0x20]
2920,11027,false,100,100,100,0,0,0,0,0
2921,11028,false,100,100,100,0,0,0,0,0
2922,11029,false,100,100,100,0,0,0,0,0
2923,11030,false,100,100,100,0,0,0,0,0
2924,11031,false,100,100,100,0,0,0,0,0
2925,11032,false,100,100,100,0,0,0,0,0
2926,11033,false,100,100,100,0,0,0,0,0
2927,11034,false,100,100,100,0,0,0,0,0
2928,11035,false,100,100,100,0,0,0,0,0
2929,11036,false,100,100,100,0,0,0,0,0
2930,11037,false,100,100,100,0,0,0,0,0
2931,11038,false,100,100,100,0,0,0,0,0
2932,11039,false,100,100,100,0,0,0,0,0
2933,11040,false,100,100,100,0,0,0,0,0
2934,11041,false,100,100,100,0,0,0,0,0
2935,11042,false,100,100,100,0,0,0,0,0
2936,11043,false,100,100,100,0,0,0,0,0
2937,11044,false,100,100,100,0,0,0,0,0
2938,11045,false,100,100,100,0,0,0,0,0
2939,11046,false,100,100,100,0,0,0,0,0
2940,11047,false,100,100,100,0,0,0,0,0
2941,11048,false,100,100,100,0,0,0,0,0
2942,11049,false,100,100,100,0,0,0,0,0
2943,11050,false,100,100,100,0,0,0,0,0
2944,11051,false,100,100,100,0,0,0,0,0
2945,11052,false,100,100,100,0,0,0,0,0
2946,11053,false,100,100,100,0,0,0,0,0
2947,11054,false,100,100,100,0,0,0,0,0
2948,11055,false,100,100,100,0,0,0,0,0
2949,11056,false,100,100,100,0,0,0,0,0
2950,11057,false,100,100,100,0,0,0,0,0
2951,11058,false,100,100,100,0,0,0,0,0
2952,11059,false,100,100,100,0,0,0,0,0
2953,11060,false,100,100,100,0,0,0,0,0
2954,11061,false,100,100,100,0,0,0,0,0
2955,11062,false,100,100,100,0,0,0,0,0
2956,11063,false,100,100,100,0,0,0,0,0
2957,11064,false,100,100,100,0,0,0,0,0
2958,11065,false,100,100,100,0,0,0,0,0
2959,11066,false,100,100,100,0,0,0,0,0
2960,11067,false,100,100,100,0,0,0,0,0
2961,11068,false,100,100,100,0,0,0,0,0
2962,11069,false,100,100,100,0,0,0,0,0
2963,11070,false,100,100,100,0,0,0,0,0
2964,11071,false,100,100,100,0,0,0,0,0
2965,11072,false,100,100,100,0,0,0,0,0
2966,11073,false,100,100,100,0,0,0,0,0
2967,11074,false,100,100,100,0,0,0,0,0
2968,11075,false,100,100,100,0,0,0,0,0
2969,11076,false,100,100,100,0,0,0,0,0
2970,11077,false,100,100,100,0,0,0,0,0
2971,11078,false,100,100,100,0,0,0,0,0
2972,11079,false,100,100,100,0,0,0,0,0
2973,11080,false,100,100,100,0,0,0,0,0
2974,11081,false,100,100,100,0,0,0,0,0
2975,11082,false,100,100,100,0,0,0,0,0
2976,11083,false,100,100,100,0,0,0,0,0
2977,11871,false,100,100,100,0,0,0,0,0
2978,11872,false,100,100,100,0,0,0,0,0
2979,11873,false,100,100,100,0,0,0,0,0
2980,11874,false,100,100,100,0,0,0,0,0
2981,11875,false,100,100,100,0,0,0,0,0
2982,11876,false,100,100,100,0,0,0,0,0
2983,11877,false,100,100,100,0,0,0,0,0
2984,11878,false,100,100,100,0,0,0,0,0
2985,11879,false,100,100,100,0,0,0,0,0
2986,11880,false,100,100,100,0,0,0,0,0
2987,11881,false,100,100,100,0,0,0,0,0
2988,11882,false,100,100,100,0,0,0,0,0
2989,11883,false,100,100,100,0,0,0,0,0
2990,11884,false,100,100,100,0,0,0,0,0
2991,11885,false,100,100,100,0,0,0,0,0
2992,11886,false,100,100,100,0,0,0,0,0
2993,11887,false,100,100,100,0,0,0,0,0
2994,11888,false,100,100,100,0,0,0,0,0
2995,11889,false,100,100,100,0,0,0,0,0
2996,11890,false,100,100,100,0,0,0,0,0
2997,11891,false,100,100,100,0,0,0,0,0
2998,11892,false,100,100,100,0,0,0,0,0
2999,11893,false,100,100,100,0,0,0,0,0
3000,11894,false,100,100,100,0,0,0,0,0
3001,11895,false,100,100,100,0,0,0,0,0
3002,11896,false,100,100,100,0,0,0,0,0
3003,11897,false,100,100,100,0,0,0,0,0
3004,11898,false,100,100,100,0,0,0,0,0
3005,11899,false,100,100,100,0,0,0,0,0
3006,11900,false,100,100,100,0,0,0,0,0
3007,11901,false,100,100,100,0,0,0,0,0
3008,11902,false,100,100,100,0,0,0,0,0
3009,11903,false,100,100,100,0,0,0,0,0
3010,11904,false,100,100,100,0,0,0,0,0
3011,11905,false,100,100,100,0,0,0,0,0
3012,11906,false,100,100,100,0,0,0,0,0
3013,11907,false,100,100,100,0,0,0,0,0
3014,11908,false,100,100,100,0,0,0,0,0
3015,11909,false,100,100,100,0,0,0,0,0
3016,11910,false,100,100,100,0,0,0,0,0
3017,11911,false,100,100,100,0,0,0,0,0
3018,11912,false,100,100,100,0,0,0,0,0
3019,11913,false,100,100,100,0,0,0,0,0
3020,11914,false,100,100,100,0,0,0,0,0
3021,11915,false,100,100,100,0,0,0,0,0
3022,11916,false,100,100,100,0,0,0,0,0
3023,11917,false,100,100,100,0,0,0,0,0
3024,11918,false,100,100,100,0,0,0,0,0
3025,11919,false,100,100,100,0,0,0,0,0
3026,11920,false,100,100,100,0,0,0,0,0
3027,11921,false,100,100,100,0,0,0,0,0
3028,11922,false,100,100,100,0,0,0,0,0
3029,11923,false,100,100,100,0,0,0,0,0
3030,11924,false,100,100,100,0,0,0,0,0
3031,11925,false,100,100,100,0,0,0,0,0
3032,11926,false,100,100,100,0,0,0,0,0
3033,11927,false,100,100,100,0,0,0,0,0
3034,11928,false,100,100,100,0,0,0,0,0
3035,11929,false,100,100,100,0,0,0,0,0
3036,11930,false,100,100,100,0,0,0,0,0
3037,11931,false,100,100,100,0,0,0,0,0
3038,11932,false,100,100,100,0,0,0,0,0
3039,11933,false,100,100,100,0,0,0,0,0
3040,11934,false,100,100,100,0,0,0,0,0
3041,11935,false,100,100,100,0,0,0,0,0
3042,11936,false,100,100,100,0,0,0,0,0
3043,11937,false,100,100,100,0,0,0,0,0
3044,11938,false,100,100,100,0,0,0,0,0
3045,11939,false,100,100,100,0,0,0,0,0
3046,11940,false,100,100,100,0,0,0,0,0
3047,11941,false,100,100,100,0,0,0,0,0
3048,11942,false,100,100,100,0,0,0,0,0
3049,11943,false,100,100,100,0,0,0,0,0
3050,11944,false,100,100,100,0,0,0,0,0
3051,11945,false,100,100,100,0,0,0,0,0
3052,11946,false,100,100,100,0,0,0,0,0
3053,11947,false,100,100,100,0,0,0,0,0
3054,11948,false,100,100,100,0,0,0,0,0
3055,11949,false,100,100,100,0,0,0,0,0
3056,11950,false,100,100,100,0,0,0,0,0
3057,11951,false,100,100,100,0,0,0,0,0
3058,11952,false,100,100,100,0,0,0,0,0
3059,11953,false,100,100,100,0,0,0,0,0
3060,11954,false,100,100,100,0,0,0,0,0
3061,11955,false,100,100,100,0,0,0,0,0
3062,11956,false,100,100,100,0,0,0,0,0
3063,11957,false,100,100,100,0,0,0,0,0
3064,11958,false,100,100,100,0,0,0,0,0
3065,11959,false,100,100,100,0,0,0,0,0
3066,11960,false,100,100,100,0,0,0,0,0
3067,11961,false,100,100,100,0,0,0,0,0
3068,11962,false,100,100,100,0,0,0,0,0
3069,11963,false,100,100,100,0,0,0,0,0
3070,11964,false,100,100,100,0,0,0,0,0
3071,11965,false,100,100,100,0,0,0,0,0
3072,11966,false,100,100,100,0,0,0,0,0
3073,11967,false,100,100,100,0,0,0,0,0
3074,11968,false,100,100,100,0,0,0,0,0
3075,11969,false,100,100,100,0,0,0,0,0
3076,11970,false,100,100,100,0,0,0,0,0
3077,11971,false,100,100,100,0,0,0,0,0
3078,11972,false,100,100,100,0,0,0,0,0
3079,11973,false,100,100,100,0,0,0,0,0
3080,11974,false,100,100,100,0,0,0,0,0
3081,11975,false,100,100,100,0,0,0,0,0
3082,11976,false,100,100,100,0,0,0,0,0
3083,11977,false,100,100,100,0,0,0,0,0
3084,11978,false,100,100,100,0,0,0,0,0
3085,11979,false,100,100,100,0,0,0,0,0
3086,11980,false,100,100,100,0,0,0,0,0
3087,11981,false,100,100,100,0,0,0,0,0
3088,11982,false,100,100,100,0,0,0,0,0
3089,11983,false,100,100,100,0,0,0,0,0
3090,11984,false,100,100,100,0,0,0,0,0
3091,11985,false,100,100,100,0,0,0,0,0
3092,11986,false,100,100,100,0,0,0,0,0
3093,11987,false,100,100,100,0,0,0,0,0
3094,11988,false,100,100,100,0,0,0,0,0
3095,11989,false,100,100,100,0,0,0,0,0
3096,11990,false,100,100,100,0,0,0,0,0
3097,11991,false,100,100,100,0,0,0,0,0
3098,11992,false,100,100,100,0,0,0,0,0
3099,11993,false,100,100,100,0,0,0,0,0
3100,11994,false,100,100,100,0,0,0,0,0
3101,11995,false,100,100,100,0,0,0,0,0
3102,11996,false,100,100,100,0,0,0,0,0
3103,11997,false,100,100,100,0,0,0,0,0
3104,11998,false,100,100,100,0,0,0,0,0
3105,11999,false,100,100,100,0,0,0,0,0
3106,12000,false,100,100,100,0,0,0,0,0
3107,12001,false,100,100,100,0,0,0,0,0
3108,12002,false,100,100,100,0,0,0,0,0
3109,12003,false,100,100,100,0,0,0,0,0
3110,12004,false,100,100,100,0,0,0,0,0
3111,12005,false,100,100,100,0,0,0,0,0
3112,12006,false,100,100,100,0,0,0,0,0
3113,12007,false,100,100,100,0,0,0,0,0
3114,12008,false,100,100,100,0,0,0,0,0
3115,12009,false,100,100,100,0,0,0,0,0
3116,12010,false,100,100,100,0,0,0,0,0
3117,12011,false,100,100,100,0,0,0,0,0
3118,12012,false,100,100,100,0,0,0,0,0
3119,12013,false,100,100,100,0,0,0,0,0
3120,12014,false,100,100,100,0,0,0,0,0
3121,12015,false,100,100,100,0,0,0,0,0
3122,12016,false,100,100,100,0,0,0,0,0
3123,12017,false,100,100,100,0,0,0,0,0
3124,12018,false,100,100,100,0,0,0,0,0
3125,12019,false,100,100,100,0,0,0,0,0
3126,12020,false,100,100,100,0,0,0,0,0
3127,12021,false,100,100,100,0,0,0,0,0
3128,12022,false,100,100,100,0,0,0,0,0
3129,12023,false,100,100,100,0,0,0,0,0
3130,12024,false,100,100,100,0,0,0,0,0
3131,12025,false,100,100,100,0,0,0,0,0
3132,12026,false,100,100,100,0,0,0,0,0
3133,12027,false,100,100,100,0,0,0,0,0
3134,12028,false,100,100,100,0,0,0,0,0
3135,12029,false,100,100,100,0,0,0,0,0
3136,12030,false,100,100,100,0,0,0,0,0
3137,12031,false,100,100,100,0,0,0,0,0
3138,12032,false,100,100,100,0,0,0,0,0
3139,12033,false,100,100,100,0,0,0,0,0
3140,12034,false,100,100,100,0,0,0,0,0
3141,12518,false,100,100,100,0,0,0,0,0
3142,12528,false,100,100,100,0,0,0,0,0
3143,12531,false,100,100,100,0,0,0,0,0
3144,12541,false,100,100,100,0,0,0,0,0
3145,12552,false,100,100,100,0,0,0,0,0
3146,12553,false,100,100,100,0,0,0,0,0
3147,12562,false,100,100,100,0,0,0,0,0
3148,12568,false,100,100,100,0,0,0,0,0
3149,12574,false,100,100,100,0,0,0,0,0
3150,12575,false,100,100,100,0,0,0,0,0
3151,12588,false,100,100,100,0,0,0,0,0
3152,12594,false,100,100,100,0,0,0,0,0
3153,12601,false,100,100,100,0,0,0,0,0
3154,4679,false,100,100,100,0,0,0,0,0
3155,6144,false,100,100,100,0,0,0,0,0
3156,4725,false,100,100,100,0,0,0,0,0
3157,2582,false,100,100,100,0,0,0,0,0
3158,4553,false,100,100,100,0,0,0,0,0
3159,4557,false,100,100,100,0,0,0,0,0
3160,4604,false,100,100,100,0,0,0,0,0
3161,4605,false,100,100,100,0,0,0,0,0
3162,4606,false,100,100,100,0,0,0,0,0
3163,4607,false,100,100,100,0,0,0,0,0
3164,4608,false,100,100,100,0,0,0,0,0
3165,8562,false,100,100,100,0,67009,0,0,0
3166,9290,false,100,100,100,0,65890,0,0,0
3167,10400,false,100,100,100,0,0,0,0,0
3168,10462,false,100,100,100,0,0,0,0,0
3169,10524,false,100,100,100,0,0,0,0,0
3170,12704,false,100,100,100,0,0,0,0,0
3171,12705,false,100,100,100,0,0,0,0,0
3172,10066,false,100,100,100,0,66037,0,0,0
3173,10067,false,100,100,100,0,66095,0,0,0
3174,10068,false,100,100,100,0,66095,0,0,0
3175,10069,false,100,100,100,0,66095,0,0,0
3176,10070,false,100,100,100,0,66095,0,0,0
3177,6109,false,100,100,100,0,0,0,1190,0
3178,12708,false,100,100,100,0,0,0,0,0
3179,12709,false,100,100,100,0,0,0,0,0
3180,12882,false,100,100,100,0,0,0,0,0
3181,12943,false,100,100,100,0,0,0,0,0
3182,12901,false,100,100,100,0,0,0,0,0
3183,12944,false,100,100,100,0,0,0,0,0
3184,8803,false,100,100,100,0,0,0,0,0
3185,8822,false,100,100,100,0,0,0,0,0
3186,8829,false,100,100,100,0,0,0,0,0
3187,13062,false,100,100,100,0,0,0,0,0
3188,13063,false,100,100,100,0,0,0,0,0
3189,13079,false,100,100,100,0,0,0,0,0
3190,13099,false,100,100,100,0,67685,0,0,0
3191,13100,false,100,100,100,0,67685,0,0,0
3192,13101,false,100,100,100,0,67685,0,0,0
3193,13102,false,100,100,100,0,67685,0,0,0
3194,8565,false,100,100,100,0,0,0,0,0
3195,0,false,100,100,100,0,0,0,0,0
3196,0,false,100,100,100,0,0,0,0,0
3197,0,false,100,100,100,0,0,0,0,0
3198,0,false,100,100,100,0,0,0,0,0
3199,0,false,100,100,100,0,0,0,0,0
3200,0,false,100,100,100,0,0,0,0,0
3201,0,false,100,100,100,0,0,0,0,0
3202,0,false,100,100,100,0,0,0,0,0
3203,0,false,100,100,100,0,0,0,0,0
3204,0,false,100,100,100,0,0,0,0,0
3205,0,false,100,100,100,0,0,0,0,0
3206,0,false,100,100,100,0,0,0,0,0
3207,0,false,100,100,100,0,0,0,0,0
3208,0,false,100,100,100,0,0,0,0,0
3209,0,false,100,100,100,0,0,0,0,0
3210,0,false,100,100,100,0,0,0,0,0
3211,0,false,100,100,100,0,0,0,0,0
3212,0,false,100,100,100,0,0,0,0,0
3213,0,false,100,100,100,0,0,0,0,0
3214,0,false,100,100,100,0,0,0,0,0
3215,0,false,100,100,100,0,0,0,0,0
3216,0,false,100,100,100,0,0,0,0,0
3217,0,false,100,100,100,0,0,0,0,0
3218,0,false,100,100,100,0,0,0,0,0
3219,0,false,100,100,100,0,0,0,0,0
3220,0,false,100,100,100,0,0,0,0,0
3221,0,false,100,100,100,0,0,0,0,0
3222,0,false,100,100,100,0,0,0,0,0
3223,0,false,100,100,100,0,0,0,0,0
3224,0,false,100,100,100,0,0,0,0,0
3225,0,false,100,100,100,0,0,0,0,0
3226,0,false,100,100,100,0,0,0,0,0
3227,0,false,100,100,100,0,0,0,0,0
3228,0,false,100,100,100,0,0,0,0,0
3229,0,false,100,100,100,0,0,0,0,0
3230,0,false,100,100,100,0,0,0,0,0
3231,0,false,100,100,100,0,0,0,0,0
3232,0,false,100,100,100,0,0,0,0,0
3233,0,false,100,100,100,0,0,0,0,0
3234,0,false,100,100,100,0,0,0,0,0
3235,0,false,100,100,100,0,0,0,0,0
3236,0,false,100,100,100,0,0,0,0,0
3237,0,false,100,100,100,0,0,0,0,0
3238,0,false,100,100,100,0,0,0,0,0
3239,0,false,100,100,100,0,0,0,0,0
3240,0,false,100,100,100,0,0,0,0,0
3241,0,false,100,100,100,0,0,0,0,0
3242,0,false,100,100,100,0,0,0,0,0
3243,0,false,100,100,100,0,0,0,0,0
3244,0,false,100,100,100,0,0,0,0,0
3245,0,false,100,100,100,0,0,0,0,0
3246,0,false,100,100,100,0,0,0,0,0
3247,0,false,100,100,100,0,0,0,0,0
3248,0,false,100,100,100,0,0,0,0,0
3249,0,false,100,100,100,0,0,0,0,0
3250,0,false,100,100,100,0,0,0,0,0
3251,0,false,100,100,100,0,0,0,0,0
3252,0,false,100,100,100,0,0,0,0,0
3253,0,false,100,100,100,0,0,0,0,0
3254,0,false,100,100,100,0,0,0,0,0
3255,0,false,100,100,100,0,0,0,0,0
3256,0,false,100,100,100,0,0,0,0,0
3257,0,false,100,100,100,0,0,0,0,0
3258,0,false,100,100,100,0,0,0,0,0
3259,0,false,100,100,100,0,0,0,0,0
3260,0,false,100,100,100,0,0,0,0,0
3261,0,false,100,100,100,0,0,0,0,0
3262,0,false,100,100,100,0,0,0,0,0
3263,0,false,100,100,100,0,0,0,0,0
3264,0,false,100,100,100,0,0,0,0,0
3265,0,false,100,100,100,0,0,0,0,0
3266,0,false,100,100,100,0,0,0,0,0
3267,0,false,100,100,100,0,0,0,0,0
3268,0,false,100,100,100,0,0,0,0,0
3269,0,false,100,100,100,0,0,0,0,0
3270,0,false,100,100,100,0,0,0,0,0
3271,0,false,100,100,100,0,0,0,0,0
3272,0,false,100,100,100,0,0,0,0,0
3273,0,false,100,100,100,0,0,0,0,0
3274,0,false,100,100,100,0,0,0,0,0
3275,0,false,100,100,100,0,0,0,0,0
3276,0,false,100,100,100,0,0,0,0,0
3277,0,false,100,100,100,0,0,0,0,0
3278,0,false,100,100,100,0,0,0,0,0
3279,0,false,100,100,100,0,0,0,0,0
3280,0,false,100,100,100,0,0,0,0,0
3281,0,false,100,100,100,0,0,0,0,0
3282,0,false,100,100,100,0,0,0,0,0
3283,0,false,100,100,100,0,0,0,0,0
3284,0,false,100,100,100,0,0,0,0,0
3285,0,false,100,100,100,0,0,0,0,0
3286,0,false,100,100,100,0,0,0,0,0
3287,0,false,100,100,100,0,0,0,0,0
3288,0,false,100,100,100,0,0,0,0,0
3289,0,false,100,100,100,0,0,0,0,0
3290,0,false,100,100,100,0,0,0,0,0
3291,0,false,100,100,100,0,0,0,0,0
3292,0,false,100,100,100,0,0,0,0,0
3293,0,false,100,100,100,0,0,0,0,0
3294,0,false,100,100,100,0,0,0,0,0
3295,0,false,100,100,100,0,0,0,0,0
3296,0,false,100,100,100,0,0,0,0,0
3297,0,false,100,100,100,0,0,0,0,0
3298,0,false,100,100,100,0,0,0,0,0
3299,0,false,100,100,100,0,0,0,0,0
3300,0,false,100,100,100,0,0,0,0,0
3301,0,false,100,100,100,0,0,0,0,0
3302,0,false,100,100,100,0,0,0,0,0
3303,0,false,100,100,100,0,0,0,0,0
3304,0,false,100,100,100,0,0,0,0,0
3305,0,false,100,100,100,0,0,0,0,0
3306,0,false,100,100,100,0,0,0,0,0
3307,0,false,100,100,100,0,0,0,0,0
3308,0,false,100,100,100,0,0,0,0,0
3309,0,false,100,100,100,0,0,0,0,0
3310,0,false,100,100,100,0,0,0,0,0
3311,0,false,100,100,100,0,0,0,0,0
3312,0,false,100,100,100,0,0,0,0,0
3313,0,false,100,100,100,0,0,0,0,0
3314,0,false,100,100,100,0,0,0,0,0
3315,0,false,100,100,100,0,0,0,0,0
3316,0,false,100,100,100,0,0,0,0,0
3317,0,false,100,100,100,0,0,0,0,0
3318,0,false,100,100,100,0,0,0,0,0
3319,0,false,100,100,100,0,0,0,0,0
3320,0,false,100,100,100,0,0,0,0,0
3321,0,false,100,100,100,0,0,0,0,0
3322,0,false,100,100,100,0,0,0,0,0
3323,0,false,100,100,100,0,0,0,0,0
3324,0,false,100,100,100,0,0,0,0,0
3325,0,false,100,100,100,0,0,0,0,0
3326,0,false,100,100,100,0,0,0,0,0
3327,0,false,100,100,100,0,0,0,0,0
3328,0,false,100,100,100,0,0,0,0,0
3329,0,false,100,100,100,0,0,0,0,0
3330,0,false,100,100,100,0,0,0,0,0
3331,0,false,100,100,100,0,0,0,0,0
3332,0,false,100,100,100,0,0,0,0,0
3333,0,false,100,100,100,0,0,0,0,0
3334,0,false,100,100,100,0,0,0,0,0
3335,0,false,100,100,100,0,0,0,0,0
3336,0,false,100,100,100,0,0,0,0,0
3337,0,false,100,100,100,0,0,0,0,0
3338,0,false,100,100,100,0,0,0,0,0
3339,0,false,100,100,100,0,0,0,0,0
3340,0,false,100,100,100,0,0,0,0,0
3341,0,false,100,100,100,0,0,0,0,0
3342,0,false,100,100,100,0,0,0,0,0
3343,0,false,100,100,100,0,0,0,0,0
3344,0,false,100,100,100,0,0,0,0,0
3345,0,false,100,100,100,0,0,0,0,0
3346,0,false,100,100,100,0,0,0,0,0
3347,0,false,100,100,100,0,0,0,0,0
3348,0,false,100,100,100,0,0,0,0,0
3349,0,false,100,100,100,0,0,0,0,0
3350,0,false,100,100,100,0,0,0,0,0
3351,0,false,100,100,100,0,0,0,0,0
3352,0,false,100,100,100,0,0,0,0,0
3353,0,false,100,100,100,0,0,0,0,0
3354,0,false,100,100,100,0,0,0,0,0
3355,0,false,100,100,100,0,0,0,0,0
3356,0,false,100,100,100,0,0,0,0,0
3357,0,false,100,100,100,0,0,0,0,0
3358,0,false,100,100,100,0,0,0,0,0
3359,0,false,100,100,100,0,0,0,0,0
3360,0,false,100,100,100,0,0,0,0,0
3361,0,false,100,100,100,0,0,0,0,0
3362,0,false,100,100,100,0,0,0,0,0
3363,0,false,100,100,100,0,0,0,0,0
3364,0,false,100,100,100,0,0,0,0,0
3365,0,false,100,100,100,0,0,0,0,0
3366,0,false,100,100,100,0,0,0,0,0
3367,0,false,100,100,100,0,0,0,0,0
3368,0,false,100,100,100,0,0,0,0,0
3369,0,false,100,100,100,0,0,0,0,0
3370,0,false,100,100,100,0,0,0,0,0
3371,0,false,100,100,100,0,0,0,0,0
3372,0,false,100,100,100,0,0,0,0,0
3373,0,false,100,100,100,0,0,0,0,0
3374,0,false,100,100,100,0,0,0,0,0
3375,0,false,100,100,100,0,0,0,0,0
3376,0,false,100,100,100,0,0,0,0,0
3377,0,false,100,100,100,0,0,0,0,0
3378,0,false,100,100,100,0,0,0,0,0
3379,0,false,100,100,100,0,0,0,0,0
3380,0,false,100,100,100,0,0,0,0,0
3381,0,false,100,100,100,0,0,0,0,0
3382,0,false,100,100,100,0,0,0,0,0
3383,0,false,100,100,100,0,0,0,0,0
3384,0,false,100,100,100,0,0,0,0,0
3385,0,false,100,100,100,0,0,0,0,0
3386,0,false,100,100,100,0,0,0,0,0
3387,0,false,100,100,100,0,0,0,0,0
3388,0,false,100,100,100,0,0,0,0,0
3389,0,false,100,100,100,0,0,0,0,0
3390,0,false,100,100,100,0,0,0,0,0
3391,0,false,100,100,100,0,0,0,0,0
3392,0,false,100,100,100,0,0,0,0,0
3393,0,false,100,100,100,0,0,0,0,0
3394,0,false,100,100,100,0,0,0,0,0
3395,0,false,100,100,100,0,0,0,0,0
3396,0,false,100,100,100,0,0,0,0,0
3397,0,false,100,100,100,0,0,0,0,0
3398,0,false,100,100,100,0,0,0,0,0
3399,0,false,100,100,100,0,0,0,0,0
3400,0,false,100,100,100,0,0,0,0,0
3401,0,false,100,100,100,0,0,0,0,0
3402,0,false,100,100,100,0,0,0,0,0
3403,0,false,100,100,100,0,0,0,0,0
3404,0,false,100,100,100,0,0,0,0,0
3405,0,false,100,100,100,0,0,0,0,0
3406,0,false,100,100,100,0,0,0,0,0
3407,0,false,100,100,100,0,0,0,0,0
3408,0,false,100,100,100,0,0,0,0,0
3409,0,false,100,100,100,0,0,0,0,0
3410,0,false,100,100,100,0,0,0,0,0
3411,0,false,100,100,100,0,0,0,0,0
3412,0,false,100,100,100,0,0,0,0,0
3413,0,false,100,100,100,0,0,0,0,0
3414,0,false,100,100,100,0,0,0,0,0
3415,0,false,100,100,100,0,0,0,0,0
3416,0,false,100,100,100,0,0,0,0,0
3417,0,false,100,100,100,0,0,0,0,0
3418,0,false,100,100,100,0,0,0,0,0
3419,0,false,100,100,100,0,0,0,0,0
3420,0,false,100,100,100,0,0,0,0,0
3421,0,false,100,100,100,0,0,0,0,0
3422,0,false,100,100,100,0,0,0,0,0
3423,0,false,100,100,100,0,0,0,0,0
3424,0,false,100,100,100,0,0,0,0,0
3425,0,false,100,100,100,0,0,0,0,0
3426,0,false,100,100,100,0,0,0,0,0
3427,0,false,100,100,100,0,0,0,0,0
3428,0,false,100,100,100,0,0,0,0,0
3429,0,false,100,100,100,0,0,0,0,0
3430,0,false,100,100,100,0,0,0,0,0
3431,0,false,100,100,100,0,0,0,0,0
3432,0,false,100,100,100,0,0,0,0,0
3433,0,false,100,100,100,0,0,0,0,0
3434,0,false,100,100,100,0,0,0,0,0
3435,0,false,100,100,100,0,0,0,0,0
3436,0,false,100,100,100,0,0,0,0,0
3437,0,false,100,100,100,0,0,0,0,0
3438,0,false,100,100,100,0,0,0,0,0
3439,0,false,100,100,100,0,0,0,0,0
3440,0,false,100,100,100,0,0,0,0,0
3441,0,false,100,100,100,0,0,0,0,0
3442,0,false,100,100,100,0,0,0,0,0
3443,0,false,100,100,100,0,0,0,0,0
3444,0,false,100,100,100,0,0,0,0,0
3445,0,false,100,100,100,0,0,0,0,0
3446,0,false,100,100,100,0,0,0,0,0
3447,0,false,100,100,100,0,0,0,0,0
3448,0,false,100,100,100,0,0,0,0,0
3449,0,false,100,100,100,0,0,0,0,0
3450,0,false,100,100,100,0,0,0,0,0
3451,0,false,100,100,100,0,0,0,0,0
3452,0,false,100,100,100,0,0,0,0,0
3453,0,false,100,100,100,0,0,0,0,0
3454,0,false,100,100,100,0,0,0,0,0
3455,0,false,100,100,100,0,0,0,0,0
3456,0,false,100,100,100,0,0,0,0,0
3457,0,false,100,100,100,0,0,0,0,0
3458,0,false,100,100,100,0,0,0,0,0
3459,0,false,100,100,100,0,0,0,0,0
3460,0,false,100,100,100,0,0,0,0,0
3461,0,false,100,100,100,0,0,0,0,0
3462,0,false,100,100,100,0,0,0,0,0
3463,0,false,100,100,100,0,0,0,0,0
3464,0,false,100,100,100,0,0,0,0,0
3465,0,false,100,100,100,0,0,0,0,0
3466,0,false,100,100,100,0,0,0,0,0
3467,0,false,100,100,100,0,0,0,0,0
3468,0,false,100,100,100,0,0,0,0,0
3469,0,false,100,100,100,0,0,0,0,0
3470,0,false,100,100,100,0,0,0,0,0
3471,0,false,100,100,100,0,0,0,0,0
3472,0,false,100,100,100,0,0,0,0,0
3473,0,false,100,100,100,0,0,0,0,0
3474,0,false,100,100,100,0,0,0,0,0
3475,0,false,100,100,100,0,0,0,0,0
3476,0,false,100,100,100,0,0,0,0,0
3477,0,false,100,100,100,0,0,0,0,0
3478,0,false,100,100,100,0,0,0,0,0
3479,0,false,100,100,100,0,0,0,0,0
3480,0,false,100,100,100,0,0,0,0,0
3481,0,false,100,100,100,0,0,0,0,0
3482,0,false,100,100,100,0,0,0,0,0
3483,0,false,100,100,100,0,0,0,0,0
3484,0,false,100,100,100,0,0,0,0,0
3485,0,false,100,100,100,0,0,0,0,0
3486,0,false,100,100,100,0,0,0,0,0
3487,0,false,100,100,100,0,0,0,0,0
3488,0,false,100,100,100,0,0,0,0,0
3489,0,false,100,100,100,0,0,0,0,0
3490,0,false,100,100,100,0,0,0,0,0
3491,0,false,100,100,100,0,0,0,0,0
3492,0,false,100,100,100,0,0,0,0,0
3493,0,false,100,100,100,0,0,0,0,0
3494,0,false,100,100,100,0,0,0,0,0
3495,0,false,100,100,100,0,0,0,0,0
3496,0,false,100,100,100,0,0,0,0,0
3497,0,false,100,100,100,0,0,0,0,0
3498,0,false,100,100,100,0,0,0,0,0
3499,0,false,100,100,100,0,0,0,0,0
3500,0,false,100,100,100,0,0,0,0,0
3501,0,false,100,100,100,0,0,0,0,0
3502,0,false,100,100,100,0,0,0,0,0
3503,0,false,100,100,100,0,0,0,0,0
3504,0,false,100,100,100,0,0,0,0,0
3505,0,false,100,100,100,0,0,0,0,0
3506,0,false,100,100,100,0,0,0,0,0
3507,0,false,100,100,100,0,0,0,0,0
3508,0,false,100,100,100,0,0,0,0,0
3509,0,false,100,100,100,0,0,0,0,0
3510,0,false,100,100,100,0,0,0,0,0
