#,Name,Description,QuestRequirement,CRP,BSM,ARM,GSM,LTW,WVR,ALC,CUL,AnimationStart,AnimationEnd,Icon,RequiredStatus,ClassJobCategory,ClassJobLevel,Cost,ClassJob,Specialist
100472,Winkelzug,Du stellst die gesamte Belastbarkeit wieder her.,0,100467,100468,100469,100470,100471,100472,100473,100474,242,249,1950,0,14,98,112,13,False
100473,Winkelzug,Du stellst die gesamte Belastbarkeit wieder her.,0,100467,100468,100469,100470,100471,100472,100473,100474,242,249,1950,0,15,98,112,14,False
100474,Winkelzug,Du stellst die gesamte Belastbarkeit wieder her.,0,100467,100468,100469,100470,100471,100472,100473,100474,242,249,1950,0,16,98,112,15,False
100475,Meisters Beitrag,"Die Belastbarkeitskosten des nächsten Kommandos, das die Belastbarkeit beeinträchtigen würde, sinken auf 0.
Kann **1 Mal** pro Synthese bzw. Testsynthese ausgeführt werden.",0,100475,100476,100477,100478,100479,100480,100481,100482,242,249,1926,0,9,100,0,8,False
100476,Meisters Beitrag,"Die Belastbarkeitskosten des nächsten Kommandos, das die Belastbarkeit beeinträchtigen würde, sinken auf 0.
Kann **1 Mal** pro Synthese bzw. Testsynthese ausgeführt werden.",0,100475,100476,100477,100478,100479,100480,100481,100482,242,249,1926,0,10,100,0,9,False
100477,Meisters Beitrag,"Die Belastbarkeitskosten des nächsten Kommandos, das die Belastbarkeit beeinträchtigen würde, sinken auf 0.
Kann **1 Mal** pro Synthese bzw. Testsynthese ausgeführt werden.",0,100475,100476,100477,100478,100479,100480,100481,100482,242,249,1926,0,11,100,0,10,False
100478,Meisters Beitrag,"Die Belastbarkeitskosten des nächsten Kommandos, das die Belastbarkeit beeinträchtigen würde, sinken auf 0.
Kann **1 Mal** pro Synthese bzw. Testsynthese ausgeführt werden.",0,100475,100476,100477,100478,100479,100480,100481,100482,242,249,1926,0,12,100,0,11,False
100479,Meisters Beitrag,"Die Belastbarkeitskosten des nächsten Kommandos, das die Belastbarkeit beeinträchtigen würde, sinken auf 0.
Kann **1 Mal** pro Synthese bzw. Testsynthese ausgeführt werden.",0,100475,100476,100477,100478,100479,100480,100481,100482,242,249,1926,0,13,100,0,12,False
100480,Meisters Beitrag,"Die Belastbarkeitskosten des nächsten Kommandos, das die Belastbarkeit beeinträchtigen würde, sinken auf 0.
Kann **1 Mal** pro Synthese bzw. Testsynthese ausgeführt werden.",0,100475,100476,100477,100478,100479,100480,100481,100482,242,249,1926,0,14,100,0,13,False
100481,Meisters Beitrag,"Die Belastbarkeitskosten des nächsten Kommandos, das die Belastbarkeit beeinträchtigen würde, sinken auf 0.
Kann **1 Mal** pro Synthese bzw. Testsynthese ausgeführt werden.",0,100475,100476,100477,100478,100479,100480,100481,100482,242,249,1926,0,15,100,0,14,False
100482,Meisters Beitrag,"Die Belastbarkeitskosten des nächsten Kommandos, das die Belastbarkeit beeinträchtigen würde, sinken auf 0.
Kann **1 Mal** pro Synthese bzw. Testsynthese ausgeführt werden.",0,100475,100476,100477,100478,100479,100480,100481,100482,242,249,1926,0,16,100,0,15,False
