#,Singular,Plural,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Unknown1,Quest,Icon,Action,StackSize,Category,CastTime,CastTimeline,Timeline
2001051,Phiole[p] Daniffens Tränen,Phiolen[p] Daniffens Tränen,Daniffens Tränen,3,1,0,1,1,0,False,0,22614,0,99,1,0,0,0
2001052,Erdseim-Motor-Bauteil,Erdseim-Motor-Bauteile,Erdseim-Motor-Bauteil,4,2,0,1,2,0,False,0,20953,0,99,1,0,0,0
2001053,Handvoll[p] Giftpilz-Sporen,Handvoll[p] Giftpilz-Sporen,Giftpilz-Sporen,3,1,0,1,1,0,False,0,25407,0,99,1,0,0,0
2001054,Pelikan-Ei,Pelikan-Eier,Pelikan-Ei,2,2,0,1,2,0,False,0,25251,0,99,1,0,0,0
2001055,Sylphen-Andenken,Sylphen-Andenken,Sylphen-Andenken,4,1,0,1,2,0,False,0,26001,0,99,1,0,0,0
2001056,Golem-Seelenstein,Golem-Seelensteine,Golem-Seelenstein,4,1,0,1,0,0,False,0,21202,0,99,1,0,0,0
2001057,Tropfen[p] Regenfänger-Nektar,Tropfen[p] Regenfänger-Nektar,Regenfänger-Nektar,4,1,0,1,0,0,False,0,25105,0,99,1,0,0,0
2001058,garleisch[a] Kennschlüssel,garleisch[a] Kennschlüssel,Garleischer Kennschlüssel,4,2,0,1,0,0,False,0,26014,1,1,1,0,0,0
2001059,Stange[p] Sprengstoff Nr. XXXVII,Stangen[p] Sprengstoff Nr. XXXVII,Sprengstoff Nr. XXXVII,3,1,0,1,1,0,False,0,21003,1,1,1,0,0,0
2001060,garleisch[a] Kennschlüssel,garleisch[a] Kennschlüssel,Garleischer Kennschlüssel,4,2,0,1,0,0,False,0,26014,1,99,1,0,0,0
2001061,Äthermessgerät,Äthermessgeräte,Äthermessgerät,4,2,0,1,2,0,False,66597,21003,1,1,1,3,0,0
2001062,Äthermessgerät,Äthermessgeräte,Äthermessgerät,4,2,0,1,2,0,False,66598,21003,1,1,1,3,0,0
2001063,Äthermessgerät,Äthermessgeräte,Äthermessgerät,4,2,0,1,2,0,False,66599,21003,1,1,1,3,0,0
2001064,Äthermessgerät,Äthermessgeräte,Äthermessgerät,4,2,0,1,2,0,False,66600,21003,1,1,1,3,0,0
2001065,garleisch[a] Kennschlüssel,garleisch[a] Kennschlüssel,Garleischer Kennschlüssel,4,2,0,1,0,0,False,0,26014,1,1,1,0,0,0
2001066,Stange[p] Sprengstoff Nr. XXXVII,Stangen[p] Sprengstoff Nr. XXXVII,Sprengstoff Nr. XXXVII,3,1,0,1,1,0,False,0,21003,1,1,1,0,0,0
2001067,Leichnam[p] eines Mitglieds des Bundes der Morgenröte,Leichname[p] eines Mitglieds des Bundes der Morgenröte,Leichnam eines Mitglieds des Bundes der Morgenröte,4,2,0,1,0,0,False,66412,26024,1,3,1,3,0,0
2001068,Allerschutzheiligen-Süßigkeit,Allerschutzheiligen-Süßigkeiten,Allerschutzheiligen-Süßigkeit,3,1,0,1,1,0,False,66704,24067,1,4,1,3,0,0
2001069,Allerschutzheiligen-Süßigkeit,Allerschutzheiligen-Süßigkeiten,Allerschutzheiligen-Süßigkeit,3,1,0,1,1,0,False,66700,24067,1,4,1,3,0,0
2001070,Allerschutzheiligen-Süßigkeit,Allerschutzheiligen-Süßigkeiten,Allerschutzheiligen-Süßigkeit,3,1,0,1,1,0,False,66708,24067,1,4,1,3,0,0
2001071,Fläschchen[p] Laternenöl,Fläschchen[p] Laternenöl,Laternenöl,4,1,0,1,2,0,False,0,20661,1,99,1,0,0,0
2001072,frisch[a] Schmodder-Pugil,frisch[a] Schmodder-Pugil,Frischer Schmodder-Pugil,4,1,0,1,0,0,False,66714,25919,1,3,1,3,0,0
2001073,Phiole[p] nativen Salamander-Öls,Phiolen[p] nativen Salamander-Öls,Natives Salamander-Öl,3,1,0,1,1,0,False,66714,22614,1,1,1,3,0,0
2001074,beschädigt[a] Ohrring,beschädigt[a] Ohrringe,Beschädigter Ohrring,4,2,0,1,0,0,False,66715,55211,1,1,1,3,0,0
2001075,Edelstein-Beutel,Edelstein-Beutel,Edelstein-Beutel,4,2,0,1,0,0,False,66715,20406,1,1,1,3,0,0
2001076,F'lhaminns Vers[p],F'lhaminns Verse[p],F'lhaminns Vers,3,2,0,1,0,0,False,66715,55211,1,1,1,3,0,0
2001077,Umzugsplan,Umzugspläne,Umzugsplan,4,2,0,1,0,0,False,66716,25918,1,1,1,3,0,0
2001078,Siegelstein,Siegelsteine,Siegelstein,4,2,0,1,0,0,False,66718,21208,1,1,1,3,0,0
2001079,24-Unzen Sprengkugel,24-Unzen Sprengkugeln,24-Unzen Sprengkugel,3,1,0,1,1,0,False,66719,26015,1276,3,1,3,0,3
2001080,Tatarus Sache,Tatarus Sachen,Tatarus sieben Sachen,3,1,0,0,1,1,False,66722,25916,1,4,1,3,0,0
2001081,Bündel[p] Hochland-Teeblätter,Bündel[p] Hochland-Teeblätter,Hochland-Teeblätter,4,2,0,1,2,0,False,66723,25009,1,4,1,3,0,0
2001082,Luftschiff-Ticket,Luftschiff-Tickets,Luftschiff-Ticket,4,1,0,1,2,0,False,66964,26153,1,1,1,0,0,0
2001083,frisch[a] Knochen,frisch[a] Knochen,Frischer Knochen,4,1,0,1,0,0,False,66826,22202,1,1,1,3,0,0
2001084,hungrig[a] Welpe,hungrig[a] Welpen,Hungriger Welpe,5,1,0,1,0,0,False,66826,59450,1,1,1,0,0,0
2001085,Erste-Hilfe-Set,Erste-Hilfe-Sets,Erste-Hilfe-Set,4,1,0,1,2,0,False,0,25919,1,1,1,3,0,0
2001086,Coeurl-Junge,Coeurl-Jungen,Coeurl-Junge,8,1,0,1,2,0,False,66827,59452,1,1,1,0,0,0
2001087,Leder-Schatzkarte,Leder-Schatzkarten,Leder-Schatzkarte,3,1,0,1,1,0,False,0,26151,1,1,2,0,0,0
2001088,Steinbockleder-Schatzkarte,Steinbockleder-Schatzkarten,Steinbockleder-Schatzkarte,3,1,0,1,1,0,False,0,26151,1,1,2,0,0,0
2001089,Krötenleder-Schatzkarte,Krötenleder-Schatzkarten,Krötenleder-Schatzkarte,3,1,0,1,1,0,False,0,26151,1,1,2,0,0,0
2001090,Keilerleder-Schatzkarte,Keilerleder-Schatzkarten,Keilerleder-Schatzkarte,3,1,0,1,1,0,False,0,26151,1,1,2,0,0,0
2001091,Basiliskenleder-Schatzkarte,Basiliskenleder-Schatzkarten,Basiliskenleder-Schatzkarte,3,1,0,1,1,0,False,0,26151,1,1,2,0,0,0
2001092,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2001093,makellos[a] Erdkristall,makellos[a] Erdkristalle,Makelloser Erdkristall,4,2,0,1,0,0,False,66735,20012,1,1,1,3,0,0
2001094,makellos[a] Wasserkristall,makellos[a] Wasserkristalle,Makelloser Wasserkristall,4,2,0,1,0,0,False,66735,20008,1,1,1,3,0,0
2001095,makellos[a] Feuerkristall,makellos[a] Feuerkristalle,Makelloser Feuerkristall,4,2,0,1,0,0,False,66735,20007,1,1,1,3,0,0
2001096,makellos[a] Windkristall,makellos[a] Windkristalle,Makelloser Windkristall,4,2,0,1,0,0,False,66735,20010,1,1,1,3,0,0
2001097,Beutel[p] Feuer-Seelensand,Beutel[p] Feuer-Seelensand,Feuer-Seelensand,4,2,0,1,0,0,False,66736,21456,1,1,1,3,0,0
2001098,Beutel[p] Erd-Seelensand,Beutel[p] Erd-Seelensand,Erd-Seelensand,4,2,0,1,0,0,False,66736,21458,1,1,1,3,0,0
2001099,Gilbeutel[p] der Stiftung,Gilbeutel[p] der Stiftung,Gilbeutel der Stiftung,4,2,0,1,0,0,False,66736,26001,1,1,1,3,0,0
2001100,Beutel[p] Wind-Seelensand,Beutel[p] Wind-Seelensand,Wind-Seelensand,4,2,0,1,0,0,False,66737,21459,1,1,1,3,0,0
2001101,Beutel[p] Wasser-Seelensand,Beutel[p] Wasser-Seelensand,Wasser-Seelensand,4,2,0,1,0,0,False,66737,21457,1,1,1,3,0,0
2001102,Phiole[p] Ziz-Galle,Phiolen[p] Ziz-Galle,Ziz-Galle,3,1,0,1,1,0,False,66834,20681,1,1,1,3,0,0
2001103,Orobon-Gallenblase,Orobon-Gallenblasen,Orobon-Gallenblase,3,1,0,1,1,0,False,66834,29002,1,1,1,3,0,0
2001104,Phiole[p] Morbol-Magensäure,Phiolen[p] Morbol-Magensäure,Morbol-Magensäure,3,1,0,1,1,0,False,66834,20684,1,1,1,3,0,0
2001105,Klumpen[p] fauligen Zombiefleisches,Klumpen[p] fauligen Zombiefleisches,Fauliges Zombiefleisch,4,1,0,1,0,0,False,66834,25151,1,1,1,3,0,0
2001106,Schwarte[p] Pudding-Speck,Schwarten[p] Pudding-Speck,Pudding-Speck,3,1,0,1,1,0,False,66834,25156,1,1,1,3,0,0
2001107,Beutel[p] Immer-Traum-Kraut,Beutel[p] Immer-Traum-Kraut,Immer-Traum-Kraut,4,2,0,1,0,0,False,66834,21651,1,1,1,3,0,0
2001108,Tafel[p] Nemohs Schokolade,Tafeln[p] Nemohs Schokolade,Nemohs Schokolade,3,1,0,1,1,0,False,66835,26107,1,1,1,3,0,0
2001109,süß-duftend[a] Päckchen,süß-duftend[a] Päckchen,Süß-duftendes Päckchen,4,1,0,1,2,0,False,66836,26107,1,1,1,3,0,0
2001110,H'naanzas Bündel,H'naanzas Bündel,H'naanzas Bündel,4,2,0,1,0,0,False,66746,25919,1,1,1,0,0,0
2001111,Beatins Bündel,Beatins Bündel,Beatins Bündel,4,2,0,1,0,0,False,66746,25919,1,1,1,0,0,0
2001112,Severians Bündel,Severians Bündel,Severians Bündel,4,2,0,1,0,0,False,66746,25919,1,1,1,0,0,0
2001113,Lauffeuer-Exergon-Essenz,Lauffeuer-Exergon-Essenzen,Lauffeuer-Exergon-Essenz,3,1,0,1,1,0,False,66758,21261,1,2,1,0,0,0
2001114,Eisenschildkröten-Panzer,Eisenschildkröten-Panzer,Eisenschildkröten-Panzer,4,2,0,1,0,0,False,66758,22261,1,1,1,0,0,0
2001115,Amalj'aa-Opferschale,Amalj'aa-Opferschalen,Amalj'aa-Opferschale,3,1,0,1,1,0,False,66768,21003,1,2,1,0,0,0
2001116,Amalj'aa-Opfergabe,Amalj'aa-Opfergaben,Amalj'aa-Opfergabe,3,1,0,1,1,0,False,66768,25919,1,2,1,0,0,0
2001117,Bündel[p] Wildgemüse,Bündel[p] Wildgemüse,Wildgemüse,4,2,0,1,2,0,False,66793,25207,1,8,1,3,0,0
2001118,Phiole[p] Morbol-Gallensaft,Phiolen[p] Morbol-Gallensaft,Morbol-Gallensaft,3,1,0,1,1,0,False,66794,20667,1,1,1,0,0,0
2001119,verrottet[a] Baumschrat-Eichel,verrottet[a] Baumschrat-Eicheln,Verrottete Baumschrat-Eichel,3,1,0,1,1,0,False,66794,25304,1,1,1,0,0,0
2001120,Phiole[p] Ziz-Gift,Phiolen[p] Ziz-Gift,Ziz-Gift,3,1,0,1,1,0,False,66794,20668,1,2,1,0,0,0
2001121,Krug[p] Traumkröten-Schmodder,Krüge[p] Traumkröten-Schmodder,Traumkröten-Schmodder,2,2,0,1,0,0,False,66804,22636,1,4,1,0,0,0
2001122,Qualitätsmilchwurzel,Qualitätsmilchwurzeln,Qualitätsmilchwurzel,3,1,0,1,1,0,False,66813,25005,1,6,1,0,0,0
2001123,Inferno-Totem,Inferno-Totems,Inferno-Totem,4,1,0,1,2,0,False,66783,21002,1,2,1,0,0,0
2001124,Warburtons Heft,Warburtons Hefte,Warburtons Heft,4,2,0,0,2,1,False,66729,26002,1,1,1,3,0,0
2001125,dubios[a] Notiz,dubios[a] Notizen,Dubiose Notiz,3,1,0,1,1,0,False,66740,26151,1,1,1,3,0,0
2001126,Kistenknacker,Kistenknacker,Kistenknacker,4,2,0,1,0,0,False,66742,26015,1,1,1,3,0,0
2001127,schmutzig[a] Flasche,schmutzig[a] Flaschen,Schmutzige Flasche,3,1,0,1,1,0,False,66743,25057,1,1,1,3,0,0
2001128,schmutzig[a] Stein,schmutzig[a] Steine,Schmutziger Stein,4,2,0,1,0,0,False,66743,21451,1,1,1,3,0,0
2001129,bodenlos[a] Urne,bodenlos[a] Urnen,Bodenlose Urne,3,1,0,1,1,0,False,66743,22603,1,1,1,3,0,0
2001130,prall gefüllt[a] Gilbeutel,prall gefüllt[a] Gilbeutel,Prall gefüllter Gilbeutel,4,2,0,1,0,0,False,66747,25919,1,1,1,0,0,0
2001131,hübsch[a] Karotte,hübsch[a] Karotten,Hübsche Karotte,3,1,0,1,1,0,False,66829,25207,1,1,1,3,0,0
2001132,flink[a] Karotte,flink[a] Karotten,Flinke Karotte,3,1,0,1,1,0,False,66830,25207,1,1,1,3,0,0
2001133,frisch[a] Karotte,frisch[a] Karotten,Frische Karotte,3,1,0,1,1,0,False,66831,25207,1,5,1,3,0,0
2001134,Riesenkarotte,Riesenkarotten,Riesenkarotte,3,1,0,1,1,0,False,66831,25207,1,1,1,3,0,0
2001135,kräftig[a] Karotte,kräftig[a] Karotten,Kräftige Karotte,3,1,0,1,1,0,False,66831,25207,1,1,1,3,0,0
2001136,Käfigschlüssel,Käfigschlüssel,Käfigschlüssel,4,2,0,1,0,0,False,66756,25904,1,4,1,4,0,0
2001137,Käfigschlüssel,Käfigschlüssel,Käfigschlüssel,4,2,0,1,0,0,False,66757,25904,1,1,1,1,0,0
2001138,Phiole[p] Ödnissaft,Phiolen[p] Ödnissaft,Ödnissaft,3,1,0,1,1,0,False,66760,20601,1,4,1,0,0,0
2001139,Kultobjekt[p] der Garuda,Kultobjekte[p] der Garuda,Kultobjekt der Garuda,4,2,0,1,2,0,False,66731,25919,1,1,1,0,0,0
2001140,Kultobjekt[p] des Titan,Kultobjekte[p] des Titan,Kultobjekt des Titan,4,2,0,1,2,0,False,66732,25919,1,1,1,0,0,0
2001141,Kultobjekt[p] des Ifrit,Kultobjekte[p] des Ifrit,Kultobjekt des Ifrit,4,2,0,1,2,0,False,66733,25919,1,1,1,0,0,0
2001142,Kultobjekt[p] der Garuda,Kultobjekte[p] der Garuda,Kultobjekt der Garuda,4,2,0,1,2,0,False,66734,25919,1,1,1,0,0,0
2001143,Kultobjekt[p] des Titan,Kultobjekte[p] des Titan,Kultobjekt des Titan,4,2,0,1,2,0,False,66734,25919,1,1,1,0,0,0
2001144,Kultobjekt[p] des Ifrit,Kultobjekte[p] des Ifrit,Kultobjekt des Ifrit,4,2,0,1,2,0,False,66734,25919,1,1,1,0,0,0
2001145,Kultobjekt[p] der Garuda,Kultobjekte[p] der Garuda,Kultobjekt der Garuda,4,2,0,1,2,0,False,66845,25919,1,1,1,0,0,0
2001146,Kultobjekt[p] des Titan,Kultobjekte[p] des Titan,Kultobjekt des Titan,4,2,0,1,2,0,False,66845,25919,1,1,1,0,0,0
2001147,Kultobjekt[p] des Ifrit,Kultobjekte[p] des Ifrit,Kultobjekt des Ifrit,4,2,0,1,2,0,False,66845,25919,1,1,1,0,0,0
2001148,Käfigschlüssel,Käfigschlüssel,Käfigschlüssel,4,2,0,1,0,0,False,66765,25904,1,3,1,3,0,0
2001149,übelriechend[a] zerbrochen[a] Glasflasche,übelriechend[a] zerbrochen[a] Glasflaschen,Übelriechende zerbrochene Glasflasche,3,1,0,1,1,0,False,66747,25453,1,1,1,0,0,0
2001150,Phiole[p] Salamander-Öl,Phiolen[p] Salamander-Öl,Salamander-Öl,3,1,0,1,1,0,False,66743,20645,1,1,1,3,0,0
2001151,gehärtet[a] Guisarme,gehärtet[a] Guisarme,Gehärtete Guisarme,3,1,0,1,1,0,False,66770,31817,1,4,1,3,0,0
2001152,gehärtet[a] Guisarme,gehärtet[a] Guisarme,Gehärtete Guisarme,3,1,0,1,1,0,False,66780,31817,1,5,1,3,0,0
2001153,Wahrheitsstaub-Kugel,Wahrheitsstaub-Kugeln,Wahrheitsstaub-Kugel,3,1,0,1,1,0,False,66801,26015,1766,3,1,3,0,4
2001154,Erkennungsstaub-Kugel,Erkennungsstaub-Kugeln,Erkennungsstaub-Kugel,3,1,0,1,1,0,False,66810,26015,1766,3,1,3,0,4
2001155,Membranstaub-Kugel,Membranstaub-Kugeln,Membranstaub-Kugel,3,1,0,1,1,0,False,66816,26015,1766,3,1,3,0,4
2001156,weiß[a] Schlüssel,weiß[a] Schlüssel,Weißer Schlüssel,4,2,0,1,0,0,False,0,25902,1,99,1,0,0,0
2001157,rot[a] Schlüssel,rot[a] Schlüssel,Roter Schlüssel,4,2,0,1,0,0,False,0,25903,1,99,1,0,0,0
2001158,Pfirsichsetzling,Pfirsichsetzlinge,Pfirsichsetzling,4,2,0,1,0,0,False,66841,22633,1,3,1,0,0,0
2001159,Beutel[p] Pfirsichkonfetti,Beutel[p] Pfirsichkonfetti,Pfirsichkonfetti,4,2,0,1,0,0,False,66842,22640,1,3,1,0,0,0
2001160,Pfirsichblüte,Pfirsichblüten,Pfirsichblüte,3,1,0,1,1,0,False,66843,21294,1,3,1,0,0,0
2001161,Kristallkiste,Kristallkisten,Kristallkiste,3,1,0,1,1,0,False,66776,21003,1,3,1,3,0,0
2001162,Kristalltruhe,Kristalltruhen,Kristalltruhe,3,1,0,1,1,0,False,66776,21003,1,1,1,3,0,0
2001163,Sack[p] mit Teufelskürbissen,Säcke[p] mit Teufelskürbissen,Teufelskürbisse,4,2,0,1,0,0,False,66795,25919,1,5,1,0,0,0
2001164,Beutel[p] Löschasche,Beutel[p] Löschasche,Löschasche,4,2,0,1,0,0,False,66763,25919,1,5,1,3,0,0
2001165,goldig[a] Puppe,goldig[a] Puppen,Goldige Puppe,3,1,0,1,1,0,False,66823,22630,1,1,1,3,0,0
2001166,Golemsplitter,Golemsplitter,Golemsplitter,3,2,0,1,0,0,False,66824,21202,1,1,1,3,0,0
2001167,Töpfchen[p] Setzlingssaft,Töpfchen[p] Setzlingssaft,Setzlingssaft,4,1,0,1,2,0,False,66814,22643,1,3,1,3,0,0
2001168,Wächter-Eichel,Wächter-Eicheln,Wächter-Eichel,3,1,0,1,1,0,False,66815,25304,1,3,1,3,0,0
2001169,Phiole[p] Waldquellwasser,Phiolen[p] Waldquellwasser,Quellwasser,3,1,0,1,1,0,False,66815,22614,1,3,1,3,0,0
2001170,Käfigschlüssel,Käfigschlüssel,Käfigschlüssel,4,2,0,1,0,0,False,66785,25904,1,3,1,3,0,0
2001171,Käfigschlüssel,Käfigschlüssel,Käfigschlüssel,4,2,0,1,0,0,False,66775,25904,1,3,1,3,0,0
2001172,Jagdausrüstung,Jagdausrüstungen,Jagdausrüstung,3,1,0,1,1,0,False,66766,21002,1,3,1,0,0,0
2001173,Jagdspeer,Jagdspeere,Jagdspeer,4,2,0,1,0,0,False,66766,31825,1,1,1,0,0,0
2001174,Jagdbogen,Jagdbögen,Jagdbogen,4,1,0,1,0,0,False,66766,32208,1,1,1,0,0,0
2001175,durchschlagskräftig[a] Flügelstaub-Bombe,durchschlagskräftig[a] Flügelstaub-Bomben,Durchschlagskräftige Flügelstaub-Bombe,3,1,0,1,1,0,False,66808,26015,1276,3,1,3,0,3
2001176,Phiole[p] kalten klaren Wassers,Phiolen[p] kalten klaren Wassers,Kaltes klares Wasser,3,1,0,1,1,0,False,66808,20662,1,1,1,3,0,0
2001177,Kultobjekt,Kultobjekte,Kultobjekt,4,2,0,1,2,0,False,66798,21002,1,2,1,3,0,0
2001178,Phiole[p] Setzlingssaftkonzentrat,Phiolen[p] Setzlingssaftkonzentrat,Setzlingssaft,3,1,0,1,1,0,False,66796,25453,1,3,1,3,0,0
2001179,Phiole[p] Morbol-Gallensaft,Phiolen[p] Morbol-Gallensaft,Morbol-Gallensaft,3,1,0,1,1,0,False,66799,25453,1766,4,1,3,0,4
2001180,Phiole[p] kalten klaren Wassers,Phiolen[p] kalten klaren Wassers,Kaltes klares Wasser,3,1,0,1,1,0,False,66805,20662,1,4,1,3,0,0
2001181,Phiole[p] kalten klaren Wassers,Phiolen[p] kalten klaren Wassers,Kaltes klares Wasser,3,1,0,1,1,0,False,66806,20662,1843,3,1,0,0,0
2001182,Phiole[p] Waldquellwasser,Phiolen[p] Waldquellwasser,Quellwasser,3,1,0,1,1,0,False,66809,20662,1,3,1,3,0,0
2001183,Phiole[p] Morbol-Magensäure,Phiolen[p] Morbol-Magensäure,Morbol-Magensäure,3,1,0,1,1,0,False,66817,25453,1,2,1,3,0,0
2001184,Mondschleier,Mondschleier,Mondschleier,4,2,0,1,0,0,False,66818,25002,1,1,1,3,0,0
2001185,Sylphenknospe,Sylphenknospen,Sylphenknospe,3,1,0,1,1,0,False,0,26015,1,1,1,0,0,0
2001186,gereift[a] Wiege,gereift[a] Wiegen,Gereifte Wiege,3,1,0,1,1,0,False,0,26015,1,1,1,0,0,0
2001187,Benebel-Bombe,Benebel-Bomben,Benebel-Bombe,3,1,0,1,1,0,False,66821,26015,1766,3,1,3,0,4
2001188,sprühend[a] Flügelstaub-Bombe,sprühend[a] Flügelstaub-Bomben,Sprühende Flügelstaub-Bombe,3,1,0,1,1,0,False,0,26015,1,1,1,0,0,0
2001189,klein[a] Schlüssel,klein[a] Schlüssel,Kleiner Schlüssel,4,2,0,1,0,0,False,0,25904,1,99,1,0,0,0
2001190,Beutel[p] Löschasche,Beutel[p] Löschasche,Löschasche,4,2,0,1,0,0,False,66771,25919,1,4,1,3,0,0
2001191,Beutel[p] Seelenfriedenasche,Beutel[p] Seelenfriedenasche,Seelenfriedenasche,4,2,0,1,0,0,False,66764,25919,1843,3,1,3,0,0
2001192,Phiole[p] Echsentod,Phiolen[p] Echsentod,Echsentod,3,1,0,1,1,0,False,66773,22636,306,1,1,3,0,0
2001193,schwer[a] Wasserflasche,schwer[a] Wasserflaschen,Schwere Wasserflasche,3,1,0,1,1,0,False,66774,20681,1843,3,1,3,0,0
2001194,Kriegstrophäe,Kriegstrophäen,Kriegstrophäe,3,1,0,1,1,0,False,66784,26108,1,5,1,3,0,0
2001195,Drakon-Feuerdrüse,Drakon-Feuerdrüsen,Drakon-Feuerdrüse,3,1,0,1,1,0,False,66773,25919,1,3,1,3,0,0
2001196,schwer[a] Wasserflasche,schwer[a] Wasserflaschen,Schwere Wasserflasche,3,1,0,1,1,0,False,66786,20681,1843,3,1,3,0,0
2001197,,,,0,0,0,1,0,0,False,0,25919,0,1,1,3,0,0
2001198,,,,0,0,0,1,0,0,False,0,22636,0,1,1,3,0,0
2001199,,,,0,0,0,1,0,0,False,0,20681,306,1,1,3,0,0
2001200,hochwertig[a] Elektrumerzklumpen,hochwertig[a] Elektrumerzklumpen,Hochwertiges Elektrumerz,4,1,0,1,0,0,False,66868,21002,0,3,1,3,0,0
2001201,Bomber-Essenz,Bomber-Essenzen,Bomber-Essenz,3,1,0,1,1,0,False,66865,21261,0,3,1,3,0,0
2001202,Auftragsschein[p] für Hähnchenbrust,Auftragsscheine[p] für Hähnchenbrust.,Auftragsschein für Hähnchenbrust,4,2,0,1,0,0,False,66883,25918,1,1,1,3,0,0
2001203,Auftragsschein[p] für Passionsäpfel,Auftragsscheine[p] für Passionsäpfel,Auftragsschein für Passionsäpfel,4,2,0,1,0,0,False,66883,25918,1,1,1,3,0,0
2001204,konfisziert[a] Waren,konfisziert[a] Waren,Konfiszierte Waren,3,1,0,1,1,0,False,66884,21003,1,3,1,3,0,0
2001205,konfisziert[a] Verlobungsring,konfisziert[a] Verlobungsringe,Konfiszierter Verlobungsring,4,2,0,1,0,0,False,66884,54403,1,1,1,3,0,0
2001206,alt[a] Holzkiste,alt[a] Holzkisten,Alte Holzkiste,3,1,0,1,1,0,False,66885,21003,1,1,1,3,0,0
2001207,schwarz[a] Rüstungsplättchen,schwarz[a] Rüstungsplättchen,Schwarzes Rüstungsplättchen,4,1,0,1,2,0,False,66885,25919,1,4,1,3,0,0
2001208,Flakon[p] Pfirsichparfüm,Flakons[p] Pfirsichparfüm,Pfirsichparfüm,4,1,0,1,0,0,False,66887,20625,1,1,1,3,0,0
2001209,parfümiert[a] Halstuch,parfümiert[a] Halstücher,Parfümiertes Halstuch,2,2,0,1,2,0,False,66887,41593,1,1,1,3,0,0
2001210,Lohmani-Weinflaschenset,Lohmani-Weinflaschensets,Lohmani-Weinflaschenset,4,1,0,1,2,0,False,66890,25057,1,2,1,3,0,0
2001211,Alys' Spezialität[p],Alys' Spezialitäten[p],Alys' Spezialität,3,1,0,1,1,0,False,66890,24108,1,3,1,3,0,0
2001212,Sack[p] mit fauligem Eft-Fleisch,Säcke[p] mit fauligem Eft-Fleisch,Fauliges Eft-Fleisch,4,2,0,1,0,0,False,66891,29002,1,6,1,3,0,0
2001213,Sprengladung,Sprengladungen,Sprengladung,3,1,0,1,1,0,False,66893,26015,1276,5,1,3,0,3
2001214,Mahlstrom-Arznei,Mahlstrom-Arzneien,Mahlstrom-Arznei,3,1,0,1,1,0,False,66894,20603,1,1,1,3,0,0
2001215,Soldatenleiche,Soldatenleichen,Soldatenleiche,3,1,0,1,1,0,False,66894,26024,1,2,1,3,0,0
2001216,Merlwybs Schreiben[p],Merlwybs Schreiben[p],Merlwybs Schreiben,4,1,0,0,2,1,False,66898,25918,1,1,1,3,0,0
2001217,Golem-Seelenstein,Golem-Seelensteine,Golem-Seelenstein,4,2,0,1,0,0,False,66907,20006,0,1,1,3,0,0
2001218,hart[a] Dobalos-Panzer,hart[a] Dobalos-Panzer,Harter Dobalos-Panzer,4,2,0,1,0,0,False,66907,20018,0,1,1,3,0,0
2001219,Büschel[p] Althyk-Lavendel,Büschel[p] Althyk-Lavendel,Althyk-Lavendel,4,2,0,1,2,0,False,66851,25002,1,1,1,3,0,0
2001220,Porzellankrug-Scherbe,Porzellankrug-Scherben,Porzellankrug-Scherbe,3,1,0,1,1,0,False,66851,21455,1,4,1,3,0,0
2001221,repariert[a] Porzellankrug,repariert[a] Porzellankrüge,Reparierter Porzellankrug,4,2,0,1,0,0,False,66853,21002,1,1,1,3,0,0
2001222,klein[a] Felsenbombe,klein[a] Felsenbomben,Kleine Felsenbombe,3,1,0,1,1,0,False,66876,26015,1,1,1,1,0,0
2001223,Alexandrit-Karte,Alexandrit-Karten,Alexandrit-Karte,3,1,0,1,1,0,False,0,26151,1,1,2,0,0,0
2001224,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2001225,,,,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0
2001226,glimmend[a] Zunder,glimmend[a] Zunder,Glimmender Zunder,4,2,0,1,0,0,False,66873,25911,1,1,1,3,0,0
2001227,Arm[p] einer heißen Granate,Arme[p] einer heißen Granate,Arm einer heißen Granate,4,2,0,1,0,0,False,66873,30351,1,1,1,3,0,0
2001228,Arm[p] eines glutroten Bombers,Arme[p] eines glutroten Bombers,Arm eines glutroten Bombers,4,2,0,1,0,0,False,0,30351,1,1,1,3,0,0
2001229,weich[a] Dobalos-Panzer,weich[a] Dobalos-Panzer,Weicher Dobalos-Panzer,4,2,0,1,0,0,False,66902,20006,1,3,1,3,0,0
2001230,Kiste[p] höllische Knallerbsen,Kisten[p] höllische Knallerbsen,Höllische Knallerbsen,3,1,0,1,1,0,False,66902,26015,1,3,1,3,0,0
2001231,Arm[p] eines gleißenden Bombers,Arme[p] eines gleißenden Bombers,Arm eines gleißenden Bombers,4,2,0,1,0,0,False,66904,30351,1,1,1,3,0,0
2001232,klobig[a] Spitzhacke,klobig[a] Spitzhacken,Klobige Spitzhacke,3,1,0,1,1,0,False,66856,38003,0,1,1,0,0,0
2001233,minderwertig[a] Eisenerzklumpen,minderwertig[a] Eisenerzklumpen,Minderwertiger Eisenerzklumpen,4,1,0,1,0,0,False,66857,21451,0,4,1,0,0,0
