#,Model,NpcYell,Unknown0,Unknown1,ResidentMotionType
192.6,6683,701,0,3,21
192.7,6684,701,0,3,21
192.8,6685,701,0,3,0
192.9,6686,701,0,3,21
192.10,6687,701,0,3,0
192.11,6688,701,0,3,0
192.12,6689,701,0,3,0
192.13,6690,701,0,3,0
192.14,6691,701,0,3,21
192.15,6692,701,0,3,0
192.16,6693,701,0,3,0
192.17,6793,1652,0,3,0
192.18,6794,701,0,3,0
192.19,2386,480,0,4,0
192.20,210,1652,0,4,0
192.21,210,1653,0,4,0
192.22,23,0,0,6,0
192.23,25,0,0,9,0
192.24,53,0,0,9,0
192.25,56,0,0,9,0
192.26,17,0,0,9,0
192.27,0,0,0,0,0
192.28,0,0,0,0,0
192.29,0,0,0,0,0
192.30,0,0,0,0,0
192.31,0,0,0,0,0
192.32,0,0,0,0,0
192.33,0,0,0,0,0
192.34,0,0,0,0,0
192.35,0,0,0,0,0
192.36,0,0,0,0,0
192.37,0,0,0,0,0
192.38,0,0,0,0,0
192.39,0,0,0,0,0
192.40,0,0,0,0,0
193.0,6415,0,0,1,0
193.1,6416,0,0,1,0
193.2,6418,0,0,1,0
193.3,7286,1365,0,3,0
193.4,7287,1365,0,3,0
193.5,7290,1365,0,3,0
193.6,7291,1365,0,3,0
193.7,7294,1365,0,3,0
193.8,7295,1365,0,3,0
193.9,7298,1365,0,3,0
193.10,7299,1365,0,3,0
193.11,7300,1365,0,3,0
193.12,7301,1365,0,3,0
193.13,7302,1365,0,3,0
193.14,7303,1365,0,3,0
193.15,7318,1006,0,3,0
193.16,7306,480,0,3,0
193.17,7307,480,0,3,0
193.18,7308,480,0,3,0
193.19,7309,480,0,3,0
193.20,7311,480,0,3,0
193.21,7312,480,0,3,0
193.22,7313,480,0,3,0
193.23,7314,480,0,3,0
193.24,7315,480,0,3,0
193.25,142,1365,0,4,0
193.26,7737,1365,0,4,0
193.27,7747,1365,0,4,0
193.28,70,0,0,6,0
193.29,135,0,0,2,0
193.30,134,0,0,2,0
193.31,132,0,0,2,0
193.32,133,0,0,2,0
193.33,0,0,0,0,0
193.34,0,0,0,0,0
193.35,0,0,0,0,0
193.36,0,0,0,0,0
193.37,0,0,0,0,0
193.38,0,0,0,0,0
193.39,0,0,0,0,0
194.0,6544,0,0,1,0
194.1,6545,0,0,1,0
194.2,6546,0,0,1,0
194.3,6547,0,0,1,0
194.4,7669,1810,0,3,0
194.5,7670,1577,0,3,0
194.6,7671,1577,0,3,0
194.7,7672,167,0,3,0
194.8,7673,232,0,3,0
194.9,7674,232,0,3,0
194.10,7675,232,0,3,0
194.11,7707,232,0,3,0
194.12,57,0,0,2,0
194.13,218,0,0,5,0
194.14,0,0,0,0,0
195.0,6441,0,0,1,0
195.1,6442,0,0,1,0
195.2,6443,0,0,1,0
195.3,6444,0,0,1,0
195.4,6445,0,0,1,0
195.5,7745,1731,0,3,0
195.6,7321,1731,0,3,0
195.7,7322,1731,0,3,0
195.8,7327,1841,0,3,0
195.9,7328,1842,0,3,0
195.10,7329,1841,0,3,0
195.11,7330,1842,0,3,0
195.12,7331,1731,0,3,0
195.13,7332,1731,0,3,0
195.14,7334,1731,0,3,0
195.15,7335,1731,0,3,0
195.16,7339,480,0,3,0
195.17,7340,1731,0,3,0
195.18,7341,1731,0,3,0
195.19,7342,1795,0,3,0
195.20,7343,1795,0,3,0
195.21,7344,1795,0,3,0
195.22,7779,1795,0,3,0
195.23,4561,1841,0,4,0
195.24,4561,1842,0,4,0
195.25,62,0,0,6,0
195.26,23,0,0,6,0
195.27,1,0,0,9,0
195.28,13,0,0,2,0
195.29,107,0,0,2,0
195.30,218,0,0,5,0
195.31,0,0,0,0,0
195.32,0,0,0,0,0
195.33,0,0,0,0,0
195.34,0,0,0,0,0
195.35,0,0,0,0,0
195.36,0,0,0,0,0
195.37,0,0,0,0,0
195.38,0,0,0,0,0
195.39,0,0,0,0,0
195.40,0,0,0,0,0
196.0,6548,0,0,1,0
196.1,6549,0,0,1,0
196.2,7676,18,0,3,0
196.3,7677,18,0,3,0
196.4,7678,18,0,3,0
196.5,7679,18,0,3,0
196.6,7680,18,0,3,0
196.7,7681,1311,0,3,0
196.8,7682,18,0,3,0
196.9,7683,18,0,3,0
196.10,7684,18,0,3,0
196.11,7685,18,0,3,0
196.12,7686,480,0,3,0
196.13,57,0,0,6,0
196.14,0,0,0,0,0
196.15,0,0,0,0,0
196.16,0,0,0,0,0
196.17,0,0,0,0,0
196.18,0,0,0,0,0
196.19,0,0,0,0,0
197.0,6479,0,0,1,0
197.1,6480,0,0,1,0
197.2,6482,0,0,1,0
197.3,6483,0,0,1,0
197.4,6484,0,0,1,0
197.5,7376,1796,0,3,0
197.6,7378,1796,0,3,0
197.7,7379,1689,0,3,0
197.8,7380,1689,0,3,0
197.9,7451,1689,0,3,0
197.10,7452,1689,0,3,0
197.11,7454,1689,0,3,0
197.12,7455,1689,0,3,0
197.13,7457,480,0,3,0
197.14,7458,480,0,3,0
197.15,7459,1689,0,3,0
197.16,7461,1820,0,3,0
197.17,7467,1689,0,3,0
197.18,7471,1689,0,3,0
197.19,7476,1689,0,3,0
197.20,7631,1764,0,3,0
197.21,210,1689,0,4,0
197.22,211,1689,0,4,0
197.23,134,1689,0,4,0
197.24,135,1689,0,4,0
197.25,2,0,0,9,0
197.26,1,0,0,9,0
197.27,134,0,0,5,0
197.28,131,0,0,2,0
197.29,27,0,0,2,0
197.30,31,0,0,2,0
197.31,92,0,0,6,0
197.32,57,0,0,2,0
197.33,62,0,0,6,0
197.34,7473,1689,0,3,0
197.35,5340,480,0,4,0
197.36,0,0,0,0,0
197.37,0,0,0,0,0
197.38,0,0,0,0,0
197.39,0,0,0,0,0
197.40,0,0,0,0,0
197.41,0,0,0,0,0
197.42,0,0,0,0,0
197.43,0,0,0,0,0
197.44,0,0,0,0,0
197.45,0,0,0,0,0
197.46,0,0,0,0,0
197.47,0,0,0,0,0
197.48,0,0,0,0,0
197.49,0,0,0,0,0
197.50,0,0,0,0,0
198.0,6407,0,0,1,0
198.1,6409,0,0,1,0
198.2,6509,0,0,1,0
198.3,7190,333,0,3,0
198.4,7191,480,0,3,0
198.5,6907,1781,0,3,0
198.6,6909,1781,0,3,0
198.7,210,1781,0,4,0
198.8,7182,333,0,3,0
198.9,7183,333,0,3,0
198.10,7184,333,0,3,0
198.11,7186,333,0,3,0
198.12,134,333,0,4,0
198.13,135,333,0,4,0
198.14,142,333,0,4,0
198.15,142,1781,0,4,0
198.16,3214,1803,0,4,0
198.17,210,1803,0,4,0
198.18,4858,1803,0,4,0
198.19,4859,1803,0,4,0
198.20,4858,333,0,4,0
198.21,4859,333,0,4,0
198.22,62,0,0,6,0
198.23,27,0,0,2,0
198.24,5341,480,0,4,0
198.25,218,0,0,5,0
198.26,0,0,0,0,0
198.27,0,0,0,0,0
198.28,0,0,0,0,0
198.29,0,0,0,0,0
198.30,0,0,0,0,0
199.0,6408,0,0,1,0
199.1,6409,0,0,1,0
199.2,6509,0,0,1,0
199.3,6413,0,0,1,0
199.4,6575,0,0,1,0
199.5,6907,1781,0,3,0
199.6,6909,1781,0,3,0
199.7,210,1781,0,4,0
199.8,7192,346,0,3,0
199.9,7194,346,0,3,0
199.10,134,346,0,4,0
199.11,135,346,0,4,0
199.12,7195,480,0,3,0
199.13,7197,346,0,3,0
199.14,7200,346,0,3,0
199.15,7201,346,0,3,0
199.16,7202,346,0,3,0
199.17,136,346,0,4,0
199.18,137,346,0,4,0
199.19,7208,346,0,3,0
199.20,7209,346,0,3,0
199.21,7210,480,0,3,0
199.22,7601,346,0,3,0
199.23,142,1781,0,4,0
199.24,91,0,0,6,0
199.25,92,0,0,6,0
199.26,40,0,0,6,0
199.27,27,0,0,2,0
199.28,134,0,0,5,0
199.29,3214,1803,0,4,0
199.30,210,1803,0,4,0
199.31,4858,1803,0,4,0
199.32,4859,1803,0,4,0
199.33,5342,480,0,4,0
199.34,218,0,0,5,0
199.35,0,0,0,0,0
199.36,0,0,0,0,0
199.37,0,0,0,0,0
199.38,0,0,0,0,0
199.39,0,0,0,0,0
199.40,0,0,0,0,0
200.0,6503,0,0,1,0
200.1,6504,0,0,1,0
200.2,6505,0,0,1,0
200.3,6507,0,0,1,0
200.4,7573,980,0,3,0
200.5,7574,980,0,3,0
200.6,7575,980,0,3,0
200.7,7576,980,0,3,0
200.8,7577,980,0,3,0
200.9,7578,980,0,3,0
200.10,7579,980,0,3,0
200.11,7580,980,0,3,0
200.12,7581,980,0,3,0
200.13,7582,1182,0,3,0
200.14,7583,1182,0,3,0
200.15,7590,1237,0,3,0
200.16,7587,480,0,3,0
200.17,7588,480,0,3,0
200.18,7589,480,0,3,0
200.19,7584,980,0,3,0
200.20,7585,980,0,3,0
200.21,7586,980,0,3,0
200.22,3225,980,0,4,0
200.23,3226,980,0,4,0
200.24,3227,980,0,4,0
200.25,4539,480,0,4,0
200.26,83,0,0,2,0
200.27,27,0,0,2,0
200.28,78,0,0,2,0
200.29,2,0,0,6,0
200.30,4556,361,0,3,0
200.31,4557,361,0,3,0
200.32,7593,980,0,3,0
200.33,7594,980,0,3,0
200.34,142,361,0,4,0
200.35,6508,0,0,1,0
200.36,62,0,0,6,0
200.37,7596,513,0,3,0
200.38,7597,513,0,3,0
200.39,25,0,0,2,0
200.40,7762,980,0,3,0
200.41,4563,980,0,4,0
201.0,6419,0,0,1,0
201.1,6420,0,0,1,0
201.2,6422,0,0,1,0
201.3,6423,0,0,1,0
201.4,6424,0,0,1,0
201.5,23,0,0,6,0
201.6,7224,681,0,3,0
201.7,7231,480,0,3,0
201.8,7230,1680,0,3,0
201.9,7220,1681,0,3,0
201.10,7221,1681,0,3,0
201.11,7222,1681,0,3,0
201.12,7223,1681,0,3,0
201.13,7225,1681,0,3,0
201.14,7226,1681,0,3,0
201.15,7227,1681,0,3,0
201.16,7228,1681,0,3,0
201.17,7808,242,0,3,0
201.18,108,0,0,2,0
201.19,3209,1843,0,4,0
201.20,3210,1843,0,4,0
201.21,3219,1680,0,4,0
201.22,3224,1680,0,4,0
201.23,6433,0,0,1,0
201.24,0,0,0,0,0
201.25,0,0,0,0,0
201.26,0,0,0,0,0
201.27,0,0,0,0,0
201.28,0,0,0,0,0
201.29,0,0,0,0,0
201.30,0,0,0,0,0
201.31,0,0,0,0,0
201.32,0,0,0,0,0
201.33,0,0,0,0,0
201.34,0,0,0,0,0
201.35,0,0,0,0,0
201.36,0,0,0,0,0
201.37,0,0,0,0,0
201.38,0,0,0,0,0
201.39,0,0,0,0,0
201.40,0,0,0,0,0
202.0,6457,0,0,1,0
202.1,6459,0,0,1,0
202.2,6460,0,0,1,0
202.3,6462,0,0,1,0
202.4,6463,0,0,1,0
202.5,7347,1669,0,3,0
202.6,7353,1679,0,3,0
202.7,7355,1679,0,3,0
202.8,7359,55,0,3,0
202.9,7360,55,0,3,0
202.10,7364,1804,0,3,19
202.11,7365,1804,0,3,19
202.12,7366,1804,0,3,19
202.13,7368,1804,0,3,19
202.14,7371,1838,0,3,0
202.15,7372,1838,0,3,0
202.16,7375,480,0,3,0
202.17,142,1366,0,4,0
202.18,30,0,0,6,0
202.19,1,0,0,6,0
202.20,22,0,0,6,0
202.21,138,0,0,2,0
202.22,107,0,0,2,0
202.23,58,0,0,9,0
202.24,0,0,0,0,0
202.25,0,0,0,0,0
203.0,3359,1860,0,3,0
203.1,3360,1860,0,3,0
203.2,3361,1860,0,3,0
203.3,3362,1860,0,3,0
203.4,4249,1860,0,3,0
203.5,8765,1860,0,3,0
203.6,8767,1860,0,3,0
203.7,8775,1860,0,3,0
203.8,8777,1860,0,3,0
203.9,8787,1860,0,3,0
203.10,9098,1860,0,3,0
203.11,8801,1860,0,3,0
203.12,8802,1860,0,3,0
203.13,8803,1860,0,3,0
203.14,8812,1860,0,3,0
203.15,8830,1860,0,3,0
203.16,7857,1860,0,3,0
203.17,8839,1860,0,3,5
203.18,8853,1860,0,3,0
203.19,8869,1860,0,3,0
203.20,8890,1860,0,3,0
203.21,8891,1860,0,3,0
203.22,8900,1860,0,3,0
203.23,1577,1860,0,3,0
203.24,0,0,0,0,0
203.25,0,0,0,0,0
203.26,0,0,0,0,0
203.27,0,0,0,0,0
203.28,0,0,0,0,0
203.29,0,0,0,0,0
203.30,0,0,0,0,0
204.0,6448,0,0,1,0
204.1,6449,0,0,1,0
204.2,6450,0,0,1,0
204.3,7710,1539,0,3,0
204.4,7711,480,0,3,0
204.5,7712,1539,0,3,0
204.6,7713,1539,0,3,0
204.7,7714,1539,0,3,0
204.8,7715,1539,0,3,0
204.9,7716,480,0,3,0
204.10,7717,1539,0,3,0
204.11,7719,1539,0,3,0
204.12,7720,1539,0,3,0
204.13,7721,1539,0,3,0
204.14,7722,1539,0,3,0
204.15,7723,1539,0,3,0
204.16,7724,1539,0,3,0
204.17,7725,480,0,3,0
204.18,7727,1539,0,3,0
204.19,7728,1539,0,3,0
204.20,7735,1539,0,3,0
204.21,7736,1539,0,3,0
204.22,7737,1539,0,3,0
204.23,7738,1539,0,3,0
204.24,7739,1539,0,3,0
204.25,7740,1539,0,3,0
204.26,130,0,0,2,0
204.27,129,0,0,2,0
204.28,7748,1539,0,4,0
204.29,7747,1539,0,4,0
204.30,7737,1539,0,4,0
204.31,44,0,0,6,0
204.32,0,0,0,0,0
204.33,0,0,0,0,0
204.34,0,0,0,0,0
204.35,0,0,0,0,0
205.0,6550,0,0,1,0
205.1,6551,0,0,1,0
205.2,6552,0,0,1,0
205.3,7246,1811,0,3,0
205.4,7249,1539,0,3,0
205.5,7248,1811,0,3,0
205.6,7250,1539,0,3,0
205.7,7251,1539,0,3,0
205.8,7253,1539,0,3,0
205.9,7255,1539,0,3,0
205.10,7257,1539,0,3,0
205.11,7258,1539,0,3,0
205.12,7259,1539,0,3,0
205.13,7260,1539,0,3,0
205.14,7261,480,0,3,0
205.15,7263,1539,0,3,0
205.16,7264,1539,0,3,0
205.17,7271,480,0,3,0
205.18,7272,480,0,3,0
205.19,7275,480,0,3,0
205.20,7276,480,0,3,0
205.21,7281,1539,0,3,0
205.22,7282,1539,0,3,0
205.23,7689,1539,0,3,0
205.24,7252,480,0,3,0
205.25,7247,480,0,3,0
205.26,130,0,0,2,0
205.27,129,0,0,2,0
205.28,140,1539,0,4,0
205.29,141,1539,0,4,0
205.30,7737,1539,0,4,0
205.31,44,0,0,6,0
205.32,14,0,0,6,0
205.33,0,0,0,0,0
205.34,0,0,0,0,0
205.35,0,0,0,0,0
206.0,6494,0,0,1,0
206.1,6496,0,0,1,0
206.2,6497,0,0,1,0
206.3,6498,0,0,1,0
206.4,6499,0,0,1,0
206.5,6500,0,0,1,0
206.6,6501,0,0,1,0
206.7,6502,0,0,1,0
206.8,7607,1823,0,3,21
206.9,7608,1823,0,3,21
206.10,7609,1823,0,3,21
206.11,7610,1823,0,3,21
206.12,7611,1823,0,3,21
206.13,7612,480,0,3,0
206.14,7613,1823,0,3,21
206.15,7614,480,0,3,0
206.16,7615,253,0,3,0
206.17,7616,253,0,3,0
206.18,7617,253,0,3,0
206.19,7618,253,0,3,0
206.20,10,701,0,3,18
206.21,4542,701,0,3,18
206.22,20,701,0,3,18
206.23,717,701,0,3,18
206.24,4541,701,0,3,21
206.25,720,701,0,3,21
206.26,866,705,0,3,22
206.27,722,705,0,3,22
206.28,76,705,0,3,22
206.29,55,701,0,3,20
206.30,57,701,0,3,20
206.31,475,701,0,3,20
206.32,4541,701,0,3,32
206.33,968,701,0,3,32
206.34,100,705,0,3,23
206.35,113,705,0,3,23
207.0,7116,0,0,1,0
207.1,7119,0,0,1,0
207.2,7120,0,0,1,0
207.3,7124,0,0,1,0
207.4,7128,0,0,1,0
207.5,8349,1496,0,3,0
207.6,8350,1496,0,3,0
207.7,8351,480,0,3,0
207.8,8352,55,0,3,0
207.9,8353,55,0,3,0
207.10,8354,1404,0,3,0
207.11,8355,1404,0,3,0
207.12,8356,1404,0,3,0
207.13,8357,480,0,3,0
207.14,8358,480,0,3,0
207.15,8359,480,0,3,0
207.16,8360,1917,0,3,21
207.17,8361,480,0,3,0
207.18,8362,1917,0,3,21
207.19,8363,1917,0,3,21
207.20,8364,1917,0,3,21
207.21,8365,480,0,3,0
207.22,8366,1917,0,3,21
207.23,8367,480,0,3,0
207.24,8368,1917,0,3,21
207.25,8369,1909,0,3,0
207.26,145,0,0,2,0
207.27,138,0,0,2,0
207.28,65,0,0,2,0
207.29,27,0,0,2,0
207.30,60,0,0,9,0
207.31,39,0,0,6,0
207.32,99,0,0,6,0
208.0,7144,0,0,1,0
208.1,7145,0,0,1,0
208.2,7146,0,0,1,0
208.3,7148,0,0,1,0
208.4,7149,0,0,1,0
208.5,8404,701,0,3,37
208.6,8405,1439,0,3,0
208.7,8406,1439,0,3,0
208.8,8407,1439,0,3,0
208.9,8408,2019,0,3,19
208.10,8409,2019,0,3,19
208.11,8410,2019,0,3,19
208.12,8411,480,0,3,0
208.13,2243,701,0,3,24
208.14,2240,701,0,3,24
208.15,2242,701,0,3,24
208.16,2255,701,0,3,24
208.17,9,2019,0,3,19
208.18,11,2019,0,3,19
208.19,21,2019,0,3,19
209.0,7150,0,0,1,0
209.1,7152,0,0,1,0
209.2,7153,0,0,1,0
209.3,8412,701,0,3,37
209.4,8413,701,0,3,37
209.5,8414,701,0,3,37
209.6,8415,480,0,3,0
209.7,8416,701,0,3,37
209.8,8417,480,0,3,0
209.9,8418,701,0,3,37
209.10,8419,1197,0,3,0
209.11,8420,701,0,3,37
209.12,8421,480,0,3,0
209.13,8422,701,0,3,37
209.14,8423,480,0,3,0
209.15,8424,480,0,3,0
209.16,8425,701,0,3,37
209.17,73,0,0,2,0
209.18,38,0,0,2,0
210.0,7154,0,0,1,0
210.1,7156,0,0,1,0
210.2,7157,0,0,1,0
210.3,7158,0,0,1,0
210.4,7159,0,0,1,0
210.5,8008,0,0,1,0
210.6,8426,701,0,3,37
210.7,8427,701,0,3,37
210.8,8428,701,0,3,37
210.9,8429,701,0,3,37
210.10,8430,480,0,3,0
210.11,8431,701,0,3,37
210.12,9590,2062,0,3,0
210.13,33,0,0,2,0
211.0,7160,0,0,1,0
211.1,7162,0,0,1,0
211.2,7163,0,0,1,0
211.3,7164,0,0,1,0
211.4,8008,0,0,1,0
211.5,8432,701,0,3,37
211.6,8433,701,0,3,37
211.7,8434,701,0,3,37
211.8,8435,480,0,3,0
211.9,8436,701,0,3,37
211.10,8437,480,0,3,0
211.11,8438,701,0,3,37
211.12,8439,480,0,3,0
211.13,8440,480,0,3,0
211.14,8441,480,0,3,0
211.15,8442,480,0,3,0
211.16,8443,701,0,3,37
211.17,8444,701,0,3,37
211.18,8445,701,0,3,37
211.19,8446,480,0,3,0
211.20,8447,480,0,3,0
211.21,8448,480,0,3,0
211.22,9590,2062,0,3,0
211.23,33,0,0,2,0
211.24,34,0,0,2,0
211.25,35,0,0,2,0
211.26,36,0,0,2,0
211.27,37,0,0,2,0
211.28,73,0,0,2,0
211.29,0,0,0,0,0
212.0,6531,0,0,1,0
212.1,6930,0,0,1,0
212.2,6931,0,0,1,0
212.3,6932,0,0,1,0
212.4,6933,0,0,1,0
212.5,6934,0,0,1,0
212.6,6935,0,0,1,0
212.7,7299,0,0,1,0
212.8,7302,0,0,1,0
212.9,8074,1893,0,3,0
212.10,8075,480,0,3,0
212.11,8078,480,0,3,0
212.12,8079,480,0,3,0
212.13,8080,480,0,3,0
212.14,8077,480,0,3,0
212.15,8076,480,0,3,0
212.16,8081,1893,0,3,0
212.17,8082,1893,0,3,0
212.18,8083,1926,0,3,0
212.19,9130,1926,0,3,0
212.20,8084,1926,0,3,0
212.21,8085,1893,0,3,0
212.22,8086,2007,0,3,0
212.23,8088,1893,0,3,0
212.24,8093,1893,0,3,0
212.25,8094,480,0,3,0
212.26,8096,764,0,3,0
212.27,8097,764,0,3,0
212.28,8104,1893,0,3,0
212.29,8142,1893,0,3,0
212.30,8143,1893,0,3,0
212.31,8488,1893,0,3,0
212.32,8514,2007,0,3,0
212.33,9455,1893,0,3,0
212.34,7737,1893,0,4,0
212.35,7747,1893,0,4,0
212.36,7748,1893,0,4,0
212.37,210,1893,0,4,0
212.38,211,1893,0,4,0
212.39,3604,1893,0,4,0
212.40,5896,1893,0,4,0
212.41,142,1891,0,4,0
212.42,210,764,0,4,0
212.43,3201,1893,0,4,0
212.44,3206,1893,0,4,0
212.45,3211,1893,0,4,0
212.46,4775,480,0,4,0
212.47,4482,480,0,4,0
212.48,8984,480,0,3,0
212.49,8105,480,0,3,0
212.50,8092,480,0,3,0
212.51,8090,480,0,3,0
212.52,8099,480,0,3,0
212.53,8644,1891,0,3,0
212.54,97,0,0,6,0
212.55,98,0,0,6,0
212.56,24,0,0,6,0
212.57,62,0,0,6,0
212.58,23,0,0,6,0
212.59,139,0,0,2,0
212.60,138,0,0,2,0
212.61,118,0,0,2,0
212.62,27,0,0,2,0
212.63,33,0,0,2,0
212.64,94,0,0,2,0
212.65,503,0,0,5,0
212.66,504,0,0,5,0
212.67,505,0,0,5,0
212.68,506,0,0,5,0
212.69,0,0,0,0,0
212.70,0,0,0,0,0
212.71,0,0,0,0,0
212.72,0,0,0,0,0
212.73,0,0,0,0,0
212.74,0,0,0,0,0
212.75,0,0,0,0,0
212.76,0,0,0,0,0
212.77,0,0,0,0,0
212.78,0,0,0,0,0
212.79,0,0,0,0,0
212.80,0,0,0,0,0
213.0,0,0,0,0,0
213.1,0,0,0,0,0
213.2,0,0,0,0,0
213.3,0,0,0,0,0
213.4,0,0,0,0,0
213.5,0,0,0,0,0
213.6,0,0,0,0,0
213.7,0,0,0,0,0
213.8,0,0,0,0,0
213.9,0,0,0,0,0
213.10,0,0,0,0,0
213.11,0,0,0,0,0
213.12,0,0,0,0,0
213.13,0,0,0,0,0
213.14,0,0,0,0,0
213.15,0,0,0,0,0
213.16,0,0,0,0,0
213.17,0,0,0,0,0
213.18,0,0,0,0,0
213.19,0,0,0,0,0
213.20,0,0,0,0,0
213.21,0,0,0,0,0
213.22,0,0,0,0,0
213.23,0,0,0,0,0
213.24,0,0,0,0,0
213.25,0,0,0,0,0
213.26,0,0,0,0,0
213.27,0,0,0,0,0
213.28,0,0,0,0,0
213.29,0,0,0,0,0
213.30,0,0,0,0,0
214.0,6826,0,0,1,0
214.1,6827,0,0,1,0
214.2,6831,0,0,1,0
214.3,6832,0,0,1,0
214.4,7104,0,0,1,0
214.5,7105,0,0,1,0
214.6,8330,1890,0,3,0
214.7,7957,1712,0,3,0
214.8,7959,1712,0,3,0
214.9,7960,480,0,3,0
214.10,7961,405,0,3,0
214.11,7964,1794,0,3,0
214.12,7965,480,0,3,0
214.13,7966,480,0,3,0
214.14,7967,480,0,3,0
214.15,7969,1794,0,3,0
214.16,7970,1794,0,3,0
214.17,7971,1794,0,3,0
214.18,7972,480,0,3,0
214.19,7973,1754,0,3,0
214.20,7975,480,0,3,0
214.21,7976,480,0,3,0
214.22,7977,1754,0,3,0
214.23,7978,480,0,3,0
214.24,7979,480,0,3,0
214.25,8318,1712,0,3,0
214.26,8322,480,0,3,0
214.27,8323,480,0,3,0
214.28,8336,480,0,3,0
214.29,120,0,0,2,0
214.30,27,0,0,2,0
214.31,146,0,0,2,0
214.32,0,0,0,0,0
214.33,0,0,0,0,0
214.34,0,0,0,0,0
214.35,0,0,0,0,0
214.36,0,0,0,0,0
214.37,0,0,0,0,0
214.38,0,0,0,0,0
214.39,0,0,0,0,0
214.40,0,0,0,0,0
215.0,6815,0,0,1,0
215.1,6816,0,0,1,0
215.2,6817,0,0,1,0
215.3,6818,0,0,1,0
215.4,6820,0,0,1,0
215.5,6821,0,0,1,0
215.6,6823,0,0,1,0
215.7,6824,0,0,1,0
215.8,7928,1738,0,3,0
215.9,7929,1738,0,3,0
215.10,7930,1738,0,3,0
215.11,7932,183,0,3,0
215.12,9395,65,0,3,0
215.13,7934,480,0,3,0
215.14,7937,480,0,3,0
215.15,7938,480,0,3,0
215.16,7939,480,0,3,0
215.17,7940,661,0,3,0
215.18,7941,82,0,3,0
215.19,9592,480,0,3,0
215.20,9593,480,0,3,0
215.21,9594,480,0,3,0
215.22,9595,480,0,3,0
215.23,9596,480,0,3,0
215.24,9597,480,0,3,0
215.25,9598,480,0,3,0
215.26,9599,619,0,3,0
215.27,7944,661,0,3,0
215.28,7945,1710,0,3,0
215.29,7946,1710,0,3,0
215.30,7947,1710,0,3,0
215.31,7948,480,0,3,0
215.32,7949,1710,0,3,0
215.33,7950,1710,0,3,0
215.34,7951,1710,0,3,0
215.35,7952,1710,0,3,0
215.36,7953,1957,0,3,0
215.37,7954,480,0,3,0
215.38,7955,480,0,3,0
215.39,8582,480,0,3,0
215.40,8583,480,0,3,0
215.41,90,0,0,2,0
215.42,25,0,0,2,0
215.43,7009,0,0,1,0
215.44,7007,0,0,1,0
215.45,8009,0,0,1,0
215.46,41,0,0,2,0
215.47,42,0,0,2,0
215.48,43,0,0,2,0
215.49,111,0,0,2,0
215.50,0,0,0,0,0
216.0,6903,0,0,1,0
216.1,7074,0,0,1,0
216.2,6904,0,0,1,0
216.3,7067,0,0,1,0
216.4,7200,0,0,1,0
216.5,8220,1674,0,3,0
216.6,8221,1674,0,3,0
216.7,8222,480,0,3,0
216.8,8223,1674,0,3,0
216.9,8224,1674,0,3,0
216.10,8225,480,0,3,0
216.11,8226,2012,0,3,0
216.12,8227,1674,0,3,0
216.13,8228,1674,0,3,0
216.14,8229,1932,0,3,0
216.15,8230,1674,0,3,0
216.16,8231,1674,0,3,0
216.17,8232,480,0,3,0
216.18,8233,480,0,3,0
216.19,8234,480,0,3,0
216.20,8235,480,0,3,0
216.21,8259,389,0,3,0
216.22,8333,480,0,3,0
216.23,8588,480,0,3,0
216.24,8646,2012,0,3,0
216.25,8647,2012,0,3,0
216.26,8019,0,0,1,0
216.27,9631,1572,0,3,0
216.28,9633,1674,0,3,0
216.29,23,0,0,6,0
216.30,112,0,0,6,0
216.31,62,0,0,6,0
216.32,150,0,0,2,0
216.33,148,0,0,2,0
216.34,147,0,0,2,0
216.35,149,0,0,2,0
217.0,7068,0,0,1,0
217.1,7069,0,0,1,0
217.2,7074,0,0,1,0
217.3,7071,0,0,1,0
217.4,7072,0,0,1,0
217.5,7201,0,0,1,0
217.6,8236,1674,0,3,0
217.7,8237,1674,0,3,0
217.8,8238,480,0,3,0
217.9,8239,1674,0,3,0
217.10,8240,1674,0,3,0
217.11,8241,480,0,3,0
217.12,8242,2012,0,3,0
217.13,8243,1674,0,3,0
217.14,8244,1674,0,3,0
217.15,8245,1932,0,3,0
217.16,8246,1674,0,3,0
217.17,8247,1674,0,3,0
217.18,8248,480,0,3,0
217.19,8249,480,0,3,0
217.20,8250,480,0,3,0
217.21,8251,480,0,3,0
217.22,8252,480,0,3,0
217.23,8253,480,0,3,0
217.24,8254,480,0,3,0
217.25,8255,480,0,3,0
217.26,8256,1674,0,3,0
217.27,8257,1572,0,3,0
217.28,8258,1674,0,3,0
217.29,8260,389,0,3,0
217.30,8333,480,0,3,0
217.31,8588,480,0,3,0
217.32,8646,2012,0,3,0
217.33,8647,2012,0,3,0
217.34,23,0,0,6,0
217.35,112,0,0,6,0
217.36,62,0,0,6,0
217.37,110,0,0,6,0
217.38,111,0,0,6,0
217.39,150,0,0,2,0
217.40,148,0,0,2,0
217.41,147,0,0,2,0
217.42,149,0,0,2,0
217.43,0,0,0,0,0
217.44,0,0,0,0,0
217.45,0,0,0,0,0
218.0,7422,0,0,1,0
218.1,56,0,0,8,0
218.2,104,0,0,2,0
218.3,25,0,0,2,0
218.4,9028,1877,0,3,0
218.5,9029,1877,0,3,0
218.6,9030,1877,0,3,0
218.7,9031,1877,0,3,0
218.8,9032,1877,0,3,0
