#,Icon,PlaceNameSubtext,DataKey,MapMarkerUnlockedBit,X,Y,SubtextOrientation,MapMarkerRegion,Type,DataType,Unknown0
182.3,60581,0,0,0,1207,936,2,0,0,0,255
182.4,60425,0,0,0,1163,821,2,0,0,0,255
182.5,60425,0,0,0,1026,1230,2,0,0,0,255
182.6,60935,0,0,0,940,873,2,0,0,0,255
182.7,60935,0,0,0,954,857,2,0,0,0,255
182.8,60935,0,0,0,1146,1289,2,0,0,0,255
182.9,60935,0,0,0,942,1213,2,0,0,0,255
182.10,60935,0,0,0,944,1246,2,0,0,0,255
182.11,60441,2001,213,0,1296,1632,3,0,0,1,2
182.12,60441,2001,213,0,1646,1516,3,0,0,1,3
182.13,60442,2084,0,0,1318,1588,4,0,0,0,255
182.14,60442,2085,0,0,1604,1484,4,0,0,0,255
182.15,60442,2086,0,0,1356,1302,4,0,0,0,255
182.16,60453,2087,75,0,1312,948,4,0,0,3,255
182.17,60430,0,1681,0,720,935,2,0,0,4,255
182.18,60935,0,0,0,951,1205,2,0,0,0,255
182.19,60935,0,0,0,970,843,2,0,0,0,255
182.20,60935,0,0,0,1329,767,2,0,0,0,255
182.21,60412,0,0,0,997,1265,2,0,0,0,255
182.22,60412,0,0,0,1018,1249,2,0,0,0,255
182.23,60935,0,0,0,1141,1295,2,0,0,0,255
182.24,60910,0,0,0,1288,759,2,0,0,0,255
182.25,60442,2093,0,0,1066,966,4,0,0,0,255
182.26,60442,2092,0,0,1322,690,4,0,0,0,255
182.27,60442,2094,0,0,994,1228,4,0,0,0,255
182.28,60442,2096,0,0,746,1108,4,0,0,0,255
182.29,60926,0,0,22,952,1018,2,0,0,0,255
182.30,60927,0,0,27,737,1155,2,0,0,0,255
182.31,60442,2097,0,0,770,1300,2,0,0,0,255
182.32,60442,2098,0,0,822,614,2,0,0,0,255
182.33,60412,0,0,0,716,1098,2,0,0,0,255
182.34,60935,0,0,0,1362,645,2,0,0,0,255
182.35,60927,0,0,67,782,1128,2,0,0,0,255
182.36,63920,0,0,107,960,1025,2,0,0,0,255
183.0,60446,1559,249,0,1125,810,4,0,0,1,0
183.1,60442,1562,0,0,1022,1197,4,0,0,0,255
183.2,0,1563,0,0,920,1020,2,0,1,0,255
183.3,60442,1570,0,0,1020,825,4,0,0,0,255
184.0,60447,1558,248,0,1127,820,3,0,0,1,0
184.1,60442,1564,0,0,1190,1020,4,0,0,0,255
184.2,60446,1560,250,0,1280,1025,3,0,0,1,0
185.0,60442,1565,0,0,1200,1020,3,0,0,0,255
185.1,0,0,0,0,0,0,0,0,0,0,255
185.2,60442,1571,0,0,1024,1167,3,0,0,0,255
185.3,60442,1566,0,0,840,1020,3,0,0,0,255
185.4,60446,1561,251,0,745,1025,4,0,0,1,0
186.0,60442,1567,0,0,850,1020,3,0,0,0,255
186.1,0,0,0,0,0,0,0,0,0,0,255
186.2,60442,1568,0,0,905,1120,3,0,0,0,255
186.3,60442,1572,0,0,1023,1030,3,0,0,0,255
187.0,60442,1617,0,0,250,1020,3,0,0,0,255
187.1,0,1618,0,0,600,1020,1,0,1,0,255
187.2,60442,1623,0,0,1020,1020,3,0,0,0,255
187.3,60442,1620,0,0,1140,1170,3,0,0,0,255
187.4,60442,1621,0,0,1315,1215,4,0,0,0,255
187.5,60442,1619,0,0,1225,1170,4,0,0,0,255
187.6,60442,1624,0,0,1380,1080,4,0,0,0,255
187.7,0,1622,0,0,1530,1030,1,0,1,0,255
187.8,60442,1625,0,0,1780,900,4,0,0,0,255
188.0,0,1531,0,0,836,1096,2,0,1,0,255
188.1,0,1532,0,0,1300,1070,2,0,1,0,255
188.2,0,1533,0,0,1212,680,2,0,1,0,255
188.3,0,1537,0,0,1313,395,2,0,1,0,255
188.4,60442,1534,0,0,1024,1024,2,0,0,0,255
188.5,60442,1535,0,0,1412,780,2,0,0,0,255
188.6,60442,1536,0,0,888,248,2,0,0,0,255
189.0,0,1545,0,0,1032,1144,2,0,1,0,255
190.0,0,1546,0,0,1052,1224,2,0,1,0,255
190.1,60442,1549,0,0,944,960,1,0,0,0,255
191.0,0,1547,0,0,952,1212,2,0,1,0,255
191.1,60442,1550,0,0,1180,952,3,0,0,0,255
192.0,0,1548,0,0,1320,1200,2,0,1,0,255
192.1,60442,1551,0,0,1024,1344,3,0,0,0,255
192.2,60442,1552,0,0,740,860,3,0,0,0,255
192.3,60442,1553,0,0,1320,860,3,0,0,0,255
192.4,60442,1554,0,0,1024,1024,3,0,0,0,255
193.0,0,1573,0,0,1710,1226,4,0,1,0,255
193.1,0,1574,0,0,1296,1094,4,0,1,0,255
193.2,0,1575,0,0,800,900,4,0,1,0,255
193.3,60442,1577,0,0,1614,728,4,0,0,0,255
193.4,60442,1580,0,0,966,1268,4,0,0,0,255
193.5,60442,1581,0,0,1018,830,4,0,0,0,255
193.6,60442,1582,0,0,1014,604,4,0,0,0,255
194.0,60434,0,0,0,1164,1029,2,0,0,0,255
194.1,60414,2088,0,15,1161,1086,4,0,0,0,255
195.0,0,1583,0,0,1080,745,4,0,0,0,255
195.1,0,1584,0,0,843,1095,4,0,0,0,255
195.2,0,1585,0,0,1210,1315,3,0,0,0,255
195.3,0,1586,0,0,993,1050,4,0,0,0,255
195.4,0,1587,0,0,1260,1125,2,0,0,0,255
195.5,0,1588,0,0,1098,987,4,0,0,0,255
196.0,60442,930,0,0,1024,1024,4,0,0,0,255
196.1,60447,1669,263,0,1026,975,1,0,0,1,255
196.2,0,0,0,0,0,0,0,0,0,0,255
196.3,0,0,0,0,0,0,0,0,0,0,255
196.4,0,0,0,0,0,0,0,0,0,0,255
197.0,60442,929,0,0,1024,1024,4,0,0,0,255
197.1,60447,1670,264,0,1077,918,1,0,0,1,1
197.2,0,0,0,0,0,0,0,0,0,0,255
198.0,60447,1671,265,0,1045,1000,1,0,0,1,2
198.1,60446,1669,263,0,1080,915,1,0,0,1,1
198.2,0,0,0,0,0,0,0,0,0,0,255
199.0,60442,928,0,0,1110,912,4,0,0,0,255
199.1,60447,1430,266,0,1152,915,1,0,0,1,255
199.2,60446,1670,264,0,1035,1008,1,0,0,1,0
200.0,0,1684,0,0,1240,1090,4,0,1,0,255
200.1,60442,1579,0,0,864,684,4,0,0,0,255
200.2,0,0,0,0,0,0,0,0,0,0,255
201.0,0,2182,0,0,1111,1415,4,0,1,0,255
201.1,0,2183,0,0,1128,915,4,0,1,0,255
201.2,0,2184,0,0,570,648,4,0,1,0,255
201.3,60442,2189,0,0,1022,1022,2,0,0,0,255
201.4,60442,2190,0,0,732,779,4,0,0,0,255
201.5,60442,2191,0,0,732,567,4,0,0,0,255
201.6,60447,2197,271,0,761,389,4,0,0,1,4
201.7,60447,2199,270,0,943,1237,1,0,0,1,1
202.0,0,2239,0,0,1045,1400,2,0,1,0,255
202.1,60446,2196,269,0,957,1219,4,0,0,1,7
202.2,0,0,0,0,0,0,0,0,0,0,255
202.3,0,0,0,0,0,0,0,0,0,0,255
202.4,0,0,0,0,0,0,0,0,0,0,255
202.5,0,0,0,0,0,0,0,0,0,0,255
203.0,0,2185,0,0,896,1400,1,0,1,0,255
203.1,0,2186,0,0,947,827,1,0,1,0,255
203.2,60442,2192,0,0,1024,1283,2,0,0,0,255
203.3,60442,2193,0,0,1024,694,2,0,0,0,255
203.4,60446,2196,269,0,947,1544,3,0,0,1,6
203.5,60447,2198,272,0,1022,320,4,0,0,1,4
204.0,0,2187,0,0,1121,1204,2,0,1,0,255
204.1,0,2188,0,0,883,488,1,0,1,0,255
204.2,60442,2194,0,0,1022,940,2,0,0,0,255
204.3,60442,2195,0,0,1022,411,2,0,0,0,255
204.4,60446,2197,271,0,1019,1428,3,0,0,1,5
205.0,0,1672,0,0,1094,1122,4,0,1,0,255
205.1,0,1673,0,0,740,814,4,0,1,0,255
205.2,60442,1675,0,0,1269,1133,4,0,0,0,255
205.3,60442,1676,0,0,1268,956,4,0,0,0,255
205.4,60442,1677,0,0,1103,881,4,0,0,0,255
205.5,60442,1678,0,0,566,778,4,0,0,0,255
205.6,0,0,0,0,0,0,0,0,0,0,255
206.0,0,1674,0,0,813,949,4,0,1,0,255
206.1,60442,1679,0,0,1134,1024,4,0,0,0,255
206.2,0,0,0,0,0,0,0,0,0,0,255
206.3,0,0,0,0,0,0,0,0,0,0,255
206.4,0,0,0,0,0,0,0,0,0,0,255
207.0,0,2241,0,0,352,236,2,0,1,0,255
207.1,0,2242,0,0,1704,332,4,0,1,0,255
207.2,0,2243,0,0,352,1840,2,0,1,0,255
207.3,0,2244,0,0,1560,1808,4,0,1,0,255
207.4,0,2245,0,0,982,1078,4,0,1,0,255
207.5,60442,2246,0,0,256,1538,3,0,0,0,255
207.6,60442,2247,0,0,330,718,4,0,0,0,255
207.7,60442,2248,0,0,590,356,4,0,0,0,255
207.8,60442,2249,0,0,1020,268,4,0,0,0,255
207.9,60442,2250,0,0,1432,126,4,0,0,0,255
207.10,60442,2251,0,0,1589,255,4,0,0,0,255
207.11,60442,2252,0,0,1877,870,3,0,0,0,255
207.12,60442,2253,0,0,1770,1386,3,0,0,0,255
207.13,60442,2254,0,0,1048,1758,4,0,0,0,255
207.14,60442,2255,0,0,304,914,3,0,0,0,255
207.15,60581,0,0,0,375,889,2,0,0,0,255
207.16,60434,0,0,0,383,887,2,0,0,0,255
207.17,60935,0,0,0,382,874,2,0,0,0,255
207.18,60935,0,0,0,385,875,2,0,0,0,255
207.19,0,0,0,0,0,0,0,0,0,0,255
208.0,60442,1699,0,0,840,1024,4,0,0,0,255
208.1,60442,1700,0,0,1208,1024,4,0,0,0,255
208.2,0,0,0,0,0,0,0,0,0,0,255
208.3,0,0,0,0,0,0,0,0,0,0,255
208.4,0,0,0,0,0,0,0,0,0,0,255
209.0,0,1687,0,0,925,835,4,0,1,0,255
209.1,60442,1345,0,0,715,1095,3,0,0,0,255
209.2,60447,1702,281,0,590,1095,4,0,0,1,1
209.3,0,0,0,0,0,0,0,0,0,0,255
209.4,0,0,0,0,0,0,0,0,0,0,255
210.0,60442,1688,0,0,875,1230,2,0,0,0,255
210.1,60446,1701,280,0,918,807,4,0,0,1,2
210.2,0,1347,0,0,960,972,4,0,1,0,255
210.3,0,0,0,0,0,0,0,0,0,0,255
210.4,0,0,0,0,0,0,0,0,0,0,255
211.0,0,1689,0,0,1200,700,4,0,1,0,255
211.1,60442,1690,0,0,1145,1245,2,0,0,0,255
211.2,0,0,0,0,0,0,0,0,0,0,255
211.3,0,0,0,0,0,0,0,0,0,0,255
211.4,0,0,0,0,0,0,0,0,0,0,255
212.0,60446,1692,278,0,293,463,4,0,0,1,2
212.1,60442,1696,0,0,293,521,3,0,0,0,255
212.2,0,0,0,0,0,0,0,0,0,0,255
212.3,0,0,0,0,0,0,0,0,0,0,255
212.4,0,0,0,0,0,0,0,0,0,0,255
213.0,60446,1693,279,0,1487,1298,4,0,0,1,3
213.1,60442,1697,0,0,1395,1300,3,0,0,0,255
213.2,0,0,0,0,1508,1510,0,0,0,0,255
213.3,0,0,0,0,0,0,0,0,0,0,255
213.4,0,0,0,0,0,0,0,0,0,0,255
214.0,60442,1698,0,0,1485,663,3,0,0,0,255
214.1,60442,1694,0,0,1526,862,3,0,0,0,255
214.2,60442,1695,0,0,1610,745,3,0,0,0,255
214.3,0,0,0,0,1377,863,0,0,0,0,255
214.4,0,0,0,0,0,0,0,0,0,0,255
215.0,60442,1709,0,0,1028,1110,4,0,0,0,255
215.1,60442,1710,0,0,1028,1046,4,0,0,0,255
215.2,60442,1711,0,0,1028,930,4,0,0,0,255
215.3,60442,1712,0,0,1028,855,4,0,0,0,255
215.4,60442,1713,0,0,1028,644,4,0,0,0,255
215.5,0,0,0,0,0,0,0,0,0,0,0
215.6,0,0,0,0,0,0,0,0,0,0,0
215.7,0,0,0,0,0,0,0,0,0,0,0
215.8,0,0,0,0,0,0,0,0,0,0,0
215.9,0,0,0,0,0,0,0,0,0,0,0
216.0,60442,1717,0,0,1055,1152,4,0,0,0,255
216.1,0,0,0,0,0,0,0,0,0,0,0
216.2,0,0,0,0,0,0,0,0,0,0,0
216.3,0,0,0,0,0,0,0,0,0,0,0
216.4,0,0,0,0,0,0,0,0,0,0,0
217.0,60442,1718,0,0,1028,1194,4,0,0,0,255
217.1,60442,1719,0,0,1028,1084,4,0,0,0,255
217.2,60442,1720,0,0,1028,954,4,0,0,0,255
217.3,60442,1721,0,0,1028,824,4,0,0,0,255
217.4,60442,1722,0,0,1028,700,4,0,0,0,255
217.5,0,0,0,0,0,0,0,0,0,0,0
217.6,0,0,0,0,0,0,0,0,0,0,0
217.7,0,0,0,0,0,0,0,0,0,0,0
217.8,0,0,0,0,0,0,0,0,0,0,0
217.9,0,0,0,0,0,0,0,0,0,0,0
218.0,60442,1726,0,0,1247,1449,3,0,0,0,255
218.1,60442,1727,0,0,1247,1409,4,0,0,0,255
218.2,60442,1728,0,0,1080,1199,4,0,0,0,255
218.3,60442,1729,0,0,947,939,4,0,0,0,255
218.4,60442,1730,0,0,801,683,4,0,0,0,255
218.5,0,1724,0,0,1311,1345,4,0,1,0,255
218.6,0,1725,0,0,1011,875,4,0,1,0,255
218.7,0,0,0,0,0,0,0,0,0,0,0
218.8,0,0,0,0,0,0,0,0,0,0,0
218.9,0,0,0,0,0,0,0,0,0,0,0
219.0,0,1731,0,0,1024,1156,1,0,0,0,255
219.1,0,0,0,0,0,0,0,0,0,0,0
219.2,0,0,0,0,0,0,0,0,0,0,0
219.3,0,0,0,0,0,0,0,0,0,0,0
219.4,0,0,0,0,0,0,0,0,0,0,0
220.0,0,1736,0,0,1026,1008,3,0,0,0,255
220.1,0,1733,0,0,807,980,3,0,0,0,255
220.2,0,1734,0,0,933,1233,3,0,0,0,255
220.3,0,1735,0,0,1215,980,3,0,0,0,255
220.4,0,0,0,0,0,0,0,0,0,0,255
220.5,0,0,0,0,0,0,0,0,0,0,255
220.6,0,0,0,0,0,0,0,0,0,0,255
220.7,0,0,0,0,0,0,0,0,0,0,255
220.8,0,0,0,0,0,0,0,0,0,0,255
221.0,0,1749,0,0,1328,1208,3,0,1,0,255
221.1,0,1750,0,0,836,512,3,0,1,0,255
221.2,60442,1760,0,0,976,834,4,0,0,0,255
221.3,0,0,0,0,0,0,0,0,0,0,255
221.4,0,0,0,0,0,0,0,0,0,0,255
222.0,0,1751,0,0,743,1358,3,0,1,0,255
222.1,0,1752,0,0,1199,569,3,0,1,0,255
222.2,60442,1761,0,0,1163,1310,4,0,0,0,255
222.3,60442,1762,0,0,911,1208,4,0,0,0,255
222.4,60442,1763,0,0,1019,890,4,0,0,0,255
222.5,60446,1745,300,0,1019,731,4,0,0,1,3
223.0,0,1753,0,0,608,884,3,0,1,0,255
223.1,0,1754,0,0,1301,660,3,0,1,0,255
223.2,60442,1764,0,0,1265,926,4,0,0,0,255
223.3,60447,1744,299,0,1002,1402,3,0,0,1,5
223.4,60446,1746,301,0,1390,858,4,0,0,1,2
224.0,0,1755,0,0,905,656,3,0,1,0,255
224.1,60442,1765,0,0,1046,878,4,0,0,0,255
224.2,60447,1745,300,0,966,1237,1,0,0,1,4
224.3,0,0,0,0,0,0,0,0,0,0,255
225.0,0,1756,0,0,1058,797,3,0,1,0,255
225.1,0,0,0,0,0,0,0,0,0,0,255
225.2,0,0,0,0,0,0,0,0,0,0,255
225.3,0,0,0,0,0,0,0,0,0,0,255
226.0,0,1757,0,0,863,758,3,0,1,0,255
226.1,60442,1766,0,0,1016,968,4,0,0,0,255
226.2,0,0,0,0,0,0,0,0,0,0,255
226.3,0,0,0,0,0,0,0,0,0,0,255
227.0,60446,1706,293,0,965,635,4,0,0,1,3
227.1,0,1770,0,0,1100,997,2,0,1,0,255
227.2,60442,1767,0,0,965,706,4,0,0,0,255
227.3,0,0,0,0,0,0,0,0,0,0,255
227.4,0,0,0,0,0,0,0,0,0,0,255
228.0,60446,1707,294,0,1085,775,4,0,0,1,1
228.1,60442,1771,0,0,1085,1047,4,0,0,0,255
228.2,60442,1768,0,0,1085,833,4,0,0,0,255
228.3,0,0,0,0,1085,1577,0,0,0,0,255
228.4,0,0,0,0,0,0,0,0,0,0,255
229.0,0,1769,0,0,1200,686,2,0,1,0,255
229.1,0,0,0,0,1077,1477,0,0,0,0,255
229.2,0,0,0,0,0,0,0,0,0,0,255
229.3,0,0,0,0,0,0,0,0,0,0,255
229.4,0,0,0,0,0,0,0,0,0,0,255
230.0,0,1772,0,0,1322,1556,4,0,1,0,255
230.1,0,1773,0,0,1440,834,4,0,1,0,255
230.2,0,1774,0,0,600,1234,4,0,1,0,255
230.3,60442,1378,0,0,1468,1000,2,0,0,0,255
230.4,60442,1379,0,0,868,774,4,0,0,0,255
230.5,60442,1381,0,0,1684,1672,1,0,0,0,255
230.6,60442,1775,0,0,318,1136,4,0,0,0,255
230.7,0,0,0,0,0,0,0,0,0,0,255
230.8,0,0,0,0,0,0,0,0,0,0,255
230.9,0,0,0,0,0,0,0,0,0,0,255
231.0,60442,1617,0,0,452,1020,3,0,0,0,255
231.1,0,1618,0,0,832,1020,1,0,1,0,255
231.2,60442,1623,0,0,1252,1020,3,0,0,0,255
231.3,60442,1620,0,0,1372,1170,3,0,0,0,255
231.4,60442,1619,0,0,1457,1170,4,0,0,0,255
231.5,60442,1624,0,0,1612,1080,4,0,0,0,255
231.6,60446,1785,312,0,1692,1216,3,0,0,1,4
231.7,0,0,0,0,0,0,0,0,0,0,255
231.8,0,0,0,0,0,0,0,0,0,0,255
231.9,0,0,0,0,0,0,0,0,0,0,255
232.0,60442,1795,0,0,744,1068,3,0,0,0,255
232.1,60442,1796,0,0,885,951,4,0,0,0,255
232.2,60442,1797,0,0,1101,951,3,0,0,0,255
232.3,60442,1798,0,0,1317,951,4,0,0,0,255
232.4,60447,1784,311,0,608,1065,4,0,0,1,6
232.5,0,0,0,0,0,0,0,0,0,0,255
233.0,60442,1789,0,0,582,964,3,0,0,0,255
233.1,60442,1790,0,0,1218,1125,3,0,0,0,255
233.2,60442,1791,0,0,1365,260,3,0,0,0,255
233.3,0,1786,0,0,500,1750,2,0,1,0,255
233.4,0,1787,0,0,975,820,2,0,1,0,255
233.5,0,1788,0,0,1650,1050,2,0,1,0,255
234.0,60442,1804,0,0,1120,931,4,0,0,0,255
234.1,60441,2100,215,0,1206,1095,2,0,0,1,44
234.2,60467,0,0,0,1097,1131,3,0,0,0,255
234.3,60467,0,0,0,1013,1131,3,0,0,0,255
234.4,60428,1742,0,21,1215,1226,2,0,0,0,255
234.5,60467,0,0,0,1113,949,3,0,0,0,255
234.6,60428,1868,0,26,1215,1240,2,0,0,0,255
234.7,0,0,0,0,0,0,0,0,0,0,0
234.8,0,0,0,0,0,0,0,0,0,0,0
234.9,0,0,0,0,0,0,0,0,0,0,0
235.0,60441,1803,305,0,1024,1105,3,0,0,1,5
235.1,0,0,0,0,0,0,0,0,0,0,255
235.2,0,0,0,0,0,0,0,0,0,0,255
235.3,0,0,0,0,0,0,0,0,0,0,255
235.4,0,0,0,0,0,0,0,0,0,0,255
235.5,0,0,0,0,0,0,0,0,0,0,255
236.0,60935,0,0,0,1024,1021,2,0,0,0,255
236.1,0,0,0,0,0,0,0,0,0,0,255
236.2,0,0,0,0,0,0,0,0,0,0,255
236.3,0,0,0,0,0,0,0,0,0,0,255
236.4,0,0,0,0,0,0,0,0,0,0,255
236.5,0,0,0,0,0,0,0,0,0,0,255
237.0,60434,0,0,0,1014,1005,4,0,0,0,255
237.1,60935,0,0,0,1034,1005,4,0,0,0,255
237.2,60768,1146,0,0,1024,1005,4,0,0,0,255
237.3,60551,0,0,0,1007,1002,4,0,0,0,255
237.4,0,0,0,0,0,0,0,0,0,0,255
238.0,60434,0,0,0,1014,1005,4,0,0,0,255
238.1,60935,0,0,0,1034,1005,4,0,0,0,255
238.2,60768,1146,0,0,1024,1005,4,0,0,0,255
238.3,60551,0,0,0,1007,1002,4,0,0,0,255
238.4,0,0,0,0,0,0,0,0,0,0,255
239.0,60434,0,0,0,1014,1005,4,0,0,0,255
239.1,60935,0,0,0,1034,1005,4,0,0,0,255
239.2,60768,1146,0,0,1024,1005,4,0,0,0,255
239.3,60551,0,0,0,1007,1002,4,0,0,0,255
239.4,0,0,0,0,0,0,0,0,0,0,255
240.0,0,1838,0,0,894,816,4,0,1,0,255
240.1,60442,1839,0,0,1092,1040,4,0,0,0,255
240.2,0,0,0,0,0,0,0,0,0,0,255
240.3,0,0,0,0,0,0,0,0,0,0,255
240.4,0,0,0,0,0,0,0,0,0,0,255
240.5,0,0,0,0,0,0,0,0,0,0,255
241.0,60442,1840,0,0,1024,1240,4,0,0,0,255
241.1,0,0,0,0,0,0,0,0,0,0,255
241.2,0,0,0,0,0,0,0,0,0,0,255
241.3,0,0,0,0,0,0,0,0,0,0,255
241.4,0,0,0,0,0,0,0,0,0,0,255
241.5,0,0,0,0,0,0,0,0,0,0,255
242.0,60442,1843,0,0,1024,1190,3,0,0,0,255
242.1,60442,1844,0,0,970,1068,4,0,0,0,255
242.2,60442,1845,0,0,1024,956,3,0,0,0,255
242.3,0,0,0,0,0,0,0,0,0,0,255
242.4,0,0,0,0,0,0,0,0,0,0,255
242.5,0,0,0,0,0,0,0,0,0,0,255
243.0,60442,1846,0,0,1024,860,4,0,0,0,255
243.1,0,0,0,0,0,0,0,0,0,0,255
243.2,0,0,0,0,0,0,0,0,0,0,255
243.3,0,0,0,0,0,0,0,0,0,0,255
243.4,0,0,0,0,0,0,0,0,0,0,255
243.5,0,0,0,0,0,0,0,0,0,0,255
244.0,0,1850,0,0,1086,1140,2,0,1,0,255
244.1,0,1851,0,0,860,890,1,0,1,0,255
244.2,0,0,0,0,0,0,0,0,0,0,255
244.3,0,0,0,0,0,0,0,0,0,0,255
244.4,0,0,0,0,0,0,0,0,0,0,255
244.5,0,0,0,0,0,0,0,0,0,0,255
245.0,60442,1852,0,0,1024,1120,4,0,0,0,255
245.1,0,0,0,0,0,0,0,0,0,0,255
245.2,0,0,0,0,0,0,0,0,0,0,255
245.3,0,0,0,0,0,0,0,0,0,0,255
245.4,0,0,0,0,0,0,0,0,0,0,255
245.5,0,0,0,0,0,0,0,0,0,0,255
246.0,0,1853,0,0,1024,1120,4,0,0,0,255
246.1,0,0,0,0,0,0,0,0,0,0,255
246.2,0,0,0,0,0,0,0,0,0,0,255
246.3,0,0,0,0,0,0,0,0,0,0,255
246.4,0,0,0,0,0,0,0,0,0,0,255
246.5,0,0,0,0,0,0,0,0,0,0,255
247.0,60447,599,317,0,1108,1006,2,0,0,1,1
247.1,60447,599,317,0,1108,1047,2,0,0,1,2
247.2,60442,1831,0,0,984,1031,2,0,0,0,255
247.3,60442,1832,0,0,1043,1214,2,0,0,0,255
247.4,0,0,0,0,0,0,0,0,0,0,255
248.0,60447,601,319,0,900,996,1,0,0,1,0
248.1,60446,600,318,0,1108,993,4,0,0,1,0
248.2,60446,600,318,0,1108,1056,3,0,0,1,1
248.3,60442,1823,0,0,906,951,2,0,0,0,255
248.4,60442,1824,0,0,1000,1018,2,0,0,0,255
248.5,60442,1825,0,0,886,1092,2,0,0,0,255
248.6,60442,1826,0,0,1134,1103,2,0,0,0,255
248.7,60442,1827,0,0,980,1126,2,0,0,0,255
248.8,60442,1828,0,0,1036,1144,2,0,0,0,255
248.9,60442,1829,0,0,971,1210,2,0,0,0,255
248.10,60442,1830,0,0,1043,1228,2,0,0,0,255
248.11,0,0,0,0,0,0,0,0,0,0,255
248.12,0,0,0,0,0,0,0,0,0,0,255
248.13,0,0,0,0,0,0,0,0,0,0,255
248.14,60442,1211,0,0,0,0,2,0,0,0,255
249.0,60446,599,317,0,903,998,1,0,0,1,0
249.1,60442,1817,0,0,943,920,2,0,0,0,255
249.2,60442,1818,0,0,1009,938,2,0,0,0,255
249.3,60442,1819,0,0,1074,920,2,0,0,0,255
249.4,60442,1820,0,0,940,1105,2,0,0,0,255
249.5,60442,1821,0,0,1010,1120,2,0,0,0,255
249.6,60442,1822,0,0,1070,1105,2,0,0,0,255
249.7,60442,1833,0,0,1006,1020,2,0,0,0,255
249.8,0,0,0,0,0,0,0,0,0,0,255
249.9,0,0,0,0,0,0,0,0,0,0,255
250.0,60441,698,73,0,1083,1115,3,0,0,1,255
251.0,60442,1885,0,0,885,1032,4,0,0,0,255
251.1,60442,1886,0,0,1107,909,4,0,0,0,255
252.0,60442,1862,0,0,1044,1236,3,0,0,0,255
252.1,0,1865,0,0,1134,650,1,0,1,0,255
252.2,60446,1859,338,0,1150,1235,2,0,0,1,255
252.3,0,0,0,0,0,0,0,0,0,0,255
253.0,0,1866,0,0,1024,888,1,0,1,0,255
253.1,60446,1860,339,0,1194,1024,2,0,0,1,255
253.2,0,0,0,0,0,0,0,0,0,0,255
253.3,0,0,0,0,0,0,0,0,0,0,255
254.0,60442,1863,0,0,980,1024,3,0,0,0,255
254.1,0,1866,0,0,1024,888,1,0,1,0,255
254.2,60446,1861,340,0,1105,1024,2,0,0,1,255
254.3,0,0,0,0,0,0,0,0,0,0,255
255.0,60442,1864,0,0,1040,1218,3,0,0,0,255
255.1,0,1867,0,0,740,1050,1,0,1,0,255
255.2,0,0,0,0,0,0,0,0,0,0,255
255.3,0,0,0,0,0,0,0,0,0,0,255
256.0,0,0,0,0,0,0,0,0,0,0,0
257.0,0,2241,0,0,352,236,2,0,1,0,255
257.1,0,2242,0,0,1704,332,4,0,1,0,255
257.2,0,2243,0,0,352,1840,2,0,1,0,255
257.3,0,2244,0,0,1560,1808,4,0,1,0,255
257.4,0,2245,0,0,982,1078,4,0,1,0,255
257.5,60442,2246,0,0,256,1538,3,0,0,0,255
257.6,60442,2247,0,0,330,718,4,0,0,0,255
257.7,60442,2248,0,0,590,356,4,0,0,0,255
257.8,60442,2249,0,0,1020,268,4,0,0,0,255
257.9,60442,2250,0,0,1432,126,4,0,0,0,255
257.10,60442,2251,0,0,1589,255,4,0,0,0,255
257.11,60442,2252,0,0,1877,870,3,0,0,0,255
257.12,60442,2253,0,0,1770,1386,3,0,0,0,255
257.13,60442,2254,0,0,1048,1758,4,0,0,0,255
257.14,60442,2255,0,0,304,914,3,0,0,0,255
257.15,60581,0,0,0,375,889,2,0,0,0,255
257.16,60434,0,0,0,383,887,2,0,0,0,255
257.17,60412,0,0,0,379,874,2,0,0,0,255
257.18,60935,0,0,0,382,874,2,0,0,0,255
257.19,60935,0,0,0,385,875,2,0,0,0,255
257.20,60442,2269,0,0,930,1379,2,0,0,0,255
257.21,60442,2268,0,0,1426,1345,4,0,0,0,255
257.22,60442,2268,0,0,511,1328,4,0,0,0,255
257.23,60442,2268,0,0,618,828,4,0,0,0,255
257.24,60442,2268,0,0,1180,528,4,0,0,0,255
257.25,60442,2268,0,0,1091,382,4,0,0,0,255
257.26,60442,2268,0,0,686,1602,4,0,0,0,255
257.27,0,2267,0,0,905,1325,4,0,1,0,255
257.28,0,0,0,0,0,0,0,0,0,0,255
257.29,0,0,0,0,0,0,0,0,0,0,255
258.0,0,1869,0,0,784,1118,1,0,1,0,255
258.1,60442,1877,0,0,952,1039,1,0,0,0,255
258.2,0,0,0,0,952,1039,0,0,0,0,255
258.3,60447,1870,344,0,830,1015,4,0,0,1,9
259.0,0,1870,0,0,700,1186,1,0,1,0,255
259.1,60442,1878,0,0,1052,1442,1,0,0,0,255
259.2,60442,1879,0,0,786,1442,1,0,0,0,255
259.3,60442,1874,0,0,639,1446,4,0,0,0,255
259.4,60442,1880,0,0,521,1271,1,0,0,0,255
259.5,60442,1881,0,0,521,722,1,0,0,0,255
259.6,60442,1875,0,0,521,1060,1,0,0,0,255
259.7,60442,1876,0,0,521,860,1,0,0,0,255
259.8,60446,1871,345,0,525,310,3,0,0,1,0
259.9,60446,1869,343,0,1730,1620,3,0,0,1,3
