#,Name,Impression,Description,Level,MinLevel,PlaceName,IconList,IconDiscovered,IconUndiscovered,Emote,MinTime,MaxTime,MaxLevel,IsInitial
2162832,Schisma,"Beim Durchstreifen des Abanischen Grenzlands gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Vor langer Zeit wollte ein Mann dem Gott der Zerstörung näherkommen und begann, mit seinen Fäusten auf eine Felswand einzuschlagen. Nach jahrelangen, fast pausenlosen Schlägen war es ihm gelungen, eine große Aushöhlung im Gestein zu formen. Diese namenlose Seele wird als erster Mönch des Ordens der Faust verehrt und in seiner Höhle wurde ein Tempel errichtet.",6906707,60,2406,81603,81103,81458,22,0,0,60,False
2162833,Castrum Oriens,"Beim Durchstreifen des Abanischen Grenzlands gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Dieses Bollwerk wurde von den Garlearn ursprünglich als Stützpunkt errichtet, von dem aus der Bau des Baelsar-Walls vorangetrieben werden sollte. Nach der Siebten Katastrophe wurde es im Zuge Gaius' erneuter Invasionsbestrebungen vollständig zu einem Castrum ausgebaut. Derzeit steht es unter Kontrolle der Bruderschaft der Morgenviper und Truppen der Allianz sind darin stationiert.",6906712,60,2406,81604,81104,81458,22,0,0,60,False
2162834,Dysterwaldt,"Beim Durchstreifen des Abanischen Grenzlands gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ein unheimliches Waldstück im Süden von Ostend. Der aus dem Timmonbach und unzähligen unterirdischen Quellen aufsteigende Wasserdampf bildet hier ständig einen dichten Nebel, der nur wenige Lichtstrahlen durchlässt, sodass es selbst zur Mittagszeit so dunkel wie am Abend ist.",6906714,60,2406,81605,81105,81458,22,0,0,60,False
2162835,Djanan Qhat,"Beim Durchstreifen des Abanischen Grenzlands gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ein unverkennbares Bauwerk, das die Ananta aus Lehm erschufen. Unter dieser Burg verborgen liegt ein Altar, vor dem die Ananta Lakshmi verehren - ihre Göttin des Glücks und der Schönheit. Nicht verwunderlich ist daher der Name der Burg, der in der Sprache der Ananta „Bett der Mutter“ bedeutet. Zurzeit ist sie vom Qalyana-Stamm okkupiert.",6906738,60,2406,81606,81106,81458,22,0,0,60,False
2162836,Die Spähenden Steine,"Beim Durchstreifen des Abanischen Grenzlands gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Auf diesem Felsen liegt das Heimatdorf der M, des Murmelhörnchen-Stammes. Die Position gewährt den Bewohnern einen Blick auf das gesamte umliegende Territorium und weder Eindringlinge noch Beute bleiben unbemerkt. Da die Garlear Jägervölker als Wilde betrachten, ist die Zeit unter der Herrschaft des Kaiserreichs für die M eine Zeit großen Leids.",6906744,60,2406,81607,81107,81458,22,0,0,60,False
2162837,Verborgene Tränen,"Beim Durchstreifen der Zinnen gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","An diesem Schrein werden die Verstorbenen verehrt. Das Rauschen des Wasserfalls dämpft die Wehklagen und die Gischt der herabstürzenden Wassermassen kaschiert die Tränen der Trauernden. Unter garleischer Herrschaft wurden religiöse Bräuche jedoch verboten und lange Zeit war es nicht möglich, hier eine Totenandacht durchzuführen, um der Toten zu gedenken.",6942996,60,2407,81608,81108,81458,22,0,0,60,False
2162838,Kaltherd,"Beim Durchstreifen der Zinnen gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Verborgen in einem vergessenen Winkel der Zinnen liegt dieser verschlafene Weiler, dessen Nachwuchs seit jeher zu Söldnern ausgebildet wird. Da das umliegende Land arm an Schätzen ist, ziehen die Jugendlichen aus, um in der Ferne ihre Kampfkünste für bare Münze anzubieten - der bekannteste unter ihnen ist sicherlich Raubahn Aldynn, der Bulle von Ala Mhigo.",6943051,60,2407,81609,81109,81458,22,0,0,60,False
2162839,Nyunkrepfs Rettung,"Beim Durchstreifen der Zinnen gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Als die Sechste Katastrophe über Eorzea hereinbrach und ein Großteil des Kontinents überflutet wurde, baute ein Mann namens Nyunkrepf aus dem hohen Norden dieses Schiff, mit dem unzählige Seelen gerettet wurden. Durch Magie wurde es letztlich an seinen jetzigen Ruheplatz transportiert.",6943057,60,2407,81610,81110,81458,22,0,0,60,False
2162840,Ala Gannha,"Beim Durchstreifen der Zinnen gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","In den nördlichen Ausläufern der Zinnen gelegen, erblühte dieses Dorf einst dank seines Steinbruchs. Die Steine wurden in keinem geringeren Bauwerk als dem Königlichen Palast in Ala Mhigo verbaut. Solch florierende Geschäfte sind heute jedoch nur noch verblasste Erinnerungen und die Dorfbewohner sehen sich mit dem Niedergang ihrer Industrie konfrontiert.",6943060,60,2407,81611,81111,81458,22,0,0,60,False
2162841,Specula Imperatoris,"Beim Durchstreifen der Zinnen gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Nachdem das Kaiserreich Gyr Abania für sich beanspruchte, ließ es diese monströsen Türme errichten. Zum ursprünglichen Wachturm gesellte sich später, in Vorbereitung auf die nächste Phase der Invasion Eorzeas, ein Kommunikationsturm, gefolgt von einem Energieturm, um die Ultima-Waffe zu aktivieren.",6943071,60,2407,81612,81112,81458,22,0,0,60,False
2162842,Baum der Buße,"Beim Durchstreifen der Zinnen gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Läutere deinen Geist, stähle dein Fleisch, erlöse deine Seele - so lehrt es der Orden „Rhalgrs Faust“. Der Tempel wurde angelehnt an dieses Dogma errichtet, sodass Bußfertige für ihre Sünden Buße tun können. Durch sieben Jahre zermürbenden Trainings an diesem Ort erlangt man die Vergebung des Zerstörers, egal was man zuvor verbrochen hat.",6943073,60,2407,81613,81113,81458,22,0,0,60,False
2162843,Zikkurat,"Beim Durchstreifen der Zinnen gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Aufgrund der Sechsten Katastrophe geriet der Ätherfluss und somit auch das Wetter komplett aus den Fugen. Um diese Störung zu korrigieren, legten die Abkömmlinge von Amdapor und Mhach ihre Streitigkeiten bei und errichteten gemeinsam dieses Bauwerk. Es soll, so sagt man, den gewundenen Ätherstrom wieder in Harmonie bringen.",6943083,60,2407,81614,81114,81458,22,0,0,60,False
2162844,Aufbruch,"Beim Durchstreifen der Zinnen gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","In der Ver­gangen­heit wurden Mönche, die ihr Training im Tempel der Faust vollendeten, mit einer Zeremonie in diesem Kloster gewürdigt. Einst wimmelte es hier von Mönchen und Pilgern, doch seit der Tyrannen­könig Theoderic es niederbrennen ließ, finden sich dort nur noch die Geister der Ver­gangen­heit.",6943089,60,2407,81615,81115,81458,22,0,0,60,False
2162845,Ala Mhigo,"Beim Durchstreifen des Fenns gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Nachdem er ganz Gyr Abania erobert hatte, ließ König Anshelm eine Festungsstadt errichten, die ihm als Bollwerk gegen Invasionsbestrebungen aus Ilsabard dienen sollte. Fertiggestellt im Jahre 1335 im Sechsten Zeitalter des Lichts, war sie ein Symbol des Widerstands, bis sie von den Garlearn besetzt und somit zu einem Symbol der Unterdrückung wurde. ",6943900,60,2408,81616,81116,81458,22,0,0,60,False
2162846,Mhigisches Wohn­viertel,"Beim Durchstreifen des Fenns gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ein Wohngebiet, das im Süden von Ala Mhigo liegt und errichtet wurde, um die wachsende Bevölkerung aufzunehmen. Als neuester Stadtteil liegt er relativ weit vom Königlichen Palast entfernt und sollte zu einem Sammelbecken für die Arbeiterschicht werden. Unter garleischer Herrschaft wurden dort all jene angesiedelt, die nicht das garleische Bürgerrecht besitzen.",6943906,60,2408,81617,81117,81458,22,0,0,60,False
2162847,Sudwacht,"Beim Durchstreifen des Fenns gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Dieser Wachturm wurde zum Schutz gegen mögliche Eindringlinge errichtet, die aus dem Wolkenmeer im Süden auftauchen könnten. Im Falle einer drohenden Gefahr alarmiert ein flammender Pfeil, der von der Spitze des Turms abgeschossen wird, diejenigen in der Festungsstadt. Die Garlear sahen keinen Nutzen darin und so stand er in den Jahren nach Ala Mhigos Fall leer.",6943909,60,2408,81618,81118,81458,22,0,0,60,False
2162848,Platz der Verehrung,"Beim Durchstreifen des Fenns gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ein prächtiger Altar in Form einer Treppe, die hoch über den Seldsee führt. An der obersten Stelle stehen die Verehrer direkt der Statue von Rhalgr gegenüber. Einst ein Ort der Frömmigkeit, erlangte der Altar während der Herrschaft des Tyrannen­königs Theoderic traurige Berühmtheit als Ort für blutige Hinrichtungen.",6943913,60,2408,81619,81119,81458,58,0,0,60,False
2162849,Kanalisation,"Beim Durchstreifen des Fenns gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Um Ala Mhigo mit Trinkwasser versorgen zu können, wurde Salzwasser aus dem Seldsee abgeleitet und destilliert. Diese Praxis wurde nach Ankunft der Garlear aufgegeben und durch Magitek-basierte Filtersysteme ersetzt. Die bis dahin verwendete Einrichtung wurde nutzlos und wird heutzutage nur noch selten betreten.",6943920,60,2408,81620,81120,81458,22,0,0,60,False
2162850,Porta Praetoria,"Beim Durchstreifen des Fenns gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ehemals ein Kontrollpunkt auf der Hauptstraße nach Ala Mhigo, wurde dieser Ort zu einem Teil des neu errichteten Castrum Abania. Vor der Invasion der Garlear waren in diesem Gebiet viele Händler in den Nahen Osten unterwegs, doch die Karawanen der Kaufleute wichen Transporten der Armee.",6943927,60,2408,81621,81121,81458,22,0,0,60,False
2162851,Sekiseigumi-Quartier,"Beim Durchstreifen von Kugane gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Eine unauffällige Baracke bildet das Hauptquartier einer Art Polizeitruppe, die den Frieden in Kugane sichert. Mitglieder, die nicht im Dienst sind, entspannen sich oft im nahegelegenen Teehaus und wenn man seinen Blick nach oben richtet, kann man das unverschämt große Haupttor von Schloss Kugane bestaunen.",6970191,60,2404,81701,81201,81459,22,0,0,60,False
2162852,Badehaus Bokairo,"Beim Durchstreifen von Kugane gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Diese Unterkunft bietet einen traumhaften Blick auf den Ozean, doch berühmt ist sie wegen der Heilkraft, die den dortigen Thermalbecken nachgesagt wird. In den öffentlichen Bädern Hingashis baden Männer und Frauen meist zusammen und nackt, doch in einem Handelshafen wie Kugane, wo viele Kulturen auf­einander­treffen, werden die Gäste zum Tragen eines Badeanzugs angehalten.",6970196,60,2404,81702,81202,81459,52,0,0,60,False
2162853,Kogane-dori,"Beim Durchstreifen von Kugane gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Auf Hinganisch bedeutet Kugane so viel wie „Gold“ und in der Hafenstadt kann man ein Vermögen anhäufen. In dieser geschäftigen Straße machen die Händler jedoch eher ein kleines Vermögen - oder „Kogane“. Von ausländischen Waren bis hin zu lokalen Spezialitäten ist für jeden etwas dabei. Wer davon genug hat, findet im berühmten Mujikoza-Theater Zerstreuung.",6970204,60,2404,81703,81203,81459,22,0,0,60,False
2162854,Gassen von Kogane,"Beim Durchstreifen von Kugane gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Diese Gassen führen am Kanal entlang und bieten einen herrlichen Blick auf die Tasogare-Brücke in ihrem unverkennbaren, fernöstlichen Stil. Direkt dahinter liegt Kugane Ofunakura, wo Schiffe gefertigt werden, die die Rubinsee befahren. Überragt wird alles von einem Turm, an dem Luftschiffe andocken.",6970213,60,2404,81704,81204,81459,22,0,0,60,False
2162855,Gasthaus Shiokaze,"Beim Durchstreifen von Kugane gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ein hoch emporragendes Gasthaus - das größte in ganz Kugane. Es erfreut sich bei lokalen Händlern, Hafenarbeitern und ausländischen Besuchern zugleich großer Beliebtheit. Besucher der Stadt können hier fernöstliche Speisen genießen, die aus frischen Meerestieren zubereitet werden, während sie Reiswein aus Koshu schlürfen, von der Hauptinsel Hingashis. ",6970221,60,2404,81705,81205,81459,22,0,0,60,False
2162856,Tamamizu,"Beim Durchstreifen der Rubinsee gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ein Unterwasserdorf, das von den friedliebenden Blaupanzern gegründet wurde. Obwohl die Kojin lange Zeit ohne Luft überleben können, haben sie keine Kiemen wie die Sahagin. Deshalb haben sie auf magische Weise eine riesige Luftblase erschaffen, in der sie unter Wasser leben können, ohne auftauchen zu müssen.",6943944,60,2409,81706,81206,81459,22,0,0,60,False
2162857,Seichtfels,"Beim Durchstreifen der Rubinsee gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Eine der vielen Inseln, welche die Rubinsee zieren. Im Norden von einer Korallenbank gesäumt, hat die Konföderation hier einen Außenposten errichtet. Laut hinganischen Historikern entstand diese Insel bei einem Ausbruch des Höllenspunds.",6944094,60,2409,81707,81207,81459,22,0,0,60,False
2162858,Himmelssäule,"Beim Durchstreifen der Rubinsee gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Ein schlanker Turm aus Steinen, der unmöglich hoch in den Himmel ragt. Bis auf eine fernöstliche Legende, der zufolge dieser Turm von den Kami erschaffen wurde, ist wenig über dieses Bauwerk bekannt. Während eines Krieges landeten Piraten der Konföderation, die den Zorn der Kami nicht fürchten, auf diesem Stück Land, beanspruchten es für sich und errichteten ihren Stützpunkt „Halskehre“.",6944110,60,2409,81708,81208,81459,22,0,0,60,False
2162859,Sakazuki,"Beim Durchstreifen der Rubinsee gelangte ich an einen spektakulären Aussichtspunkt. Und was ich erblickte, wird die Barden bis ans Ende aller Tage inspirieren zu Liedern und Weisen.","Der Name bedeutet „Kelch“ und dieser Insel wird nachgesagt, der Entstehungsort der Konföderation zu sein, wo einst verfeindete Piraten erstmals als Brüder auf das Erreichen eines gemeinsamen Ziels anstießen. Heutzutage ist sie immer noch ein wichtiger Stützpunkt, der pausenlos von scharfsichtigen Spähern bewacht wird, die alle Schiffe auf der Rubinsee genau beobachten.",6944199,60,2409,81709,81209,81459,22,0,0,60,False
