#,Key,WeaponTimeline,KillUpper,Unknown_70,Type,Priority,Stance,Slot,LookAtMode,ActionTimelineIDMode,LoadType,StartAttach,ResidentPap,Unknown6,Unknown1,Pause,Resident,IsMotionCanceledByMoving,Unknown2,Unknown3,IsLoop,Unknown4
5497,event_base/event_base_wall_talk,2,0,0,0,4,0,0,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5498,event_base/event_base_park_play4,1,0,0,0,10,0,1,1,1,1,0,0,0,0,True,True,False,False,False,True,False
5499,event_base/event_base_knee_healing,2,0,0,0,10,0,0,1,1,2,0,0,0,0,True,True,False,False,False,True,False
5500,event_base/event_base_pinwheel,1,0,0,0,10,0,0,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5501,event/event_skillget3,1,0,0,1,7,0,1,0,1,1,0,0,0,0,False,True,False,False,False,True,False
5502,event_base/event_base_milking,2,0,0,0,10,0,2,1,1,2,0,0,0,0,True,True,False,False,False,True,False
5503,event_base/event_base_swu_stab_harpoon,1,0,0,0,10,0,1,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5504,event_base/event_base_harpoon_stand,1,0,0,0,10,0,2,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5505,event_base/event_base_vender_talk,1,0,0,0,10,0,2,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5506,event_base/event_base_broom,1,0,0,0,10,0,1,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5507,normal/event_item_multibakuha,0,0,0,3,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False
5508,event/event_sum_human_depop,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
5509,event_base/event_base_cute_stand,2,0,0,0,4,0,0,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5510,event_base/event_base_get_on_handrail,2,0,0,0,10,0,2,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5511,event_base/event_base_chair_think1,2,0,0,0,6,0,1,3,1,2,0,0,0,0,True,True,False,False,False,True,False
5512,event_base/event_base_chair_think2,2,0,0,0,6,0,2,3,1,2,0,0,0,0,True,True,False,False,False,True,False
5513,event_base/event_base_onlooker,2,0,0,0,4,0,0,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5514,event_base/event_base_ground_farming,2,0,0,0,10,0,2,1,1,2,0,0,0,0,True,True,False,False,False,True,False
5515,event_base/event_base_try_to_katana,2,0,0,0,10,0,1,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5516,event_base/event_base_skirmish1,2,0,0,0,10,0,2,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5517,event_base/event_base_skirmish2,2,0,0,0,10,0,2,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5518,event_base/event_base_stand_talk2,2,0,0,0,4,0,0,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5519,event_base/event_base_stand_listen2,2,0,0,0,4,0,0,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5520,normal/event_item_multienmaku,0,0,0,3,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False
5521,event/event_take_look,1,0,0,1,7,0,1,0,1,1,0,0,0,0,False,True,False,False,False,True,False
5522,event/event_add_look_lr,0,0,0,1,0,3,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
5523,event_base/event_base_look_down_scope,1,0,0,0,4,0,1,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5524,speak/whisper_short_nolip,0,0,0,1,0,7,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
5525,speak/whisper_middle_nolip,0,0,0,1,0,7,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
5526,speak/whisper_long_nolip,0,0,0,1,0,7,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
5527,speak/normal_short_nolip,0,0,0,1,0,7,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
5528,speak/normal_middle_nolip,0,0,0,1,0,7,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
5529,speak/normal_long_nolip,0,0,0,1,0,7,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
5530,speak/shout_short_nolip,0,0,0,1,0,7,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
5531,speak/shout_middle_nolip,0,0,0,1,0,7,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
5532,speak/shout_long_nolip,0,0,0,1,0,7,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False
5533,event/event_hand_chest,2,0,0,1,7,0,1,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5534,event/event_m0176_box_attack,1,0,0,1,7,0,1,0,1,1,0,0,0,0,False,True,False,False,False,True,False
5535,event/event_knee_pc,2,0,0,1,7,0,2,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5536,event_base/event_base_stand_suffering,2,0,0,0,4,0,2,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5537,event_base/event_base_stand_harp,1,0,0,0,4,0,0,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5538,battle/idle,1,0,0,0,4,0,2,0,0,1,0,0,0,0,True,False,False,False,False,True,False
5539,event_base/event_base_lute_tuning,1,0,0,0,10,0,1,3,1,1,0,0,0,0,True,False,False,False,False,True,False
5540,event_base/event_base_rti_panel_operation,2,0,0,0,4,0,1,0,1,2,0,0,0,0,True,False,False,False,False,True,False
5541,event_base/event_base_hammer_hit_floor,1,0,0,0,10,0,1,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5542,event_base/event_base_hammer_hit_wall,1,0,0,0,10,0,1,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5543,event_base/event_base_sledgehammer_stand,1,0,0,0,4,0,0,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5544,event/event_id0_aristocrat_greeting,2,0,0,1,7,0,2,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5545,event_base/event_base_sledgehammer_rest,1,0,0,0,4,0,0,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5546,event_base/event_base_sledgehammer_break,1,0,0,0,4,0,1,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5547,event_base/event_base_gather_salt,1,0,0,0,10,0,1,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5548,event_base/event_base_salt_farm_rest,1,0,0,0,10,0,0,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5549,event_base/event_base_up_direction,2,0,0,0,4,0,0,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5550,event_base/event_base_plane,1,0,0,0,10,0,1,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5551,event_base/event_base_saw_wood,1,0,0,0,10,0,1,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5552,event_base/event_base_carpenter2,1,0,0,0,10,0,2,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5553,event_base/event_base_eat_candy,1,0,0,0,10,0,1,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5554,event_base/event_base_make_sushi,1,0,0,0,10,0,2,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5555,event_base/event_base_fish_call,1,0,0,0,10,0,2,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5556,event_base/event_base_hairdresser_pose,1,0,0,0,10,0,0,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5557,event_base/event_base_lantern_drawing,1,0,0,0,9,0,1,3,1,1,0,0,0,0,True,True,False,False,False,True,False
5558,event_base/event_base_stretch1,2,0,0,0,10,0,2,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5559,event_base/event_base_pirouette,2,0,0,0,10,0,1,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5560,event_base/event_base_ground_rest2,2,0,0,0,10,0,2,2,1,2,0,0,0,0,True,True,False,False,False,True,False
5561,event_base/event_base_stretch2,2,0,0,0,10,0,2,2,1,2,0,0,0,0,True,True,False,False,False,True,False
5562,event_base/event_base_lie3,2,0,0,0,10,0,1,2,1,2,0,0,0,0,True,True,False,False,False,True,False
5563,event_base/event_base_protect,2,0,0,0,4,0,0,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5564,event/event_lie3_to_knee_suffering,2,0,0,1,0,0,1,1,1,2,0,0,0,0,False,True,False,False,False,True,False
5565,event_base/event_base_kitchen_range,1,0,0,0,10,0,1,1,1,1,0,0,0,0,True,True,False,False,False,True,False
5566,event/event_confetti,2,0,0,1,7,0,0,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5567,event_base/event_base_cling,2,0,0,0,10,0,0,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5568,event_base/event_base_lie_dying_down,2,0,0,0,10,0,2,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5569,event_base/event_base_mongolian_sumo3,2,0,0,0,10,0,0,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5570,event_base/event_base_mongolian_sumo4,2,0,0,0,10,0,0,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5571,event_base/event_base_make_paper,1,0,0,0,10,0,1,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5572,event_base/event_base_drum,1,0,0,0,10,0,0,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5573,event/event_wa_syoi,2,0,0,0,7,0,1,0,1,2,0,0,0,0,False,False,False,False,False,True,False
5574,event_base/event_base_agura_talk,2,0,0,0,5,0,0,2,1,2,0,0,0,0,True,True,False,False,False,True,False
5575,event_base/event_base_seiza_drink_tea,1,0,0,0,10,0,1,2,1,1,0,0,0,0,True,True,False,False,False,True,False
5576,event_base/event_base_seiza_eat_riceball,1,0,0,0,10,0,1,2,1,1,0,0,0,0,True,True,False,False,False,True,False
5577,event_base/event_base_rice_reaping,1,0,0,0,10,0,1,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5578,event_base/event_base_school_lesson,1,0,0,0,10,0,0,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5579,event_base/event_base_seiza_memo_brush,1,0,0,0,10,0,1,2,1,1,0,0,0,0,True,True,False,False,False,True,False
5580,event_base/event_base_seiza_snooze,2,0,0,0,10,0,1,2,1,2,0,0,0,0,True,True,False,False,False,True,False
5581,event_base/event_base_guard_sasumata,1,0,0,0,10,0,0,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5582,event_base/event_base_sasumata_action,1,0,0,0,10,0,1,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5583,event_base/event_base_hang_body,2,0,0,0,10,0,1,2,1,2,0,0,0,0,True,True,False,False,False,True,False
5584,event/event_be_careful_fire_call,1,0,0,1,7,0,2,0,1,1,0,0,0,0,False,True,False,False,False,True,False
5585,event_base/event_base_stage_dance,2,0,0,0,4,0,0,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5586,event_base/event_base_chair_joy_talk,2,0,0,0,6,0,2,3,1,2,0,0,0,0,True,True,False,False,False,True,False
5587,event_base/event_base_chair_joy_listen,2,0,0,0,6,0,2,3,1,2,0,0,0,0,True,True,False,False,False,True,False
5588,normal/swo_carry_upper_loop,2,0,0,3,0,1,2,0,1,2,0,2,0,0,True,False,False,False,False,True,False
5589,normal/swo_carry_upper_big_loop,2,0,0,3,0,1,2,0,1,2,0,2,0,0,True,False,False,False,False,True,False
5590,event_base/event_base_aristocrat_stand_talk,2,0,0,0,4,0,0,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5591,event/event_chair_arms,2,0,0,1,9,0,2,3,1,2,0,0,0,0,False,True,False,False,False,True,False
5592,event_base/event_base_stand_read2,1,0,0,0,4,0,2,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5593,event_base/event_base_chair_read,1,0,0,0,10,0,2,3,1,1,0,0,0,0,True,True,False,False,False,True,False
5594,event_base/event_base_scavenge,2,0,0,0,10,0,1,1,1,2,0,0,0,0,True,True,False,False,False,True,False
5595,event_base/event_base_look_down,2,0,0,0,4,0,0,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5596,event/event_perceive,2,0,0,1,7,0,0,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5597,lcut/doron,2,0,0,1,7,0,0,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5598,event_base/event_base_look_down_crawling,2,0,0,0,10,0,2,2,1,2,0,0,0,0,True,True,False,False,False,True,False
5599,event_base/event_base_maining_over,1,0,0,0,10,0,2,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5600,event/event_aoz_pose,1,0,0,1,7,0,2,0,1,1,0,0,0,0,False,True,False,False,False,True,False
5601,event_base/event_base_chair_aristocrat,2,0,0,0,6,0,2,3,1,2,0,0,0,0,True,True,False,False,False,True,False
5602,event/event_kneel_up_pc,2,0,0,1,7,0,2,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5603,event_base/event_base_eat_big,1,0,0,0,10,0,1,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5604,event_base/event_base_rock_sit,2,0,0,0,9,0,2,3,1,2,0,0,0,0,True,True,False,False,False,True,False
5605,event_base/event_base_scoop_dig,1,0,0,0,10,0,1,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5606,event_base/event_base_bad_chair2,2,0,0,0,6,0,2,3,1,2,0,0,0,0,True,True,False,False,False,True,False
5607,event_base/event_base_box_count2,2,0,0,0,4,0,0,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5608,event_base/event_base_stand_talk3,2,0,0,0,4,0,0,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5609,event_base/event_base_peep_stand_r,2,0,0,0,4,0,0,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5610,event_base/event_base_peep_sit_l,2,0,0,0,5,0,0,2,1,2,0,0,0,0,True,True,False,False,False,True,False
5611,event_base/event_base_stand_talk_book,1,0,0,0,10,0,2,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5612,event_base/event_base_stand_with_book,1,0,0,0,10,0,2,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5613,event_base/event_base_bad_stir_up2,2,0,0,0,4,0,0,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5614,event/event_welcome_l,2,0,0,1,7,0,0,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5615,event/event_welcome_r,2,0,0,1,7,0,0,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5616,event_base/event_base_draw_picture,1,0,0,0,4,0,2,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5617,event/event_gentleman_bow,2,0,0,1,7,0,0,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5618,event/event_salute_clm,2,0,0,1,7,0,0,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5619,event_base/event_base_stand_listen_book,1,0,0,0,10,0,2,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5620,event_base/event_base_pole_dance,2,0,0,0,10,0,2,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5621,event_base/event_base_give_out,1,0,0,0,10,0,0,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5622,event_base/event_base_play_drum,1,0,0,0,10,0,2,2,1,1,0,0,0,0,True,True,False,False,False,True,False
5623,event_base/event_base_play_flute,1,0,0,0,10,0,1,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5624,event_base/event_base_beggar_please2,2,0,0,0,4,0,0,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5625,event/event_funny_greeting,2,0,0,1,7,0,0,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5626,event_base/event_base_eat_greedily,1,0,0,0,10,0,1,2,1,1,0,0,0,0,True,True,False,False,False,True,False
5627,event/event_talk_yes,2,0,0,1,7,0,1,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5628,event/event_dark_greeting,2,0,0,1,7,0,1,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5629,event/event_faith_balancewalk_loop,2,0,0,0,0,0,0,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5630,event_base/event_base_magic_stand_read,1,0,0,0,10,0,1,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5631,event/event_faith_lbk_party_act,1,0,0,1,0,0,1,0,1,1,0,0,0,0,False,True,False,False,False,True,False
5632,event/event_faith_battle_in_2bk_emp,1,0,0,1,0,0,3,0,1,1,0,0,0,0,False,True,False,False,False,True,False
5633,event/event_faith_battle_in_2rp_emp,1,0,0,1,0,0,3,0,1,1,0,0,0,0,False,True,False,False,False,True,False
5634,event/event_faith_battle_in_2gl_emp,1,0,0,1,0,0,3,0,1,1,0,0,0,0,False,True,False,False,False,True,False
5635,event/event_faith_battle_in_jst_sld,1,0,0,1,0,0,3,0,1,1,0,0,0,0,False,True,False,False,False,True,False
5636,event/event_faith_battle_in_dgr_dgr,1,0,0,1,0,0,3,0,1,1,0,0,0,0,False,True,False,False,False,True,False
5637,event/event_faith_battle_in_2gb_emp,1,0,0,1,0,0,3,0,1,1,0,0,0,0,False,True,False,False,False,True,False
5638,event/event_faith_quake,2,0,0,1,0,0,1,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5639,event/event_faith_blowaway_falling,2,0,0,0,0,0,1,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5640,event/event_faith_blowaway_landing,2,0,0,1,0,0,1,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5641,event/event_caution,2,0,0,1,0,0,1,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5642,event/event_watch_oneself,2,0,0,1,7,0,1,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5643,event/event_faith_warp,2,0,0,1,0,0,1,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5644,event/event_faith_nin_warp,2,0,0,1,0,0,1,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5645,event/event_smile,2,0,0,1,7,0,0,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5646,event_base/event_base_kneel_up,2,0,0,0,5,0,2,1,1,2,0,0,0,0,True,True,False,False,False,True,False
5647,event_base/event_base_wipe_desk,1,0,0,0,10,0,2,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5648,event_base/event_base_shaker,1,0,0,0,4,0,2,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5649,event_base/event_base_wipe_glass,1,0,0,0,10,0,2,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5650,event_base/event_base_stand_drink_mug,2,0,0,0,4,0,1,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5651,event_base/event_base_chair_drink_mug,1,0,0,0,10,0,1,3,1,1,0,0,0,0,True,True,False,False,False,True,False
5652,event_base/event_base_grooming,2,0,0,0,10,0,1,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5653,event_base/event_base_chair_sit_dowa,2,0,0,0,10,0,2,3,1,2,0,0,0,0,True,True,False,False,False,True,False
5654,event_base/event_base_woodsvoice_listen,2,0,0,0,10,0,1,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5655,event_base/event_base_aettch,2,0,0,0,4,0,1,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5656,event_base/event_base_scoop_rest,1,0,0,0,10,0,2,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5657,event_base/event_base_magic_onehand,2,0,0,0,4,0,0,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5658,event_base/event_base_magic_bothhand,2,0,0,0,4,0,0,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5659,event_base/event_base_skirmish3,2,0,0,0,10,0,1,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5660,event_base/event_base_skirmish4,2,0,0,0,10,0,1,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5661,emote/j_pose02_loop,2,0,0,0,8,0,2,2,1,2,0,0,0,0,True,True,False,False,False,True,False
5662,emote/j_pose03_loop,2,0,0,0,5,0,2,2,1,2,0,0,0,0,True,True,False,False,False,True,False
5663,event_base/event_base_stand_basket,1,0,0,0,10,0,2,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5664,event_base/event_base_think_pc,2,0,0,0,4,0,2,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5665,event/event_sigh2,2,0,0,1,7,0,0,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5666,event_base/event_base_stand_table_bothhand,2,0,0,0,10,0,2,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5667,event_base/event_base_take_shower,2,0,0,0,10,0,1,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5668,event/event_scoop_bothhand,2,0,0,1,7,0,0,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5669,event_base/event_base_guard_bow,1,0,0,0,10,0,2,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5670,event_base/event_base_chair_sit_girl,2,0,0,0,9,0,2,3,1,2,0,0,0,0,True,True,False,False,False,True,False
5671,emote/loop_emot07_loop,2,60,0,0,5,0,1,2,1,2,0,0,0,0,True,True,True,False,False,True,False
5672,event_base/event_base_front_hand_r,2,0,0,0,4,0,2,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5673,event_base/event_base_stand_damage_r,2,0,0,0,4,0,2,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5674,event_base/event_base_magic_take_book,1,0,0,0,10,0,1,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5675,event_base/event_base_rub_brush,1,0,0,0,10,0,2,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5676,event/event_scratch_head,2,0,0,1,7,0,0,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5677,event_base/event_base_have_flower,1,0,0,0,10,0,1,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5678,event_base/event_base_have_flower_jmn,1,0,0,0,10,0,1,2,1,1,0,0,0,0,True,True,False,False,False,True,False
5679,event/event_diggy2,2,0,0,1,7,0,1,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5680,event_base/event_base_chair_sit_observation,2,0,0,0,10,0,1,3,1,2,0,0,0,0,True,True,False,False,False,True,False
5681,event_base/event_base_check_item_bothhand,1,0,0,0,10,0,1,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5682,event/event_magic_cnj_in,1,0,0,1,0,0,1,0,1,1,0,0,0,0,False,True,False,False,False,True,False
5683,event/event_magic_cnj_loop,1,0,0,0,0,0,1,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5684,event/event_magic_cnj_out,1,0,0,1,0,0,1,0,1,1,0,0,0,0,False,True,False,False,False,True,False
5685,event/event_magic_swl_in,1,0,0,1,0,0,1,0,1,1,0,0,0,0,False,True,False,False,False,True,False
5686,event/event_magic_swl_loop,1,0,0,0,0,0,1,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5687,event/event_magic_swl_out,1,0,0,1,0,0,1,0,1,1,0,0,0,0,False,True,False,False,False,True,False
5688,event/event_magic_ast_in,1,0,0,1,0,0,1,0,1,1,0,0,0,0,False,True,False,False,False,True,False
5689,event/event_magic_ast_loop,1,0,0,0,0,0,1,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5690,event/event_magic_ast_out,1,0,0,1,0,0,1,0,1,1,0,0,0,0,False,True,False,False,False,True,False
5691,normal/event_item_thunder,0,0,0,3,0,0,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False
5692,event_base/event_base_knee_seach,2,0,0,0,0,0,1,1,1,2,0,0,0,0,True,True,False,False,False,True,False
5693,event_base/event_base_ball_dance,2,0,0,0,0,0,1,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5694,event/event_pixy_flower_shower,2,0,0,1,7,0,0,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5695,event/event_talk3,2,0,0,1,7,0,0,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5696,event/event_talk4,2,0,0,1,7,0,0,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5697,event_base/event_base_sculptor,1,0,0,0,10,0,2,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5698,event_base/event_base_uneasy_stand,2,0,0,0,4,0,2,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5699,event_base/event_base_stand_chief,1,0,0,0,10,0,2,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5700,event_base/event_base_stand_shy,2,0,0,0,4,0,2,0,1,2,0,0,0,0,True,True,False,False,False,True,False
5701,event/event_inhale,2,0,0,1,7,0,1,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5702,event/event_exhale,2,0,0,1,7,0,1,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5703,event_base/event_base_attention_chief,1,0,0,0,4,0,2,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5704,normal/magic_healaction_loop,1,0,0,3,0,0,1,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5705,normal/magic_healaction_out,1,0,0,3,0,0,1,0,1,1,0,0,0,0,False,True,False,False,False,True,False
5706,event/event_soulget2,1,0,0,1,0,0,1,0,2,1,0,0,0,0,False,True,False,False,False,True,False
5707,event_base/event_base_knee_suffering_active,1,0,0,0,10,0,1,1,1,1,0,0,0,0,True,True,False,False,False,True,False
5708,event/event_season_child_joy,2,0,0,1,7,0,0,0,1,2,0,0,0,0,False,True,False,False,False,True,False
5709,event_base/event_base_hurt_knee,2,0,0,0,5,0,1,2,1,2,0,0,0,0,True,True,False,False,False,True,False
5710,event_base/event_base_hit_hand,1,0,0,0,10,0,1,0,1,1,0,0,0,0,True,True,False,False,False,True,False
5711,event_base/event_base_sit_drink_soup,1,0,0,0,10,0,1,3,1,1,0,0,0,0,True,True,False,False,False,True,False
