#,Race,Gender,BodyType,Height,Tribe,Face,HairStyle,HairHighlight,SkinColor,EyeHeterochromia,HairColor,HairHighlightColor,FacialFeature,FacialFeatureColor,Eyebrows,EyeColor,EyeShape,Nose,Jaw,Mouth,LipColor,BustOrTone1,ExtraFeature1,ExtraFeature2OrBust,FacePaint,FacePaintColor
1271,3,0,1,50,6,103,11,1,1,179,87,14,0,1,4,179,3,0,3,2,0,50,1,25,0,1
1272,1,0,1,0,1,6,149,1,0,130,43,40,0,0,0,130,4,2,0,130,150,0,0,50,3,7
1273,1,0,1,100,1,6,152,1,106,5,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
1274,1,0,1,100,1,220,165,129,26,5,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0
1275,1,0,1,100,1,1,1,1,59,139,23,3,0,0,1,139,132,0,0,3,0,50,0,50,0,0
1276,1,0,1,25,1,5,13,1,252,5,55,4,12,1,1,5,132,0,2,0,0,75,0,75,26,6
1277,1,0,1,100,1,1,2,1,252,44,6,0,3,1,1,44,2,4,0,2,0,50,0,50,0,1
1278,6,1,1,50,12,4,1,1,131,13,14,0,0,0,2,13,129,4,1,1,0,50,1,50,0,0
1279,1,1,1,50,1,1,10,1,2,7,22,0,0,0,0,7,132,4,2,2,0,25,0,25,0,0
1280,1,0,1,25,1,220,107,1,26,4,182,0,0,0,3,4,1,2,1,0,0,50,0,50,0,0
1281,1,0,1,50,2,101,3,1,92,57,4,0,0,0,0,57,4,1,1,3,0,50,0,75,0,0
1282,1,1,1,50,2,101,3,1,92,57,4,0,0,0,0,57,4,1,1,3,0,50,0,75,0,0
1283,6,1,1,255,11,2,115,1,16,106,141,0,8,36,3,106,0,0,1,130,171,50,4,50,0,1
1284,3,1,1,25,6,3,4,1,177,116,115,0,0,0,0,116,2,2,1,128,41,50,1,50,4,185
1285,4,1,1,75,8,103,5,1,0,81,7,0,16,0,2,81,2,0,0,130,171,100,3,100,2,7
1286,3,0,1,25,5,2,103,129,83,153,157,144,16,0,4,153,130,1,3,2,0,50,1,50,0,0
1287,4,1,1,75,7,1,103,129,131,170,110,7,0,0,2,170,2,1,0,128,179,25,4,100,9,37
1288,5,0,1,75,9,1,175,1,184,3,175,0,0,0,3,3,1,3,2,1,0,0,0,50,0,0
1289,1,0,1,50,1,6,3,1,8,139,4,3,0,0,0,139,4,1,0,2,0,50,0,25,0,0
1290,1,0,1,100,1,1,1,1,59,139,23,3,0,0,1,139,132,0,0,3,0,50,0,50,0,0
1291,1,0,1,50,2,104,103,1,25,138,63,0,3,0,0,138,3,4,1,2,0,50,0,75,0,0
1292,1,0,3,75,1,1,117,129,9,170,19,0,8,0,2,170,4,4,2,0,0,100,0,50,4,7
1293,1,1,3,75,1,1,162,1,2,178,69,32,3,0,2,178,2,4,0,0,0,100,0,50,4,7
1294,5,1,1,25,9,3,162,128,153,138,59,106,0,0,1,138,3,2,2,131,44,25,0,25,0,0
1295,1,0,1,25,2,2,12,1,5,68,7,0,0,1,3,68,2,0,3,2,0,25,0,50,0,1
1296,1,1,1,50,1,1,10,1,2,7,22,0,0,0,0,7,132,4,2,2,0,25,0,25,0,0
1297,1,1,4,50,1,1,4,1,105,7,47,0,0,0,1,7,129,0,1,128,169,50,0,50,4,168
1298,1,0,1,100,1,229,215,1,242,156,55,0,0,0,0,156,0,0,0,0,0,50,0,50,0,0
1299,1,0,1,255,2,208,206,129,3,161,58,73,0,0,0,161,0,0,0,0,0,50,0,50,0,0
1300,1,1,1,75,2,102,12,1,105,58,15,0,0,0,2,58,4,2,3,2,1,50,0,50,0,0
1301,5,0,1,75,9,2,9,1,148,190,26,0,0,0,0,190,3,0,0,2,1,75,0,50,0,0
1302,2,1,1,50,3,2,105,1,0,81,100,0,0,1,3,81,3,1,3,128,170,50,1,50,0,1
1303,1,1,1,50,1,3,12,1,75,173,100,0,0,1,2,173,0,3,1,3,0,50,0,50,0,1
1304,4,0,1,50,7,208,206,1,131,124,248,0,0,0,0,124,0,0,0,0,0,100,3,0,0,0
1305,1,1,1,50,2,104,10,1,148,145,15,0,0,0,2,145,3,2,0,2,0,25,0,25,0,0
1306,1,1,1,25,1,3,128,129,178,188,146,82,0,0,1,188,1,0,0,128,42,50,0,50,0,0
1307,1,0,1,100,1,5,142,129,139,24,59,52,3,1,5,24,129,5,2,2,0,50,0,50,0,1
1308,7,1,1,255,13,201,201,1,249,187,138,0,0,0,0,187,0,0,0,1,1,100,201,50,0,0
1309,1,0,1,50,1,1,124,129,189,153,149,143,0,0,2,153,4,2,1,131,183,75,0,75,0,0
1310,1,1,1,25,1,1,156,129,164,121,131,129,0,0,1,121,3,1,0,128,170,75,0,50,0,0
1311,2,1,1,75,3,4,112,129,44,91,102,197,22,0,2,91,2,4,3,130,52,100,2,50,0,0
1312,1,0,1,75,1,4,117,1,136,114,101,0,0,0,4,114,3,5,3,1,0,75,0,50,0,0
1313,2,0,1,50,3,3,5,1,18,27,29,0,0,0,4,27,130,0,3,2,0,50,1,50,0,0
1314,1,1,1,50,1,3,166,129,171,178,76,63,30,0,0,178,1,0,2,0,0,100,0,100,0,0
1315,1,0,1,100,2,1,9,1,180,79,47,0,0,1,2,79,133,1,0,3,0,100,0,50,0,1
1316,1,0,1,50,1,1,1,1,92,71,149,0,0,0,3,71,128,5,3,3,1,50,0,50,0,0
1317,1,0,1,25,1,3,13,1,121,59,6,0,0,0,0,59,131,2,3,2,1,50,0,50,0,0
1318,1,0,1,75,1,1,137,1,77,15,101,0,0,0,2,15,130,3,2,1,1,50,0,75,0,0
1319,1,1,1,50,1,1,9,1,35,5,4,0,0,0,4,5,1,0,3,3,1,75,0,25,0,0
1320,1,1,1,0,1,1,102,1,143,146,182,0,0,0,2,146,0,4,1,2,1,25,0,75,0,0
1321,1,1,1,100,1,1,128,1,7,170,94,0,0,0,2,170,3,0,3,2,1,50,0,50,0,0
1322,4,1,1,50,7,3,12,0,29,46,37,0,0,0,1,46,4,2,0,3,0,50,1,75,0,0
1323,4,1,1,50,7,4,153,0,119,181,147,0,0,0,0,181,5,3,3,2,0,50,1,50,0,0
1324,4,1,1,75,7,2,170,0,90,74,30,0,0,0,4,74,3,3,1,3,0,50,1,75,0,0
1325,4,0,1,75,7,1,161,0,39,74,30,0,0,0,4,74,3,3,1,3,0,50,1,75,0,0
1326,4,0,1,25,7,1,175,0,92,163,102,0,0,0,4,163,3,3,1,3,0,50,1,75,0,0
1327,4,0,1,75,7,4,6,0,111,90,71,0,0,0,0,90,3,4,3,3,0,50,1,50,0,0
1328,7,1,1,100,13,8,15,0,140,75,35,0,1,0,2,75,1,2,3,2,1,50,1,50,0,0
1329,7,1,1,100,13,5,10,0,190,60,21,0,1,0,2,60,1,2,3,2,1,50,1,50,0,0
1330,7,1,1,100,13,8,16,0,176,178,109,0,1,0,2,178,1,2,3,2,1,50,1,50,0,0
1331,7,0,1,50,13,1,2,0,142,129,109,0,7,0,2,129,1,2,3,2,1,50,1,50,0,0
1332,7,0,1,100,13,2,4,0,179,66,109,0,0,0,2,66,1,2,3,2,1,50,1,50,0,0
1333,7,0,1,100,13,3,5,0,125,2,164,0,1,0,2,2,1,2,3,2,1,50,1,50,0,0
1334,1,0,1,50,2,4,11,0,188,15,5,0,0,0,3,15,129,1,0,0,0,25,0,50,0,0
1335,1,0,1,75,2,1,9,0,63,39,14,0,0,0,2,39,2,4,0,1,0,50,0,25,0,0
1336,1,0,1,75,2,102,141,0,162,187,52,0,0,0,2,187,131,0,1,3,0,50,0,50,0,0
1337,1,1,1,50,2,101,5,0,129,124,141,0,0,0,2,124,1,5,3,1,0,50,0,50,0,0
1338,1,1,1,0,2,104,1,0,159,37,110,0,0,0,2,37,4,0,1,2,0,50,0,50,0,0
1339,1,1,1,50,2,102,4,0,107,147,109,0,0,0,2,147,2,2,3,2,0,50,0,50,0,0
1340,8,1,1,25,15,3,161,1,58,144,165,0,0,0,1,144,3,0,0,2,39,0,2,50,0,0
1341,8,1,1,25,15,3,11,1,120,161,78,9,0,0,0,161,3,4,0,130,167,100,1,50,0,0
1342,4,1,1,25,7,3,6,129,5,99,6,147,0,0,0,99,3,1,3,130,172,100,3,100,0,0
1343,1,0,1,50,1,1,149,129,11,188,207,195,0,0,0,188,2,0,1,130,170,0,0,50,0,0
1344,3,1,1,50,5,1,105,1,33,154,78,0,0,1,1,154,3,3,2,2,0,50,1,50,0,1
1345,3,0,1,75,5,2,2,1,96,54,173,0,0,1,1,54,3,3,1,3,0,50,1,75,0,1
1346,1,0,4,50,1,1,2,1,85,38,5,0,0,0,5,38,130,1,3,3,169,50,0,25,0,0
1347,1,0,4,25,1,1,4,1,94,59,5,0,0,0,2,59,0,4,3,1,169,50,0,25,0,0
1348,1,0,4,25,1,1,8,1,92,44,39,0,0,0,3,44,4,5,3,3,169,50,0,75,0,0
1349,1,0,4,50,1,1,8,1,81,38,55,0,0,0,5,38,3,1,3,3,169,50,0,50,0,0
1350,1,0,4,0,1,1,7,1,104,44,39,0,0,0,2,44,129,3,1,3,169,50,0,75,0,0
1351,1,1,4,0,1,2,1,1,7,44,39,0,0,0,0,44,3,2,2,2,169,50,0,75,0,0
1352,1,1,4,75,1,1,7,1,57,15,5,0,0,0,2,15,2,1,0,2,169,50,0,25,0,0
1353,1,1,4,0,1,1,3,1,5,161,4,0,0,0,3,161,128,2,3,2,169,75,0,25,0,0
1354,1,1,4,50,1,1,2,1,95,90,5,0,0,0,0,90,4,0,3,3,169,50,0,25,0,0
1355,1,1,4,100,1,1,1,1,158,59,149,0,0,0,4,59,130,0,2,0,169,50,0,50,0,0
1356,1,0,1,25,1,1,12,1,148,71,6,0,0,0,4,71,129,4,0,3,1,50,0,50,0,0
1357,1,0,1,50,1,2,11,1,79,59,23,0,0,0,2,59,0,1,1,0,1,50,0,25,0,0
1358,1,0,1,50,1,7,105,1,44,71,5,0,0,0,5,71,129,1,3,3,1,50,0,25,0,0
1359,1,0,1,25,1,5,6,1,173,71,4,0,0,0,3,71,3,2,0,3,1,50,0,25,0,0
1360,1,0,1,50,1,6,167,1,13,5,133,0,0,0,2,5,128,1,1,0,1,75,0,25,0,0
1361,1,0,1,25,2,102,10,1,188,39,47,0,12,0,3,39,128,5,3,0,1,50,0,50,0,0
1362,1,0,1,75,2,101,127,1,55,68,14,0,7,0,0,68,0,4,0,2,1,50,0,25,0,0
1363,1,0,1,75,2,102,1,1,141,68,14,0,0,0,0,68,1,5,1,2,1,50,0,25,0,0
1364,1,0,1,75,2,102,175,1,181,39,157,0,0,0,0,39,130,1,3,1,1,50,0,50,0,0
1365,1,0,1,75,2,103,4,1,95,39,5,0,2,0,1,39,2,0,0,2,1,50,0,50,0,0
1366,1,1,1,50,1,2,153,1,95,15,4,0,0,0,0,15,4,4,2,2,1,50,0,50,0,0
1367,1,1,1,50,1,1,6,1,44,57,39,0,0,0,3,57,3,0,1,0,1,25,0,75,0,0
1368,1,1,1,50,1,4,132,1,173,71,133,0,0,0,2,71,3,2,2,2,1,50,0,50,0,0
1369,1,1,1,50,1,5,10,1,94,71,61,0,0,0,1,71,132,4,0,2,1,50,0,25,0,0
1370,1,1,1,25,1,1,135,1,172,44,174,0,0,0,3,44,130,4,2,1,1,50,0,50,0,0
1371,1,1,1,75,2,103,12,1,141,37,47,0,0,0,0,37,3,1,0,0,1,50,0,50,0,0
1372,1,1,1,50,2,101,161,1,53,132,151,0,7,0,2,132,131,2,1,0,1,75,0,50,0,0
1373,1,1,1,25,2,103,126,1,7,132,47,0,0,0,0,132,4,5,1,0,1,75,0,50,0,0
1374,1,1,1,25,2,104,4,1,151,79,116,0,0,0,0,79,4,5,1,0,1,75,0,25,0,0
1375,1,1,1,50,2,102,154,1,37,7,53,0,0,0,1,7,131,5,0,3,1,50,0,25,0,0
1376,4,0,1,25,7,1,5,1,116,52,5,0,0,0,3,52,3,3,0,0,0,50,1,25,0,0
1377,4,0,1,25,7,2,7,1,47,6,71,0,0,0,1,6,128,1,0,3,0,50,1,50,0,0
1378,4,0,1,50,7,4,4,1,59,52,6,0,7,0,4,52,3,3,2,1,0,50,1,50,0,0
1379,4,0,1,50,7,4,1,1,180,6,55,0,0,0,4,6,5,0,0,2,0,50,1,75,0,0
1380,4,0,1,50,7,3,138,1,5,52,116,0,0,0,3,52,0,1,2,2,0,50,1,50,0,0
1381,4,1,1,50,7,2,9,1,29,6,61,0,0,0,2,6,129,2,1,1,0,50,1,75,0,0
1382,4,1,1,50,7,1,152,1,78,52,31,0,0,0,0,52,128,4,3,1,0,50,1,50,0,0
1383,4,1,1,75,7,2,124,1,13,46,61,0,0,0,1,46,0,4,0,1,0,50,1,75,0,0
1384,4,1,1,50,7,1,154,1,157,52,148,0,0,0,1,52,2,1,0,2,0,50,1,50,0,0
1385,4,1,1,50,7,4,162,1,115,46,79,0,0,0,1,46,3,5,3,0,0,50,1,75,0,0
1386,7,0,1,25,13,2,3,1,85,187,71,0,3,0,1,187,4,1,1,0,1,75,1,50,0,0
1387,7,0,1,25,13,1,2,1,121,78,113,0,5,0,0,78,2,1,2,1,1,0,2,50,0,0
1388,7,0,1,25,13,2,3,1,23,154,162,0,31,0,2,154,129,4,1,1,1,50,1,50,0,0
1389,7,0,1,25,13,3,5,1,40,41,73,0,31,0,2,41,2,1,2,1,1,100,3,50,0,0
1390,7,0,1,25,13,4,175,1,146,173,5,0,1,0,0,173,129,1,3,1,1,0,2,50,0,0
1391,7,1,1,100,13,5,10,1,54,14,7,0,0,0,0,14,130,1,2,1,1,50,1,50,0,0
1392,7,1,1,100,13,7,13,1,137,106,124,0,0,0,3,106,2,2,1,1,1,100,3,50,0,0
1393,7,1,1,100,13,6,20,1,157,162,165,0,15,0,1,162,2,1,1,2,1,0,1,50,0,0
1394,7,1,1,100,13,6,11,1,161,162,90,0,7,0,0,162,2,4,2,2,1,50,1,50,0,0
1395,7,1,1,100,13,8,15,1,92,81,38,0,31,0,0,81,3,3,2,0,1,50,1,50,0,0
1396,3,0,1,75,6,101,164,129,158,121,76,67,0,0,1,121,3,0,0,0,0,100,1,50,0,0
1397,2,0,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,50,0,0
1398,5,0,1,0,10,102,117,1,107,165,22,0,0,0,3,165,3,3,1,0,0,50,0,50,0,0
1399,3,0,1,100,6,103,12,1,147,5,71,0,0,0,1,5,131,4,2,3,0,50,1,50,0,0
1400,1,1,1,25,2,2,4,1,5,79,47,0,0,0,3,79,132,0,2,2,0,75,0,50,0,0
1401,1,1,1,75,1,5,141,1,7,106,102,0,0,0,0,106,2,2,3,1,0,75,0,50,0,0
1402,1,0,1,50,1,2,116,1,3,179,52,0,0,0,2,179,2,2,3,2,1,50,0,50,0,0
1403,2,0,1,50,3,1,4,1,162,13,53,0,0,0,5,13,4,0,2,2,0,50,1,50,0,0
1404,1,1,1,50,1,5,2,1,152,148,28,0,0,0,2,148,131,0,0,3,0,50,0,50,0,0
1405,3,1,1,0,6,103,164,129,255,121,76,67,0,0,1,121,3,0,0,0,0,100,1,50,0,0
1406,3,0,1,75,6,101,164,129,158,121,76,67,0,0,1,121,3,0,0,0,0,100,1,50,0,0
1407,1,1,1,50,1,225,220,129,241,187,22,187,0,0,0,187,0,0,0,0,0,50,0,50,0,0
1408,1,0,1,25,1,5,176,129,17,114,190,199,0,1,5,114,129,2,3,2,0,50,0,50,0,1
1409,1,0,1,50,1,6,1,1,152,5,34,0,0,0,2,5,128,0,2,3,1,75,0,50,0,0
1410,1,0,1,50,1,6,157,129,11,152,155,192,0,0,2,152,0,3,0,1,1,75,0,50,0,0
1411,1,1,1,75,1,5,9,1,89,59,30,0,0,0,2,59,4,1,2,1,1,50,0,50,0,0
1412,1,1,1,25,1,2,3,1,92,163,34,0,0,0,1,163,2,4,3,1,1,50,0,50,0,0
1413,1,1,1,50,1,1,105,1,13,59,156,0,0,0,1,59,3,4,0,1,1,50,0,50,0,0
1414,4,1,1,50,7,3,156,1,124,138,157,0,0,0,1,138,3,3,2,2,1,50,1,50,0,0
1415,4,1,1,50,7,4,3,129,1,179,207,196,0,0,2,179,2,0,2,0,1,50,1,50,0,0
1416,4,1,1,50,7,4,166,129,0,90,199,192,0,0,0,90,1,0,1,1,1,50,1,50,0,0
1417,4,0,1,100,7,3,148,129,72,187,196,207,0,0,4,187,1,3,0,0,1,50,1,50,0,0
1418,4,0,1,75,7,4,108,129,165,160,43,207,0,0,0,160,128,5,2,1,1,50,1,25,0,0
1419,4,0,1,50,7,1,8,1,180,43,180,207,0,0,3,43,4,1,0,0,1,50,1,50,0,0
1420,2,1,1,25,4,103,152,129,57,154,125,205,0,0,2,138,129,4,2,0,1,50,1,50,0,0
1421,2,1,1,50,4,101,102,129,84,162,207,194,0,0,4,162,131,2,2,0,1,50,1,50,0,0
1422,2,1,1,75,4,104,104,129,173,51,198,177,0,0,0,51,1,2,3,1,1,50,1,75,0,0
1423,2,0,1,100,4,103,102,129,28,113,58,177,0,0,4,113,2,0,1,1,1,50,1,50,0,0
1424,2,0,1,50,4,102,164,129,172,153,4,7,0,0,1,153,2,1,0,0,1,50,1,50,0,0
1425,2,0,1,100,4,103,108,129,87,35,191,192,0,0,1,35,3,1,1,1,1,50,1,50,0,0
1426,3,0,1,75,5,1,6,129,33,50,199,114,0,0,2,50,4,4,3,2,1,50,1,75,0,0
1427,3,0,1,75,5,2,4,1,33,178,59,114,0,0,1,178,128,4,1,1,1,50,1,25,0,0
1428,3,0,1,50,5,2,1,1,106,169,187,114,0,0,0,169,131,3,3,2,1,50,1,50,0,0
1429,3,1,1,50,6,101,8,1,136,162,43,114,0,0,4,162,132,1,1,2,1,50,1,75,0,0
1430,3,1,1,50,6,103,162,129,136,121,204,206,0,0,3,121,1,1,0,1,1,50,1,25,0,0
1431,3,1,1,50,6,103,8,129,0,145,197,206,0,0,0,145,132,5,1,3,1,50,1,50,0,0
1432,1,0,1,50,1,1,1,1,92,71,149,0,0,0,3,71,128,5,3,3,1,50,0,50,0,0
1433,1,0,1,25,1,3,13,1,121,59,6,0,0,0,0,59,131,2,3,2,1,50,0,50,0,0
1434,1,0,1,75,1,1,137,1,77,15,101,0,0,0,2,15,130,3,2,1,1,50,0,75,0,0
1435,1,0,1,75,1,1,137,1,77,15,101,0,0,0,2,15,130,3,2,1,1,50,0,75,0,0
1436,1,1,1,50,1,1,9,1,35,5,4,0,0,0,4,5,1,0,3,3,1,75,0,25,0,0
1437,1,1,1,0,1,1,102,1,143,146,182,0,0,0,2,146,0,4,1,2,1,25,0,75,0,0
1438,1,1,1,100,1,1,128,1,7,170,94,0,0,0,2,170,3,0,3,2,1,50,0,50,0,0
1439,1,1,1,100,1,1,128,1,7,170,94,0,0,0,2,170,3,0,3,2,1,50,0,50,0,0
1440,1,0,1,25,2,1,8,1,86,68,47,0,0,0,3,68,130,2,1,1,1,50,0,50,0,0
1441,1,0,1,50,2,2,11,1,179,15,7,0,0,0,1,15,128,1,0,3,1,25,0,50,0,0
1442,1,0,1,50,2,102,109,1,5,39,5,0,0,0,1,39,3,1,1,0,1,50,0,50,0,0
1443,1,0,1,50,2,103,127,1,86,132,103,0,0,0,0,132,4,5,0,3,1,75,0,25,0,0
1444,1,1,1,25,2,1,6,1,179,39,5,0,0,0,0,39,131,0,3,1,1,50,0,50,0,0
1445,1,1,1,25,2,103,154,1,179,39,124,0,0,0,0,39,131,0,3,1,1,50,0,50,0,0
1446,1,1,1,50,2,101,152,1,141,39,169,0,0,0,2,39,0,4,0,2,1,25,0,75,0,0
1447,1,1,1,50,2,102,156,1,5,111,101,0,0,0,0,111,4,5,3,0,1,50,0,75,0,0
1448,8,0,1,50,15,3,10,1,50,42,148,147,2,1,4,42,1,4,1,2,0,50,1,100,0,0
1449,8,0,1,50,15,4,122,1,132,139,116,0,0,0,4,139,1,3,2,2,1,50,1,50,0,0
1450,8,0,1,50,15,2,5,1,132,114,42,0,0,0,4,114,3,3,2,2,1,100,3,50,0,0
1451,8,1,1,50,15,3,8,129,191,42,7,147,2,1,0,42,0,0,0,128,135,100,4,100,0,0
1452,8,1,1,50,15,1,9,1,41,136,140,147,0,1,3,136,3,2,0,2,0,50,1,100,0,0
1453,8,1,1,50,15,2,1,1,128,29,93,147,0,1,3,29,131,2,0,0,0,50,1,100,0,0
1454,1,0,1,50,1,7,13,1,170,71,55,0,0,0,0,71,2,4,0,0,1,50,0,50,0,0
1455,1,0,1,75,1,1,9,1,170,15,39,0,0,0,2,15,3,3,0,3,1,75,0,25,0,0
1456,1,0,1,50,1,3,5,1,44,44,149,0,0,0,0,44,133,0,3,0,1,50,0,50,0,0
1457,1,0,1,25,1,1,7,1,170,71,6,0,0,0,3,71,128,2,3,3,1,50,0,50,0,0
1458,1,0,1,50,1,2,173,1,13,38,55,0,0,0,5,38,133,1,2,0,1,50,0,50,0,0
1459,1,1,1,50,1,4,108,1,85,71,6,0,0,0,2,71,131,0,2,0,1,50,0,50,0,0
1460,1,1,1,50,1,2,4,1,13,38,149,0,0,0,2,38,130,1,1,3,1,50,0,75,0,0
1461,1,1,1,75,1,3,115,1,85,5,101,0,0,0,2,5,129,3,2,0,1,50,0,50,0,0
1462,1,1,1,50,1,3,155,1,85,57,46,0,0,0,1,57,129,4,1,2,1,50,0,50,0,0
1463,1,1,1,50,1,2,5,1,92,15,6,0,0,0,0,15,1,0,2,1,1,50,0,50,0,0
1464,4,1,1,50,7,3,12,0,29,46,37,0,0,0,1,46,4,2,0,3,0,50,1,75,0,0
1465,4,1,1,50,7,4,153,0,119,181,147,0,0,0,0,181,5,3,3,2,0,50,1,50,0,0
1466,4,1,1,75,7,2,170,0,90,74,30,0,0,0,4,74,3,3,1,3,0,50,1,75,0,0
1467,4,0,1,75,7,1,161,0,39,74,30,0,0,0,4,74,3,3,1,3,0,50,1,75,0,0
1468,4,0,1,25,7,1,175,0,92,163,102,0,0,0,4,163,3,3,1,3,0,50,1,75,0,0
1469,4,0,1,50,7,1,8,0,164,46,7,0,0,0,4,46,4,2,1,0,0,50,1,25,0,0
1470,1,0,1,50,1,3,135,129,122,47,6,5,2,0,0,47,130,3,0,0,0,50,0,50,0,0
1471,1,0,1,75,2,208,207,129,4,139,135,148,0,0,0,139,0,0,0,128,158,50,0,50,0,0
1472,1,0,1,100,1,6,179,1,27,3,102,37,0,0,2,3,1,3,0,0,7,50,0,50,0,0
1473,5,1,1,50,10,102,127,129,96,49,131,199,19,0,1,49,3,2,2,128,50,50,0,50,0,0
1474,8,1,1,50,15,1,115,1,0,28,41,0,0,0,0,28,3,2,0,0,1,100,1,50,0,0
1475,4,0,1,50,7,1,147,1,156,171,3,0,0,0,3,171,2,2,0,1,0,50,1,50,0,0
1476,1,1,1,50,1,5,155,1,75,38,115,0,0,0,4,38,132,1,1,1,0,50,0,50,0,0
1477,4,0,1,100,7,4,8,1,172,6,165,0,0,0,1,6,3,2,3,2,1,50,1,50,0,0
1478,1,0,1,75,1,2,122,1,93,5,75,0,0,0,1,5,131,1,0,3,1,75,0,50,0,0
1479,5,0,1,50,10,207,205,1,14,146,21,0,0,0,0,146,0,0,0,0,0,50,0,50,0,0
1480,3,0,1,25,6,3,4,1,177,116,115,0,0,0,0,116,2,2,1,128,41,50,1,50,4,185
1481,1,0,1,75,1,1,157,1,188,178,116,0,0,0,2,178,3,2,1,0,0,50,0,50,0,0
1482,1,0,1,75,1,4,117,1,180,114,101,0,0,0,4,114,3,5,3,1,0,75,0,50,0,0
1483,1,0,1,100,1,2,167,1,13,181,158,0,0,0,1,181,0,1,3,2,0,50,0,50,0,0
1484,1,0,1,50,1,1,13,1,172,38,101,0,0,0,0,38,130,3,0,0,0,50,0,25,0,0
1485,1,0,1,50,1,223,1,1,252,241,0,0,0,1,0,241,0,0,0,0,0,50,0,50,0,1
1486,2,1,1,50,3,1,6,1,248,241,0,0,0,1,0,241,0,3,0,0,0,50,1,50,0,1
1487,4,1,1,50,7,205,6,1,252,241,0,0,0,0,0,241,0,0,0,0,0,50,1,50,0,0
1488,8,0,1,50,15,2,1,129,8,129,200,98,0,0,0,129,1,1,1,2,1,50,1,50,0,0
1489,1,0,1,75,1,4,117,1,136,114,101,0,0,0,4,114,3,5,3,1,0,75,0,50,0,0
1490,8,1,1,50,15,3,8,129,191,42,7,147,2,1,0,42,0,0,0,128,135,100,4,100,0,0
1491,1,0,1,50,1,7,10,1,5,71,55,0,0,0,1,71,2,3,0,3,0,50,0,50,0,0
1492,4,0,1,75,7,1,108,1,147,6,207,0,0,1,2,6,131,3,3,1,0,50,1,50,0,1
1493,1,0,1,50,1,2,11,1,77,60,35,98,6,0,1,60,3,1,1,2,1,50,0,50,0,0
1494,4,1,1,75,7,2,4,0,147,90,37,0,0,0,3,90,130,3,0,3,0,50,1,75,0,0
1495,1,0,1,50,1,2,127,0,5,44,6,0,0,0,2,44,128,3,0,3,0,50,0,50,0,0
1496,8,1,1,50,15,1,12,1,97,42,99,147,0,1,0,42,1,3,1,1,135,50,1,100,0,0
1497,8,0,1,100,15,4,15,1,28,154,85,98,2,1,1,154,1,1,0,3,7,25,1,100,1,7
1498,8,1,1,50,15,4,6,1,161,42,52,147,0,1,2,42,0,2,0,0,7,50,1,100,0,0
1499,7,0,1,25,13,3,5,1,81,45,188,0,2,0,0,45,3,2,3,1,1,50,1,50,0,0
1500,7,0,1,25,13,1,1,1,23,180,85,0,3,0,0,180,3,2,3,1,1,50,1,50,0,0
1501,7,0,1,100,13,4,7,1,139,187,166,0,2,0,0,187,1,0,0,1,1,100,1,50,0,0
1502,7,0,1,100,13,3,5,1,78,187,57,0,2,0,0,187,3,1,3,1,1,50,1,50,0,0
1503,7,0,1,25,13,3,5,1,87,139,117,0,6,0,3,139,3,0,2,2,1,50,1,50,0,0
1504,7,0,1,100,13,1,164,1,121,179,61,0,22,0,0,179,3,1,3,1,1,50,1,50,0,0
1505,7,0,1,100,13,2,107,1,102,74,165,0,22,0,0,74,3,1,3,1,1,50,1,50,0,0
1506,7,0,1,100,13,3,111,1,40,41,32,0,22,0,0,41,0,1,3,1,1,50,1,50,0,0
1507,1,0,1,100,1,200,9,1,254,0,4,0,0,1,3,0,129,2,1,128,3,50,0,0,24,7
1508,1,0,1,100,1,200,131,1,254,0,4,0,0,1,3,0,129,2,1,128,3,50,0,0,24,7
1509,1,0,1,100,1,200,157,1,254,0,4,0,0,1,3,0,129,2,1,128,3,50,0,0,24,7
1510,1,0,1,100,1,200,3,1,254,0,4,0,0,1,3,0,129,2,1,128,3,50,0,0,24,7
1511,1,0,1,100,1,200,11,1,254,0,4,0,0,1,3,0,129,2,1,128,3,50,0,0,24,7
1512,1,0,1,75,1,1,157,1,188,178,116,0,0,0,2,178,3,2,1,0,0,50,0,50,0,0
1513,5,0,1,75,9,1,8,1,106,15,3,0,0,0,3,15,131,0,0,2,0,50,0,50,0,0
1514,1,1,1,50,1,1,4,1,8,2,51,0,0,0,4,2,131,0,1,3,0,50,0,50,0,0
1515,4,1,1,25,7,4,12,1,146,4,180,0,0,0,0,4,4,3,0,0,0,50,1,25,3,55
1516,1,1,4,0,1,2,1,1,7,44,39,0,0,0,0,44,3,2,2,2,169,50,0,75,0,0
1517,1,0,1,50,2,102,5,1,157,80,24,155,3,1,1,80,130,0,3,2,1,25,0,50,1,7
1518,1,0,1,50,2,4,3,1,141,15,6,0,0,0,1,15,3,3,0,2,1,25,0,50,0,0
1519,1,0,1,50,1,1,106,129,188,188,140,147,0,1,4,188,2,3,2,0,0,50,0,50,0,1
1520,7,0,1,100,13,3,5,129,7,188,43,7,31,0,4,163,3,1,0,1,2,50,1,50,0,0
1521,4,0,1,50,7,1,4,1,180,106,95,0,0,0,0,106,2,2,2,0,0,50,1,50,0,0
