#,Quest0,Quest1,DefaultTalk,Unknown0
2032375.3,0,69190,595313,10
2032376.0,0,0,595314,0
2032376.1,69158,0,595315,0
2032376.2,69168,0,595316,0
2032376.3,0,69190,595317,10
2032376.4,69217,0,596631,0
2032377.0,0,0,595318,0
2032377.1,69167,0,595319,0
2032377.2,0,69190,595320,10
2032378.0,0,0,595321,0
2032378.1,69158,0,595322,0
2032378.2,69168,0,595323,0
2032378.3,0,69190,595324,10
2032379.0,0,0,595325,0
2032379.1,69168,0,595326,0
2032379.2,0,69190,595327,10
2032380.0,0,0,595328,0
2032380.1,69158,0,595329,0
2032380.2,69168,0,595330,0
2032380.3,0,69190,595331,10
2032381.0,0,0,595332,0
2032381.1,69168,0,595333,0
2032381.2,0,69190,595334,10
2032382.0,0,0,595335,0
2032382.1,69158,0,595336,0
2032382.2,69168,0,595337,0
2032382.3,0,69190,595338,10
2032383.0,0,0,595339,0
2032383.1,69158,0,595340,0
2032383.2,69168,0,595341,0
2032383.3,0,69190,595342,10
2032384.0,0,0,595343,0
2032384.1,69168,0,595344,0
2032384.2,0,69190,595345,10
2032385.0,0,0,595346,0
2032385.1,69158,0,595347,0
2032385.2,69167,0,595348,0
2032385.3,0,69190,595349,10
2032386.0,0,0,595350,0
2032386.1,69158,0,595351,0
2032386.2,69168,0,595352,0
2032386.3,0,69190,595353,10
2032387.0,0,0,595354,0
2032387.1,69168,0,595355,0
2032387.2,0,69190,595356,10
2032388.0,0,0,595357,0
2032388.1,69167,0,595358,0
2032388.2,0,69190,595359,10
2032389.0,0,0,595360,0
2032389.1,69166,0,595361,0
2032389.2,69168,0,595362,0
2032389.3,0,69190,595363,10
2032390.0,0,0,595364,0
2032390.1,69166,0,595365,0
2032390.2,69168,0,595366,0
2032391.0,0,0,595367,0
2032391.1,69166,0,595368,0
2032391.2,69168,0,595369,0
2032392.0,0,0,595370,0
2032392.1,69166,0,595371,0
2032392.2,69168,0,595372,0
2032392.3,0,69190,595373,10
2032393.0,0,0,595374,0
2032393.1,69166,0,595375,0
2032393.2,0,69190,595376,10
2032394.0,0,0,595377,0
2032394.1,69166,0,595378,0
2032394.2,69168,0,595379,0
2032394.3,0,69190,595380,10
2032395.0,0,0,595381,0
2032395.1,69166,0,595382,0
2032395.2,0,69190,595383,10
2032395.3,69217,0,596634,0
2032396.0,0,0,595384,0
2032396.1,69166,0,595385,0
2032396.2,0,69190,595386,10
2032397.0,0,0,595387,0
2032397.1,69166,0,595388,0
2032397.2,69168,0,595389,0
2032397.3,0,69190,595390,10
2032398.0,0,0,595391,0
2032398.1,69166,0,595392,0
2032398.2,0,69190,595393,10
2032399.0,0,0,595394,0
2032399.1,69166,0,595395,0
2032399.2,69168,0,595396,0
2032399.3,0,69190,595397,10
2032399.4,69217,0,596632,0
2032400.0,0,0,595398,0
2032400.1,69166,0,595399,0
2032400.2,69168,0,595400,0
2032400.3,0,69190,595401,10
2032400.4,69217,0,596633,0
2032401.0,0,0,595402,0
2032401.1,69166,0,595403,0
2032401.2,69168,0,595404,0
2032401.3,0,69190,595405,10
2032402.0,0,0,595406,0
2032402.1,69166,0,595407,0
2032402.2,0,69190,595408,10
2032402.3,69217,0,596636,0
2032403.0,0,0,595409,0
2032403.1,69166,0,595410,0
2032403.2,69168,0,595411,0
2032403.3,0,69190,595412,10
2032404.0,0,0,595413,0
2032404.1,69166,0,595414,0
2032404.2,69168,0,595415,0
2032404.3,0,69190,595416,10
2032405.0,0,0,595417,0
2032405.1,69166,0,595418,0
2032405.2,69168,0,595419,0
2032405.3,0,69190,595420,10
2032406.0,0,0,595421,0
2032406.1,69166,0,595422,0
2032406.2,69168,0,595423,0
2032406.3,0,69190,595424,10
2032407.0,0,0,595425,0
2032407.1,69166,0,595426,0
2032407.2,69168,0,595427,0
2032407.3,0,69190,595428,10
2032408.0,0,0,595429,0
2032408.1,69169,0,595430,0
2032409.0,0,0,595431,0
2032409.1,69166,0,595432,0
2032409.2,69168,0,595433,0
2032409.3,0,69190,595434,10
2032410.0,0,0,595435,0
2032410.1,69166,0,595436,0
2032410.2,69168,0,595437,0
2032410.3,0,69190,595438,10
2032411.0,0,0,595439,0
2032411.1,69166,0,595440,0
2032411.2,0,69190,595441,10
2032412.0,0,0,595442,0
2032412.1,69166,0,595443,0
2032412.2,69168,0,595444,0
2032412.3,0,69190,595445,10
2032413.0,0,0,595446,0
2032413.1,69166,0,595447,0
2032413.2,69168,0,595448,0
2032413.3,0,69190,595449,10
2032414.0,0,0,595450,0
2032414.1,69168,0,595451,0
2032414.2,69265,0,596658,0
2032414.3,69266,0,596659,0
2032415.0,0,0,595452,0
2032415.1,69166,0,595453,0
2032415.2,69168,0,595454,0
2032416.0,0,0,595455,0
2032416.1,69166,0,595456,0
2032416.2,0,69190,595457,10
2032417.0,0,0,595458,0
2032417.1,69166,0,595459,0
2032417.2,69168,0,595460,0
2032417.3,0,69190,595461,10
2032417.4,69217,0,596635,0
2032418.0,0,0,0,0
2032419.0,0,0,595464,0
2032419.1,69166,0,595465,0
2032419.2,69168,0,595466,0
2032420.0,0,0,595467,0
2032420.1,69166,0,595468,0
2032420.2,0,69190,595469,10
2032421.0,0,0,595470,0
2032421.1,69166,0,595471,0
2032421.2,0,69190,595472,10
2032422.0,0,0,595473,0
2032422.1,69166,0,595474,0
2032422.2,69168,0,595475,0
2032422.3,0,69190,595476,10
2032423.0,0,0,595477,0
2032423.1,69166,0,595478,0
2032423.2,0,69190,595479,10
2032424.0,0,0,595480,0
2032424.1,69166,0,595481,0
2032424.2,69168,0,595482,0
2032425.0,0,0,595483,0
2032425.1,69158,0,595484,0
2032425.2,69167,0,595485,0
2032425.3,0,69190,595486,10
2032426.0,0,0,595487,0
2032426.1,69158,0,595488,0
2032426.2,69167,0,595489,0
2032426.3,0,69190,595490,10
2032427.0,0,0,595491,0
2032427.1,69158,0,595492,0
2032427.2,69167,0,595493,0
2032427.3,0,69190,595494,10
2032428.0,0,0,595495,0
2032428.1,69158,0,595496,0
2032428.2,69167,0,595497,0
2032428.3,0,69190,595498,10
2032429.0,0,0,595499,0
2032429.1,0,69190,595500,10
2032430.0,0,0,595501,0
2032430.1,0,69190,595502,10
2032431.0,0,0,595504,0
2032431.1,0,69190,595505,10
2032432.0,0,0,595506,0
2032432.1,0,69190,595507,10
2032432.2,69217,0,596638,0
2032433.0,0,0,595508,0
2032433.1,0,69190,595509,10
2032433.2,69217,0,596639,0
2032434.0,0,0,595510,0
2032434.1,0,69190,595511,10
2032435.0,0,0,595512,0
2032435.1,0,69190,595513,10
2032436.0,0,0,595515,0
2032436.1,0,69190,595516,10
2032437.0,0,0,595518,0
2032437.1,0,69190,595519,10
2032438.0,0,0,595526,0
2032438.1,0,69190,595527,10
2032438.2,0,69488,597009,3
2032438.3,69489,0,597010,0
2032438.4,69585,0,597404,0
2032439.0,0,0,595530,0
2032439.1,0,69190,595531,10
2032439.2,0,69488,597003,3
2032439.3,69489,0,597004,0
2032439.4,69585,0,597407,0
2032440.0,0,0,595533,0
2032440.1,0,69190,595534,10
2032441.0,0,0,595536,0
2032441.1,0,69190,595537,10
2032442.0,0,0,596585,0
2032442.1,69172,0,595538,0
2032442.2,0,69190,595539,10
2032442.3,69217,0,596637,0
2032443.0,0,0,595540,0
2032443.1,0,69190,595541,10
2032444.0,0,0,595542,0
2032444.1,0,69190,595543,10
2032445.0,0,0,595544,0
2032445.1,0,69190,595545,10
2032446.0,0,0,595547,0
2032446.1,0,69190,595548,10
2032447.0,0,0,595549,0
2032447.1,0,69190,595550,10
2032448.0,0,0,595551,0
2032448.1,0,69190,595552,10
2032449.0,0,0,595559,0
2032449.1,69184,0,596424,0
2032449.2,69187,0,596425,0
2032449.3,0,69190,595560,10
2032449.4,69303,0,596869,0
2032449.5,69305,0,596870,0
2032450.0,0,0,595561,0
2032450.1,69184,0,596426,0
2032450.2,69186,0,596427,0
2032450.3,0,69190,595562,10
2032450.4,69303,0,596871,0
2032450.5,69305,0,596872,0
2032451.0,0,0,595563,0
2032451.1,0,69190,595564,10
2032452.0,0,0,595565,0
2032452.1,0,69190,595566,10
2032453.0,0,0,595567,0
2032453.1,0,69190,595568,10
2032454.0,0,0,595569,0
2032454.1,0,69190,595570,10
2032455.0,0,0,595573,0
2032455.1,0,69190,595574,10
2032456.0,0,0,595576,0
2032456.1,0,69190,595577,10
2032457.0,0,0,595578,0
2032457.1,69189,0,595579,0
2032458.0,0,0,595580,0
2032458.1,69189,0,595581,0
2032459.0,0,0,595582,0
2032459.1,69128,0,595583,0
2032460.0,0,0,595584,0
2032460.1,69128,0,595585,0
2032461.0,0,0,595587,0
2032461.1,69130,0,595588,0
2032462.0,0,0,595589,0
2032462.1,69129,0,595590,0
2032463.0,0,0,595593,0
2032463.1,69132,0,595594,0
2032464.0,0,0,595597,0
2032464.1,0,69157,595598,3
2032464.2,69179,0,595599,0
2032464.3,0,69190,595600,10
2032465.0,0,0,595602,0
2032465.1,0,69157,595603,3
2032465.2,69179,0,595604,0
2032465.3,0,69190,595605,10
2032465.4,0,70282,599399,255
2032465.5,0,70286,599400,2
2032466.0,0,0,595606,0
2032466.1,0,69157,595607,3
2032466.2,69179,0,595608,0
2032466.3,0,69190,595609,10
2032467.0,0,0,595612,0
2032467.1,0,69157,595613,3
2032467.2,69179,0,595614,0
2032467.3,0,69190,595615,10
2032468.0,0,0,595620,0
2032468.1,0,69157,595621,3
2032468.2,69179,0,595622,0
2032468.3,0,69190,595623,10
2032469.0,0,0,595624,0
2032469.1,0,69157,595625,3
2032469.2,69179,0,595626,0
2032469.3,0,69190,595627,10
2032470.0,0,0,595634,0
2032470.1,69498,0,596930,0
2032471.0,0,0,595635,0
2032471.1,68834,0,595636,0
2032471.2,0,69157,595637,3
2032471.3,69179,0,595638,0
2032471.4,0,69190,595639,10
2032471.5,69211,0,596629,0
2032472.0,0,0,595641,0
2032472.1,68834,0,595642,0
2032472.2,0,69157,595643,3
2032472.3,69179,0,595644,0
2032472.4,0,69190,595645,10
2032473.0,0,0,595646,0
2032473.1,68834,0,595647,0
2032473.2,0,69190,595648,10
2032474.0,0,0,595650,0
2032474.1,0,69157,595651,3
2032474.2,69179,0,595652,0
2032474.3,0,69190,595653,10
2032475.0,0,0,595654,0
2032475.1,0,69190,595655,10
2032476.0,0,0,595656,0
2032476.1,0,69190,595657,10
2032477.0,0,0,594600,0
2032477.1,69146,0,595661,0
2032477.2,0,69157,595662,3
2032477.3,69179,0,595663,0
2032477.4,0,69190,595664,10
2032478.0,0,0,595665,0
2032478.1,0,69190,595666,10
2032479.0,0,0,595668,0
2032479.1,0,69157,595669,3
2032479.2,69179,0,595670,0
2032479.3,0,69190,595671,10
2032480.0,0,0,595673,0
2032480.1,0,69157,595674,3
2032480.2,69179,0,595675,0
2032480.3,0,69190,595676,10
2032481.0,0,0,595677,0
2032481.1,0,69190,595678,10
2032482.0,0,0,595679,0
2032482.1,0,69190,595680,10
2032483.0,0,0,595681,0
2032483.1,0,69190,595682,10
2032484.0,0,0,595683,0
2032484.1,0,69157,595684,3
2032484.2,69179,0,595685,0
2032484.3,0,69190,595686,10
2032485.0,0,0,595688,0
2032485.1,0,69190,595689,10
2032486.0,0,0,595691,0
2032486.1,0,69190,595692,10
2032487.0,0,0,595694,0
2032487.1,69199,0,595695,0
2032487.2,69200,0,595696,0
2032488.0,0,0,595697,0
2032488.1,69199,0,595698,0
2032488.2,69200,0,595699,0
2032489.0,0,0,595700,0
2032489.1,69199,0,595701,0
2032490.0,0,0,595702,0
2032490.1,69199,0,595703,0
2032491.0,0,0,595704,0
2032491.1,69199,0,595705,0
2032492.0,0,0,595707,0
2032492.1,0,69190,595708,10
2032493.0,0,0,595709,0
2032493.1,68846,0,595710,0
2032493.2,68847,0,595711,0
2032493.3,68855,0,595712,0
2032493.4,0,68856,596587,3
2032493.5,68857,0,595713,0
2032493.6,69179,0,595714,0
2032493.7,0,69190,595715,10
2032494.0,0,0,595716,0
2032494.1,68846,0,595717,0
2032494.2,68855,0,595718,0
2032494.3,0,68856,596588,3
2032494.4,68857,0,595719,0
2032494.5,0,69190,595720,10
2032495.0,0,0,595721,0
2032495.1,68846,0,595722,0
2032495.2,68855,0,595723,0
2032495.3,0,68856,596589,3
2032495.4,68857,0,595724,0
2032495.5,0,69190,595725,10
2032496.0,0,0,595726,0
2032496.1,0,69190,595727,10
2032497.0,0,0,595728,0
2032497.1,0,69190,595729,10
2032498.0,0,0,595730,0
2032498.1,0,69190,595731,10
2032499.0,0,0,595732,0
2032499.1,0,69190,595733,10
2032500.0,0,0,595734,0
2032500.1,0,69190,595735,10
2032501.0,0,0,595736,0
2032501.1,0,69190,595737,10
2032502.0,0,0,595738,0
2032502.1,0,68856,595739,3
2032503.0,0,0,595740,0
2032503.1,0,68856,595741,3
2032503.2,69179,0,595742,0
2032503.3,0,69190,595743,10
2032504.0,0,0,595746,0
2032504.1,0,69190,595747,10
2032505.0,0,0,595748,0
2032505.1,0,69190,595749,10
2032506.0,0,0,595750,0
2032506.1,0,69190,595751,10
2032507.0,0,0,595752,0
2032507.1,0,68856,595753,3
2032508.0,0,0,595754,0
2032508.1,0,69190,595755,10
2032509.0,0,0,595757,0
2032509.1,0,68856,595758,3
2032509.2,69179,0,595759,0
2032509.3,0,69190,595760,10
2032509.4,69316,0,597121,0
2032510.0,0,0,595761,0
2032510.1,0,69190,595762,10
2032511.0,0,0,595763,0
2032511.1,0,69190,595764,10
2032512.0,0,0,595765,0
2032512.1,0,69190,595766,10
2032513.0,0,0,595767,0
2032513.1,0,69190,595768,10
2032514.0,0,0,595769,0
2032514.1,0,69190,595770,10
2032515.0,0,0,595771,0
2032515.1,0,69190,595772,10
2032516.0,0,0,595773,0
2032516.1,0,69190,595774,10
2032517.0,0,0,595775,0
2032517.1,0,69190,595776,10
2032518.0,0,0,595777,0
2032518.1,0,69190,595778,10
2032519.0,0,0,595779,0
2032519.1,0,68836,595780,5
2032519.2,68841,0,595781,0
2032519.3,68878,0,595782,0
2032519.4,69142,0,595783,0
2032519.5,69179,0,595784,0
2032519.6,69182,0,595785,0
2032519.7,0,69190,595786,10
2032520.0,0,0,595787,0
2032520.1,0,68836,595788,5
2032520.2,68838,0,595789,0
2032520.3,68841,0,595790,0
2032520.4,68878,0,595791,0
2032520.5,69142,0,595792,0
2032520.6,69179,0,595793,0
2032520.7,69182,0,595794,0
2032520.8,0,69190,595795,10
2032520.9,69306,0,596856,0
2032520.10,69317,0,597127,0
2032521.0,0,0,595796,0
2032521.1,0,68836,595797,5
2032521.2,68838,0,595798,0
2032521.3,68878,0,595799,0
2032521.4,69142,0,595800,0
2032521.5,69179,0,595801,0
2032521.6,69182,0,595802,0
2032521.7,0,69190,595803,10
2032521.8,69300,0,596848,0
2032521.9,0,69306,596849,2
2032521.10,0,69313,597192,3
2032521.11,69317,0,597138,0
2032522.0,0,0,595804,0
2032522.1,0,68836,595805,5
2032522.2,68841,0,595806,0
2032522.3,68878,0,595807,0
2032522.4,69179,0,595808,0
2032522.5,0,69190,595809,10
2032522.6,69306,0,596853,0
2032523.0,0,0,595810,0
2032523.1,0,68836,595811,5
2032523.2,68838,0,595812,0
2032523.3,68841,0,595813,0
2032523.4,68878,0,595814,0
2032523.5,69179,0,595815,0
2032523.6,0,69190,595816,10
2032523.7,69300,0,596854,0
2032523.8,69317,0,597141,0
2032524.0,0,0,595817,0
2032524.1,0,68836,595818,5
2032524.2,68841,0,595819,0
2032524.3,69142,0,595820,0
2032524.4,69182,0,595821,0
2032524.5,0,69190,595822,10
2032524.6,69300,0,596845,0
2032524.7,69317,0,597135,0
2032525.0,0,0,595823,0
2032525.1,0,69190,595824,10
2032526.0,0,0,595826,0
2032526.1,0,68836,595827,5
2032526.2,69142,0,595828,0
2032526.3,69179,0,595829,0
2032526.4,69182,0,595830,0
2032526.5,0,69190,595831,10
2032527.0,0,0,595832,0
2032527.1,0,68836,595833,5
2032527.2,69142,0,595834,0
2032527.3,69179,0,595835,0
2032527.4,0,69190,595836,10
2032528.0,0,0,595837,0
2032528.1,0,68836,595838,5
2032528.2,69142,0,595839,0
2032528.3,69179,0,595840,0
2032528.4,0,69190,595841,10
2032529.0,0,0,595842,0
2032529.1,0,68836,595843,5
2032529.2,69142,0,595844,0
2032529.3,0,69190,595845,10
2032530.0,0,0,595846,0
2032530.1,0,68836,595847,5
2032530.2,68878,0,595848,0
2032530.3,69142,0,595849,0
2032530.4,69182,0,595850,0
2032530.5,0,69190,595851,10
2032531.0,0,0,595861,0
2032531.1,0,68836,595862,5
2032531.2,68878,0,595863,0
2032531.3,69142,0,595864,0
2032531.4,69182,0,595865,0
2032531.5,0,69190,595866,10
2032532.0,0,0,595867,0
2032532.1,0,68836,595868,5
2032532.2,68878,0,595869,0
2032532.3,69142,0,595870,0
2032532.4,69179,0,595871,0
2032532.5,69182,0,595872,0
2032532.6,0,69190,595873,10
2032532.7,69300,0,596861,0
2032532.8,0,69306,596862,2
2032532.9,69317,0,597123,0
2032533.0,0,0,595874,0
2032533.1,0,68836,595875,5
2032533.2,68878,0,595876,0
2032533.3,69142,0,595877,0
2032533.4,69179,0,595878,0
2032533.5,69182,0,595879,0
2032533.6,0,69190,595880,10
2032534.0,0,0,595881,0
2032534.1,0,68836,595882,5
2032534.2,69142,0,595883,0
2032534.3,69182,0,595884,0
2032534.4,0,69190,595885,10
2032535.0,0,0,595886,0
2032535.1,0,68836,595887,5
2032535.2,68878,0,595888,0
2032535.3,69142,0,595889,0
2032535.4,69182,0,595890,0
2032535.5,0,69190,595891,10
2032536.0,0,0,595892,0
2032536.1,0,68836,595893,5
2032536.2,68878,0,595894,0
2032536.3,69142,0,595895,0
2032536.4,69179,0,595896,0
2032536.5,0,69190,595897,10
2032536.6,69300,0,596857,0
2032536.7,0,69306,596858,2
2032536.8,69317,0,597150,0
2032537.0,0,0,595898,0
2032537.1,0,68836,595899,5
2032537.2,68878,0,595900,0
2032537.3,69142,0,595901,0
2032537.4,69179,0,595902,0
2032537.5,0,69190,595903,10
2032537.6,69300,0,596859,0
2032537.7,0,69306,596860,2
2032537.8,69316,0,597167,0
2032538.0,0,0,595904,0
2032538.1,0,68836,595905,5
2032538.2,68878,0,595906,0
2032538.3,69142,0,595907,0
2032538.4,69179,0,595908,0
2032538.5,0,69190,595909,10
2032538.6,69317,0,597130,0
2032539.0,0,0,595910,0
2032539.1,0,68836,595911,5
2032539.2,68878,0,595912,0
2032539.3,69142,0,595913,0
2032539.4,69179,0,595914,0
2032539.5,0,69190,595915,10
2032540.0,0,0,595916,0
2032540.1,0,68836,595917,5
2032540.2,68841,0,595918,0
2032540.3,68878,0,595919,0
2032540.4,69142,0,595920,0
2032540.5,69179,0,595921,0
2032540.6,0,69190,595922,10
2032541.0,0,0,595923,0
2032541.1,0,68836,595924,5
2032541.2,68837,0,595925,0
2032541.3,68878,0,595926,0
2032541.4,69142,0,595927,0
2032541.5,69182,0,595928,0
2032541.6,0,69190,595929,10
2032541.7,69317,0,597133,0
2032542.0,0,0,595930,0
2032542.1,0,68836,595931,5
2032542.2,68878,0,595932,0
2032542.3,69142,0,595933,0
2032542.4,69182,0,595934,0
2032542.5,0,69190,595935,10
2032543.0,0,0,595936,0
2032543.1,68837,0,595937,0
2032543.2,68878,0,595938,0
2032543.3,69142,0,595939,0
2032543.4,0,69190,595940,10
2032544.0,0,0,595941,0
2032544.1,68878,0,595942,0
2032544.2,0,69190,595943,10
2032544.3,69317,0,597145,0
2032545.0,0,0,595944,0
2032545.1,69142,0,595945,0
2032545.2,0,69190,595946,10
2032546.0,0,0,595947,0
2032546.1,0,68836,595948,5
2032546.2,68878,0,595949,0
2032546.3,69182,0,595950,0
2032546.4,0,69190,595951,10
2032547.0,0,0,595952,0
2032547.1,0,68836,595953,5
2032547.2,68841,0,595954,0
2032547.3,68878,0,595955,0
2032547.4,69142,0,595956,0
2032547.5,69179,0,595957,0
2032547.6,0,69190,595958,10
2032548.0,0,0,595959,0
2032548.1,0,68836,595960,5
2032548.2,68878,0,595961,0
2032548.3,69142,0,595962,0
2032548.4,0,69190,595963,10
2032549.0,0,0,595964,0
2032549.1,0,68836,595965,5
2032549.2,69179,0,596681,0
2032549.3,69183,0,595966,0
2032549.4,0,69190,595967,10
2032550.0,0,0,595968,0
2032550.1,0,68836,595969,5
2032550.2,69179,0,595970,0
2032550.3,0,69190,595971,10
2032551.0,0,0,595972,0
2032551.1,0,68836,595973,5
2032551.2,69183,0,595974,0
2032551.3,0,69190,595975,10
2032552.0,0,0,595976,0
2032552.1,0,69190,595977,10
2032553.0,0,0,595978,0
2032553.1,69108,0,595979,0
2032554.0,0,0,595980,0
2032554.1,69108,0,595981,0
2032555.0,0,0,595982,0
2032555.1,69108,0,595983,0
2032556.0,0,0,595986,0
2032556.1,0,69190,595987,10
2032557.0,0,0,595988,0
2032557.1,0,69190,595989,10
2032558.0,0,0,595990,0
2032558.1,0,68836,595991,5
2032558.2,68878,0,595992,0
2032558.3,69142,0,595993,0
2032558.4,69179,0,595994,0
2032558.5,0,69190,595995,10
2032558.6,69317,0,597148,0
2032559.0,0,0,595996,0
2032559.1,0,68836,595997,5
2032559.2,68878,0,595998,0
2032559.3,69179,0,595999,0
2032559.4,0,69190,596000,10
2032560.0,0,0,596001,0
2032560.1,0,68836,596002,5
2032560.2,68841,0,596003,0
2032560.3,69142,0,596004,0
2032560.4,0,69190,596005,10
2032561.0,0,0,596006,0
2032561.1,0,68836,596007,5
2032561.2,69142,0,596008,0
2032561.3,69179,0,596009,0
2032561.4,0,69190,596010,10
2032562.0,0,0,596011,0
2032562.1,0,68836,596012,5
2032562.2,69142,0,596013,0
2032562.3,69179,0,596014,0
2032562.4,0,69190,596015,10
2032563.0,0,0,596016,0
2032563.1,0,68836,596017,5
2032563.2,68838,0,596018,0
2032563.3,68841,0,596019,0
2032563.4,69142,0,596020,0
2032563.5,69179,0,596021,0
2032563.6,0,69190,596022,10
2032564.0,0,0,595079,0
2032564.1,0,68836,596023,255
2032564.2,68878,0,596024,0
2032564.3,69179,0,596025,0
2032564.4,0,69190,596026,10
2032565.0,0,0,596027,0
2032565.1,0,68836,596028,5
2032565.2,68878,0,596029,0
2032565.3,69179,0,596030,0
2032565.4,0,69190,596031,10
2032566.0,0,0,596032,0
2032566.1,0,68836,596033,5
2032566.2,69142,0,596034,0
2032566.3,69179,0,596035,0
2032566.4,0,69190,596036,10
2032566.5,69317,0,597132,0
2032567.0,0,0,596037,0
2032567.1,0,68836,596038,5
2032567.2,68878,0,596039,0
2032567.3,69179,0,596040,0
2032567.4,0,69190,596041,10
2032567.5,69317,0,597147,0
2032568.0,0,0,596042,0
2032568.1,69142,0,596043,0
2032568.2,69179,0,596044,0
2032568.3,0,69190,596045,10
2032568.4,69317,0,597142,0
2032569.0,0,0,596046,0
2032569.1,69142,0,596047,0
2032569.2,0,69190,596048,10
2032570.0,0,0,596049,0
2032570.1,0,68836,596050,5
2032570.2,68838,0,596051,0
2032570.3,68841,0,596052,0
2032570.4,69142,0,596053,0
2032570.5,69179,0,596054,0
2032570.6,0,69190,596055,10
2032571.0,0,0,596056,0
2032571.1,0,68836,596057,5
2032571.2,68838,0,596058,0
2032571.3,68841,0,596059,0
2032571.4,69142,0,596060,0
2032571.5,0,69190,596061,10
2032572.0,0,0,596062,0
2032572.1,0,68836,596063,5
2032572.2,68838,0,596064,0
2032572.3,68841,0,596065,0
2032572.4,69142,0,596066,0
2032572.5,69179,0,596067,0
2032572.6,0,69190,596068,10
2032573.0,0,0,596069,0
2032573.1,69179,0,596070,0
2032573.2,0,69190,596071,10
2032574.0,0,0,596072,0
2032574.1,69142,0,596073,0
2032574.2,69179,0,596074,0
2032574.3,0,69190,596075,10
2032575.0,0,0,596076,0
2032575.1,0,68836,596077,5
2032575.2,69142,0,596078,0
2032575.3,69179,0,596079,0
2032575.4,0,69190,596080,10
2032576.0,0,0,596081,0
2032576.1,68838,0,596082,0
2032576.2,68841,0,596083,0
2032576.3,68878,0,596084,0
2032576.4,69142,0,596085,0
2032576.5,69179,0,596086,0
2032576.6,0,69190,596087,10
2032576.7,69317,0,597149,0
2032577.0,0,0,596088,0
2032577.1,68838,0,596089,0
2032577.2,68841,0,596090,0
2032577.3,68878,0,596091,0
2032577.4,69142,0,596092,0
2032577.5,69179,0,596093,0
2032577.6,0,69190,596094,10
2032578.0,0,0,596095,0
2032578.1,0,68836,596096,5
2032578.2,68878,0,596097,0
2032578.3,69179,0,596098,0
2032578.4,0,69190,596099,10
2032579.0,0,0,596100,0
2032579.1,69142,0,596101,0
2032579.2,69179,0,596102,0
2032579.3,0,69190,596103,10
2032580.0,0,0,596104,0
2032580.1,68841,0,596105,0
2032580.2,68878,0,596106,0
2032580.3,69179,0,596107,0
2032580.4,0,69190,596108,10
2032581.0,0,0,596109,0
2032581.1,69142,0,596110,0
2032581.2,69179,0,596111,0
2032581.3,0,69190,596112,10
2032582.0,0,0,596113,0
2032582.1,68878,0,596114,0
2032582.2,69179,0,596115,0
2032582.3,0,69190,596116,10
2032583.0,0,0,596117,0
2032583.1,68841,0,596118,0
2032583.2,69142,0,596119,0
2032583.3,69179,0,596120,0
2032583.4,0,69190,596121,10
2032584.0,0,0,596122,0
2032584.1,68878,0,596123,0
2032584.2,69179,0,596124,0
2032584.3,0,69190,596125,10
2032585.0,0,0,596126,0
2032585.1,68841,0,596127,0
2032585.2,68878,0,596128,0
2032585.3,69179,0,596129,0
2032585.4,0,69190,596130,10
2032586.0,0,0,596131,0
2032586.1,68841,0,596132,0
2032586.2,68878,0,596133,0
2032586.3,69179,0,596134,0
2032586.4,0,69190,596135,10
2032587.0,0,0,596136,0
2032587.1,69142,0,596137,0
2032587.2,69179,0,596138,0
2032587.3,0,69190,596139,10
2032588.0,0,0,596140,0
2032588.1,68878,0,596141,0
2032588.2,69142,0,596142,0
2032588.3,69179,0,596143,0
2032589.0,0,0,596144,0
2032589.1,68878,0,596145,0
2032589.2,69179,0,596146,0
2032589.3,0,69190,596147,10
2032590.0,0,0,596148,0
2032590.1,0,68836,596149,5
2032590.2,68878,0,596150,0
2032590.3,69142,0,596151,0
2032590.4,0,69190,596152,10
2032590.5,69317,0,597124,0
2032591.0,0,0,596153,0
