#,Singular,Plural,Description,Name,Adjective,PossessivePronoun,StartsWithVowel,Countability,Pronoun,Article,ModelMain,ModelSub,DamagePhys,DamageMag,Delayms,BlockRate,Block,DefensePhys,DefenseMag,BaseParamValue[0],BaseParamValue[1],BaseParamValue[2],BaseParamValue[3],BaseParamValue[4],BaseParamValue[5],BaseParamValueSpecial[0],BaseParamValueSpecial[1],BaseParamValueSpecial[2],BaseParamValueSpecial[3],BaseParamValueSpecial[4],BaseParamValueSpecial[5],LevelEquip,RequiredPvpRank,EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,BaseParamModifier,ClassJobUse,Unknown2,DefaultActionRange,BaseParam[0],BaseParam[1],BaseParam[2],BaseParam[3],BaseParam[4],BaseParam[5],ItemSpecialBonus,ItemSpecialBonusParam,BaseParamSpecial[0],BaseParamSpecial[1],BaseParamSpecial[2],BaseParamSpecial[3],BaseParamSpecial[4],BaseParamSpecial[5],MaterializeType,MateriaSlotCount,SubStatCategory,IsAdvancedMeldingPermitted,IsPvP,IsGlamorous,AdditionalData,StackSize,PriceMid,PriceLow,ItemRepair,ItemGlamour,Icon,LevelItem,SubcategorySort,ItemAction,Cooldowns,Desynth,AetherialReduce,Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,DyeCount,CastTimeSeconds,ClassJobRepair,IsUnique,IsUntradable,IsIndisposable,Lot,CanBeHq,IsCrestWorthy,IsCollectable,AlwaysCollectable
5801,pot of royal blue dye,pots of royal blue dye,"Once in common use as a single-color dye, this item has since been rendered obsolete by the invention of all-purpose dyes capable of producing a wide range of distinct hues.
Can be exchanged for improved dye items at Calamity salvager NPCs.",Royal Blue Dye,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,73,999,216,4,0,0,22804,30,12000,0,0,0,0,1,60,55,0,0,11,0,2,0,False,True,False,False,False,False,False,False
5802,pot of midnight blue dye,pots of midnight blue dye,"Once in common use as a single-color dye, this item has since been rendered obsolete by the invention of all-purpose dyes capable of producing a wide range of distinct hues.
Can be exchanged for improved dye items at Calamity salvager NPCs.",Midnight Blue Dye,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,74,999,216,1,0,0,22804,1,12000,0,0,0,0,1,60,55,0,0,11,0,2,0,False,True,False,False,False,False,False,False
5803,pot of shadow blue dye,pots of shadow blue dye,"Once in common use as a single-color dye, this item has since been rendered obsolete by the invention of all-purpose dyes capable of producing a wide range of distinct hues.
Can be exchanged for improved dye items at Calamity salvager NPCs.",Shadow Blue Dye,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,75,999,334,1,0,0,22804,1,12000,0,0,0,0,1,60,55,0,0,11,0,2,0,False,True,False,False,False,False,False,False
5804,pot of abyssal blue dye,pots of abyssal blue dye,"Once in common use as a single-color dye, this item has since been rendered obsolete by the invention of all-purpose dyes capable of producing a wide range of distinct hues.
Can be exchanged for improved dye items at Calamity salvager NPCs.",Abyssal Blue Dye,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,76,999,216,4,0,0,22804,30,12000,0,0,0,0,1,60,55,0,0,11,0,2,0,False,True,False,False,False,False,False,False
5805,pot of lavender purple dye,pots of lavender purple dye,"Once in common use as a single-color dye, this item has since been rendered obsolete by the invention of all-purpose dyes capable of producing a wide range of distinct hues.
Can be exchanged for improved dye items at Calamity salvager NPCs.",Lavender Purple Dye,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,77,999,216,1,0,0,22812,1,14000,0,0,0,0,1,60,55,0,0,11,0,2,0,False,True,False,False,False,False,False,False
5806,pot of gloom purple dye,pots of gloom purple dye,"Once in common use as a single-color dye, this item has since been rendered obsolete by the invention of all-purpose dyes capable of producing a wide range of distinct hues.
Can be exchanged for improved dye items at Calamity salvager NPCs.",Gloom Purple Dye,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,78,999,40,1,0,0,22812,1,14000,0,0,0,0,1,60,55,0,0,11,0,2,0,False,True,False,False,False,False,False,False
5807,pot of currant purple dye,pots of currant purple dye,"Once in common use as a single-color dye, this item has since been rendered obsolete by the invention of all-purpose dyes capable of producing a wide range of distinct hues.
Can be exchanged for improved dye items at Calamity salvager NPCs.",Currant Purple Dye,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,79,999,334,1,0,0,22812,1,14000,0,0,0,0,1,60,55,0,0,11,0,2,0,False,True,False,False,False,False,False,False
5808,pot of iris purple dye,pots of iris purple dye,"Once in common use as a single-color dye, this item has since been rendered obsolete by the invention of all-purpose dyes capable of producing a wide range of distinct hues.
Can be exchanged for improved dye items at Calamity salvager NPCs.",Iris Purple Dye,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,80,999,334,1,0,0,22812,1,14000,0,0,0,0,1,60,55,0,0,11,0,2,0,False,True,False,False,False,False,False,False
5809,pot of grape purple dye,pots of grape purple dye,"Once in common use as a single-color dye, this item has since been rendered obsolete by the invention of all-purpose dyes capable of producing a wide range of distinct hues.
Can be exchanged for improved dye items at Calamity salvager NPCs.",Grape Purple Dye,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,81,999,216,1,0,0,22812,1,14000,0,0,0,0,1,60,55,0,0,11,0,2,0,False,True,False,False,False,False,False,False
5810,pot of lotus pink dye,pots of lotus pink dye,"Once in common use as a single-color dye, this item has since been rendered obsolete by the invention of all-purpose dyes capable of producing a wide range of distinct hues.
Can be exchanged for improved dye items at Calamity salvager NPCs.",Lotus Pink Dye,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,82,999,216,4,0,0,22812,30,14000,0,0,0,0,1,60,55,0,0,11,0,2,0,False,True,False,False,False,False,False,False
5811,pot of colibri pink dye,pots of colibri pink dye,"Once in common use as a single-color dye, this item has since been rendered obsolete by the invention of all-purpose dyes capable of producing a wide range of distinct hues.
Can be exchanged for improved dye items at Calamity salvager NPCs.",Colibri Pink Dye,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,83,999,216,4,0,0,22812,30,14000,0,0,0,0,1,60,55,0,0,11,0,2,0,False,True,False,False,False,False,False,False
5812,pot of plum purple dye,pots of plum purple dye,"Once in common use as a single-color dye, this item has since been rendered obsolete by the invention of all-purpose dyes capable of producing a wide range of distinct hues.
Can be exchanged for improved dye items at Calamity salvager NPCs.",Plum Purple Dye,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,84,999,216,4,0,0,22812,30,14000,0,0,0,0,1,60,55,0,0,11,0,2,0,False,True,False,False,False,False,False,False
5813,pot of regal purple dye,pots of regal purple dye,"Once in common use as a single-color dye, this item has since been rendered obsolete by the invention of all-purpose dyes capable of producing a wide range of distinct hues.
Can be exchanged for improved dye items at Calamity salvager NPCs.",Regal Purple Dye,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,85,999,216,4,0,0,22812,30,14000,0,0,0,0,1,60,55,0,0,11,0,2,0,False,True,False,False,False,False,False,False
5814,lump of blue pigment,lumps of blue pigment,"Once an essential ingredient in dye creation, the invention of spectrum dyes has rendered this single-color pigment obsolete.
Can be exchanged for a new pigment item at Calamity salvager NPCs.",Blue Pigment,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,97,1,0,0,21457,28,0,0,0,0,0,1,16,55,0,0,63,0,2,0,False,True,False,False,False,False,False,False
5815,lump of red pigment,lumps of red pigment,"Once an essential ingredient in dye creation, the invention of spectrum dyes has rendered this single-color pigment obsolete.
Can be exchanged for a new pigment item at Calamity salvager NPCs.",Red Pigment,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,97,1,0,0,21456,28,0,0,0,0,0,1,16,55,0,0,63,0,2,0,False,True,False,False,False,False,False,False
5816,lump of yellow pigment,lumps of yellow pigment,"Once an essential ingredient in dye creation, the invention of spectrum dyes has rendered this single-color pigment obsolete.
Can be exchanged for a new pigment item at Calamity salvager NPCs.",Yellow Pigment,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,97,1,0,0,21458,28,0,0,0,0,0,1,16,55,0,0,63,0,2,0,False,True,False,False,False,False,False,False
5817,lump of grey pigment,lumps of grey pigment,"Once an essential ingredient in dye creation, the invention of spectrum dyes has rendered this single-color pigment obsolete.
Can be exchanged for a new pigment item at Calamity salvager NPCs.",Grey Pigment,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,97,1,0,0,21463,28,0,0,0,0,0,1,16,55,0,0,63,0,2,0,False,True,False,False,False,False,False,False
5818,lump of brown pigment,lumps of brown pigment,"Once an essential ingredient in dye creation, the invention of spectrum dyes has rendered this single-color pigment obsolete.
Can be exchanged for a new pigment item at Calamity salvager NPCs.",Brown Pigment,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,97,1,0,0,21462,28,0,0,0,0,0,1,16,55,0,0,63,0,2,0,False,True,False,False,False,False,False,False
5819,lump of green pigment,lumps of green pigment,"Once an essential ingredient in dye creation, the invention of spectrum dyes has rendered this single-color pigment obsolete.
Can be exchanged for a new pigment item at Calamity salvager NPCs.",Green Pigment,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,97,1,0,0,21459,28,0,0,0,0,0,1,16,55,0,0,63,0,2,0,False,True,False,False,False,False,False,False
5820,lump of purple pigment,lumps of purple pigment,"Once an essential ingredient in dye creation, the invention of spectrum dyes has rendered this single-color pigment obsolete.
Can be exchanged for a new pigment item at Calamity salvager NPCs.",Purple Pigment,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,97,1,0,0,21461,28,0,0,0,0,0,1,16,55,0,0,63,0,2,0,False,True,False,False,False,False,False,False
5821,pot of raw urushi,pots of raw urushi,"Originating from a country in the Far East, this glossy coating, made from the sap of the lacquer tree, is often used on wooden crafts.",Raw Urushi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,44,1,0,0,22852,1,0,0,0,0,0,1,16,55,54,0,63,0,2,0,False,False,False,False,False,False,False,False
5822,pot of black urushi,pots of black urushi,"Originating from a country in the Far East, this glossy black coating, made from the sap of the lacquer tree, is often used on wooden crafts.",Black Urushi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,139,1,0,0,22852,1,0,0,0,0,0,1,16,55,54,0,63,0,2,0,False,False,False,False,False,False,False,False
5823,Allagan tin piece,Allagan tin pieces,"Currency minted in the Third Astral Era by the Allagan Empire.

Exchangeable for gil.",Allagan Tin Piece,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,99,250,25,0,0,26001,5,10010,0,0,0,0,1,16,61,60,0,54,0,2,0,False,False,False,False,False,False,False,False
5824,Allagan bronze piece,Allagan bronze pieces,"Currency minted in the Third Astral Era by the Allagan Empire.

Exchangeable for gil.",Allagan Bronze Piece,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,99,1000,100,0,0,26001,15,10020,0,0,0,0,1,16,61,60,0,54,0,2,0,False,False,False,False,False,False,False,False
5825,Allagan silver piece,Allagan silver pieces,"Currency minted in the Third Astral Era by the Allagan Empire.

Exchangeable for gil.",Allagan Silver Piece,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,99,5000,500,0,0,26001,25,10030,0,0,0,0,1,16,61,60,0,54,0,2,0,False,False,False,False,False,False,False,False
5826,Allagan gold piece,Allagan gold pieces,"Currency minted in the Third Astral Era by the Allagan Empire.

Exchangeable for gil.",Allagan Gold Piece,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,99,25000,2500,0,0,26001,35,10040,0,0,0,0,1,16,61,60,0,54,0,2,0,False,False,False,False,False,False,False,False
5827,Allagan platinum piece,Allagan platinum pieces,"Currency minted in the Third Astral Era by the Allagan Empire.

Exchangeable for gil.",Allagan Platinum Piece,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,99,100000,10000,0,0,26001,45,10050,0,0,0,0,1,16,61,60,0,54,0,2,0,False,False,False,False,False,False,False,False
5828,Ixali willowknot,Ixali willowknots,A carved piece of willow used as currency by the Ixal.,Ixali Willowknot,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,90,1,0,0,26257,10,0,0,0,0,0,1,16,61,60,0,63,0,2,0,False,False,False,False,False,False,False,False
5829,Ixali mapleknot,Ixali mapleknots,A carved piece of maple used as currency by the Ixal.,Ixali Mapleknot,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,932,1,0,0,26258,32,0,0,0,0,0,1,16,61,60,0,63,0,2,0,False,False,False,False,False,False,False,False
5830,Ixali ebonknot,Ixali ebonknots,A carved piece of ebony used as currency by the Ixal.,Ixali Ebonknot,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,3762,1,0,0,26259,95,0,0,0,0,0,1,16,61,60,0,63,0,2,0,False,False,False,False,False,False,False,False
5831,sylphic brownleaf,sylphic brownleaves,"A brown, decaying leaf used as currency by the sylphs.",Sylphic Brownleaf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,90,1,0,0,26263,10,0,0,0,0,0,1,16,61,60,0,63,0,2,0,False,False,False,False,False,False,False,False
5832,sylphic yellowleaf,sylphic yellowleaves,"A yellow, decaying leaf used as currency by the sylphs.",Sylphic Yellowleaf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,932,1,0,0,26264,32,0,0,0,0,0,1,16,61,60,0,63,0,2,0,False,False,False,False,False,False,False,False
5833,sylphic redleaf,sylphic redleaves,"A red, decaying leaf used as currency by the sylphs.",Sylphic Redleaf,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,3762,1,0,0,26265,95,0,0,0,0,0,1,16,61,60,0,63,0,2,0,False,False,False,False,False,False,False,False
5834,Titan copperpiece,Titan copperpieces,A crude piece of flattened copper used as currency by the kobolds of O'Ghomoro.,Titan Copperpiece,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,90,1,0,0,26260,10,0,0,0,0,0,1,16,61,60,0,63,0,2,0,False,False,False,False,False,False,False,False
5835,Titan mythrilpiece,Titan mythrilpieces,A crude piece of flattened mythril used as currency by the kobolds of O'Ghomoro.,Titan Mythrilpiece,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,932,1,0,0,26261,32,0,0,0,0,0,1,16,61,60,0,63,0,2,0,False,False,False,False,False,False,False,False
5836,Titan electrumpiece,Titan electrumpieces,A crude piece of flattened electrum used as currency by the kobolds of O'Ghomoro.,Titan Electrumpiece,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,3762,1,0,0,26262,95,0,0,0,0,0,1,16,61,60,0,63,0,2,0,False,False,False,False,False,False,False,False
5837,greentide psashp,greentide psashps,A green-colored shell used as currency by the Sahagin.,Greentide Psashp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,90,1,0,0,26266,10,0,0,0,0,0,1,16,61,60,0,63,0,2,0,False,False,False,False,False,False,False,False
5838,redtide psashp,redtide psashps,A red-colored shell used as currency by the Sahagin.,Redtide Psashp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,932,1,0,0,26267,32,0,0,0,0,0,1,16,61,60,0,63,0,2,0,False,False,False,False,False,False,False,False
5839,goldtide psashp,goldtide psashps,A gold-colored shell used as currency by the Sahagin.,Goldtide Psashp,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,3762,1,0,0,26268,95,0,0,0,0,0,1,16,61,60,0,63,0,2,0,False,False,False,False,False,False,False,False
5840,bronze Amalj'ok,bronze Amalj'ok,"A small, curved bronze blade used as currency by the Amalj'aa.",Bronze Amalj'ok,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,90,1,0,0,26254,10,0,0,0,0,0,1,16,61,60,0,63,0,2,0,False,False,False,False,False,False,False,False
5841,iron Amalj'ok,iron Amalj'ok,"A small, curved iron blade used as currency by the Amalj'aa.",Iron Amalj'ok,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,932,1,0,0,26255,32,0,0,0,0,0,1,16,61,60,0,63,0,2,0,False,False,False,False,False,False,False,False
5842,darksteel Amalj'ok,darksteel Amalj'ok,"A small, curved darksteel blade used as currency by the Amalj'aa.",Darksteel Amalj'ok,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,3762,1,0,0,26256,95,0,0,0,0,0,1,16,61,60,0,63,0,2,0,False,False,False,False,False,False,False,False
5843,Ququroon doom-die,Ququroon doom-dice,A tiny die used as currency by the Qiqirn.,Ququroon Doom-die,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,90,1,0,0,26251,10,0,0,0,0,0,1,16,61,60,0,63,0,2,0,False,False,False,False,False,False,False,False
5844,Gagaroon luck-die,Gagaroon luck-dice,A tiny die used as currency by the Qiqirn.,Gagaroon Luck-die,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,932,1,0,0,26252,32,0,0,0,0,0,1,16,61,60,0,63,0,2,0,False,False,False,False,False,False,False,False
5845,Peperoon fate-die,Peperoon fate-dice,A tiny die used as currency by the Qiqirn.,Peperoon Fate-die,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,3762,1,0,0,26253,95,0,0,0,0,0,1,16,61,60,0,63,0,2,0,False,False,False,False,False,False,False,False
5846,brass gobcog,brass gobcogs,"A tiny, multi-toothed brass cog widely used by goblins as currency.",Brass Gobcog,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,90,1,0,0,26269,10,0,0,0,0,0,1,16,61,60,0,63,0,2,0,False,False,False,False,False,False,False,False
5847,silver gobcog,silver gobcogs,"A tiny, multi-toothed silver cog widely used by goblins as currency.",Silver Gobcog,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,932,1,0,0,26270,32,0,0,0,0,0,1,16,61,60,0,63,0,2,0,False,False,False,False,False,False,False,False
5848,gold gobcog,gold gobcogs,"A tiny, multi-toothed rose gold cog widely used by goblins as currency.",Gold Gobcog,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,0,999,3762,1,0,0,26271,95,0,0,0,0,0,1,16,61,60,0,63,0,2,0,False,False,False,False,False,False,False,False
