key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
235,"e3d1",616,1,50,False,False,2,0,0,108,2,0,0,0,0,0,0,63,64,245,0,False,True,True,False,True,True,True,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Shisui of the Violet Tides","",2,30,291,50,59,112227,0,-1,0,True,True,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
236,"g3d3",663,1,51,False,False,2,0,0,108,2,0,0,0,0,0,0,70,70,280,340,False,True,True,False,True,True,True,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"the Temple of the Fist","",2,30,291,51,65,112233,0,-1,0,True,True,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
237,"ec005",665,1,5005,False,False,2,0,0,142,1,0,0,0,0,0,0,1,63,0,0,False,True,False,False,False,True,False,False,False,0,False,False,False,False,0,False,False,False,True,False,False,False,"It's Probably a Trap","",7,0,0,0,0,0,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
238,"o3d1_re",1142,1,52,False,False,2,0,0,108,2,0,0,0,0,0,0,61,62,240,0,False,True,True,False,True,True,True,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"the Sirensong Sea","",2,30,291,52,58,112226,0,-1,0,True,True,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
239,"g3fb",679,1,20045,False,False,2,0,0,108,3,0,0,0,0,0,0,70,70,280,0,False,True,True,False,True,True,False,False,False,0,True,True,False,True,0,False,False,False,True,False,False,False,"the Royal Menagerie","",4,21,293,2042,132,112244,0,-1,0,True,True,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
240,"e3d2_re",1143,1,53,False,False,2,0,0,108,2,0,0,0,0,0,0,65,66,250,0,False,True,True,False,True,True,True,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Bardam's Mettle","",2,30,291,53,60,112228,0,-1,0,True,True,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
241,"e3d3_re",1144,1,54,False,False,2,0,0,108,2,0,0,0,0,0,0,67,68,255,0,False,True,True,False,True,True,True,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Doma Castle","",2,30,291,54,61,112229,0,-1,0,True,True,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
242,"g3d1_re",1145,1,55,False,False,2,0,0,108,2,0,0,0,0,0,0,69,70,260,290,False,True,True,False,True,True,True,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Castrum Abania","",2,30,291,55,62,112230,0,-1,0,True,True,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
243,"e3fa",674,1,20046,False,False,2,0,0,108,3,0,0,0,0,0,0,63,64,0,0,False,True,True,False,True,True,False,False,False,0,True,True,False,True,0,False,False,False,True,False,False,False,"the Pool of Tribute","",4,21,293,2043,130,112242,0,-1,0,True,True,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
244,"e3fa_2",677,1,20047,False,False,2,0,0,108,3,0,0,0,0,0,0,70,70,300,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"the Pool of Tribute (Extreme)","",4,22,293,2044,150,112245,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
245,"e0182",707,1,5007,False,False,2,0,0,142,1,0,0,0,0,0,0,70,70,0,0,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0,False,False,False,True,False,False,False,"With Heart and Steel","",7,0,0,0,0,0,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
246,"ec006",688,1,5008,False,False,2,0,0,142,1,0,0,0,0,0,0,1,68,0,0,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0,False,False,False,True,False,False,False,"Naadam","",7,0,0,0,0,0,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
247,"g3d2_re",1146,1,56,False,False,2,0,0,108,2,0,0,0,0,0,0,70,70,280,310,False,True,True,False,True,True,True,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Ala Mhigo","",2,30,291,56,63,112231,0,-1,0,True,True,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
248,"e0184",708,1,5009,False,False,2,0,0,142,1,0,0,0,0,0,0,54,56,0,0,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0,False,False,False,True,False,False,False,"Blood on the Deck","",7,0,0,0,0,0,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
249,"e0185",709,1,5010,False,False,2,0,0,142,1,0,0,0,0,0,0,60,62,0,0,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0,False,False,False,True,False,False,False,"The Face of True Evil","",7,0,0,0,0,0,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
250,"e0186",710,1,5011,False,False,2,0,0,142,1,0,0,0,0,0,0,65,67,0,0,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0,False,False,False,True,False,False,False,"Matsuba Mayhem","",7,0,0,0,0,0,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
251,"e0187",711,1,5012,False,False,2,0,0,142,1,0,0,0,0,0,0,70,70,0,0,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0,False,False,False,True,False,False,False,"The Battle on Bekko","",7,0,0,0,0,0,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
252,"z3o2",691,1,30049,False,False,2,0,0,108,3,0,0,0,0,0,0,70,70,295,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Deltascape V1.0","",5,16,292,3048,67,112234,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
253,"z3o3",692,1,30050,False,False,2,0,0,108,3,0,0,0,0,0,0,70,70,295,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Deltascape V2.0","",5,16,292,3049,68,112235,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
254,"z3o4",693,1,30051,False,False,2,0,0,108,3,0,0,0,0,0,0,70,70,295,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Deltascape V3.0","",5,16,292,3050,69,112236,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
255,"z3o5",694,1,30052,False,False,2,0,0,108,3,0,0,0,0,0,0,70,70,295,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Deltascape V4.0","",5,16,292,3051,70,112237,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
256,"z3o2_2",695,1,30053,False,False,2,0,0,108,3,0,0,0,0,0,0,70,70,310,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Deltascape V1.0 (Savage)","",5,17,292,3052,79,112238,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
257,"z3o3_2",696,1,30054,False,False,2,0,0,108,3,0,0,0,0,0,0,70,70,315,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Deltascape V2.0 (Savage)","",5,17,292,3053,80,112239,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
258,"z3o4_2",697,1,30055,False,False,2,0,0,108,3,0,0,0,0,0,0,70,70,320,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Deltascape V3.0 (Savage)","",5,17,292,3054,81,112240,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
259,"z3o5_2",698,1,30056,False,False,2,0,0,108,3,0,0,0,0,0,0,70,70,320,0,False,True,True,False,True,True,False,False,False,1,True,True,False,True,0,False,False,False,True,False,False,False,"Deltascape V4.0 (Savage)","",5,17,292,3055,82,112241,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
260,"e0174",717,1,5013,False,False,2,0,0,142,1,0,0,0,0,0,0,60,62,0,0,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0,False,False,False,True,False,False,False,"Curious Gorge Meets His Match","",7,0,0,0,0,0,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
261,"e0168",705,1,5006,False,False,2,0,0,142,1,0,0,0,0,0,0,63,65,0,0,False,False,False,False,False,True,False,False,False,0,False,False,False,False,0,False,False,False,True,False,False,False,"In Thal's Name","",7,0,0,0,0,0,0,-1,0,True,True,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
