#,GatheringPointBase,GatheringPointBonus[0],GatheringPointBonus[1],TerritoryType,PlaceName,GatheringSubCategory,Type,Unknown0,Count,Unknown1
32048,460,0,0,1,0,0,3,0,6,False
32049,460,0,0,1,0,0,3,0,6,False
32050,460,538,0,1,0,0,3,0,6,False
32051,460,0,0,1,0,0,3,0,6,False
32052,460,0,0,1,0,0,3,0,6,False
32053,461,0,0,1,0,0,3,0,6,False
32054,461,0,0,1,0,0,3,0,6,False
32055,461,0,0,1,0,0,3,0,6,False
32056,461,0,0,1,0,0,3,0,6,False
32057,461,0,0,1,0,0,3,0,6,False
32058,461,0,0,1,0,0,3,0,6,False
32059,461,0,0,1,0,0,3,0,6,False
32060,461,0,0,1,0,0,3,0,6,False
32061,461,0,0,1,0,0,3,0,6,False
32062,461,0,0,1,0,0,3,0,6,False
32063,461,0,0,1,0,0,3,0,6,False
32064,461,0,0,1,0,0,3,0,6,False
32065,462,0,0,1,0,0,3,0,6,False
32066,462,0,0,1,0,0,3,0,6,False
32067,462,0,0,1,0,0,3,0,6,False
32068,462,538,0,1,0,0,3,0,6,False
32069,462,0,0,1,0,0,3,0,6,False
32070,462,0,0,1,0,0,3,0,6,False
32071,464,0,0,613,2511,0,1,2,1,False
32072,464,0,0,613,2511,0,1,2,1,False
32073,464,0,0,613,2511,0,1,2,1,False
32074,465,0,0,613,2512,0,1,2,1,False
32075,465,0,0,613,2512,0,1,2,1,False
32076,465,0,0,613,2512,0,1,2,1,False
32077,466,0,0,613,2513,0,1,2,1,False
32078,466,0,0,613,2513,0,1,2,1,False
32079,466,0,0,613,2513,0,1,2,1,False
32080,467,0,0,613,2514,0,1,2,1,False
32081,467,0,0,613,2514,0,1,2,1,False
32082,467,0,0,613,2514,0,1,2,1,False
32083,468,0,0,613,2515,0,1,2,1,False
32084,468,0,0,613,2515,0,1,2,1,False
32085,468,0,0,613,2515,0,1,2,1,False
32086,469,0,0,614,2517,0,1,1,1,False
32087,469,0,0,614,2517,0,1,1,1,False
32088,469,0,0,614,2517,0,1,1,1,False
32089,470,0,0,614,2518,0,1,1,1,False
32090,470,0,0,614,2518,0,1,1,1,False
32091,470,0,0,614,2518,0,1,1,1,False
32092,471,0,0,614,2519,0,1,1,1,False
32093,471,0,0,614,2519,0,1,1,1,False
32094,471,0,0,614,2519,0,1,1,1,False
32095,472,0,0,613,2516,0,1,2,1,False
32096,472,0,0,613,2516,0,1,2,1,False
32097,472,0,0,613,2516,0,1,2,1,False
32098,473,0,0,614,2520,0,1,1,1,False
32099,473,0,0,614,2520,0,1,1,1,False
32100,473,0,0,614,2520,0,1,1,1,False
32101,474,0,0,614,2521,0,1,1,1,False
32102,474,0,0,614,2521,0,1,1,1,False
32103,474,0,0,614,2521,0,1,1,1,False
32104,475,0,0,622,2522,0,1,1,1,False
32105,475,0,0,622,2522,0,1,1,1,False
32106,475,0,0,622,2522,0,1,1,1,False
32107,476,0,0,622,2523,0,1,1,1,False
32108,476,0,0,622,2523,0,1,1,1,False
32109,476,0,0,622,2523,0,1,1,1,False
32110,477,0,0,621,2524,0,1,2,1,False
32111,477,0,0,621,2524,0,1,2,1,False
32112,477,0,0,621,2524,0,1,2,1,False
32113,478,0,0,621,2525,0,1,2,1,False
32114,478,0,0,621,2525,0,1,2,1,False
32115,478,0,0,621,2525,0,1,2,1,False
32116,479,0,0,621,2526,0,1,2,1,False
32117,479,0,0,621,2526,0,1,2,1,False
32118,479,0,0,621,2526,0,1,2,1,False
32119,480,0,0,613,3627,0,6,2,1,False
32120,481,0,0,614,3629,0,6,1,1,False
32121,482,0,0,622,3630,0,6,1,1,False
32122,483,0,0,621,3631,0,6,2,1,False
32123,485,539,0,612,2600,0,1,0,4,False
32124,485,0,0,612,2600,0,1,0,4,False
32125,485,553,0,612,2600,0,1,0,4,False
32126,485,0,0,612,2600,0,1,0,4,False
32127,485,546,0,612,2600,0,1,0,4,False
32128,485,0,0,612,2600,0,1,0,4,False
32129,486,540,0,612,2602,0,1,0,4,False
32130,486,0,0,612,2602,0,1,0,4,False
32131,486,554,0,612,2602,0,1,0,4,False
32132,486,0,0,612,2602,0,1,0,4,False
32133,486,547,0,612,2602,0,1,0,4,False
32134,486,0,0,612,2602,0,1,0,4,False
32135,487,541,0,613,2762,0,1,0,4,False
32136,487,0,0,613,2762,0,1,0,4,False
32137,487,555,0,613,2762,0,1,0,4,False
32138,487,0,0,613,2762,0,1,0,4,False
32139,487,548,0,613,2762,0,1,0,4,False
32140,487,0,0,613,2762,0,1,0,4,False
32141,488,542,0,614,2752,0,1,0,4,False
32142,488,0,0,614,2752,0,1,0,4,False
32143,488,556,0,614,2752,0,1,0,4,False
32144,488,0,0,614,2752,0,1,0,4,False
32145,488,549,0,614,2752,0,1,0,4,False
32146,488,0,0,614,2752,0,1,0,4,False
32147,489,540,0,620,2605,0,1,0,4,False
32148,489,0,0,620,2605,0,1,0,4,False
32149,489,554,0,620,2605,0,1,0,4,False
32150,489,0,0,620,2605,0,1,0,4,False
32151,489,547,0,620,2605,0,1,0,4,False
32152,489,0,0,620,2605,0,1,0,4,False
32153,490,541,0,613,2750,0,1,0,4,False
32154,490,0,0,613,2750,0,1,0,4,False
32155,490,555,0,613,2750,0,1,0,4,False
32156,490,0,0,613,2750,0,1,0,4,False
32157,490,548,0,613,2750,0,1,0,4,False
32158,490,0,0,613,2750,0,1,0,4,False
32159,491,544,0,614,2790,0,1,0,4,False
32160,491,0,0,614,2790,0,1,0,4,False
32161,491,558,0,614,2790,0,1,0,4,False
32162,491,0,0,614,2790,0,1,0,4,False
32163,491,551,0,614,2790,0,1,0,4,False
32164,491,0,0,614,2790,0,1,0,4,False
32165,492,0,0,614,2754,0,4,0,4,False
32166,493,545,0,621,2608,0,1,0,4,False
32167,493,0,0,621,2608,0,1,0,4,False
32168,493,559,0,621,2608,0,1,0,4,False
32169,493,0,0,621,2608,0,1,0,4,False
32170,493,552,0,621,2608,0,1,0,4,False
32171,493,0,0,621,2608,0,1,0,4,False
32172,494,0,0,621,2608,0,4,0,4,False
32173,495,543,0,622,2757,0,1,0,4,False
32174,495,0,0,622,2757,0,1,0,4,False
32175,495,557,0,622,2757,0,1,0,4,False
32176,495,0,0,622,2757,0,1,0,4,False
32177,495,550,0,622,2757,0,1,0,4,False
32178,495,0,0,622,2757,0,1,0,4,False
32179,496,0,0,622,2815,0,4,0,4,False
32180,497,452,0,612,2602,0,2,0,6,False
32181,498,454,0,613,2751,0,2,0,6,False
32182,499,457,0,620,2605,0,2,0,6,False
32183,500,456,0,614,2754,0,2,0,6,False
32184,501,455,0,622,2758,0,2,0,6,False
32185,502,457,0,621,2609,0,2,0,6,False
32186,503,459,0,620,2606,2012,5,0,6,False
32187,504,459,0,614,2755,2016,5,0,6,False
32188,505,539,0,612,2600,0,1,0,4,False
32189,505,0,0,612,2600,0,1,0,4,False
32190,505,553,0,612,2600,0,1,0,4,False
32191,505,0,0,612,2600,0,1,0,4,False
32192,505,546,0,612,2600,0,1,0,4,False
32193,505,0,0,612,2600,0,1,0,4,False
32194,506,540,0,612,2600,0,1,0,4,False
32195,506,0,0,612,2600,0,1,0,4,False
32196,506,554,0,612,2600,0,1,0,4,False
32197,506,0,0,612,2600,0,1,0,4,False
32198,506,547,0,612,2600,0,1,0,4,False
32199,506,0,0,612,2600,0,1,0,4,False
32200,507,541,0,613,2773,0,1,0,4,False
32201,507,0,0,613,2773,0,1,0,4,False
32202,507,555,0,613,2773,0,1,0,4,False
32203,507,0,0,613,2773,0,1,0,4,False
32204,507,548,0,613,2773,0,1,0,4,False
32205,507,0,0,613,2773,0,1,0,4,False
32206,508,542,0,614,2791,0,1,0,4,False
32207,508,0,0,614,2791,0,1,0,4,False
32208,508,556,0,614,2791,0,1,0,4,False
32209,508,0,0,614,2791,0,1,0,4,False
32210,508,549,0,614,2791,0,1,0,4,False
32211,508,0,0,614,2791,0,1,0,4,False
32212,509,540,0,612,2621,0,1,0,4,False
32213,509,0,0,612,2621,0,1,0,4,False
32214,509,554,0,612,2621,0,1,0,4,False
32215,509,0,0,612,2621,0,1,0,4,False
32216,509,547,0,612,2621,0,1,0,4,False
32217,509,0,0,612,2621,0,1,0,4,False
32218,510,541,0,613,2751,0,1,0,4,False
32219,510,0,0,613,2751,0,1,0,4,False
32220,510,555,0,613,2751,0,1,0,4,False
32221,510,0,0,613,2751,0,1,0,4,False
32222,510,548,0,613,2751,0,1,0,4,False
32223,510,0,0,613,2751,0,1,0,4,False
32224,511,541,0,613,2750,0,1,0,4,False
32225,511,0,0,613,2750,0,1,0,4,False
32226,511,555,0,613,2750,0,1,0,4,False
32227,511,0,0,613,2750,0,1,0,4,False
32228,511,548,0,613,2750,0,1,0,4,False
32229,511,0,0,613,2750,0,1,0,4,False
32230,512,540,0,620,2604,0,1,0,4,False
32231,512,0,0,620,2604,0,1,0,4,False
32232,512,554,0,620,2604,0,1,0,4,False
32233,512,0,0,620,2604,0,1,0,4,False
32234,512,547,0,620,2604,0,1,0,4,False
32235,512,0,0,620,2604,0,1,0,4,False
32236,513,543,0,612,2621,0,1,0,4,False
32237,513,0,0,612,2621,0,1,0,4,False
32238,513,557,0,612,2621,0,1,0,4,False
32239,513,0,0,612,2621,0,1,0,4,False
32240,513,550,0,612,2621,0,1,0,4,False
32241,513,0,0,612,2621,0,1,0,4,False
32242,514,545,0,621,2611,0,1,0,4,False
32243,514,0,0,621,2611,0,1,0,4,False
32244,514,559,0,621,2611,0,1,0,4,False
32245,514,0,0,621,2611,0,1,0,4,False
32246,514,552,0,621,2611,0,1,0,4,False
32247,514,0,0,621,2611,0,1,0,4,False
32248,515,0,0,621,2692,0,4,0,4,False
32249,516,544,0,620,2607,0,1,0,4,False
32250,516,0,0,620,2607,0,1,0,4,False
32251,516,558,0,620,2607,0,1,0,4,False
32252,516,0,0,620,2607,0,1,0,4,False
32253,516,551,0,620,2607,0,1,0,4,False
32254,516,0,0,620,2607,0,1,0,4,False
32255,517,544,0,614,2755,0,1,0,4,False
32256,517,0,0,614,2755,0,1,0,4,False
32257,517,558,0,614,2755,0,1,0,4,False
32258,517,0,0,614,2755,0,1,0,4,False
32259,517,551,0,614,2755,0,1,0,4,False
32260,517,0,0,614,2755,0,1,0,4,False
32261,518,0,0,614,2753,0,4,0,4,False
32262,519,543,0,622,2759,0,1,0,4,False
32263,519,0,0,622,2759,0,1,0,4,False
32264,519,557,0,622,2759,0,1,0,4,False
32265,519,0,0,622,2759,0,1,0,4,False
32266,519,550,0,622,2759,0,1,0,4,False
32267,519,0,0,622,2759,0,1,0,4,False
32268,520,0,0,622,2759,0,4,0,4,False
32269,393,0,0,1,0,2263,1,0,4,False
32270,522,454,0,614,2753,0,2,0,6,False
32271,523,458,0,622,2757,0,2,0,6,False
32272,524,459,0,620,2605,0,2,0,6,False
32273,525,455,0,614,2754,0,2,0,6,False
32274,526,456,0,621,2611,0,2,0,6,False
32275,527,459,0,621,2608,2014,5,0,6,False
32276,528,459,0,622,2757,2019,5,0,6,False
32277,529,544,0,613,2750,0,1,0,4,False
32278,529,0,0,613,2750,0,1,0,4,False
32279,529,558,0,613,2750,0,1,0,4,False
32280,529,0,0,613,2750,0,1,0,4,False
32281,529,551,0,613,2750,0,1,0,4,False
32282,529,0,0,613,2750,0,1,0,4,False
32283,530,0,0,613,3628,0,6,2,1,False
32284,531,539,0,620,2652,0,1,0,4,False
32285,531,0,0,620,2652,0,1,0,4,False
32286,531,553,0,620,2652,0,1,0,4,False
32287,531,0,0,620,2652,0,1,0,4,False
32288,531,546,0,620,2652,0,1,0,4,False
32289,531,0,0,620,2652,0,1,0,4,False
32290,532,539,0,620,2604,0,1,0,4,False
32291,532,0,0,620,2604,0,1,0,4,False
32292,532,553,0,620,2604,0,1,0,4,False
32293,532,0,0,620,2604,0,1,0,4,False
32294,532,546,0,620,2604,0,1,0,4,False
32295,532,0,0,620,2604,0,1,0,4,False
32296,533,539,0,613,2778,0,1,0,4,False
32297,533,0,0,613,2778,0,1,0,4,False
32298,533,553,0,613,2778,0,1,0,4,False
32299,533,0,0,613,2778,0,1,0,4,False
32300,533,546,0,613,2778,0,1,0,4,False
32301,533,0,0,613,2778,0,1,0,4,False
32302,534,539,0,613,2767,0,1,0,4,False
32303,534,0,0,613,2767,0,1,0,4,False
32304,534,553,0,613,2767,0,1,0,4,False
32305,534,0,0,613,2767,0,1,0,4,False
32306,534,546,0,613,2767,0,1,0,4,False
32307,534,0,0,613,2767,0,1,0,4,False
32308,535,460,0,613,2751,2016,5,0,6,False
32309,536,460,0,622,2759,2016,5,0,6,False
32310,537,460,0,612,2601,2014,5,0,6,False
32311,538,460,0,620,2607,2015,5,0,6,False
32312,0,0,0,0,0,0,0,0,0,False
32313,0,0,0,0,0,0,0,0,0,False
32314,541,0,0,1,0,0,1,0,4,False
32315,541,0,0,1,0,0,1,0,4,False
32316,541,0,0,1,0,0,1,0,4,False
32317,542,0,0,1,0,0,1,0,4,False
32318,542,0,0,1,0,0,1,0,4,False
32319,542,0,0,1,0,0,1,0,4,False
32320,543,0,0,1,0,0,1,0,4,False
32321,543,0,0,1,0,0,1,0,4,False
32322,543,0,0,1,0,0,1,0,4,False
32323,544,0,0,1,0,0,1,0,4,False
32324,544,0,0,1,0,0,1,0,4,False
32325,544,0,0,1,0,0,1,0,4,False
32326,545,0,0,1,0,0,1,0,4,False
32327,545,0,0,1,0,0,1,0,4,False
32328,545,0,0,1,0,0,1,0,4,False
32329,546,0,0,1,0,0,1,0,4,False
32330,546,0,0,1,0,0,1,0,4,False
32331,546,0,0,1,0,0,1,0,4,False
32332,547,0,0,1,0,0,1,0,4,False
32333,547,0,0,1,0,0,1,0,4,False
32334,547,0,0,1,0,0,1,0,4,False
32335,548,0,0,1,0,0,1,0,4,False
32336,548,0,0,1,0,0,1,0,4,False
32337,548,0,0,1,0,0,1,0,4,False
32338,549,0,0,1,0,0,1,0,4,False
32339,549,0,0,1,0,0,1,0,4,False
32340,549,0,0,1,0,0,1,0,4,False
32341,550,0,0,1,0,0,1,0,4,False
32342,550,0,0,1,0,0,1,0,4,False
32343,550,0,0,1,0,0,1,0,4,False
32344,551,541,0,397,2213,0,1,0,4,False
32345,551,0,0,397,2213,0,1,0,4,False
32346,551,555,0,397,2213,0,1,0,4,False
32347,551,0,0,397,2213,0,1,0,4,False
32348,551,548,0,397,2213,0,1,0,4,False
32349,551,0,0,397,2213,0,1,0,4,False
32350,552,541,0,397,2223,0,1,0,4,False
32351,552,0,0,397,2223,0,1,0,4,False
32352,552,555,0,397,2223,0,1,0,4,False
32353,552,0,0,397,2223,0,1,0,4,False
32354,552,548,0,397,2223,0,1,0,4,False
32355,552,0,0,397,2223,0,1,0,4,False
32356,553,542,0,400,2014,0,1,0,4,False
32357,553,0,0,400,2014,0,1,0,4,False
32358,553,556,0,400,2014,0,1,0,4,False
32359,553,0,0,400,2014,0,1,0,4,False
32360,553,549,0,400,2014,0,1,0,4,False
32361,553,0,0,400,2014,0,1,0,4,False
32362,554,542,0,400,2016,0,1,0,4,False
32363,554,0,0,400,2016,0,1,0,4,False
32364,554,556,0,400,2016,0,1,0,4,False
32365,554,0,0,400,2016,0,1,0,4,False
32366,554,549,0,400,2016,0,1,0,4,False
32367,554,0,0,400,2016,0,1,0,4,False
32368,555,461,0,612,2603,2012,5,0,6,False
32369,556,461,0,621,2609,2012,5,0,6,False
32370,557,461,0,620,2605,2014,5,0,6,False
32371,558,461,0,614,2753,2019,5,0,6,False
32372,559,0,0,1,0,0,3,0,6,False
32373,559,0,0,1,0,0,3,0,6,False
32374,559,0,0,1,0,0,3,0,6,False
32375,559,671,0,1,0,0,3,0,6,False
32376,559,0,0,1,0,0,3,0,6,False
32377,559,0,0,1,0,0,3,0,6,False
32378,559,0,0,1,0,0,3,0,6,False
32379,559,0,0,1,0,0,3,0,6,False
32380,559,0,0,1,0,0,3,0,6,False
32381,559,671,0,1,0,0,3,0,6,False
32382,559,0,0,1,0,0,3,0,6,False
32383,559,0,0,1,0,0,3,0,6,False
32384,560,0,0,1,0,0,3,0,6,False
32385,560,0,0,1,0,0,3,0,6,False
32386,560,0,0,1,0,0,3,0,6,False
32387,560,0,0,1,0,0,3,0,6,False
32388,561,0,0,1,0,0,3,0,6,False
32389,561,0,0,1,0,0,3,0,6,False
32390,561,0,0,1,0,0,3,0,6,False
32391,561,671,0,1,0,0,3,0,6,False
32392,561,0,0,1,0,0,3,0,6,False
32393,561,0,0,1,0,0,3,0,6,False
32394,562,0,0,1,0,0,3,0,6,False
32395,562,0,0,1,0,0,3,0,6,False
32396,562,0,0,1,0,0,3,0,6,False
32397,562,672,0,1,0,0,3,0,6,False
32398,562,0,0,1,0,0,3,0,6,False
32399,562,0,0,1,0,0,3,0,6,False
32400,562,0,0,1,0,0,3,0,6,False
32401,562,0,0,1,0,0,3,0,6,False
32402,562,0,0,1,0,0,3,0,6,False
32403,562,672,0,1,0,0,3,0,6,False
32404,562,0,0,1,0,0,3,0,6,False
32405,562,0,0,1,0,0,3,0,6,False
32406,563,0,0,1,0,0,3,0,6,False
32407,563,0,0,1,0,0,3,0,6,False
32408,563,0,0,1,0,0,3,0,6,False
32409,563,0,0,1,0,0,3,0,6,False
32410,563,0,0,1,0,0,3,0,6,False
32411,563,0,0,1,0,0,3,0,6,False
32412,563,0,0,1,0,0,3,0,6,False
32413,563,0,0,1,0,0,3,0,6,False
32414,563,0,0,1,0,0,3,0,6,False
32415,563,0,0,1,0,0,3,0,6,False
32416,563,0,0,1,0,0,3,0,6,False
32417,563,0,0,1,0,0,3,0,6,False
32418,564,0,0,1,0,0,3,0,6,False
32419,564,0,0,1,0,0,3,0,6,False
32420,564,0,0,1,0,0,3,0,6,False
32421,564,0,0,1,0,0,3,0,6,False
32422,565,0,0,1,0,0,3,0,6,False
32423,565,0,0,1,0,0,3,0,6,False
32424,565,0,0,1,0,0,3,0,6,False
32425,565,673,0,1,0,0,3,0,6,False
32426,565,0,0,1,0,0,3,0,6,False
32427,565,0,0,1,0,0,3,0,6,False
32428,565,0,0,1,0,0,3,0,6,False
32429,565,0,0,1,0,0,3,0,6,False
32430,565,0,0,1,0,0,3,0,6,False
32431,565,673,0,1,0,0,3,0,6,False
32432,565,0,0,1,0,0,3,0,6,False
32433,565,0,0,1,0,0,3,0,6,False
32434,566,0,0,1,0,0,3,0,6,False
32435,566,0,0,1,0,0,3,0,6,False
32436,566,0,0,1,0,0,3,0,6,False
32437,566,0,0,1,0,0,3,0,6,False
32438,567,0,0,1,0,0,3,0,6,False
32439,567,0,0,1,0,0,3,0,6,False
32440,567,0,0,1,0,0,3,0,6,False
32441,567,673,0,1,0,0,3,0,6,False
32442,567,0,0,1,0,0,3,0,6,False
32443,567,0,0,1,0,0,3,0,6,False
32444,568,0,0,1,0,0,3,0,6,False
32445,568,0,0,1,0,0,3,0,6,False
32446,568,0,0,1,0,0,3,0,6,False
32447,568,0,0,1,0,0,3,0,6,False
32448,568,0,0,1,0,0,3,0,6,False
32449,568,0,0,1,0,0,3,0,6,False
32450,568,0,0,1,0,0,3,0,6,False
32451,568,0,0,1,0,0,3,0,6,False
32452,568,0,0,1,0,0,3,0,6,False
32453,568,0,0,1,0,0,3,0,6,False
32454,568,0,0,1,0,0,3,0,6,False
32455,568,0,0,1,0,0,3,0,6,False
32456,569,0,0,1,0,0,3,0,6,False
32457,569,0,0,1,0,0,3,0,6,False
32458,569,0,0,1,0,0,3,0,6,False
32459,569,0,0,1,0,0,3,0,6,False
32460,570,0,0,1,0,0,3,0,6,False
32461,570,0,0,1,0,0,3,0,6,False
32462,570,0,0,1,0,0,3,0,6,False
32463,570,674,0,1,0,0,3,0,6,False
32464,570,0,0,1,0,0,3,0,6,False
32465,570,0,0,1,0,0,3,0,6,False
32466,571,0,0,1,0,0,3,0,6,False
32467,571,0,0,1,0,0,3,0,6,False
32468,571,0,0,1,0,0,3,0,6,False
32469,571,675,0,1,0,0,3,0,6,False
32470,571,0,0,1,0,0,3,0,6,False
32471,571,0,0,1,0,0,3,0,6,False
32472,571,0,0,1,0,0,3,0,6,False
32473,571,0,0,1,0,0,3,0,6,False
32474,571,0,0,1,0,0,3,0,6,False
32475,571,675,0,1,0,0,3,0,6,False
32476,571,0,0,1,0,0,3,0,6,False
32477,571,0,0,1,0,0,3,0,6,False
32478,572,0,0,1,0,0,3,0,6,False
32479,572,0,0,1,0,0,3,0,6,False
32480,572,0,0,1,0,0,3,0,6,False
32481,572,0,0,1,0,0,3,0,6,False
32482,572,0,0,1,0,0,3,0,6,False
32483,572,0,0,1,0,0,3,0,6,False
32484,572,0,0,1,0,0,3,0,6,False
32485,572,0,0,1,0,0,3,0,6,False
32486,572,0,0,1,0,0,3,0,6,False
32487,572,0,0,1,0,0,3,0,6,False
32488,572,0,0,1,0,0,3,0,6,False
32489,572,0,0,1,0,0,3,0,6,False
32490,573,0,0,1,0,0,3,0,6,False
32491,573,0,0,1,0,0,3,0,6,False
32492,573,0,0,1,0,0,3,0,6,False
32493,573,675,0,1,0,0,3,0,6,False
32494,573,0,0,1,0,0,3,0,6,False
32495,573,0,0,1,0,0,3,0,6,False
32496,574,0,0,1,0,0,3,0,6,False
32497,574,0,0,1,0,0,3,0,6,False
32498,574,0,0,1,0,0,3,0,6,False
32499,574,671,0,1,0,0,3,0,6,False
32500,574,0,0,1,0,0,3,0,6,False
32501,574,0,0,1,0,0,3,0,6,False
32502,574,0,0,1,0,0,3,0,6,False
32503,574,0,0,1,0,0,3,0,6,False
32504,574,0,0,1,0,0,3,0,6,False
32505,574,671,0,1,0,0,3,0,6,False
32506,574,0,0,1,0,0,3,0,6,False
32507,574,0,0,1,0,0,3,0,6,False
32508,575,0,0,1,0,0,3,0,6,False
32509,575,0,0,1,0,0,3,0,6,False
32510,575,0,0,1,0,0,3,0,6,False
32511,575,0,0,1,0,0,3,0,6,False
32512,576,0,0,1,0,0,3,0,6,False
32513,576,0,0,1,0,0,3,0,6,False
32514,576,0,0,1,0,0,3,0,6,False
32515,576,671,0,1,0,0,3,0,6,False
32516,576,0,0,1,0,0,3,0,6,False
32517,576,0,0,1,0,0,3,0,6,False
32518,577,0,0,1,0,0,3,0,6,False
32519,577,0,0,1,0,0,3,0,6,False
32520,577,0,0,1,0,0,3,0,6,False
32521,577,672,0,1,0,0,3,0,6,False
32522,577,0,0,1,0,0,3,0,6,False
32523,577,0,0,1,0,0,3,0,6,False
32524,577,0,0,1,0,0,3,0,6,False
32525,577,0,0,1,0,0,3,0,6,False
32526,577,0,0,1,0,0,3,0,6,False
32527,577,672,0,1,0,0,3,0,6,False
32528,577,0,0,1,0,0,3,0,6,False
32529,577,0,0,1,0,0,3,0,6,False
32530,578,0,0,1,0,0,3,0,6,False
32531,578,0,0,1,0,0,3,0,6,False
32532,578,0,0,1,0,0,3,0,6,False
32533,578,0,0,1,0,0,3,0,6,False
32534,578,0,0,1,0,0,3,0,6,False
32535,578,0,0,1,0,0,3,0,6,False
32536,578,0,0,1,0,0,3,0,6,False
32537,578,0,0,1,0,0,3,0,6,False
32538,578,0,0,1,0,0,3,0,6,False
32539,578,0,0,1,0,0,3,0,6,False
32540,578,0,0,1,0,0,3,0,6,False
32541,578,0,0,1,0,0,3,0,6,False
32542,579,0,0,1,0,0,3,0,6,False
32543,579,0,0,1,0,0,3,0,6,False
32544,579,0,0,1,0,0,3,0,6,False
32545,579,0,0,1,0,0,3,0,6,False
32546,580,0,0,1,0,0,3,0,6,False
32547,580,0,0,1,0,0,3,0,6,False
32548,580,0,0,1,0,0,3,0,6,False
32549,580,673,0,1,0,0,3,0,6,False
32550,580,0,0,1,0,0,3,0,6,False
32551,580,0,0,1,0,0,3,0,6,False
32552,580,0,0,1,0,0,3,0,6,False
32553,580,0,0,1,0,0,3,0,6,False
32554,580,0,0,1,0,0,3,0,6,False
32555,580,673,0,1,0,0,3,0,6,False
32556,580,0,0,1,0,0,3,0,6,False
32557,580,0,0,1,0,0,3,0,6,False
32558,581,0,0,1,0,0,3,0,6,False
32559,581,0,0,1,0,0,3,0,6,False
32560,581,0,0,1,0,0,3,0,6,False
32561,581,0,0,1,0,0,3,0,6,False
32562,582,0,0,1,0,0,3,0,6,False
32563,582,0,0,1,0,0,3,0,6,False
32564,582,0,0,1,0,0,3,0,6,False
32565,582,673,0,1,0,0,3,0,6,False
32566,582,0,0,1,0,0,3,0,6,False
32567,582,0,0,1,0,0,3,0,6,False
32568,583,0,0,1,0,0,3,0,6,False
32569,583,0,0,1,0,0,3,0,6,False
32570,583,0,0,1,0,0,3,0,6,False
32571,583,0,0,1,0,0,3,0,6,False
32572,583,0,0,1,0,0,3,0,6,False
32573,583,0,0,1,0,0,3,0,6,False
32574,583,0,0,1,0,0,3,0,6,False
32575,583,0,0,1,0,0,3,0,6,False
32576,583,0,0,1,0,0,3,0,6,False
32577,583,0,0,1,0,0,3,0,6,False
32578,583,0,0,1,0,0,3,0,6,False
32579,583,0,0,1,0,0,3,0,6,False
32580,584,0,0,1,0,0,3,0,6,False
32581,584,0,0,1,0,0,3,0,6,False
32582,584,0,0,1,0,0,3,0,6,False
32583,584,0,0,1,0,0,3,0,6,False
32584,585,0,0,1,0,0,3,0,6,False
32585,585,0,0,1,0,0,3,0,6,False
32586,585,0,0,1,0,0,3,0,6,False
32587,585,674,0,1,0,0,3,0,6,False
32588,585,0,0,1,0,0,3,0,6,False
32589,585,0,0,1,0,0,3,0,6,False
32590,586,0,0,1,0,0,3,0,6,False
32591,586,0,0,1,0,0,3,0,6,False
32592,586,0,0,1,0,0,3,0,6,False
32593,586,675,0,1,0,0,3,0,6,False
32594,586,0,0,1,0,0,3,0,6,False
32595,586,0,0,1,0,0,3,0,6,False
32596,586,0,0,1,0,0,3,0,6,False
32597,586,0,0,1,0,0,3,0,6,False
32598,586,0,0,1,0,0,3,0,6,False
32599,586,675,0,1,0,0,3,0,6,False
32600,586,0,0,1,0,0,3,0,6,False
32601,586,0,0,1,0,0,3,0,6,False
32602,587,0,0,1,0,0,3,0,6,False
32603,587,0,0,1,0,0,3,0,6,False
32604,587,0,0,1,0,0,3,0,6,False
32605,587,0,0,1,0,0,3,0,6,False
32606,587,0,0,1,0,0,3,0,6,False
32607,587,0,0,1,0,0,3,0,6,False
32608,587,0,0,1,0,0,3,0,6,False
32609,587,0,0,1,0,0,3,0,6,False
32610,587,0,0,1,0,0,3,0,6,False
32611,587,0,0,1,0,0,3,0,6,False
32612,587,0,0,1,0,0,3,0,6,False
32613,587,0,0,1,0,0,3,0,6,False
32614,588,0,0,1,0,0,3,0,6,False
32615,588,0,0,1,0,0,3,0,6,False
32616,588,0,0,1,0,0,3,0,6,False
32617,588,675,0,1,0,0,3,0,6,False
32618,588,0,0,1,0,0,3,0,6,False
32619,588,0,0,1,0,0,3,0,6,False
32620,591,676,0,815,3128,0,1,0,4,False
32621,591,0,0,815,3128,0,1,0,4,False
32622,591,692,0,815,3128,0,1,0,4,False
32623,591,0,0,815,3128,0,1,0,4,False
32624,591,684,0,815,3128,0,1,0,4,False
32625,591,0,0,815,3128,0,1,0,4,False
32626,592,678,0,816,3150,0,1,0,4,False
32627,592,0,0,816,3150,0,1,0,4,False
32628,592,694,0,816,3150,0,1,0,4,False
32629,592,0,0,816,3150,0,1,0,4,False
32630,592,686,0,816,3150,0,1,0,4,False
32631,592,0,0,816,3150,0,1,0,4,False
32632,593,679,0,813,3060,0,1,0,4,False
32633,593,0,0,813,3060,0,1,0,4,False
32634,593,695,0,813,3060,0,1,0,4,False
32635,593,0,0,813,3060,0,1,0,4,False
32636,593,687,0,813,3060,0,1,0,4,False
32637,593,0,0,813,3060,0,1,0,4,False
32638,594,677,0,814,3080,0,1,0,4,False
32639,594,0,0,814,3080,0,1,0,4,False
