#,Description,DescriptionEnhanced,Tooltip,SpecialActionName,SpecialActionDescription,Attack,Defense,Speed,MinionSkillType,HasAreaAttack,StrengthGate,StrengthEye,StrengthShield,StrengthArcana
140,"ミニオン「クロックワークカート」を呼び出す。
小さな手押し車玩具",からくり仕掛けの小さな手押し車。園芸師ギルド主催、ギサールの野菜コンテストの上位入賞者向けに、古樫の高堂の熟練職人が製作した品。しかし、野菜を投げる様が批判の対象となり回収され、お蔵入りとなったらしい,コロコロコロ…,玩具の野菜,"範囲内にいる味方のDEFを10上昇させる。味方のタイプが「ガジェット」の場合は、DEFが30上昇する。
**効果時間：**6秒",35,40,3,3,False,True,False,False,False
141,"ミニオン「レッサーパンダ」を呼び出す。
レッサーパンダの幼獣。立つのは得意な方",レッサーパンダの幼獣。北州の南部や、東州辺境の山岳地帯に棲息するこの獣が、なぜ竜の巣にいたのかは不明。はるか東方まで旅したドラゴンが、連れ帰ってきたのかもしれない。とりあえず、立つのは得意な方らしい,キュィ～！,たちあがる,敵軍のシールドに70%のダメージを与える。すでに破壊されている場合は効果はない。,95,50,4,8,False,True,False,False,False
142,"ミニオン「63ページ」を呼び出す。
本に封じられた何か。その正体はわからない",グブラ幻想図書館の禁書庫に収蔵されていた書物。63ページに封印魔法が施されており、何かが封印されている。ただし、禁書に指定された理由は、封印された存在ではなく、書かれている内容のいかがわしさだという,閲覧禁止！,発禁処分,範囲内にいる敵に、ATK90のダメージを与える。,30,35,1,1,False,True,True,False,True
143,"ミニオン「鉄小人」を呼び出す。
鉄巨人を模した玩具。巨人にはなりきれなかった",からくり仕掛けの小さな鉄巨人。そのコアは、飛空艇操縦マメットが自動航行中にヒマなので、コツコツ作っていた品らしい。製作に没頭しすぎて、目的地を通り過ぎてしまった言い訳に、それを発見の成果として提出したようだ,ガオー！,ガオーン,"特殊技ポイントを使用したミニオンのATKを60上昇させる。
**効果時間：**10秒",35,45,3,3,False,False,True,False,False
144,"ミニオン「グリフィン・ハッチリング」を呼び出す。
グリフィンの幼獣。いつか大空に羽ばたきたい",グリフィンの幼獣。クラン・セントリオのモブハンターが、とある大物のグリフィンを討伐したときに、この幼獣を発見した。あまりにもつぶらな瞳をしていたため思わず持ち帰り、飼い主を探すことにしたのだという,キュ～ッ！,羽ばたき回避,"範囲内にいる味方を、タイプ「ドール」からの攻撃に対して無敵にする。
**効果時間：**5秒",65,45,3,3,False,False,False,False,False
145,"ミニオン「マメット・イゼル」を呼び出す。
イゼルを模した魔法人形。祈りを捧げよう",イゼルを模した魔法人形。とある異端者が新人を勧誘するために、指導者である「氷の巫女」をモチーフに、これを製作。しかし、苦心の末に完成させた直後に、当の本人にバレてしまい、急遽、配布が中止となった経緯を持つ,コノ祈リヲ捧ゲヨウ！,氷結の幻想,"範囲内にいる敵を移動不可にする。
**効果時間：**5秒",55,60,2,4,True,False,False,True,False
146,"ミニオン「ガストラ」を呼び出す。
由緒正しき子犬。その風格は皇帝級",由緒正しき子犬。実は元野良犬なのだが、威風堂々とした皇帝級の風格を持っていたため、いつの間にか血統書付きの犬ということになっていた。試しにガウンを羽織らせてみたところ、あまりにも皇帝っぽくなってしまった,メルトン！！！！！,皇帝の威厳,"特殊技ポイントを使用したミニオンはタイプ「モンスター」からの攻撃に対して無敵になる。
**効果時間：**10秒",45,45,3,3,False,False,False,True,False
147,"ミニオン「VII号スチームウォーカー」を呼び出す。
蒸気仕掛けのウォーカーマシン",蒸気仕掛けのウォーカーマシン。科学者集団「青の手」が、新型兵器「VII号ゴブリウォーカー」を開発する際に、設計を確認するための小サイズ試作機として作製したものらしい。疾風のように、野心を乗せて走る！,プシュー！,蒸気砲,最も近い敵軍のゲートに60%のダメージを与える。すでに破壊されている場合は効果はない。,30,70,2,8,False,True,True,False,False
148,"ミニオン「ロイヤルベビーモス」を呼び出す。
ブヒーと鳴きそうな幼獣。怪しい血統書付き",伝説の魔獣「カイザーベヒーモス」の子という触れ込みの幼獣。クラン・セントリオに所属する、とあるモブハンターが意気揚々と捕まえてきた。皇子として遇されており、ガウンまで与えられているが、その正体は定かではない,ブヒブヒッ！,おたけび,"特殊技ポイントを使用したミニオンのATKを40上昇させる。
**効果時間：**15秒",40,55,2,3,False,True,True,False,False
149,"ミニオン「追従システム」を呼び出す。
古代アラグ文明の浮行システム。案内はしてくれない",古代アラグ文明の浮行システム。機能を停止してしまった「誘導システム」を、新たなシステムユニットに移植し、再起動したもの。ウェッジの願いにより、いっしょに各地を冒険することになった。もう案内はしてくれない,エラーが検出されました,重力場,"範囲内にいる敵に、ATK60のダメージを与え、さらに移動速度を70%低下させる。
**効果時間：**10秒",60,25,3,1,True,False,False,False,False
150,"ミニオン「マメット・ユウギリ」を呼び出す。
ユウギリを模した魔法人形。東方風の顔立ち",ユウギリを模した魔法人形。レヴナンツトール開拓団で働く、ドマ出身の人形師が、エオルゼアの魔法人形に触発されて製作した。「人形は顔がいのち」と語る熟練職人の手により、東方風の顔立ちが再現されている,カタジケナイ！,小さな水薬,"範囲内にいる味方のATKを20上昇させる。味方がタイプ「ドール」の場合は、ATKが40上昇する。
**効果時間：**6秒",55,50,2,3,False,True,False,True,False
151,"ミニオン「カーバンクル・ペリドット」を呼び出す。
カーバンクルを模した魔法人形。核はペリドット製",カーバンクルを模した魔法人形。召喚したカーバンクルに裏切られるという苦い経験をしたタタルが、自らに忠実な下僕を手にすべく彫金師ギルドに依頼して製作したもの。なお、外装のぬいぐるみは、彼女自身の手による,ムキュー！,ふきとばし,範囲内にいる敵をノックバックさせる。,65,45,3,9,False,False,True,True,False
152,"ミニオン「カーバンクル・ヘリオドール」を呼び出す。
カーバンクルを模した魔法人形。核はヘリオドール製",カーバンクルを模した魔法人形。ついに召喚することができなかったカーバンクル・トパーズに代わる下僕として、タタルが彫金師ギルドに依頼して製作したもの。外装がぬいぐるみだけに、本物よりは打たれ弱い,ムギュー！,かたまり,"特殊技ポイントを使用したミニオンのDEFを40上昇させる。
**効果時間：**10秒",20,30,2,3,False,False,False,False,False
