#,ContentArgument0,Unknown0,Unknown1,Unknown2,Unknown3,Balloon,Unknown4,Unknown5,Unknown6,Unknown7,Condition0Target,Condition0Type,Condition1Target,Condition1Type,ContentArgument1,Unknown8,Unknown9
31609.1,0,0,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31609.2,3,1,3,0,0,1,3,0,2,0,0,18,18,1,0,0,23
31609.3,4,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
31609.4,0,0,786,0,0,0,0,0,3,0,0,1,0,0,0,0,0
31609.5,0,0,20,0,0,0,0,10,0,0,0,51,0,0,0,0,0
31609.6,3,1,3,0,0,4211,3,0,0,0,0,18,18,1,0,0,23
31609.7,4,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
31609.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31609.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31610.0,68717,0,3,0,0,0,0,0,1,0,0,23,18,53,0,0,0
31610.1,0,0,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31610.2,3,1,3,0,0,1,3,0,2,0,0,18,18,1,0,0,23
31610.3,4,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
31610.4,0,0,799,0,0,0,0,0,3,0,0,1,0,0,0,0,0
31610.5,3,1,3,0,0,4212,3,0,0,0,0,18,18,1,0,0,23
31610.6,4,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
31610.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31610.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31610.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31611.0,68717,0,3,0,0,0,0,0,1,0,0,23,18,53,0,0,0
31611.1,0,0,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31611.2,3,1,3,0,0,1,3,0,2,0,0,18,18,1,0,0,23
31611.3,4,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
31611.4,3,1,3,0,0,4213,3,0,3,0,0,18,18,1,0,0,23
31611.5,4,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
31611.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31611.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31611.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31611.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31612.0,68717,0,3,0,0,0,0,0,1,0,0,23,18,53,0,0,0
31612.1,0,0,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31612.2,3,1,3,0,0,1,3,0,2,0,0,18,18,1,0,0,23
31612.3,4,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
31612.4,3,1,3,0,0,4214,3,0,3,0,0,18,18,1,0,0,23
31612.5,4,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
31612.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31612.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31612.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31612.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31613.0,68717,0,3,0,0,0,0,0,1,0,0,23,18,53,0,0,0
31613.1,0,0,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31613.2,3,1,3,0,0,1,3,0,2,0,0,18,18,1,0,0,23
31613.3,4,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
31613.4,3,1,3,0,0,4215,3,0,3,0,0,18,18,1,0,0,23
31613.5,4,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
31613.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31613.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31613.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31613.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31614.0,68717,0,3,0,0,0,0,0,1,0,0,23,18,53,0,0,0
31614.1,0,0,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31614.2,3,1,3,0,0,1,3,0,2,0,0,18,18,1,0,0,23
31614.3,4,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
31614.4,3,1,3,0,0,4233,3,0,3,0,0,18,18,1,0,0,23
31614.5,4,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
31614.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31614.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31614.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31614.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31615.0,10,0,300,0,0,0,0,300,1,0,0,27,18,1,0,0,0
31615.1,0,0,2,0,0,0,0,0,0,0,0,23,0,50,0,0,0
31615.2,10,0,3,0,0,4235,0,0,2,0,0,18,18,1,0,0,0
31615.3,0,0,630,0,0,0,0,0,0,0,0,26,0,0,0,0,0
31615.4,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0
31615.5,0,0,3,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31615.6,1026735,10,3,0,0,4188,0,0,3,2,0,18,25,51,0,18,1
31615.7,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0
31615.8,0,0,4,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31615.9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
31615.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31616.0,1024868,0,0,0,0,0,0,0,1,0,2,9,25,51,0,0,0
31616.1,10,0,300,0,0,0,0,300,0,0,0,27,18,1,0,0,0
31616.2,0,0,2,0,0,0,0,0,0,0,0,23,0,50,0,0,0
31616.3,10,0,3,0,0,4236,0,0,2,0,0,18,18,1,0,0,0
31616.4,0,0,630,0,0,0,0,0,0,0,0,26,0,0,0,0,0
31616.5,1024868,0,0,0,0,0,0,0,0,2,1,9,25,51,0,0,0
31616.6,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0
31616.7,0,0,3,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31616.8,1024868,10,3,0,0,4237,0,0,3,2,0,18,25,51,0,18,1
31616.9,1024868,0,630,0,0,0,0,0,0,2,0,26,25,51,0,0,0
31616.10,1024868,0,756,0,0,0,0,0,0,2,0,26,25,51,0,0,0
31616.11,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0
31616.12,0,0,4,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31616.13,10,0,3,0,0,4238,0,0,4,0,0,18,18,1,0,0,0
31616.14,0,0,605,0,0,0,0,0,0,0,0,26,0,0,0,0,0
31616.15,0,0,630,0,0,0,0,0,0,0,0,26,0,0,0,0,0
31616.16,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0
31616.17,0,0,5,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31616.18,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
31616.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31616.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31617.0,68721,0,5,0,0,0,0,0,1,0,0,23,18,53,0,0,0
31617.1,68719,0,6,0,0,0,0,0,0,0,0,23,18,53,0,0,0
31617.2,68689,0,7,0,0,0,0,0,6,0,0,23,18,53,0,0,0
31617.3,0,0,1,0,0,0,0,0,7,0,0,38,0,0,0,0,0
31617.4,0,0,8,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31617.5,10,0,300,0,0,0,0,300,8,0,0,27,18,1,0,0,0
31617.6,0,0,2,0,0,0,0,0,0,0,0,23,0,50,0,0,0
31617.7,10,0,3,0,0,4239,0,0,2,0,0,18,18,1,0,0,0
31617.8,0,0,630,0,0,0,0,0,0,0,0,26,0,0,0,0,0
31617.9,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0
31617.10,0,0,3,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31617.11,1026962,10,3,0,0,4240,0,0,3,2,0,18,25,51,0,18,1
31617.12,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0
31617.13,0,0,4,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31617.14,10,0,3,0,0,4241,0,0,4,0,0,18,18,1,0,0,0
31617.15,0,0,630,0,0,0,0,0,0,0,0,26,0,0,0,0,0
31617.16,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0
31617.17,0,0,5,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31617.18,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
31617.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31617.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31618.0,0,0,-10,0,0,0,0,0,1,0,0,51,0,0,0,0,0
31618.1,5,90,0,0,0,0,0,0,0,0,2,9,18,1,0,18,3
31618.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31619.0,68721,0,4,0,0,0,0,0,1,0,0,23,18,53,0,0,0
31619.1,68719,0,2,0,0,0,0,0,0,0,0,23,18,53,0,0,0
31619.2,68689,0,3,0,0,0,0,0,2,0,0,23,18,53,0,0,0
31619.3,0,0,1,0,0,0,0,0,3,0,0,38,0,0,0,0,0
31619.4,0,0,4,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31619.5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
31620.0,0,0,0,0,0,0,0,30,1,0,0,51,0,0,0,0,0
31620.1,5,90,0,0,0,0,0,0,0,0,2,9,18,1,0,18,3
31620.2,0,0,784,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31620.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31620.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31620.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31621.0,68689,0,2,0,0,0,0,0,1,0,0,23,18,53,0,0,0
31621.1,68721,0,3,0,0,0,0,0,2,0,0,23,18,53,0,0,0
31621.2,0,0,1,0,0,0,0,0,3,0,0,38,0,0,0,0,0
31621.3,0,0,4,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31621.4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
31621.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31622.0,68689,0,2,0,0,0,0,0,1,0,0,23,18,53,0,0,0
31622.1,68721,0,3,0,0,0,0,0,2,0,0,23,18,53,0,0,0
31622.2,0,0,1,0,0,0,0,0,3,0,0,38,0,0,0,0,0
31622.3,0,0,4,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31622.4,8,0,300,0,0,0,0,300,4,0,0,27,18,1,0,0,0
31622.5,0,0,5,0,0,0,0,0,0,0,0,23,0,50,0,0,0
31622.6,8,0,3,0,0,1,0,0,5,0,0,18,18,1,0,0,0
31622.7,0,0,630,0,0,0,0,0,0,0,0,26,0,0,0,0,0
31622.8,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0
31622.9,0,0,6,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31622.10,1027083,8,4,0,0,4243,0,0,6,2,0,18,25,51,0,18,1
31622.11,1027083,0,630,0,0,0,0,0,0,2,0,26,25,51,0,0,0
31622.12,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0
31622.13,0,0,7,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31622.14,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
31622.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31622.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31622.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31622.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31622.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31622.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31623.0,68689,0,2,0,0,0,0,0,1,0,0,23,18,53,0,0,0
31623.1,68721,0,3,0,0,0,0,0,2,0,0,23,18,53,0,0,0
31623.2,1027085,0,0,0,0,0,0,0,3,0,2,9,25,51,0,0,0
31623.3,0,0,1,0,0,0,0,0,0,0,0,38,0,0,0,0,0
31623.4,8,0,300,0,0,0,0,300,0,0,0,27,18,1,0,0,0
31623.5,0,0,4,0,0,0,0,0,0,0,0,23,0,50,0,0,0
31623.6,10,0,3,0,0,4244,0,0,4,0,0,18,18,1,0,0,0
31623.7,0,0,4218,0,0,0,0,0,0,0,0,26,0,0,0,0,0
31623.8,0,0,630,0,0,0,0,0,0,0,0,26,0,0,0,0,0
31623.9,1027085,0,0,0,0,0,0,0,0,2,1,9,25,51,0,0,0
31623.10,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0
31623.11,1027085,10,4,0,0,4245,0,0,0,2,0,18,25,51,0,18,1
31623.12,1027085,0,630,0,0,0,0,0,0,2,0,26,25,51,0,0,0
31623.13,0,0,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0
31623.14,0,0,5,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31623.15,10,0,3,0,0,4246,0,0,5,0,0,18,18,1,0,0,0
31623.16,0,0,766,0,0,0,0,0,0,0,0,26,0,0,0,0,0
31623.17,0,0,630,0,0,0,0,0,0,0,0,26,0,0,0,0,0
31623.18,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0
31623.19,1027085,0,0,0,0,0,0,0,0,2,0,33,25,51,0,0,0
31623.20,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0
31623.21,1027085,0,3,0,0,4247,0,0,0,2,0,18,25,51,0,18,0
31623.22,1027085,0,756,0,0,0,0,0,0,2,0,26,25,51,0,0,0
31623.23,1027085,0,630,0,0,0,0,0,0,2,0,26,25,51,0,0,0
31623.24,0,0,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0
31623.25,0,0,6,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31623.26,0,0,762,0,0,0,0,0,6,0,0,2,0,0,0,0,0
31623.27,0,0,4229,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31623.28,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0
31623.29,0,0,7,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31623.30,0,0,-100,0,0,0,0,10,7,0,0,51,0,0,0,0,0
31623.31,0,0,300,0,0,0,0,300,0,0,0,27,0,0,0,0,0
31623.32,0,0,-100,0,1,0,0,10,0,0,0,48,0,0,0,0,0
31623.33,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0
31623.34,0,0,8,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31623.35,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
31624.0,68689,0,2,0,0,0,0,0,1,0,0,23,18,53,0,0,0
31624.1,68721,0,3,0,0,0,0,0,2,0,0,23,18,53,0,0,0
31624.2,0,0,1,0,0,0,0,0,3,0,0,38,0,0,0,0,0
31624.3,0,0,4,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31624.4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
31624.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31625.0,0,0,7765028,0,0,0,0,52,1,0,0,19,0,0,0,0,0
31625.1,0,0,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31625.2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
31625.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31625.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31625.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31626.0,0,0,7765962,0,0,0,0,0,1,0,0,31,0,0,0,0,0
31626.1,0,0,300,0,0,0,0,300,0,0,0,27,0,0,0,0,0
31626.2,0,0,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31626.3,0,0,7765962,0,0,0,0,66,2,0,0,19,0,0,0,0,0
31626.4,0,0,300,0,0,0,0,300,0,0,0,27,0,0,0,0,0
31626.5,0,0,3,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31626.6,1027012,0,0,0,0,0,0,0,3,0,2,8,25,51,0,0,0
31626.7,1027012,0,786,0,0,0,0,0,0,2,0,1,25,51,0,0,0
31626.8,1027012,0,-40,0,0,0,0,-10,0,2,0,51,25,51,0,0,0
31626.9,0,0,725,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31626.10,0,0,4,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31626.11,0,0,799,0,0,0,0,0,4,0,0,1,0,0,0,0,0
31626.12,0,0,5,0,0,0,0,10,0,0,0,14,0,0,0,0,0
31626.13,0,0,783,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31626.14,0,0,5,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31626.15,1027012,0,671,0,0,0,0,0,5,2,0,2,25,51,0,0,0
31626.16,1027012,0,764,0,0,0,0,0,0,2,0,2,25,51,0,0,0
31626.17,0,0,725,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31626.18,0,0,300,0,0,0,0,300,0,0,0,27,0,0,0,0,0
31626.19,1027012,0,10,0,0,0,0,0,0,2,0,51,25,51,0,0,0
31626.20,1027012,0,0,0,0,0,0,0,0,2,0,22,25,51,0,0,0
31626.21,0,0,6,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31626.22,0,0,7765986,0,0,0,0,73,6,0,0,19,0,0,0,0,0
31626.23,0,0,15,0,0,0,0,20,0,0,0,14,0,0,0,0,0
31626.24,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31626.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31627.0,0,0,7771508,0,0,0,0,0,1,0,0,31,0,0,0,0,0
31627.1,0,0,300,0,0,0,0,300,0,0,0,27,0,0,0,0,0
31627.2,0,0,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31627.3,0,0,7771508,0,0,0,0,66,2,0,0,19,0,0,0,0,0
31627.4,0,0,300,0,0,0,0,300,0,0,0,27,0,0,0,0,0
31627.5,0,0,3,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31627.6,1027004,0,0,0,0,0,0,0,3,0,2,8,25,51,0,0,0
31627.7,1027004,0,786,0,0,0,0,0,0,2,0,1,25,51,0,0,0
31627.8,1027004,0,-40,0,0,0,0,-10,0,2,0,51,25,51,0,0,0
31627.9,0,0,725,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31627.10,0,0,4,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31627.11,0,0,799,0,0,0,0,0,4,0,0,1,0,0,0,0,0
31627.12,0,0,5,0,0,0,0,10,0,0,0,14,0,0,0,0,0
31627.13,0,0,783,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31627.14,0,0,5,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31627.15,1027004,0,671,0,0,0,0,0,5,2,0,2,25,51,0,0,0
31627.16,1027004,0,764,0,0,0,0,0,0,2,0,2,25,51,0,0,0
31627.17,0,0,725,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31627.18,0,0,300,0,0,0,0,300,0,0,0,27,0,0,0,0,0
31627.19,1027004,0,10,0,0,0,0,0,0,2,0,51,25,51,0,0,0
31627.20,1027004,0,0,0,0,0,0,0,0,2,0,22,25,51,0,0,0
31627.21,0,0,6,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31627.22,0,0,7771763,0,0,0,0,73,6,0,0,19,0,0,0,0,0
31627.23,0,0,15,0,0,0,0,20,0,0,0,14,0,0,0,0,0
31627.24,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31627.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31627.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31627.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31627.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31627.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31627.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31628.0,0,0,7771771,0,0,0,0,0,1,0,0,31,0,0,0,0,0
31628.1,0,0,300,0,0,0,0,300,0,0,0,27,0,0,0,0,0
31628.2,0,0,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31628.3,0,0,7771771,0,0,0,0,66,2,0,0,19,0,0,0,0,0
31628.4,0,0,300,0,0,0,0,300,0,0,0,27,0,0,0,0,0
31628.5,0,0,3,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31628.6,1027021,0,0,0,0,0,0,0,3,0,2,8,25,51,0,0,0
31628.7,1027021,0,786,0,0,0,0,0,0,2,0,1,25,51,0,0,0
31628.8,1027021,0,-40,0,0,0,0,-10,0,2,0,51,25,51,0,0,0
31628.9,0,0,725,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31628.10,0,0,4,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31628.11,0,0,799,0,0,0,0,0,4,0,0,1,0,0,0,0,0
31628.12,0,0,5,0,0,0,0,10,0,0,0,14,0,0,0,0,0
31628.13,0,0,783,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31628.14,0,0,5,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31628.15,1027021,0,671,0,0,0,0,0,5,2,0,2,25,51,0,0,0
31628.16,1027021,0,764,0,0,0,0,0,0,2,0,2,25,51,0,0,0
31628.17,0,0,725,0,0,0,0,0,0,0,0,2,0,0,0,0,0
31628.18,0,0,300,0,0,0,0,300,0,0,0,27,0,0,0,0,0
31628.19,1027021,0,10,0,0,0,0,0,0,2,0,51,25,51,0,0,0
31628.20,1027021,0,0,0,0,0,0,0,0,2,0,22,25,51,0,0,0
31628.21,0,0,6,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31628.22,0,0,7781324,0,0,0,0,73,6,0,0,19,0,0,0,0,0
31628.23,0,0,15,0,0,0,0,20,0,0,0,14,0,0,0,0,0
31628.24,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31628.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31628.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31628.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31628.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31628.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31628.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31629.0,1027205,0,0,0,0,0,0,0,1,0,2,9,25,51,0,0,0
31629.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31630.0,1027217,0,0,0,0,0,0,0,1,0,2,9,25,51,0,0,0
31630.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31631.0,68717,0,3,0,0,0,0,0,1,0,0,23,18,53,0,0,0
31631.1,0,0,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31631.2,4,0,1,0,0,0,0,0,2,0,0,7,18,2,0,0,0
31631.3,4,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
31631.4,0,0,4193,0,0,0,0,0,3,0,0,1,0,0,0,0,0
31631.5,3,1,3,0,0,4248,3,0,0,0,0,18,18,1,0,0,23
31631.6,4,0,1,0,0,0,0,0,0,0,0,7,18,2,0,0,0
31631.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31631.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31632.0,5,0,2,0,0,0,0,0,1,0,0,23,18,1,0,0,0
31632.1,5,0,3,0,0,0,0,0,0,0,0,23,18,2,0,0,0
31632.2,0,0,0,0,0,0,0,0,2,0,0,33,0,49,1,0,0
31632.3,0,0,0,0,0,0,0,1,0,0,0,25,0,0,0,0,0
31632.4,0,0,0,0,0,0,0,0,0,0,2,9,18,0,0,0,0
31632.5,5,0,1,0,0,0,0,0,0,0,0,23,18,2,0,0,0
31632.6,0,0,0,0,0,0,0,0,3,0,0,33,0,49,2,0,0
31632.7,0,0,0,0,0,0,0,2,0,0,0,25,0,0,0,0,0
31632.8,1027219,0,0,0,0,0,0,0,0,0,2,9,25,51,0,0,0
31632.9,5,0,1,0,0,0,0,0,0,0,0,23,18,1,0,0,0
31632.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31633.0,1,0,10,0,0,0,0,0,1,0,0,23,0,46,1,0,0
31633.1,5,0,2,0,0,0,0,0,0,0,0,23,18,1,0,0,0
31633.2,5,0,1,0,0,0,0,0,2,0,0,23,18,2,0,0,0
31633.3,1028086,0,4,0,0,4261,0,0,0,2,0,18,25,51,0,0,0
31633.4,0,0,5,0,0,0,0,0,0,0,0,13,0,0,0,0,0
31633.5,0,0,3,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31633.6,5,0,1,0,0,0,0,0,3,0,0,23,18,2,0,0,0
31633.7,1028087,0,4,0,0,4262,0,0,0,2,0,18,25,51,0,0,0
31633.8,0,0,5,0,0,0,0,0,0,0,0,13,0,0,0,0,0
31633.9,0,0,4,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31633.10,5,0,1,0,0,0,0,0,4,0,0,23,18,2,0,0,0
31633.11,1028085,0,4,0,0,4260,0,0,0,2,0,18,25,51,0,0,0
31633.12,1028085,0,711,0,0,0,0,0,0,2,0,21,25,51,0,0,0
31633.13,1028085,0,0,0,0,0,0,0,0,2,0,22,25,51,0,0,0
31633.14,0,0,1,0,0,0,0,1,0,0,0,25,0,0,0,0,0
31633.15,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31633.16,5,0,1,0,0,0,0,0,10,0,0,25,18,2,0,0,0
31633.17,0,0,1,0,0,0,0,0,0,0,0,23,0,50,0,0,0
31634.0,35,0,0,0,0,0,0,0,1,0,2,9,23,3,0,0,0
31634.1,0,0,1500,0,0,0,0,3000,0,0,0,27,0,0,0,0,0
31634.2,33,0,2,0,0,0,0,0,0,0,0,23,0,26,0,0,0
31634.3,50,0,3,0,0,0,0,0,0,0,0,23,0,26,0,0,0
31634.4,0,0,4,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31634.5,0,0,708,0,0,0,0,0,2,0,0,21,0,0,0,0,0
31634.6,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31634.7,0,0,711,0,0,0,0,0,3,0,0,21,0,0,0,0,0
31634.8,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31634.9,0,0,695,0,0,0,0,0,4,0,0,21,0,0,0,0,0
31634.10,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31635.0,0,0,7843203,0,0,0,0,0,1,0,0,31,0,0,0,0,0
31635.1,0,0,300,0,0,0,0,300,0,0,0,27,0,0,0,0,0
31635.2,0,0,1,0,0,0,0,0,0,0,0,38,0,0,0,0,0
31635.3,0,0,3,0,0,0,0,0,0,0,0,23,0,0,0,0,0
31635.4,8,0,3,0,0,4281,0,0,2,0,0,18,18,1,0,0,0
31635.5,0,0,630,0,0,0,0,0,0,0,0,26,0,0,0,0,0
31635.6,0,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0
31635.7,0,0,3,0,0,0,0,0,0,0,0,23,0,0,0,0,0
