#,Script[0].ScriptInstruction,Script[0].ScriptArg,Script[1].ScriptInstruction,Script[1].ScriptArg,Script[2].ScriptInstruction,Script[2].ScriptArg,Script[3].ScriptInstruction,Script[3].ScriptArg,Script[4].ScriptInstruction,Script[4].ScriptArg,Script[5].ScriptInstruction,Script[5].ScriptArg,Script[6].ScriptInstruction,Script[6].ScriptArg,Script[7].ScriptInstruction,Script[7].ScriptArg,Script[8].ScriptInstruction,Script[8].ScriptArg,Script[9].ScriptInstruction,Script[9].ScriptArg,Script[10].ScriptInstruction,Script[10].ScriptArg,Script[11].ScriptInstruction,Script[11].ScriptArg,Script[12].ScriptInstruction,Script[12].ScriptArg,Script[13].ScriptInstruction,Script[13].ScriptArg,Script[14].ScriptInstruction,Script[14].ScriptArg,Script[15].ScriptInstruction,Script[15].ScriptArg,Script[16].ScriptInstruction,Script[16].ScriptArg,Script[17].ScriptInstruction,Script[17].ScriptArg,Script[18].ScriptInstruction,Script[18].ScriptArg,Script[19].ScriptInstruction,Script[19].ScriptArg,Script[20].ScriptInstruction,Script[20].ScriptArg,Script[21].ScriptInstruction,Script[21].ScriptArg,Script[22].ScriptInstruction,Script[22].ScriptArg,Script[23].ScriptInstruction,Script[23].ScriptArg,Script[24].ScriptInstruction,Script[24].ScriptArg,Script[25].ScriptInstruction,Script[25].ScriptArg,Script[26].ScriptInstruction,Script[26].ScriptArg,Script[27].ScriptInstruction,Script[27].ScriptArg,Script[28].ScriptInstruction,Script[28].ScriptArg,Script[29].ScriptInstruction,Script[29].ScriptArg,MainOption,SubOption,Name,IconActor,IconMap,SpecialLinks,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12
721238,SCREEN_IMAGE0,431,LOG_MESSAGE0,3946,BIND_EOBJ0,6276637,BIND_EOBJ1,6406050,BIND_EOBJ2,6406044,LOC_IDLE0,996,MAELSTROM,1,ORDER_OF_TWIN_ADDER,2,IMMORTAL_FLAMES,3,SCRIP_CRAFTER_LOW,2,SCRIP_GATHERER_LOW,4,SCREEN_IMAGE1,552,EVENT_PICTURE0,564,LOG_MESSAGE1,3990,LOG_MESSAGE2,3994,LOG_MESSAGE3,3995,GC_RANK_10,10,LOC_ACTOR0,1026531,LOC_ACTOR1,1004717,LOC_ACTOR2,1015540,LOC_SE0,68,LOC_SE1,44,LOC_SE2,45,POP_RANGE0,7674812,POP_RANGE1,7674816,POP_RANGE2,7674817,BIND_EOBJ3,6215532,BIND_EOBJ4,6514989,BIND_EOBJ5,6514998,,0,,,ComArmGcArmyOfficer_00342,60091,0,0,0,0,False,False,False,False,False,True,False,False,False,False,True
721239,POP_RANGE0,6515304,POP_RANGE1,6515312,POP_RANGE2,6515313,BIND_EOBJ0,6215532,BIND_EOBJ1,6514989,BIND_EOBJ2,6514998,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,ComArmGcArmyMember_00343,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
721240,BIND_OFFICER_GRD,6215648,BIND_OFFICER_LIM,6406047,BIND_OFFICER_ULD,6405986,TERRITORY_TYPE_F1TG,534,TERRITORY_TYPE_W1TG,535,TERRITORY_TYPE_S1TG,536,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,ComArmGcArmyTraining_00344,60091,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True
721241,BIND_ACTOR0,6215648,BIND_ACTOR1,6406047,BIND_ACTOR2,6405986,SCREEN_IMAGE0,430,POP_RANGE0,6515304,POP_RANGE1,6515312,POP_RANGE2,6515313,BIND_EOBJ0,6215532,BIND_EOBJ1,6514989,BIND_EOBJ2,6514998,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,ComArmGcArmyInterview_00345,60091,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True
721242,LOC_ENPC_GUIDE_01,1017176,LOC_ENPC_ENGINEER_01,1017174,QST_HEAVNM201,67821,QST_HEAVNM202,67822,QST_HEAVNM301,67909,QST_HEAVNM302,67910,LOC_ENPC_COOKING_01,1017251,LOC_ENPC_LEOFARD_01,1017199,LOC_ENPC_STACIA_01,1017522,LOC_ENPC_CAIT_01,1017526,LOC_ENPC_UTATA_01,1017527,LOC_ENPC_CAIT_02,1018058,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegAbrSkyPiratesDenShare_00346,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721243,MOUNT_ID,85,QUEST1,67663,QUEST2,67673,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesSum2016_00347,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721244,PREVQUEST,67677,NORMAL_MEDAL,15167,MINION_ACHIEVEMENT_1,1513,MINION_ACHIEVEMENT_2,1514,MINION_ACHIEVEMENT_3,1515,MINION_ACHIEVEMENT_4,1516,MINION_ACHIEVEMENT_5,1517,MINION_ACHIEVEMENT_6,1518,MINION_ACHIEVEMENT_7,1519,MINION_ACHIEVEMENT_8,1520,MINION_ACHIEVEMENT_9,1521,MINION_ACHIEVEMENT_10,1522,MINION_ACHIEVEMENT_11,1523,MINION_ACHIEVEMENT_12,1524,MINION_ACHIEVEMENT_13,1525,MINION_ITEM_1,15195,MINION_ITEM_2,15196,MINION_ITEM_3,15197,MINION_ITEM_4,15198,MINION_ITEM_5,15199,MINION_ITEM_6,15200,MINION_ITEM_7,15201,MINION_ITEM_8,15202,MINION_ITEM_9,15203,MINION_ITEM_10,15204,MINION_ITEM_11,15205,MINION_ITEM_12,15206,MINION_ITEM_13,15207,,0,,0,●妖怪メダル交換(たぶん翻訳不要),,FesYkwMedalExchange_00348,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721245,QUEST1,67073,ENPC_ETHELIA,1017248,ACTION_TIMELINE_EVENT_BASE_HAND_FAN,912,ACTION_TIMELINE_EMOTE_CHEER,695,QUEST2,67672,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesSum2016Guide_00349,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721246,CONDITION_QUEST,67864,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,「人造精霊は開花する」を破棄する,,JobRel300QuestLeave_00350,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
721247,CONDITION_QUEST,67864,LOG_MSG_EVENT,2031,ANIMA_GRASS,2001994,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,「アニマグラス」を再入手する,,JobRel300GetGlassAgain_00351,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
721248,LOG_MSG_EVENT,2031,ULAN_MEMO,2001993,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,JobRel300GetRecipeAgain_00352,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721249,LOGMSG_AQUARIUM_LOCK_ERR,3467,LOGMSG_HOUSING_ERR_HOUSING_01,3338,HOWTO_AQUARIUM,232,LOGMSG_CANCELLED_BEFORE_PLAY_EVENT_SCENE,1318,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,HouFurAquarium_00353,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721250,QST_FESANV203,67867,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesAnv2016_00354,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721251,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
721252,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
721253,QUEST_ID,66174,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,マテリアの装着,,CmnDefMateriaMeld_00357,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
721254,LOC_MOTION0,726,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegSeaPvpSeasonRewardSecond_00358,0,0,0,0,1,False,False,False,False,False,True,False,False,False,False,True
721255,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,HouFixMansionEntrance_00359,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721256,QUEST_01,67859,QUEST_02,67861,QUEST_03,67862,EVENT_ACTION_ZANNEN,1024,EVENT_ACTION_TALK_BEAST,949,EVENT_ACTION_KASHIGE,958,EVENT_ACTION_ATAMASAGE,957,EVENT_ACTION_MANZOKU,1023,EVENT_ACTION_NEGATIVE,4236,EVENT_ACTION_TROUBLE_BIG,959,EVENT_ACTION_WEAPON,4264,EVENT_ACTION_BOUND,967,QUEST_04,67860,QST_BANALL_140,67921,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegDra2Mogzin_00360,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721257,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegDra2BanMogPlate_00361,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721258,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,HouFixMansionExit_00362,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721259,MANSION_DEFAULT_NAME,6710,NPC_OF_LIMSA,1018092,NPC_OF_GRIDANIA,1018089,NPC_OF_ULDAH,1018095,SCREEN_IMAGE,459,NPC_OF_KUGANE,1019109,NPC_OF_ISHGARD,1039199,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,HouFixMansionOfficer_00363,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721260,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesHlw2016Guide_00364,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721261,ENPC0,1018131,ENPC1,1018132,ENPC2,1018133,QUEST0,67085,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesNyr2017_00365,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721262,LOC_QUEST_201,67911,LOC_MAIN_01,1017814,LOC_PROPA_01,1017815,LOC_PROPA_02,1017817,LOC_PROPA_03,1017819,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesXms2016Guide_00366,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721263,LOC_MAIN_CHILD_01,1017806,LOC_MAIN_CHILD_02,1018196,LOC_MAIN_CHILD_03,1018227,LOC_MAIN_CHILD_04,1018195,LOC_SUB_CHILD_01,1017807,LOC_SUB_CHILD_02,1017808,LOC_SUB_CHILD_03,1017809,LOC_SUB_CHILD_04,1017810,LOC_ASSI_01,1017812,LOC_ASSI_02,1018316,LOC_QUEST_202,67912,LOC_QUEST_203,67913,LOC_QUEST_204,67914,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesXms2016Academy_00367,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721264,QST_HEAVNY816,67929,EVENT_ARMS,1041,EVENT_SPIRIT,1071,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegSeaPvpDuelGuide_00368,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721265,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,「カードバトルルーム」について聞く,,CmnGscTripleTriadRoomGuide_00369,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721266,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CmnGscTripleTriadMatching_00370,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721267,CONTENT_FINDER_CONDITION_ID,195,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,「カードバトルルーム」に移動する,,CmnGscTripleTriadRoomMove_00371,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
721268,ACTION_TIMELINE_EVENT_JOY_GIRL,4301,ACTION_TIMELINE_EVENT_JOY_ST_GIRL,4302,SHOP_0,1769842,SHOP_1,1769841,SHOP_2,1769956,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CmnCntWeeklyBingo_00372,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721269,CONDITION_QUEST,67932,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,「人造精霊は咲き誇る」を破棄する,,JobRel500QuestLeave_00373,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
721270,CONDITION_QUEST,67932,LOG_MSG_EVENT,2031,ANIMA_GRASS,2002029,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,「改良型アニマグラス」を再入手する,,JobRel500GetGlassAgain_00374,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
721271,WITHDRAW_ERROR1,6096,WITHDRAW_ERROR2,1767,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,HouFurFishprint_00375,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721272,WITHDRAW_ERROR1,3475,WITHDRAW_ERROR2,1767,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,HouFurPicture_00376,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721273,ENPC_C_ULALA_LALA,1018404,ENPC_C_ULALA_AULA,1018405,ENPC_C_ULALA_MIQ,1018406,ENPC_C_NARUMI_LALA,1018701,ENPC_C_NARUMI_AULA,1018702,ENPC_C_NARUMI_MIQ,1018703,ENPC_C_MASHA_LALA,1018704,ENPC_C_MASHA_AULA,1018705,ENPC_C_MASHA_MIQ,1018706,ENPC_LIFT_BUT,1018621,ENPC_END_BUT,1018402,LOC_QUEST_302,67936,LOC_QUEST_303,67937,LOC_QUEST_304,67942,LOC_QUEST_305,67943,LOC_QUEST_306,67944,ENPC_FUN,1019641,LOC_QUEST_203,67759,LOC_QUEST_XMS203,67913,LOC_CANCEL_ACT_01,4817,LOC_CANCEL_ACT_02,723,LOC_CANCEL_ACT_03,692,LOC_CANCEL_ACT_04,724,LOC_CANCEL_ACT_05,700,LOC_CANCEL_ACT_06,738,LOC_CANCEL_ACT_07,708,LOC_CANCEL_ACT_08,694,ENPC_FUN_2018,1025343,,0,,0,,,FesPdy2017Share_00377,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721274,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False
721275,ENPC0,1018726,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesVlt2017_00379,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721276,ENPC0,1019594,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesEst2017_00380,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721277,ENPC0,1019667,ENPC1,1019668,ENPC2,1019669,QUEST0,67961,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesNyr2018_00381,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721278,REWARD,336,SHOP,3407874,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,●鑑定する,,CmnDefSkyIslandLotteryExchangeShop_00382,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721279,ENPC0,1019799,ENPC1,1019800,ENPC2,1019798,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,FesGsc2017_00383,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721280,LOC_YUBI_01,4259,LOC_BGM_01,86,LOC_JOB_CHECK_DARK,32,LOC_JOB_CHECK_NIN,30,LOC_JOB_CHECK_DRG,22,LOC_JOB_CHECK_PLD,19,LOC_JOB_CHECK_WAR,21,LOC_JOB_CHECK_WHM,24,LOC_JOB_CHECK_SUM,27,LOC_JOB_CHECK_AST,33,LOC_JOB_CHECK_SCH,28,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegSeaPvpGaro_00384,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721281,QUEST_INTRO,67752,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegRoc2SkyIsland2Entrance_00385,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721282,SCREEN_IMAGE_SATISFACTION_UP,554,SATISFACTION_SUPPLY_SCS_01,1796,SATISFACTION_SUPPLY_SCS_02,1799,ACTION_TIMELINE_EVENT_JOY_GIRL,4301,ACTION_TIMELINE_EVENT_SPECIAL_JOY,1059,ACTION_TIMELINE_EVENT_SPECIAL_JOY_GIRL,4302,QUEST_KHLOE,67928,ACTOR_ZHLOE,1015912,ACTOR_KHLOE,1012445,ACTOR_TKEBBE,1012442,LCUT_MAKER_01,6735294,LCUT_MAKER_02,6864678,LCUT_MAKER_03,6864679,LCUT_MAKER_04,6865185,LCUT_MAKER_05,6866090,LCUT_MAKER_06,6873283,LCUT_MAKER_07,6873284,LCUT_MAKER_08,6873618,LCUT_MAKER_09,6873619,LCUT_MAKER_10,6873642,LCUT_BGM_01,84,LCUT_BGM_02,96,HOWTO_DRESSUP,258,SATISFACTION_SUPPLY_SCS_03,1786,,0,,0,,0,,0,,0,,0,,,CtsSfsCharacter1_00386,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,True
721283,ACHIEVEMENT_FEVERTIME,1746,COMPLETED_CONTENTS_01,30047,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,漂流遺跡について,,RegRoc2SkyIsland2FeverTime_00387,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721284,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegAbr2SkyIsland2ExchangeShopInfo_00388,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721285,ENPC_01,1019645,ENPC_02,1019646,ENPC_03,1019647,ENPC_04,1019648,ENPC_05,1019649,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegAbr2SkyIsland2Info_00389,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721286,CRAFTER_SCRIP_FROM,1,CRAFTER_SCRIP_TO,2,GATHERER_SCRIP_FROM,3,GATHERER_SCRIP_TO,4,EXCHANGE_RATE,100,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,スクリップの交換,,CmnDefScripConvert_00390,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721287,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,アラガントームストーンの交換,,CmnDefTomestoneConvert_00391,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721288,BGM,106,SCREEN_IMAGE_MAIN,535,SCREEN_IMAGE_MAIN_V3,541,SCREEN_IMAGE_MAIN_V4,726,SCREEN_IMAGE_MAIN_V5,995,SCREEN_IMAGE_JOB,534,MAIN_POSION600,41716,MAIN_POSION655,41717,HOWTO_MAINQUESTGUIDE,286,QST_XAAUSC908,69408,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,CtsEtcBoosterLogin_00392,0,0,0,0,0,False,True,True,False,False,False,False,True,False,False,True
721289,QUEST_01,68089,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegGyr3RhalgrsReach_00393,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721290,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegGyr3CastrumOriens_00394,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721291,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegGyr3ThePeeringStones_00395,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721292,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegGyr3ViraNilya_00396,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721293,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegGyr3AlaGannha_00397,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721294,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegGyr3ByronsBread_00398,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721295,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegGyr3AlaGhiri_00399,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721296,QUEST_001,68089,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegGyr3Radiata_00400,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721297,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegGyr3Coldhearth_00401,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721298,QUEST_01,68089,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegGyr3PortaPraetoria_00402,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721299,QUEST_01,68089,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegGyr3AlaMhiganQuarter_00403,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721300,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegHin3Kugane_00404,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721301,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegHin3ShiokazeHostelry_00405,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
721302,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,RegOth3TheRubyPrice_00406,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True
