#,Name,Bg,ArrayEventHandler,PlaceNameRegionIcon,PlaceNameIcon,Aetheryte,FixedTime,PlaceNameRegion,PlaceNameZone,PlaceName,Map,ContentFinderCondition,BGM,QuestBattle,Resident,NotoriousMonsterTerritory,BattalionMode,LoadingImage,ExclusiveType,TerritoryIntendedUse,WeatherRate,Unknown1,ExVersion,Unknown2,ZoneSharedGroup,AetherCurrentCompFlgSet,MountSpeed,IndividualWeather,AchievementIndex,Unknown6,Unknown7,PCSearch,Stealth,Mount,Unknown8,IsPvpZone,Unknown9,IsInUse,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16
483,e0130,ffxiv/wil_w1/fld/w1f5/level/w1f5,852014,122002,123108,0,-1,24,505,46,24,420,107,123,0,0,1,4,3,9,13,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
484,e0131,ffxiv/sea_s1/fld/s1f2/level/s1f2,0,122001,123005,0,-1,22,502,31,16,421,107,124,0,0,1,2,3,9,17,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
485,e0132,ex1/02_dra_d2/fld/d2f2/level/d2f2,0,-1,-1,0,-1,498,511,2001,213,422,113,112,119,0,1,8,3,9,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
486,e0133,ffxiv/sea_s1/fld/s1f6/level/s1f6,0,122001,123009,0,-1,22,502,350,30,423,113,127,0,0,1,2,3,9,24,0,1,0,37,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
487,e0134,ffxiv/roc_r1/fld/r1f1/level/r1f1,852247,122004,123301,0,-1,25,508,63,53,424,316,128,0,0,1,5,3,9,21,1,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
488,e0135,ffxiv/roc_r1/fld/r1f1/level/r1f1,852247,122004,123301,0,1300,25,508,63,53,425,113,129,0,0,1,5,3,9,0,1,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
489,e0136,ex1/01_roc_r2/fld/r2f1/level/r2f1,0,-1,-1,0,-1,25,508,2200,211,426,316,130,0,0,1,5,3,9,49,1,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
490,e0137,ffxiv/sea_s1/dun/s1d5/level/s1d5,0,122001,124013,0,-1,22,502,1377,168,427,91,131,0,0,1,2,3,9,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
491,e0138,ffxiv/wil_w1/fld/w1f4/level/w1f4,0,122002,123107,0,-1,24,505,45,23,428,91,132,0,0,1,4,3,9,12,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
492,e0139,ex1/03_abr_a2/fld/a2f1/level/a2f1,0,-1,-1,0,-1,497,510,2100,215,429,91,133,113,0,1,7,3,9,53,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
493,e0140,ex1/01_roc_r2/fld/r2f1/level/r2f1,0,-1,-1,0,-1,25,508,2200,211,430,39,125,0,0,1,5,3,9,49,1,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
494,e0141,ffxiv/wil_w1/fld/w1f3/level/w1f3,0,122002,123106,0,-1,24,505,44,22,431,39,136,0,0,1,4,3,9,11,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
495,e0142,ffxiv/sea_s1/fld/s1f2/level/s1f2,0,122001,123005,0,-1,22,502,31,16,432,37,137,0,0,1,2,3,9,17,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
496,e0143,ffxiv/roc_r1/fld/r1f1/level/r1f1,0,122004,123301,0,-1,25,508,63,53,433,83,138,0,0,1,5,3,9,21,2,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
497,e0144,ex1/01_roc_r2/fld/r2f1/level/r2f1,0,-1,-1,0,800,25,508,2200,211,434,317,139,0,0,1,5,3,9,0,1,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
498,e0145,ex1/01_roc_r2/fld/r2f1/level/r2f1,0,-1,-1,0,-1,25,508,2200,211,435,113,140,0,0,1,5,3,9,49,1,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
499,e0146,ex1/01_roc_r2/twn/r2t2/level/r2t2,0,-1,-1,0,-1,25,512,2301,219,436,316,145,116,0,1,5,3,9,48,1,1,0,0,0,0,0,-1,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True
500,e0147,ffxiv/roc_r1/fld/r1f1/level/r1f1,0,122004,123301,0,-1,25,508,63,53,437,91,146,0,0,1,5,3,9,21,1,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
501,e0148,ex1/02_dra_d2/fld/d2f3/level/d2f3,0,-1,-1,0,-1,498,511,2002,214,438,178,147,0,0,1,8,3,9,52,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
502,e0149,ffxiv/lak_l1/pvp/l1p1/level/l1p1,0,122015,124701,0,400,26,509,1374,167,439,39,149,0,0,1,6,3,9,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
503,e0150,ex1/02_dra_d2/fld/d2f2/level/d2f2,0,-1,-1,0,-1,498,511,2001,213,440,91,148,0,0,1,8,3,9,51,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
504,l1e2,ffxiv/lak_l1/evt/l1e2/level/l1e2,852110,-1,-1,9,-1,24,505,1660,267,0,106,0,0,0,1,4,0,32,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
505,d2e4,ex1/02_dra_d2/evt/d2e4/level/d2e4,853182,122020,124552,75,-1,498,511,2041,260,0,1001,0,0,0,1,8,0,12,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
506,s1p3,ffxiv/sea_s1/pvp/s1p3/level/s1p3,0,-1,-1,0,-1,24,503,1500,0,0,1001,0,0,0,6,4,3,25,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
507,a2e2,ex1/03_abr_a2/evt/a2e2/level/a2e2,853159,-1,-1,74,-1,497,510,2179,261,0,1001,0,0,0,1,7,0,12,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
508,z2r1,ex1/05_zon_z2/rad/z2r1/level/z2r1,0,122022,124621,0,-1,497,510,2181,269,120,1001,0,0,0,1,7,2,8,37,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
509,z1z4,ex4/02_mid_m5/fld/m5fb/level/m5fb,0,-1,-1,0,-1,3703,3741,4377,838,944,1001,0,708,0,1,23,2,10,114,0,4,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True
510,s1d9,ffxiv/sea_s1/dun/s1d9/level/s1d9,0,122001,124015,0,-1,22,502,230,262,40,1001,0,129,0,1,2,2,3,28,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
511,d2d4,ex1/02_dra_d2/dun/d2d4/level/d2d4,0,122018,124806,0,-1,498,511,2034,268,41,1001,0,128,0,1,8,2,3,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
512,a2fc,ex1/03_abr_a2/fld/a2fc/level/a2fc,0,122019,124908,0,1400,497,510,1647,276,131,1177,0,131,0,1,7,2,26,60,0,1,0,0,0,0,0,-1,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True
513,e0151,ex1/01_roc_r2/dun/r2d2/level/r2d2,0,-1,-1,0,-1,25,512,2327,248,441,317,150,0,0,1,5,3,9,58,1,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
514,a2fc_2,ex1/03_abr_a2/fld/a2fc/level/a2fc,0,122019,124909,0,1700,497,510,1647,275,132,1177,0,131,0,1,7,2,26,61,0,1,0,0,0,0,0,-1,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True
515,a2fc_3,ex1/03_abr_a2/fld/a2fc/level/a2fc,0,122019,124910,0,200,497,510,1647,274,133,1177,0,131,0,1,7,2,26,62,0,1,0,0,0,0,0,-1,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True
516,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
517,a2fd,ex1/03_abr_a2/fld/a2fd/level/a2fd,0,122019,124911,0,-1,497,510,2256,283,134,1001,0,139,0,1,7,2,10,66,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
518,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
519,f1d8,ffxiv/fst_f1/dun/f1d8/level/f1d8,0,122003,124215,0,-1,23,507,125,280,140,1001,0,137,0,1,3,2,3,63,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
520,d2a5,ex1/02_dra_d2/alx/d2a5/level/d2a5,0,122020,124562,0,-1,498,511,1708,286,136,1001,0,132,0,1,8,2,16,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
521,d2a6,ex1/02_dra_d2/alx/d2a6/level/d2a6,0,122020,124563,0,-1,498,511,1714,287,137,1001,0,141,0,1,8,2,16,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
522,d2a7,ex1/02_dra_d2/alx/d2a7/level/d2a7,0,122020,124564,0,-1,498,511,1723,289,138,1001,0,133,0,1,8,2,16,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
523,d2a8,ex1/02_dra_d2/alx/d2a8/level/d2a8,0,122020,124565,0,-1,498,511,1731,290,139,1001,0,143,0,1,8,2,17,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
524,a2fd_2,ex1/03_abr_a2/fld/a2fd/level/a2fd,0,122019,124912,0,-1,497,510,2256,283,135,1001,0,140,0,1,7,2,10,66,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
525,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
526,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
527,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
528,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
529,d2a5_2,ex1/02_dra_d2/alx/d2a5/level/d2a5,0,122020,124566,0,-1,498,511,1708,286,147,1001,0,135,0,1,8,2,16,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
530,d2a6_2,ex1/02_dra_d2/alx/d2a6/level/d2a6,0,122020,124567,0,-1,498,511,1714,287,148,1001,0,142,0,1,8,2,17,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
531,d2a7_2,ex1/02_dra_d2/alx/d2a7/level/d2a7,0,122020,124568,0,-1,498,511,1723,289,149,1001,0,136,0,1,8,2,16,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
532,d2a8_2,ex1/02_dra_d2/alx/d2a8/level/d2a8,0,122020,124569,0,-1,498,511,1731,290,150,1001,0,144,0,1,8,2,17,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
533,ec001,ffxiv/roc_r1/fld/r1f1/level/r1f1,0,-1,-1,0,1000,25,508,63,53,167,1001,0,145,0,1,5,1,29,0,2,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
534,f1tg,ffxiv/fst_f1/twn/f1tg/level/f1tg,853740,-1,-1,2,-1,23,506,1800,308,0,1052,0,0,0,1,3,0,30,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
535,w1tg,ffxiv/wil_w1/twn/w1tg/level/w1tg,853740,-1,-1,9,-1,24,504,1801,309,0,1054,0,0,0,1,4,0,30,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
536,s1tg,ffxiv/sea_s1/twn/s1tg/level/s1tg,853740,-1,-1,8,-1,22,500,1802,310,0,1053,0,0,0,1,2,0,30,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
537,s1p2_begin01,ffxiv/sea_s1/pvp/s1p2/level/s1p2,0,-1,-1,0,1500,22,502,154,81,151,1001,0,0,0,1,2,1,27,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
538,s1p2_begin02,ffxiv/sea_s1/pvp/s1p2/level/s1p2,0,-1,-1,0,1500,22,502,154,81,152,1001,0,0,0,1,2,1,27,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
539,s1p2_begin03,ffxiv/sea_s1/pvp/s1p2/level/s1p2,0,-1,-1,0,1500,22,502,154,81,153,1001,0,0,0,1,2,1,27,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
540,s1p2_begin04,ffxiv/sea_s1/pvp/s1p2/level/s1p2,0,-1,-1,0,1500,22,502,154,81,154,1001,0,0,0,1,2,1,27,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
541,s1p2_begin05,ffxiv/sea_s1/pvp/s1p2/level/s1p2,0,-1,-1,0,1500,22,502,154,81,155,1001,0,0,0,1,2,1,27,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
542,s1p2_begin06,ffxiv/sea_s1/pvp/s1p2/level/s1p2,0,-1,-1,0,1500,22,502,154,81,156,1001,0,0,0,1,2,1,27,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
543,s1p2_begin07,ffxiv/sea_s1/pvp/s1p2/level/s1p2,0,-1,-1,0,1500,22,502,154,81,157,1001,0,0,0,1,2,1,27,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
544,s1p2_begin08,ffxiv/sea_s1/pvp/s1p2/level/s1p2,0,-1,-1,0,1500,22,502,154,81,158,1001,0,0,0,1,2,1,27,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
545,s1p2_begin09,ffxiv/sea_s1/pvp/s1p2/level/s1p2,0,-1,-1,0,1500,22,502,154,81,159,1001,0,0,0,1,2,1,27,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
546,s1p2_begin10,ffxiv/sea_s1/pvp/s1p2/level/s1p2,0,-1,-1,0,1500,22,502,154,81,160,1001,0,0,0,1,2,1,27,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
547,s1p2_begin11,ffxiv/sea_s1/pvp/s1p2/level/s1p2,0,-1,-1,0,1500,22,502,154,81,161,1001,0,0,0,1,2,1,27,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
548,s1p2_begin12,ffxiv/sea_s1/pvp/s1p2/level/s1p2,0,-1,-1,0,1500,22,502,154,81,162,1001,0,0,0,1,2,1,27,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
549,s1p2_begin13,ffxiv/sea_s1/pvp/s1p2/level/s1p2,0,-1,-1,0,1500,22,502,154,81,163,1001,0,0,0,1,2,1,27,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
550,s1p2_begin14,ffxiv/sea_s1/pvp/s1p2/level/s1p2,0,-1,-1,0,1500,22,502,154,81,164,1001,0,0,0,1,2,1,27,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
551,s1p2_begin15,ffxiv/sea_s1/pvp/s1p2/level/s1p2,0,-1,-1,0,1500,22,502,154,81,165,1001,0,0,0,1,2,1,27,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
552,s1f4_begin16,ffxiv/sea_s1/fld/s1f4/level/s1f4,0,-1,-1,0,1500,22,502,33,18,166,1001,0,0,0,1,2,1,27,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
553,d2e5,ex1/02_dra_d2/evt/d2e5/level/d2e5,853262,122020,124561,75,-1,498,511,2041,291,0,1001,0,0,0,1,8,0,12,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
554,r2p1,ffxiv/pvp_xx/pvp/r2p1/level/r2p1,0,122004,124318,0,-1,25,501,1740,296,180,1001,0,58,0,4,5,2,18,67,2,0,0,0,0,0,0,-1,False,False,True,False,True,True,True,False,True,False,False,False,False,False,True
555,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
556,z2r2,ex1/05_zon_z2/rad/z2r2/level/z2r2,0,122022,124622,0,-1,26,509,1742,298,168,1001,0,0,0,1,6,2,8,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
557,s1da,ffxiv/sea_s1/dun/s1da/level/s1da,0,122001,124017,0,-1,22,502,1377,297,172,1001,0,162,0,1,2,2,3,68,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
558,w1c1,ffxiv/wil_w1/cnt/w1c1/level/w1c1,0,122010,124741,0,-1,25,508,1799,315,179,1001,0,0,0,1,1,3,33,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
559,r1fe,ffxiv/roc_r1/fld/r1fe/level/r1fe,0,122004,124316,0,-1,25,508,406,304,169,1001,0,155,0,1,5,2,10,28,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
560,ec002,ex1/03_abr_a2/dun/a2d1/level/a2d1,0,-1,-1,0,-1,497,510,2147,231,173,1001,0,0,0,1,7,1,29,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
561,f1c1_dd001,ffxiv/fst_f1/cnt/f1c1/level/f1c1,0,122003,124216,0,-1,23,507,1793,0,174,1001,0,156,0,1,3,2,31,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
562,f1c2_dd002,ffxiv/fst_f1/cnt/f1c2/level/f1c2,0,122003,124216,0,-1,23,507,1793,0,175,1001,0,157,0,1,3,2,31,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
563,f1c3_dd003,ffxiv/fst_f1/cnt/f1c3/level/f1c3,0,122003,124216,0,-1,23,507,1793,0,176,1001,0,158,0,1,3,2,31,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
564,f1c4_dd004,ffxiv/fst_f1/cnt/f1c4/level/f1c4,0,122003,124216,0,-1,23,507,1793,0,177,1001,0,159,0,1,3,2,31,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
565,f1c4_dd005,ffxiv/fst_f1/cnt/f1c4/level/f1c4,0,122003,124216,0,-1,23,507,1793,0,178,1001,0,160,0,1,3,2,31,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
566,r1fe_2,ffxiv/roc_r1/fld/r1fe/level/r1fe,0,122004,124317,0,-1,25,508,406,304,170,1001,0,147,0,1,5,2,10,28,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
567,a2e3,ex1/03_abr_a2/evt/a2e3/level/a2e3,853289,-1,-1,73,-1,497,510,1803,305,0,1195,0,0,0,1,7,0,15,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
568,a2e4,ex1/03_abr_a2/evt/a2e4/level/a2e4,0,-1,-1,73,-1,497,510,1804,306,0,1195,0,0,0,1,7,0,15,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
569,r1e3,ffxiv/roc_r1/evt/r1e3/level/r1e3,853296,-1,-1,23,-1,25,508,406,307,0,382,0,0,0,1,5,0,7,28,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
570,f1e7,ffxiv/fst_f1/evt/f1e7/level/f1e7,0,122003,124216,5,-1,23,507,1793,314,0,1001,0,0,0,1,3,0,12,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
571,f1d9,ffxiv/fst_f1/dun/f1d9/level/f1d9,0,122010,124742,0,-1,23,507,1834,317,181,1001,0,176,0,1,3,2,34,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
572,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
573,s1i6,ffxiv/sea_s1/ind/s1i6/level/s1i6,0,122001,123010,8,-1,22,502,1811,320,0,1083,0,0,0,1,2,0,14,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
574,f1i6,ffxiv/fst_f1/ind/f1i6/level/f1i6,0,122003,123208,2,-1,23,507,1813,321,0,1110,0,0,0,1,3,0,14,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
575,w1i6,ffxiv/wil_w1/ind/w1i6/level/w1i6,0,122002,123109,9,-1,24,505,1815,322,0,1109,0,0,0,1,4,0,14,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
576,a2fe,ex1/03_abr_a2/fld/a2fe/level/a2fe,0,122019,124913,0,-1,497,510,2265,334,183,1001,0,168,0,1,7,2,10,69,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
577,a2fe_2,ex1/03_abr_a2/fld/a2fe/level/a2fe,0,122019,124914,0,-1,497,510,2265,334,184,1001,0,169,0,1,7,2,10,69,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
578,d2d7,ex1/02_dra_d2/dun/d2d7/level/d2d7,0,122018,124810,0,-1,498,511,2038,311,196,1001,0,175,0,1,8,2,3,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
579,w1ee,ffxiv/wil_w1/evt/w1ee/level/w1ee,0,122002,124117,0,-1,24,503,1665,295,195,222,0,77,0,1,4,3,35,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
580,d2a9,ex1/02_dra_d2/alx/d2a9/level/d2a9,0,122020,124571,0,-1,498,511,1835,326,186,1001,0,163,0,1,8,2,16,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
581,d2aa,ex1/02_dra_d2/alx/d2aa/level/d2aa,0,122020,124572,0,-1,498,511,1841,328,187,1001,0,165,0,1,8,2,16,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
582,d2ab,ex1/02_dra_d2/alx/d2ab/level/d2ab,0,122020,124573,0,-1,498,511,1847,330,188,1001,0,170,0,1,8,2,16,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
583,d2ac,ex1/02_dra_d2/alx/d2ac/level/d2ac,0,122020,124574,0,-1,498,511,1853,332,189,1001,0,172,0,1,8,2,17,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
584,d2a9_2,ex1/02_dra_d2/alx/d2a9/level/d2a9,0,122020,124575,0,-1,498,511,1835,326,190,1001,0,164,0,1,8,2,16,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
585,d2aa_2,ex1/02_dra_d2/alx/d2aa/level/d2aa,0,122020,124576,0,-1,498,511,1841,328,191,1001,0,166,0,1,8,2,16,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
586,d2ab_2,ex1/02_dra_d2/alx/d2ab/level/d2ab,0,122020,124577,0,-1,498,511,1847,330,192,1001,0,171,0,1,8,2,16,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
587,d2ac_2,ex1/02_dra_d2/alx/d2ac/level/d2ac,0,122020,124578,0,-1,498,511,1853,332,193,1001,0,173,0,1,8,2,17,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
588,d2e7,ex1/02_dra_d2/evt/d2e7/level/d2e7,853334,122020,124570,75,-1,498,511,1847,341,0,1001,0,0,0,1,8,0,12,0,0,1,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
589,s1p3_2,ffxiv/sea_s1/pvp/s1p3/level/s1p3,0,-1,-1,0,-1,24,503,1500,0,197,1001,0,0,0,6,4,3,25,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
590,s1p3_3,ffxiv/sea_s1/pvp/s1p3/level/s1p3,0,-1,-1,0,-1,24,503,1500,0,198,1001,0,0,0,6,4,3,25,0,0,0,0,0,0,0,0,-1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
