#,Name,SilverStarRequirement,GoldStarRequirement,WKSMissionText,ClassJobCategory[0],ClassJobCategory[1],Unknown1,MissionTime,MissionReward,MissionToDo[0],MissionToDo[1],MissionToDo[2],LockedBehind,WKSMissionSupplyItem,WKSMissionRecipe,PlaceName,SortKey,WKSFunction,LevelGroup,MissionLotteryCond,WKSMissionLotterySpecialCond,IsSynced,IsSpecialQuest,Unknown2
602, Extraction de minerais spéciaux,1000,1600,151,10,0,100,0,602,768,0,0,0,569,475,0,0,0,3,0,0,1,False,False
603, Élaboration de lentilles pour le Stellascope,2700,3000,155,10,0,100,0,603,769,0,0,0,570,476,0,0,3,3,0,0,1,False,False
604, Aide à la fabrication de conteneurs résistants aux intempéries,1600,2400,156,10,0,100,0,604,770,0,0,0,571,477,0,0,0,3,0,0,1,False,False
605, Installation d'équipements de bain,2700,3000,159,10,0,100,0,605,771,0,0,0,572,478,0,0,3,3,0,0,1,False,False
606, Nouveaux éléments de protections contre les intempéries,1000,1300,158,10,0,100,0,606,772,0,0,0,573,479,0,0,0,3,0,0,1,False,False
607, Équipements de cuisine de grande taille,1000,1300,153,10,0,100,0,607,773,0,0,0,574,480,0,0,0,3,0,0,1,False,False
608,Verre phaennien sup­plé­men­tai­re,1800,2400,150,10,0,100,0,608,774,0,0,0,575,481,0,0,0,4,0,0,0,False,False
609,Extraction de minerais phaenniens,1800,2400,151,10,0,100,1200,609,775,0,0,0,576,482,0,0,0,4,0,0,0,False,False
610,Élaboration de composants de précision,700,1000,152,10,0,100,0,610,776,0,0,0,577,483,0,0,3,4,0,0,0,False,False
611,Outils d'artisans,700,1000,153,10,0,100,0,611,777,0,0,0,578,484,0,0,3,4,0,0,0,False,False
612,Affinage expérimental d'échan­til­lons d'alliages,2600,3000,154,10,0,100,0,612,778,0,0,0,579,485,0,0,3,4,0,0,0,False,False
613,EX : Traitement de produits artisanaux,2500,3000,155,10,0,100,0,613,779,0,0,0,580,486,0,0,3,5,0,0,0,False,False
614,EX : Matériaux pour cosmo-navettes,2500,3000,156,10,0,100,0,614,780,0,0,0,581,487,0,0,3,5,0,0,0,False,False
615,EX : Assemblage amélioré de fours pour le traitement du verre,800,1050,157,10,0,100,1200,615,781,0,0,0,582,488,0,0,0,5,11,15,0,False,False
616,EX+ : Eléments de protections contre les intempéries sup­plé­men­tai­res,980,1080,158,10,0,100,0,616,782,0,0,0,583,489,0,0,3,6,0,22,0,False,False
617,EX+ : Production augmentée de réservoirs d'énergie,1800,2000,160,10,0,100,540,617,783,0,0,0,584,490,0,0,3,6,0,16,0,False,False
618,Outils de traitement du verre ,2300,3000,161,10,0,100,0,618,784,0,0,0,585,491,0,0,3,4,0,0,0,False,False
619,Amélioration des outils de traitement du verre ,2300,3000,161,10,0,100,0,619,785,0,0,618,586,492,0,0,3,4,0,0,0,False,False
620,EX : Composants pour drones refroidissants,1700,2000,162,10,0,100,0,620,786,0,0,0,587,493,0,0,3,5,0,0,0,False,False
621,EX : Amélioration des composants pour drones refroidissants,600,800,162,10,0,100,0,621,787,0,0,620,588,494,0,0,0,5,0,0,0,False,False
622,EX : Perfectionnement des composants pour drones refroidissants,850,1000,162,10,0,100,1200,622,788,0,0,621,589,495,0,0,3,5,0,0,0,False,False
623,Éléments du Stellascope,1400,2000,163,10,0,100,0,623,789,0,0,0,590,496,0,0,3,4,0,3,0,False,False
624,EX : Amélioration des éléments du Stellascope,850,1000,163,10,0,100,0,624,790,0,0,623,591,497,0,0,3,5,11,0,0,False,False
625,EX+ : Perfectionnement des éléments du Stellascope,1000,1600,163,10,0,100,540,625,791,0,0,624,592,498,0,0,0,6,12,0,0,False,False
626,EX+ : Transformation avancée du verre pseudo-cristallisé,980,1080,164,10,0,100,0,626,792,0,0,0,593,499,0,0,3,6,12,7,0,False,False
627,EX+ : Amélioration de la transformation avancée du verre pseudo-cristallisé,980,1080,164,10,0,100,600,627,793,0,0,626,594,500,0,0,3,6,12,0,0,False,False
628,EX+ : Transformation avancée des produits artisanaux phaenniens,1000,1080,164,10,0,100,450,628,794,0,0,627,595,501,0,0,0,6,12,0,0,False,False
629, Verre multi-usage,1200,2400,150,11,0,100,0,629,795,0,0,0,596,502,0,0,0,1,0,0,1,False,False
630, Élaboration de matériaux de réparation,1200,2400,152,11,0,100,0,630,796,0,0,0,597,503,0,0,0,1,0,0,1,False,False
631, Extraction de ressources à partir du verre,1200,2400,151,11,0,100,0,631,797,0,0,0,598,504,0,0,0,1,0,0,1,False,False
632, Traitement des lentilles pour drones,1200,2400,155,11,0,100,0,632,798,0,0,0,599,505,0,0,0,1,0,0,1,False,False
633, Composants pour ins­tal­la­tions extérieures,1200,2400,156,11,0,100,0,633,799,0,0,0,600,506,0,0,0,1,0,0,1,False,False
634, Matériaux de protection contre les intempéries,1200,2400,158,11,0,100,0,634,800,0,0,0,601,507,0,0,0,1,0,0,1,False,False
635, Verre multi-usage sup­plé­men­tai­re,1200,2400,150,11,0,100,0,635,801,0,0,0,602,508,0,0,0,2,0,0,1,False,False
636, Aide à la fabrication de composants de la station,1200,2400,156,11,0,100,0,636,802,0,0,0,603,509,0,0,0,2,0,0,1,False,False
637, Outils de récolte sup­plé­men­tai­res,1300,3000,153,11,0,100,0,637,803,0,0,0,604,510,0,0,3,2,0,0,1,False,False
638, Composants imperméabilisés,700,1500,158,11,0,100,0,638,804,0,0,0,605,511,0,0,3,2,0,0,1,False,False
639, Assemblage de fours pour le traitement du verre,1100,2500,157,11,0,100,0,639,805,0,0,0,606,512,0,0,3,2,0,0,1,False,False
640, Traitement des composants de précision pour drones,1100,2500,155,11,0,100,0,640,806,0,0,0,607,513,0,0,3,2,0,0,1,False,False
641, Installation d'équipements de chauffage,700,1500,159,11,0,100,0,641,807,0,0,0,608,514,0,0,3,2,0,0,1,False,False
642, Élaboration d'éléments temporaires,1600,2400,152,11,0,100,0,642,808,0,0,0,609,515,0,0,0,3,0,0,1,False,False
643, Verre phaennien,1600,2400,150,11,0,100,0,643,809,0,0,0,610,516,0,0,0,3,0,0,1,False,False
644, Extraction de minerais spéciaux,1000,1600,151,11,0,100,0,644,810,0,0,0,611,517,0,0,0,3,0,0,1,False,False
645, Élaboration de lentilles pour le Stellascope,2700,3000,155,11,0,100,0,645,811,0,0,0,612,518,0,0,3,3,0,0,1,False,False
646, Aide à la fabrication de conteneurs résistants aux intempéries,1600,2400,156,11,0,100,0,646,812,0,0,0,613,519,0,0,0,3,0,0,1,False,False
647, Installation d'équipements de bain,2700,3000,159,11,0,100,0,647,813,0,0,0,614,520,0,0,3,3,0,0,1,False,False
648, Nouveaux éléments de protections contre les intempéries,1000,1300,158,11,0,100,0,648,814,0,0,0,615,521,0,0,0,3,0,0,1,False,False
649, Équipements de cuisine de grande taille,1000,1300,153,11,0,100,0,649,815,0,0,0,616,522,0,0,0,3,0,0,1,False,False
650,Verre phaennien sup­plé­men­tai­re,1800,2400,150,11,0,100,0,650,816,0,0,0,617,523,0,0,0,4,0,0,0,False,False
651,Extraction de minerais phaenniens,1800,2400,151,11,0,100,1200,651,817,0,0,0,618,524,0,0,0,4,0,0,0,False,False
652,Élaboration de composants de précision,700,1000,152,11,0,100,0,652,818,0,0,0,619,525,0,0,3,4,0,0,0,False,False
653,Outils d'artisans,700,1000,153,11,0,100,0,653,819,0,0,0,620,526,0,0,3,4,0,0,0,False,False
654,Affinage expérimental d'échan­til­lons d'alliages,2600,3000,154,11,0,100,0,654,820,0,0,0,621,527,0,0,3,4,0,0,0,False,False
655,EX : Traitement de produits artisanaux,2500,3000,155,11,0,100,0,655,821,0,0,0,622,528,0,0,3,5,0,0,0,False,False
656,EX : Matériaux pour cosmo-navettes,2500,3000,156,11,0,100,0,656,822,0,0,0,623,529,0,0,3,5,0,0,0,False,False
657,EX : Assemblage de réchauds d'urgence,800,1050,157,11,0,100,1200,657,823,0,0,0,624,530,0,0,0,5,11,16,0,False,False
658,EX+ : Eléments de protections contre les intempéries sup­plé­men­tai­res,980,1080,158,11,0,100,0,658,824,0,0,0,625,531,0,0,3,6,0,17,0,False,False
659,EX+ : Production augmentée de réservoirs d'énergie,1800,2000,160,11,0,100,540,659,825,0,0,0,626,532,0,0,3,6,0,15,0,False,False
660,Outils de traitement du verre ,2300,3000,161,11,0,100,0,660,826,0,0,0,627,533,0,0,3,4,0,0,0,False,False
661,Amélioration des outils de traitement du verre ,2300,3000,161,11,0,100,0,661,827,0,0,660,628,534,0,0,3,4,0,0,0,False,False
662,EX : Composants pour drones refroidissants,1700,2000,162,11,0,100,0,662,828,0,0,0,629,535,0,0,3,5,0,0,0,False,False
663,EX : Amélioration des composants pour drones refroidissants,600,800,162,11,0,100,0,663,829,0,0,662,630,536,0,0,0,5,0,0,0,False,False
664,EX : Perfectionnement des composants pour drones refroidissants,850,1000,162,11,0,100,1200,664,830,0,0,663,631,537,0,0,3,5,0,0,0,False,False
665,Éléments du Stellascope,1400,2000,163,11,0,100,0,665,831,0,0,0,632,538,0,0,3,4,0,5,0,False,False
666,EX : Amélioration des éléments du Stellascope,850,1000,163,11,0,100,0,666,832,0,0,665,633,539,0,0,3,5,11,0,0,False,False
667,EX+ : Perfectionnement des éléments du Stellascope,1000,1600,163,11,0,100,540,667,833,0,0,666,634,540,0,0,0,6,12,0,0,False,False
668,EX+ : Transformation avancée du verre pseudo-cristallisé,980,1080,164,11,0,100,0,668,834,0,0,0,635,541,0,0,3,6,12,9,0,False,False
669,EX+ : Amélioration de la transformation avancée du verre pseudo-cristallisé,980,1080,164,11,0,100,600,669,835,0,0,668,636,542,0,0,3,6,12,0,0,False,False
670,EX+ : Transformation avancée des produits artisanaux phaenniens,1000,1080,164,11,0,100,450,670,836,0,0,669,637,543,0,0,0,6,12,0,0,False,False
671, Verre multi-usage,1200,2400,150,12,0,100,0,671,837,0,0,0,638,544,0,0,0,1,0,0,1,False,False
672, Élaboration de matériaux de réparation,1200,2400,152,12,0,100,0,672,838,0,0,0,639,545,0,0,0,1,0,0,1,False,False
673, Extraction de ressources à partir du verre,1200,2400,151,12,0,100,0,673,839,0,0,0,640,546,0,0,0,1,0,0,1,False,False
674, Traitement des lentilles pour drones,1200,2400,155,12,0,100,0,674,840,0,0,0,641,547,0,0,0,1,0,0,1,False,False
675, Composants pour ins­tal­la­tions extérieures,1200,2400,156,12,0,100,0,675,841,0,0,0,642,548,0,0,0,1,0,0,1,False,False
676, Matériaux de protection contre les intempéries,1200,2400,158,12,0,100,0,676,842,0,0,0,643,549,0,0,0,1,0,0,1,False,False
677, Verre multi-usage sup­plé­men­tai­re,1200,2400,150,12,0,100,0,677,843,0,0,0,644,550,0,0,0,2,0,0,1,False,False
678, Aide à la fabrication de composants de la station,1200,2400,156,12,0,100,0,678,844,0,0,0,645,551,0,0,0,2,0,0,1,False,False
679, Outils de récolte sup­plé­men­tai­res,1300,3000,153,12,0,100,0,679,845,0,0,0,646,552,0,0,3,2,0,0,1,False,False
680, Composants imperméabilisés,700,1500,158,12,0,100,0,680,846,0,0,0,647,553,0,0,3,2,0,0,1,False,False
681, Assemblage de fours pour le traitement du verre,1100,2500,157,12,0,100,0,681,847,0,0,0,648,554,0,0,3,2,0,0,1,False,False
682, Traitement des composants de précision pour drones,1100,2500,155,12,0,100,0,682,848,0,0,0,649,555,0,0,3,2,0,0,1,False,False
683, Installation d'équipements de chauffage,700,1500,159,12,0,100,0,683,849,0,0,0,650,556,0,0,3,2,0,0,1,False,False
684, Élaboration d'éléments temporaires,1600,2400,152,12,0,100,0,684,850,0,0,0,651,557,0,0,0,3,0,0,1,False,False
685, Verre phaennien,1600,2400,150,12,0,100,0,685,851,0,0,0,652,558,0,0,0,3,0,0,1,False,False
686, Extraction de minerais spéciaux,1000,1600,151,12,0,100,0,686,852,0,0,0,653,559,0,0,0,3,0,0,1,False,False
687, Élaboration de lentilles pour le Stellascope,2700,3000,155,12,0,100,0,687,853,0,0,0,654,560,0,0,3,3,0,0,1,False,False
688, Aide à la fabrication de conteneurs résistants aux intempéries,1600,2400,156,12,0,100,0,688,854,0,0,0,655,561,0,0,0,3,0,0,1,False,False
689, Installation d'équipements de bain,2700,3000,159,12,0,100,0,689,855,0,0,0,656,562,0,0,3,3,0,0,1,False,False
690, Nouveaux éléments de protections contre les intempéries,1000,1300,158,12,0,100,0,690,856,0,0,0,657,563,0,0,0,3,0,0,1,False,False
691, Équipements de cuisine de grande taille,1000,1300,153,12,0,100,0,691,857,0,0,0,658,564,0,0,0,3,0,0,1,False,False
692,Verre phaennien sup­plé­men­tai­re,1800,2400,150,12,0,100,0,692,858,0,0,0,659,565,0,0,0,4,0,0,0,False,False
693,Extraction de minerais phaenniens,1800,2400,151,12,0,100,1200,693,859,0,0,0,660,566,0,0,0,4,0,0,0,False,False
694,Élaboration de composants de précision,700,1000,152,12,0,100,0,694,860,0,0,0,661,567,0,0,3,4,0,0,0,False,False
695,Outils d'artisans,700,1000,153,12,0,100,0,695,861,0,0,0,662,568,0,0,3,4,0,0,0,False,False
696,Affinage expérimental d'échan­til­lons d'alliages,2600,3000,154,12,0,100,0,696,862,0,0,0,663,569,0,0,3,4,0,0,0,False,False
697,EX : Traitement de produits artisanaux,2500,3000,155,12,0,100,0,697,863,0,0,0,664,570,0,0,3,5,0,0,0,False,False
698,EX : Matériaux pour cosmo-navettes,2500,3000,156,12,0,100,0,698,864,0,0,0,665,571,0,0,3,5,0,0,0,False,False
699,EX : Assemblage de fours d'urgence,800,1050,157,12,0,100,1200,699,865,0,0,0,666,572,0,0,0,5,11,15,0,False,False
700,EX+ : Eléments de protections contre les intempéries sup­plé­men­tai­res,980,1080,158,12,0,100,0,700,866,0,0,0,667,573,0,0,3,6,0,18,0,False,False
701,EX+ : Production augmentée de réservoirs d'énergie,1800,2000,160,12,0,100,540,701,867,0,0,0,668,574,0,0,3,6,0,16,0,False,False
702,Outils de traitement du verre ,2300,3000,161,12,0,100,0,702,868,0,0,0,669,575,0,0,3,4,0,0,0,False,False
703,Amélioration des outils de traitement du verre ,2300,3000,161,12,0,100,0,703,869,0,0,702,670,576,0,0,3,4,0,0,0,False,False
704,EX : Composants pour drones refroidissants,1700,2000,162,12,0,100,0,704,870,0,0,0,671,577,0,0,3,5,0,0,0,False,False
705,EX : Amélioration des composants pour drones refroidissants,600,800,162,12,0,100,0,705,871,0,0,704,672,578,0,0,0,5,0,0,0,False,False
706,EX : Perfectionnement des composants pour drones refroidissants,850,1000,162,12,0,100,1200,706,872,0,0,705,673,579,0,0,3,5,0,0,0,False,False
707,Éléments du Stellascope,1400,2000,163,12,0,100,0,707,873,0,0,0,674,580,0,0,3,4,0,7,0,False,False
708,EX : Amélioration des éléments du Stellascope,850,1000,163,12,0,100,0,708,874,0,0,707,675,581,0,0,3,5,11,0,0,False,False
709,EX+ : Perfectionnement des éléments du Stellascope,1000,1600,163,12,0,100,540,709,875,0,0,708,676,582,0,0,0,6,12,0,0,False,False
710,EX+ : Transformation avancée du verre pseudo-cristallisé,980,1080,164,12,0,100,0,710,876,0,0,0,677,583,0,0,3,6,12,11,0,False,False
711,EX+ : Amélioration de la transformation avancée du verre pseudo-cristallisé,980,1080,164,12,0,100,600,711,877,0,0,710,678,584,0,0,3,6,12,0,0,False,False
712,EX+ : Transformation avancée des produits artisanaux phaenniens,1000,1080,164,12,0,100,450,712,878,0,0,711,679,585,0,0,0,6,12,0,0,False,False
713, Verre multi-usage,1200,2400,165,13,0,100,0,713,879,0,0,0,680,586,0,0,0,1,0,0,1,False,False
714, Matériaux de tente renforcée,1200,2400,166,13,0,100,0,714,880,0,0,0,681,587,0,0,0,1,0,0,1,False,False
715, Essai de traitement de matières spéciales,1200,2400,167,13,0,100,0,715,881,0,0,0,682,588,0,0,0,1,0,0,1,False,False
716, Mise en pratique de ressources renouvelables,1200,2400,168,13,0,100,0,716,882,0,0,0,683,589,0,0,0,1,0,0,1,False,False
717, Tentes pour hébergement,1200,2400,169,13,0,100,0,717,883,0,0,0,684,590,0,0,0,1,0,0,1,False,False
718, Recherche sur les traitements de pseudo-plantes,1200,2400,170,13,0,100,0,718,884,0,0,0,685,591,0,0,0,1,0,0,1,False,False
719, Verre multi-usage sup­plé­men­tai­re,1200,2400,165,13,0,100,0,719,885,0,0,0,686,592,0,0,0,2,0,0,1,False,False
720, Matériaux de tente traitée contre le froid,1200,2400,166,13,0,100,0,720,886,0,0,0,687,593,0,0,0,2,0,0,1,False,False
721, Essai amélioré de traitement de matières spéciales,1300,3000,167,13,0,100,0,721,887,0,0,0,688,594,0,0,3,2,0,0,1,False,False
722, Mise en pratique améliorée de ressources renouvelables,700,1500,168,13,0,100,0,722,888,0,0,0,689,595,0,0,3,2,0,0,1,False,False
723, Tente traitée contre le froid,1100,2500,169,13,0,100,0,723,889,0,0,0,690,596,0,0,3,2,0,0,1,False,False
724, Recherches améliorées sur les traitements de pseudo-plantes,1100,2500,170,13,0,100,0,724,890,0,0,0,691,597,0,0,3,2,0,0,1,False,False
725, Approvisionnement d'outils d'artisanat,700,1500,171,13,0,100,0,725,891,0,0,0,692,598,0,0,3,2,0,0,1,False,False
726, Essai de traitement haut niveau de matières spéciales,1600,2400,167,13,0,100,0,726,892,0,0,0,693,599,0,0,0,3,0,0,1,False,False
727, Fibres de verre,1600,2400,165,13,0,100,0,727,893,0,0,0,694,600,0,0,0,3,0,0,1,False,False
728, Matériaux de tente traitée contre la chaleur,1000,1600,166,13,0,100,0,728,894,0,0,0,695,601,0,0,0,3,0,0,1,False,False
729, Mise en pratique efficace de ressources renouvelables,2700,3000,168,13,0,100,0,729,895,0,0,0,696,602,0,0,3,3,0,0,1,False,False
730, Tente traitée contre la chaleur,1600,2400,169,13,0,100,0,730,896,0,0,0,697,603,0,0,0,3,0,0,1,False,False
731, Recherche sur les traitements de pseudo-plantes solides,2700,3000,170,13,0,100,0,731,897,0,0,0,698,604,0,0,3,3,0,0,1,False,False
732, Amélioration d'outils d'artisanat,1000,1300,171,13,0,100,0,732,898,0,0,0,699,605,0,0,0,3,0,0,1,False,False
733, Literie pour habitation,1000,1300,172,13,0,100,0,733,899,0,0,0,700,606,0,0,0,3,0,0,1,False,False
734,Fibres de verre sup­plé­men­tai­res,1800,2400,165,13,0,100,0,734,900,0,0,0,701,607,0,0,0,4,0,0,0,False,False
735,Essai amélioré de traitement haut niveau de matières spéciales,1800,2400,167,13,0,100,1200,735,901,0,0,0,702,608,0,0,0,4,0,0,0,False,False
736,Matériaux pour renforcement de tente,700,1000,166,13,0,100,0,736,902,0,0,0,703,609,0,0,3,4,0,0,0,False,False
737,Mise en pratique efficace améliorée de ressources renouvelables,700,1000,168,13,0,100,0,737,903,0,0,0,704,610,0,0,3,4,0,0,0,False,False
738,Recherches sur l'utilité des ressources de Phaenna,2600,3000,173,13,0,100,0,738,904,0,0,0,705,611,0,0,3,4,0,0,0,False,False
739,EX : Équipements pour activités en extérieur,2500,3000,169,13,0,100,0,739,905,0,0,0,706,612,0,0,3,5,0,0,0,False,False
740,EX : Équipements d'exploration renforcés,2500,3000,171,13,0,100,0,740,906,0,0,0,707,613,0,0,3,5,0,0,0,False,False
741,EX : Caisses de rangement pour transport spatial,800,1050,174,13,0,100,1200,741,907,0,0,0,708,614,0,0,0,5,11,16,0,False,False
742,EX+ : Aide à la con­struc­tion d'un lieu de stockage provisoire,980,1080,175,13,0,100,0,742,908,0,0,0,709,615,0,0,3,6,0,19,0,False,False
743,EX+ : Literie ultraperformante,1800,2000,172,13,0,100,540,743,909,0,0,0,710,616,0,0,3,6,0,15,0,False,False
744,Production de masse d'équipements pour l'exploration de Phaenna,2300,3000,176,13,0,100,0,744,910,0,0,0,711,617,0,0,3,4,0,0,0,False,False
745,Nouvelle production de masse d'équipements pour l'exploration de Phaenna,2300,3000,176,13,0,100,0,745,911,0,0,744,712,618,0,0,3,4,0,0,0,False,False
746,EX : Ouvrages artisanaux pour le Conseil,1700,2000,177,13,0,100,0,746,912,0,0,0,713,619,0,0,3,5,0,0,0,False,False
747,EX : Ouvrages artisanaux améliorés pour le Conseil,600,800,177,13,0,100,0,747,913,0,0,746,714,620,0,0,0,5,0,0,0,False,False
748,EX : Ouvrages artisanaux perfectionnés pour le Conseil,850,1000,177,13,0,100,1200,748,914,0,0,747,715,621,0,0,3,5,0,0,0,False,False
749,Plan d'amélioration des habitations,1400,2000,178,13,0,100,0,749,915,0,0,0,716,622,0,0,3,4,0,9,0,False,False
750,EX : Suite du plan d'amélioration des habitations,850,1000,178,13,0,100,0,750,916,0,0,749,717,623,0,0,3,5,11,0,0,False,False
751,EX+ : Fin du plan d'amélioration des habitations,1000,1600,178,13,0,100,540,751,917,0,0,750,718,624,0,0,0,6,12,0,0,False,False
752,EX+ : Préparation de com­bi­nai­sons de pilote,980,1080,164,13,0,100,0,752,918,0,0,0,719,625,0,0,3,6,12,1,0,False,False
753,EX+ : Amélioration de com­bi­nai­sons de pilote,980,1080,164,13,0,100,600,753,919,0,0,752,720,626,0,0,3,6,12,0,0,False,False
754,EX+ : Perfectionnement de com­bi­nai­sons de pilote,1000,1080,164,13,0,100,450,754,920,0,0,753,721,627,0,0,0,6,12,0,0,False,False
755, Verre multi-usage,1200,2400,165,14,0,100,0,755,921,0,0,0,722,628,0,0,0,1,0,0,1,False,False
756, Matériaux de tente renforcée,1200,2400,166,14,0,100,0,756,922,0,0,0,723,629,0,0,0,1,0,0,1,False,False
757, Essai de traitement de matières spéciales,1200,2400,167,14,0,100,0,757,923,0,0,0,724,630,0,0,0,1,0,0,1,False,False
758, Mise en pratique de ressources renouvelables,1200,2400,168,14,0,100,0,758,924,0,0,0,725,631,0,0,0,1,0,0,1,False,False
759, Tentes pour hébergement,1200,2400,169,14,0,100,0,759,925,0,0,0,726,632,0,0,0,1,0,0,1,False,False
760, Recherche sur les traitements de pseudo-plantes,1200,2400,170,14,0,100,0,760,926,0,0,0,727,633,0,0,0,1,0,0,1,False,False
761, Verre multi-usage sup­plé­men­tai­re,1200,2400,165,14,0,100,0,761,927,0,0,0,728,634,0,0,0,2,0,0,1,False,False
762, Matériaux de tente traitée contre le froid,1200,2400,166,14,0,100,0,762,928,0,0,0,729,635,0,0,0,2,0,0,1,False,False
