#,X,Y,Z,Yaw,Radius,Object,EventId,Map,Territory,Type
3799227,-276.907,11.3661,366.504,0,6,297,0,5,152,9
3799675,156.571,-4.47191,-62.1155,0,1,30173,0,4,148,14
3799676,161.869,-3.9785,-58.4089,0,1,30174,0,4,148,14
3799677,173.962,-4.31882,-60.0236,0,1,30175,0,4,148,14
3799678,150.772,-5.45367,-73.7697,0,1,30172,0,4,148,14
3799679,153.41,1.5984,-122.405,0,1,30176,0,4,148,14
3799680,180.202,-2.1018,-116.935,0,1,30177,0,4,148,14
3799681,168.48,0.0604,-108.914,0,1,30178,0,4,148,14
3799683,-237.209,22.5167,345.287,-2.01215,1.37003,0,0,6,153,40
3799684,-197.82,13.7866,410.458,0,4,0,0,6,153,51
3799685,187.392,-3.88771,-106.211,0,1,30179,0,4,148,14
3799686,-122.908,-0.100045,361.49,0,4,0,0,6,153,51
3799687,-223.779,1.0997,281.702,0,4,0,0,6,153,51
3799688,-276.126,1.4239,365.062,0,4,0,0,6,153,51
3799691,356.644,4.58063,47.2375,0,1,30180,0,4,148,14
3799694,348.875,6.64485,74.0682,0,1,30181,0,4,148,14
3799695,367.686,9.67062,71.4478,0,1,30182,0,4,148,14
3799697,377.485,14.549,92.6288,0,1,30183,0,4,148,14
3799698,389.516,16.8801,86.2723,0,1,30184,0,4,148,14
3799702,390.921,15.3034,72.8934,0,1,30185,0,4,148,14
3799703,399.148,18.4363,75.5138,0,1,30186,0,4,148,14
3799705,402.34,17.0091,62.4436,0,1,30187,0,4,148,14
3799707,397.53,22.7219,112.812,0,1,30188,0,4,148,14
3799710,406.721,23.9738,101.361,0,1,30189,0,4,148,14
3799715,345.506,-2.76193,-87.5799,0,0.991789,30190,0,4,148,14
3799717,351.132,-0.748631,-86.3402,0,0.991789,30191,0,4,148,14
3799719,359.487,-0.895636,-85.4048,0,0.991789,30192,0,4,148,14
3799721,367.706,1.13506,-91.9339,0,1,30193,0,4,148,14
3799723,368.819,2.5117,-98.4038,0,0.961271,30194,0,4,148,14
3799725,364.661,2.65279,-110.058,0,1,30195,0,4,148,14
3799726,357.924,0.973396,-112.757,0,1,30196,0,4,148,14
3799729,353.343,0.272254,-110.768,0,1,30197,0,4,148,14
3799730,346.729,-1.79005,-108.035,0,1,30198,0,4,148,14
3799731,339.942,-3.49112,-97.7281,0,1,30199,0,4,148,14
3799757,357.672,1.22999,-20.3469,0,1,30204,0,4,148,14
3799759,345.14,-0.700786,-14.6584,0,1,30205,0,4,148,14
3799761,345.844,1.19653,11.9881,0,1,30206,0,4,148,14
3799762,331.252,-0.561226,32.9048,0,1,30207,0,4,148,14
3799763,311.674,-4.5121,35.7713,0,1,30208,0,4,148,14
3799764,310.583,-2.97868,51.1724,0,1,30209,0,4,148,14
3799766,328.815,2.4065,57.7906,0,1,30210,0,4,148,14
3799768,297.886,-0.819527,70.0069,0,1,30211,0,4,148,14
3799769,287.641,-2.27861,59.9688,0,1,30212,0,4,148,14
3799770,274.677,1.18374,71.8275,0,1,30213,0,4,148,14
3800241,231.488,-8.38206,29.1844,0,1,30200,0,4,148,14
3800242,216.403,-7.39791,43.6015,0,1,30201,0,4,148,14
3800254,258.633,-4.9034,41.3115,0,1,30202,0,4,148,14
3800265,266.848,-4.36632,48.135,0,1,30203,0,4,148,14
3800534,61.8416,-8.77813,243.949,0,202,0,0,21,141,51
3800559,-189.227,30.4423,-98.8327,-0.0000480055,0.991789,2000748,0,4,148,45
3800562,-164.081,23.03,-86.1622,-0.0000480055,0.991789,2000749,0,4,148,45
3800569,-151.234,14.3833,-73.0074,0,1,2000750,0,4,148,45
3800617,-169.299,18.6042,-72.1279,-0.000143862,0.961271,2000751,0,4,148,45
3800977,61.9103,-22.3604,273.785,0,1,30214,0,4,148,14
3800980,75.3863,-24.1112,275.434,0,1,30215,0,4,148,14
3800982,95.525,-27.4238,266.986,0,1,30216,0,4,148,14
3800985,94.0698,-26.3225,275.762,0,1,30217,0,4,148,14
3800988,99.3795,-25.3559,283.802,0,1,30218,0,4,148,14
3800992,112.779,-27.6553,262.938,0,1,30219,0,4,148,14
3800993,102.452,-23.4396,237.653,0,1,30220,0,4,148,14
3800994,99.0701,-27.8102,250.799,0,1,30221,0,4,148,14
3800995,83.3203,-23.1212,232.994,0,1,30222,0,4,148,14
3801000,70.5709,-22.4188,281.931,0,1,30223,0,4,148,14
3801101,6.96044,-5.47809,-30.7648,-0.0000479198,0.99176,30224,0,4,148,14
3801102,22.1107,-5.32096,-45.7515,0,1,30225,0,4,148,14
3801104,34.8505,-4.94848,-27.3256,0,1,30226,0,4,148,14
3801105,35.7939,-5.49906,-9.56127,0,1,30227,0,4,148,14
3801106,56.1937,-6.59985,55.6897,0,1,30228,0,4,148,14
3801108,49.0714,-7.14831,71.3364,0,1,30229,0,4,148,14
3801109,59.9778,-5.8075,89.4784,0,1,30230,0,4,148,14
3801110,67.355,-5.70362,99.2045,0,1,30231,0,4,148,14
3801111,71.3925,-5.96664,105.395,0,1,30232,0,4,148,14
3801112,84.7256,-6.66937,128.006,0,1,30233,0,4,148,14
3801142,-53.3122,-4.9851,-81.4178,0,1,30234,0,4,148,14
3801143,-69.1827,-4.6058,-74.0061,0,1,30235,0,4,148,14
3801145,-63.7165,-4.8496,-56.7389,0,1,30236,0,4,148,14
3801151,-71.6519,-4.58436,-52.8089,0,1,30237,0,4,148,14
3801180,-44.7052,-35.9003,476.45,0,1,30238,0,4,148,14
3801181,-46.6775,-35.7293,480.394,0,1,30239,0,4,148,14
3801184,-44.6968,-35.6802,490.57,0,1,30240,0,4,148,14
3801185,-87.8192,-35.563,482.426,0,1,30241,0,4,148,14
3801189,-65.6849,-34.429,447.653,0,1,30242,0,4,148,14
3801190,-41.5547,-33.3134,428.905,0,1,30243,0,4,148,14
3801192,-31.2353,-35.8607,471.802,0,1,30244,0,4,148,14
3801194,-25.4083,-35.1285,450.338,0,1,30245,0,4,148,14
3802075,323.626,0.370769,-309.542,-0.769051,1,2000953,0,4,148,45
3802088,316.374,-1.28694,-303.791,2.22412,2.33366,0,0,4,148,40
3802252,323.562,0.323779,-309.837,2.91837,2.38682,0,0,4,233,40
3802271,318.423,-1.27967,-327.112,2.92242,6,249,0,4,233,9
3802272,327.191,-1.3581,-326.784,-3.08493,6,250,0,4,233,9
3802315,317.281,-1.14447,-356.649,-0.0000479221,6,548,0,4,233,9
3803248,-303.517,21.8661,127.489,0,1,1000456,0,4,148,8
3803249,-304.313,22.014,128.066,-0.570027,1,1000457,0,4,148,8
3803250,-302.982,21.6638,128.839,-0.166488,1,1000458,0,4,148,8
3803251,-273.945,20.5088,125.597,-1.1045,1,1000463,0,4,148,8
3803252,-276.356,20.1801,125.75,-1.04597,1,1000464,0,4,148,8
3803253,-319.895,21.4156,180.056,0,1,1000719,0,4,148,8
3803254,-311.841,21.2504,183.421,-0.891743,1,1000720,0,4,148,8
3803255,-298.733,21.1999,177.17,2.28248,1,1000721,0,4,148,8
3803256,-308.936,21.1337,171.761,2.62655,1,1000722,0,4,148,8
3803257,-314.419,21.1999,175.122,2.69432,1,1000723,0,4,148,8
3803258,-314.041,21.1947,165.278,2.99021,1,1000724,0,4,148,8
3803259,-297.618,21.0459,148.703,-0.44269,2.4153,0,0,4,148,40
3803262,-299.609,21.2,161.152,-0.636382,1,0,0,4,226,40
3803263,-309.552,21.3718,194.918,2.47936,6,927,0,4,226,9
3803264,-308.918,21.3292,193.935,2.23552,6,927,0,4,226,9
3803267,-303.13,21.1198,205.54,2.63119,6,926,0,4,226,9
3803268,-306.722,21.1412,201.579,2.44165,6,926,0,4,226,9
3803269,-335.536,21.2,174.557,1.70341,6,925,0,4,226,9
3803873,-26.5633,0.663116,-43.3893,0,1,30246,0,6,153,14
3803882,-35.6144,1.18625,-51.2112,0,1,30247,0,6,153,14
3803883,-28.6824,0.758578,-50.7061,0,1,30248,0,6,153,14
3803884,-24.4785,0.129845,-52.9667,0,1,30249,0,6,153,14
3803885,-22.4947,0.33743,-54.9273,0,1,30250,0,6,153,14
3803894,-4.78601,0.364435,-48.9295,0,1,30251,0,6,153,14
3803895,2.89404,1.17373,-57.4184,0,1,30252,0,6,153,14
3803896,12.4667,0.53796,-56.5431,0,1,30253,0,6,153,14
3803897,-34.2003,0.724153,-51.2573,0,1,30254,0,6,153,14
3803916,-10.5281,1.32591,-47.918,0,0.991789,30255,0,6,153,14
3803928,78.1459,10.2379,-1.19588,0,1,30256,0,6,153,14
3803929,36.4242,11.3653,-13.0745,0,1,30257,0,6,153,14
3803930,78.4657,12.1467,-27.682,0,1,30258,0,6,153,14
3803931,86.8569,12.4534,46.1727,0,1,30259,0,6,153,14
3803940,-216.642,8.07197,25.7584,0,0.991789,30260,0,6,153,14
3803941,-209.938,8.89877,44.4685,0,1,30261,0,6,153,14
3803942,-200.98,7.99899,33.8467,0,1,30262,0,6,153,14
3803943,-213.79,8.93922,19.7035,0,1,30263,0,6,153,14
3803944,-198.591,9.5545,-77.2698,0,1,30264,0,6,153,14
3803945,-204.943,9.56403,-65.937,0,1,30265,0,6,153,14
3803946,-213.454,9.94526,-57.3686,0,1,30266,0,6,153,14
3803948,-180.938,10.1574,-29.5976,0,1,30267,0,6,153,14
3803949,-169.025,10.3847,-25.598,0,1,30268,0,6,153,14
3803950,-166.618,10.8162,-34.2534,0,1,30269,0,6,153,14
3803951,-151.897,9.61766,-60.9205,0,1,30270,0,6,153,14
3803952,-172.808,9.67196,-100.626,0,0.991789,30271,0,6,153,14
3803953,-182.47,9.4902,-91.2389,0,1,30272,0,6,153,14
3803955,-191.119,10.8743,-97.0359,0,1,30273,0,6,153,14
3803959,176.781,10.9992,-79.9438,0,1,30274,0,6,153,14
3803960,189.413,11.282,-80.7727,0,1,30275,0,6,153,14
3803961,171.098,8.98151,-27.8837,0,1,30276,0,6,153,14
3803963,183.204,8.12652,-35.658,0,1,30277,0,6,153,14
3803964,179.964,9.77965,-70.4544,0,1,30278,0,6,153,14
3803965,203.046,10.5128,-81.2536,0,1,30279,0,6,153,14
3803966,203.854,9.14212,-49.6173,0,1,30280,0,6,153,14
3803967,213.478,7.62976,-23.6401,0,1,30281,0,6,153,14
3803968,189.212,6.99988,-27.9452,0,1,30282,0,6,153,14
3803969,200.902,5.23248,-37.4667,0,0.99176,30283,0,6,153,14
3803970,187.57,19.6735,-143.865,0,0.991789,30284,0,6,153,14
3803971,184.421,18.1624,-133.576,0,1,30285,0,6,153,14
3803972,172.338,15.8748,-120.833,0,0.961271,30286,0,6,153,14
3803975,154.815,17.473,-119.093,0,1,30287,0,6,153,14
3803976,216.605,27.67,-159.021,0,1,30288,0,6,153,14
3803977,210.537,28.6521,-151.538,0,1,30289,0,6,153,14
3803978,207.252,29.7509,-157.44,0,0.991789,30290,0,6,153,14
3803979,206.684,30.9335,-164.727,0,1,30291,0,6,153,14
3803980,199.607,31.1709,-157.702,0,1,30292,0,6,153,14
3803981,200.475,33.3866,-168.007,0,1,30293,0,6,153,14
3803982,207.946,32.0678,-172.373,0,1,30294,0,6,153,14
3803983,215.178,30.9881,-172.495,0,1,30295,0,6,153,14
3803984,191.264,31.6003,-156.348,0,1,30296,0,6,153,14
3803986,60.8538,8.69995,-163.521,-0.517498,1,2000988,0,3,133,45
3803987,304.567,4.82765,-29.3136,0,1,30298,0,6,153,14
3803988,295.298,3.05316,-15.6917,0,1,30299,0,6,153,14
3803989,280.89,7.17998,-16.1024,0,1,30300,0,6,153,14
3803990,278.216,3.28121,3.39555,0,1,30301,0,6,153,14
3803991,280.354,2.87921,9.81067,0,1,30302,0,6,153,14
3803992,302,1.43799,22.4768,0,1,30303,0,6,153,14
3803993,312.181,0.951332,15.9936,0,1,30304,0,6,153,14
3803994,327.087,1.59014,22.7927,0,1,30305,0,6,153,14
3803995,340.69,4.25039,-0.416974,0,1,30306,0,6,153,14
3803996,327.709,2.87544,-8.93587,0,1,30307,0,6,153,14
3803997,185.964,39.822,-55.3216,0,4,0,0,6,153,51
3803998,145.08,47.2634,-148.732,0,4,0,0,6,153,51
3803999,206.63,49.3964,-156.118,0,4,0,0,6,153,51
3804000,307.719,-0.256786,2.92395,0,4,0,0,6,153,51
3804003,-14.7341,42.6132,-50.0608,0,4,0,0,6,153,51
3804004,61.0044,53.2795,22.8773,0,4,0,0,6,153,51
3804005,-221.219,41.947,35.4643,0,4,0,0,6,153,51
3804006,-178.2,60.7883,-59.961,0,4,0,0,6,153,51
3804097,14.1935,26.9351,-230.441,0,4,0,0,4,148,51
3804098,42.7191,5.28682,-75.1543,0,4,0,0,4,148,51
3804099,162.092,18.3001,-58.1414,0,4,0,0,4,148,51
3810606,169.685,15.9548,-115.028,0,4,0,0,4,148,51
3812135,378.991,39.6437,75.907,0,4,0,0,4,148,51
3812136,356.781,17.2506,-98.2759,0,4,0,0,4,148,51
3812138,242.141,18.5497,41.7992,0,4,0,0,4,148,51
3812139,327.147,23.3117,13.6686,0,4,0,0,4,148,51
3812140,84.3993,-11.6853,261.587,0,4,0,0,4,148,51
3812142,8.55156,22.6273,-34.519,0,4,0,0,4,148,51
3812151,-64.788,31.2567,-64.6572,0,4,0,0,4,148,51
3812153,-52.6108,-21.6576,456.229,0,4,0,0,4,148,51
3812154,61.2693,8.69995,-164.251,-0.509492,1,0,0,3,133,5
3812155,59.7552,8.69995,-164.146,1.0409,1,0,0,3,133,5
3812156,63.81,10.829,-161.899,-2.07473,1,0,0,3,133,5
3812252,-182.424,41.9232,-128.31,1.20101,6,10,0,4,148,9
3815984,-91.4956,0.0306772,59.053,1.74142,6,541,0,6,236,9
3815986,-91.3837,0.0306931,63.323,1.17995,6,542,0,6,236,9
3815997,-95.6953,-11.368,-44.4259,-1.04384,1,1002947,0,21,141,8
3816986,-66.0564,-8.01103,231.159,2.62326,1,1001213,0,5,152,8
3817003,-230.069,-30.1939,119.82,2.51892,1,1002952,0,21,141,8
3817004,-228.554,-28.2305,123.04,3.06949,1,1002953,0,21,141,8
3817005,-233.105,-28.8025,118.934,2.49903,1,1002954,0,21,141,8
3817007,-228.47,-30.8489,117.307,-1.16488,1,1002955,0,21,141,8
3817009,-231.033,-29.0727,122.056,1.94388,1,1002956,0,21,141,8
3817010,-229.598,-28.2305,125.071,-1.35601,1,1002957,0,21,141,8
3817011,-234.24,-28.2546,121.199,1.93059,1,1002958,0,21,141,8
3817047,-66.9414,-7.92974,231.476,2.45269,1,1002960,0,5,152,8
3817489,-56.2489,-0.50354,-0.139551,-1.1043,1,1000125,0,2,132,8
3817501,-97.7685,-40.0257,311.737,0,4,0,0,4,148,51
3818488,-326.411,61.1264,-110.549,-0.974236,1,1000466,0,4,239,8
3818489,249.92,6.112,773.138,-0.215863,1,1002463,0,16,135,8
3818490,252.148,6.16194,775.305,-1.98821,1,1002464,0,16,135,8
3818491,247.662,6.29375,775.305,1.60308,1,1002465,0,16,135,8
3818776,-389.922,60.946,-156.446,-2.89318,6,1435,0,4,239,9
3818777,-395.364,61.0692,-158.114,2.33946,6,1435,0,4,239,9
3818778,-393.97,60.2999,-166.4,0.425174,6,1435,0,4,239,9
3818779,-387.427,59.8057,-165.892,-1.16998,6,1435,0,4,239,9
3818780,-390.238,65.708,-184.908,0,1.59193,0,0,4,239,40
3818782,-388.894,65.5099,-187.005,2.12593,1.45126,0,0,4,148,40
3818783,-230.426,-4.00022,-8.25518,-0.104264,1,1000235,0,3,133,8
3818787,-389.235,65.5462,-186.546,2.02729,1,2000924,0,4,148,45
3818788,36.724,42.4589,711.994,-0.286811,6,22,0,16,135,9
3818789,30.2187,44.6737,716.468,2.06472,6,22,0,16,135,9
3818790,61.4534,43.0123,689.874,-0.945677,6,22,0,16,135,9
3818791,54.8748,42.3744,693.468,2.39262,6,22,0,16,135,9
3818792,65.4797,42.3063,673.357,0.728267,6,22,0,16,135,9
3818793,65.2676,42.7874,678.309,2.2794,6,22,0,16,135,9
3818802,-290.554,-53.469,284.642,0.762918,1,1000450,0,7,154,8
3818803,-289.47,-54.6396,293.189,2.924,1,1000451,0,7,154,8
3818804,-284.169,-54.6555,290.364,2.91926,1,1000452,0,7,154,8
3818815,-259.642,-48.0486,274.164,-0.758075,1.44791,0,0,7,154,40
3818817,-285.372,-54.5629,290.05,-1.62049,1,0,0,7,240,40
3818846,-291.768,-53.9712,289.143,1.3888,6,547,0,7,240,9
3818956,409.934,-5.50854,67.0939,1.57567,6,1451,0,7,228,9
3818957,309.987,-8.74347,33.3715,-0.921888,6,1426,0,7,228,9
3818958,329.3,-7.02541,35.9853,-0.858271,6,1427,0,7,228,9
3818959,301.717,-9.90314,40.7263,0.75008,6,1426,0,7,228,9
3818960,336.889,-6.55373,35.579,-1.63856,6,1427,0,7,228,9
3818961,321.646,-5.90259,24.1935,-0.587476,6,1426,0,7,228,9
3818962,325.551,-5.72223,27.6646,-1.03147,6,1426,0,7,228,9
3818963,326.763,-8.95784,43.8185,-2.26299,6,1426,0,7,228,9
3818964,343.057,-7.28617,41.947,-0.969347,6,1427,0,7,228,9
3818966,331.356,-8.0409,42.6394,-1.6195,6,1427,0,7,228,9
3818967,316.989,-8.92519,41.0925,-1.86981,6,1427,0,7,228,9
3818968,346.503,-6.4693,31.1437,-1.05428,6,1427,0,7,228,9
3818973,-303.944,19.6078,-179.278,2.63499,6,158,0,6,229,9
3818974,-304.677,22.3321,-185.912,1.77154,6,165,0,6,229,9
3818975,-297.108,20.8591,-178.637,2.78983,6,165,0,6,229,9
3818976,-318.109,22.034,-194.36,1.86785,6,158,0,6,229,9
3818977,-275.319,22.9296,-186.453,-1.09956,6,158,0,6,229,9
3818978,-296.631,22.9597,-189.81,-0.60341,1,0,0,6,229,40
3822958,403.633,-5.459,68.074,-1.24881,1,0,0,7,154,40
3824569,-39.6076,0.306507,-27.8431,2.24511,1,2000999,0,4,148,45
3824611,-52.6748,0.690364,2.30733,-0.780778,1,2001000,0,4,148,45
3824623,-58.8424,0.688565,2.26895,1.3911,1,2001001,0,4,148,45
3824646,25.842,-7.35334,83.8788,-0.000143862,0.961271,2001002,0,4,148,45
3825832,-45.4739,0.660998,-31.0704,-2.74731,1,1000129,0,4,148,8
3828278,-96.5922,-7.598,-147.798,0,202,0,0,4,148,51
3829147,-224.811,17.9903,75.746,1.83242,1,1001334,0,13,130,8
3829827,-15.5977,-66.185,448.132,0,304,0,0,7,154,51
3838947,99.6781,-15.7184,193.019,0,1,2001006,0,4,148,45
3838969,104.967,-16.4645,194.324,-2.01458,6,12,0,4,148,9
3838970,97.9799,-16.8646,198.716,2.71005,6,12,0,4,148,9
3839179,-41.9706,-31.8621,338.327,2.51465,1,1002946,0,4,148,8
3839182,-98.2797,-21.9038,311.978,-2.20148,1,2001007,0,4,148,45
3839183,-146.051,-22.5642,354.029,0,1,2001008,0,4,148,45
3839184,-146.017,-22.5739,266.873,-2.17767,1,2001009,0,4,148,45
3840437,22.3343,7.76679,-108.843,0.846531,1,1001678,0,13,130,8
3841241,-32.0152,-2.55,58.9115,1.5708,1,2000698,0,2,132,45
3841254,-32.0152,-2.55,58.9115,0,1,2000699,0,2,132,45
3841259,-32.0152,-2.55,58.9115,1.5708,1,2000991,0,2,132,45
3841296,-32.0152,-2.55,58.9115,1.5708,1,2000992,0,2,132,45
3841318,-32.0152,-2.55,58.9115,0,1,2000993,0,2,132,45
3841323,-32.0152,-2.55,58.9115,1.5708,1,2000994,0,2,132,45
3841338,-142.763,-23.459,346.499,0,6,306,0,4,148,9
3841340,-154.556,-23.6727,350.206,0,6,306,0,4,148,9
3841476,-146.222,-22.659,353.979,0,7.32972,5000000,65919,4,148,49
3841544,-238.031,8,-146.174,1.5708,1,2000732,0,3,133,45
3841550,-238.031,8,-146.174,1.5708,1,2000733,0,3,133,45
3841557,-238.031,8,-146.174,1.5708,1,2000735,0,3,133,45
3841560,-238.031,8,-146.174,1.5708,1,2000736,0,3,133,45
3841563,-238.031,8,-146.174,1.5708,1,2000737,0,3,133,45
3841589,60.8538,8.7,-163.521,-0.517497,1,2000995,0,3,133,45
3841638,-80.4398,-12.7874,-39.417,0.969192,1,1002948,0,21,141,8
3841641,-82.6953,-11.3502,-36.6389,1.53668,1,1002949,0,21,141,8
3841642,-80.7368,-12.8192,-34.4126,0.378375,1,1002950,0,21,141,8
3841645,-80.0719,-12.7906,-33.448,-2.74322,1,1002951,0,21,141,8
3842357,223.775,-32.0821,324.501,0,1,2001013,0,4,148,45
3842359,221.125,-32.1062,324.497,0,1,2001014,0,4,148,45
3842360,219.229,-32.0147,323.927,0,1,2001015,0,4,148,45
3842560,240.498,14.5385,189.731,0,205,0,0,4,148,51
3842564,152.605,-23.7549,494.74,-1.04031,0.961271,2001016,0,4,148,45
3842565,152.356,-23.6172,488.248,-0.731383,0.961271,2001017,0,4,148,45
3842567,157.094,-24.4365,505.589,-2.96672,6,26,0,4,148,9
3842570,153.537,-23.0501,490.934,0.0965345,8.69463,5000000,65923,4,148,49
3851011,-172.238,10.2439,-104.224,2.5593,1,0,0,6,153,5
3852430,-135.638,15.6708,300.986,1.28826,1,1001601,0,21,141,8
3852694,-238.806,8,-146.174,1.57045,0.961271,2001079,0,3,133,45
3853915,144.549,14.0958,667.231,1.01489,1,1002267,0,16,135,8
3853930,-283.916,12.3777,-39.3652,-2.46445,1,1002998,0,5,152,8
3854369,-308.912,21.2,168.157,-0.366913,28,5000000,65983,4,148,49
3854370,-303.799,10.9918,165.186,0,204,0,0,4,148,51
3854439,-159.387,4.03003,-4.09359,2.87782,1,1000460,0,3,133,8
3854493,-237.629,17.5489,246.128,0.206492,1,1003000,0,5,152,8
3854494,-234.312,18.3151,245.694,0.356896,1,1003001,0,5,152,8
3854496,322.287,-1.28694,-320.782,-3.13725,2.45372,0,0,4,233,40
3854581,-297.689,21.2,162.199,0,6,550,0,4,226,9
3854582,-306.208,21.1948,158.443,-0.0000479221,0,551,0,4,226,9
3854583,-293.105,21.1947,186.13,-0.0000480078,6,552,0,4,226,9
3854584,-292.714,21.1947,175.368,-0.0000480078,6,554,0,4,226,9
3854586,-293.203,21.1809,194.662,-3.11829,6,557,0,4,226,9
3854588,-291.707,21.1642,177.907,-2.89778,6,553,0,4,226,9
3854660,269.669,7.88234,-206.346,-0.295121,1,1000312,0,6,153,8
3854667,277.523,11.1859,-255.581,-0.934112,1,1000340,0,6,153,8
3854668,300.104,11.9358,-247.007,-3.04755,1,1000341,0,6,153,8
3854673,-338.521,21.2,172.563,1.71001,6,552,0,4,226,9
3854674,-332.532,21.2452,165.682,3.00511,6,553,0,4,226,9
3854675,-303.181,20.9966,143.872,1.10683,6,553,0,4,226,9
3854715,-300.008,20.8278,142.543,-1.20367,6,555,0,4,226,9
3854719,-329.143,21.2412,159.634,-0.443162,6,556,0,4,226,9
3854720,-336.017,21.1999,179.558,-2.5858,6,557,0,4,226,9
3854721,-289.937,21.1947,176.442,-0.74241,6,556,0,4,226,9
3854723,-299.458,20.9394,145.459,-2.03855,6,554,0,4,226,9
3854724,-327.93,21.1999,164.414,-1.09687,6,555,0,4,226,9
3854784,-315.526,21.1947,178.271,2.37018,6,930,0,4,226,9
3856501,-129.796,-2.32262,-62.1791,2.43895,6,10,0,4,148,9
3856505,-184.489,41.9232,-128.648,0,1,2001083,0,4,148,45
3856507,-127.776,-1.13353,-60.9473,0,1,2001084,0,4,148,45
3857282,-189.131,-26.6905,295.543,2.12368,1,1003002,0,4,148,8
3859019,-176.428,9.13106,-5.50929,0.983982,1,0,0,5,152,5
3859025,-169.596,10.3229,-1.18338,1.0517,1,0,0,5,152,5
3859463,-510.746,6.17998,35.5854,0,1,2000887,0,5,152,45
3859524,-76.6351,-9.20738,283.246,-0.69338,1,1003006,0,5,152,8
3860505,81.8742,8.63051,-87.7292,-2.87931,0.984833,0,0,6,232,40
3860599,74.4923,7.54657,-104.09,0.177728,6,561,0,6,232,9
3860826,74.6549,8.15704,-73.0547,0.255767,1.64119,0,0,6,153,40
3861082,232.071,1.99988,45.6078,-1.83877,1,1000423,0,2,132,8
3861108,150.296,11.2284,-72.5701,-0.0378917,1,1000420,0,6,153,8
3861738,-305.155,21.2,167.341,-0.646521,1,0,0,4,226,5
3861800,-85.6612,8.4809,18.565,-2.87811,1,2000691,0,14,131,45
3861813,-68.6096,8.45324,0.13552,-1.56578,1,2000692,0,14,131,45
3862196,140.49,3.95204,-59.7696,-1.21565,1,1001679,0,14,131,8
3862517,-79.6231,-8.41575,265.856,2.36677,1,1003007,0,5,152,8
3862554,-74.5837,-8.17414,254.803,-0.420417,6,44,0,5,152,9
3862557,-69.4046,-8.7642,260.147,-0.857938,6,44,0,5,152,9
3862558,-81.8632,-7.88834,254.501,0.827451,6,44,0,5,152,9
3862829,-10.4135,8.93368,831.614,-3.00507,1,1002515,0,16,135,8
3863394,-46.8693,-10.0545,530.861,0,505,0,0,16,135,51
3863452,7.00584,25.4701,669.759,0,405,0,0,16,135,51
3863609,-178.252,-27.413,291.381,-1.16733,2.34169,0,0,4,227,40
3865966,31.2086,12,99.3357,1.76834,1,1001680,0,14,131,8
3867063,135.346,-7,-69.8169,0,1,0,0,4,230,5
3867263,-189.589,-26.5265,295.984,0,1,2000990,0,4,227,45
3867331,-186.398,-27.1455,293.133,-0.871892,2.75097,0,0,4,148,40
3867955,187.182,-2.70767,79.1179,3.06619,0.99176,2000925,0,2,132,45
3867966,113.43,4.67816,54.3097,-1.46214,1,2000926,0,2,132,45
3867973,18.326,-2.80128,21.3168,-0.693035,0.99176,2000927,0,2,132,45
3867977,33.2531,5.4732,70.6352,2.9945,1,2000928,0,2,132,45
3867995,-5.74068,2.07714,30.6778,-2.42831,1,2000929,0,2,132,45
3868012,56.6201,-3.7274,96.9786,-1.09187,0.991789,2000930,0,2,132,45
3868064,512.708,43.7173,-48.6179,1.59912,1,0,0,4,148,5
3868066,36.4753,7.27661,10.9093,0.783263,1,2000931,0,2,132,45
3868069,47.0078,-2.603,119.643,-3.05841,0.99176,2000934,0,2,132,45
3868072,-306.805,16.4924,-172.114,-0.983634,1,1000731,0,6,153,8
3868073,-308.507,16.3426,-170.586,2.5722,1,1000732,0,6,153,8
3868074,-173.001,9.87963,-78.6677,0,1,2001105,0,6,153,45
3869502,125.7,25.1601,-311.621,0,6,582,0,4,148,9
3869509,-307.503,63.4486,-285.688,0,6,580,0,4,148,9
3869510,255.645,23.9999,191.178,-1.5587,1,0,0,4,225,40
3869525,-206.131,53.5647,-126.978,-1.65834,6,582,0,4,148,9
3869528,241.932,24.7909,190.982,1.62212,6,549,0,4,225,9
3869531,96.4034,-6.3344,-121.434,-2.58779,6,580,0,4,148,9
3869540,164.007,-6.0132,-52.4863,1.61382,6,582,0,4,148,9
3869598,-4.83716,-7.9195,-22.2019,3.14159,6,583,0,4,148,9
3869604,85.4657,-6.08924,60.9911,1.57045,6,580,0,4,148,9
3869607,14.3621,-8.10251,100.499,0.413666,6,582,0,4,148,9
3869627,260.204,23.9551,192.23,-1.36186,1,1000754,0,4,225,8
3870165,-530.558,11.9251,70.2776,1.3722,6,582,0,5,152,9
3870175,-197.121,-1.76083,261.203,2.95072,6,583,0,5,152,9
3870206,-273.557,0.846183,289.321,-0.714847,6,582,0,5,152,9
3870245,-201.829,8.30939,-77.9482,-2.24328,6,584,0,6,153,9
3870249,-144.314,6.94108,-45.049,1.43964,6,585,0,6,153,9
3870258,-169.372,8.96383,-15.3397,-0.555684,6,586,0,6,153,9
3870312,213.285,9.75671,-77.2383,2.88032,6,582,0,6,153,9
3870333,150.591,8.69852,-47.6019,-1.53878,6,580,0,6,153,9
3870340,-44.3999,-6.83743,-79.5119,1.41028,24.2949,0,0,4,148,40
3870347,213.854,6.4905,-15.7064,0.861094,6,583,0,6,153,9
3870372,-149.488,0.750592,229.199,-2.54111,6,580,0,6,153,9
