#,Singular,Plural,Description,Name,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,ModelMain,ModelSub,DamagePhys,DamageMag,Delayms,BlockRate,Block,DefensePhys,DefenseMag,BaseParamValue[0],BaseParamValue[1],BaseParamValue[2],BaseParamValue[3],BaseParamValue[4],BaseParamValue[5],BaseParamValueSpecial[0],BaseParamValueSpecial[1],BaseParamValueSpecial[2],BaseParamValueSpecial[3],BaseParamValueSpecial[4],BaseParamValueSpecial[5],LevelEquip,RequiredPvpRank,EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,BaseParamModifier,ClassJobUse,Unknown2,DefaultActionRange,BaseParam[0],BaseParam[1],BaseParam[2],BaseParam[3],BaseParam[4],BaseParam[5],ItemSpecialBonus,ItemSpecialBonusParam,BaseParamSpecial[0],BaseParamSpecial[1],BaseParamSpecial[2],BaseParamSpecial[3],BaseParamSpecial[4],BaseParamSpecial[5],MaterializeType,MateriaSlotCount,SubStatCategory,IsAdvancedMeldingPermitted,IsPvP,IsGlamorous,AdditionalData,StackSize,PriceMid,PriceLow,ItemRepair,ItemGlamour,Icon,LevelItem,SubcategorySort,ItemAction,Cooldowns,Desynth,AetherialReduce,Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,DyeCount,CastTimeSeconds,ClassJobRepair,IsUnique,IsUntradable,IsIndisposable,Lot,CanBeHq,IsCrestWorthy,IsCollectable,AlwaysCollectable
2009,canne de soldat des Immortels,cannes de soldat des Immortels,,Canne de soldat des Immortels,0,0,0,1,1,0,4295033633,0,30,30,3200,0,0,0,0,4,5,5,0,0,0,5,0,0,0,0,0,22,0,1,53,3,3,6,6,3,3,5,3,6,0,0,0,2,0,27,0,0,0,0,0,9,0,0,False,False,True,0,1,2182,43,3,21800,32646,23,42230,0,0,6120,0,2,2,9,0,13,5,0,2,8,True,True,False,True,False,False,False,False
2010,canne pastorale en if,cannes pastorales en if,,Canne pastorale en if,0,0,0,1,1,0,12884968225,0,27,27,3200,0,0,0,0,4,5,4,0,0,0,3,3,0,0,1,0,23,0,1,53,0,0,6,6,3,3,5,3,44,0,0,0,1,0,12,13,5,3,44,0,9,2,0,True,False,True,0,1,1830,23,3,21800,32603,23,42320,0,0,3898,0,1,2,9,15,13,5,0,2,8,False,False,False,True,True,False,False,False
2011,crosse en if,crosses en if,,Crosse en if,0,0,0,1,1,0,12885033761,0,29,29,3200,0,0,0,0,4,5,5,0,0,0,3,3,1,0,1,0,25,0,1,53,0,0,6,6,3,3,5,3,44,0,0,0,1,0,12,13,5,3,44,0,9,2,0,True,False,True,0,1,2271,28,3,21800,32609,25,42320,0,0,4408,0,1,2,9,15,13,5,0,2,8,False,False,False,True,True,False,False,False
2012,crosse en if éthéréenne,crosses en if éthéréennes,,Crosse en if éthéréenne,0,0,0,1,1,0,12885033761,0,32,32,3200,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,25,0,1,53,0,0,6,6,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,False,False,True,0,1,2612,14,3,21800,32638,25,42250,0,0,6122,0,7,2,9,0,13,5,0,2,8,False,True,False,True,False,False,False,False
2013,Kple Kple,Kple Kple,,Kple Kple,0,0,0,1,0,0,21475033889,0,33,33,3360,0,0,0,0,5,5,6,4,0,0,0,0,0,0,0,0,24,0,1,53,0,0,6,6,3,3,5,3,27,44,0,0,0,0,0,0,0,0,0,0,9,0,0,False,False,True,0,1,3360,58,3,21800,32619,26,42270,0,0,6120,0,2,2,9,0,13,5,0,2,8,True,True,False,True,False,False,False,False
2014,canne endommagée,cannes endommagées,,Canne endommagée,0,0,0,1,1,0,51539673889,0,38,38,3200,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,38,0,1,53,0,0,6,6,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,False,False,True,0,1,2430,53,4,21800,32611,33,42450,0,0,6135,0,1,2,9,15,13,5,0,2,8,False,False,False,True,False,False,False,False
2015,canne en noyer,cannes en noyer,,Canne en noyer,0,0,0,1,1,0,17179935521,0,31,31,3200,0,0,0,0,5,5,7,0,0,0,4,4,1,1,1,0,29,0,1,53,0,0,6,6,3,3,5,3,44,0,0,0,1,0,12,13,5,3,44,0,9,2,0,True,False,True,0,1,3586,41,3,21800,32604,29,42320,0,0,2817,0,1,2,9,15,13,5,0,2,8,False,False,False,True,True,False,False,False
2016,canne en noyer éthéréenne,cannes en noyer éthéréennes,,Canne en noyer éthéréenne,0,0,0,1,1,0,17179935521,0,35,35,3200,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,29,0,1,53,0,0,6,6,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,False,False,True,0,1,4123,21,3,21800,32636,29,42250,0,0,6124,0,7,2,9,0,13,5,0,2,8,False,True,False,True,False,False,False,False
2017,crosse de soldat des Deux Vipères,crosses de soldat des Deux Vipères,,Crosse de soldat des Deux Vipères,0,0,0,1,1,0,8590066465,0,37,37,3200,0,0,0,0,7,6,9,0,0,0,9,0,0,0,0,0,30,0,1,53,2,2,6,6,3,3,5,3,6,0,0,0,2,0,27,0,0,0,0,0,9,0,0,False,False,True,0,1,5487,90,3,21800,32629,31,42210,0,0,6134,0,2,2,9,0,13,5,0,2,8,True,True,False,True,False,False,False,False
2018,crosse de soldat du Maelstrom,crosses de soldat du Maelstrom,,Crosse de soldat du Maelstrom,0,0,0,1,1,0,8590066465,0,37,37,3200,0,0,0,0,7,6,9,0,0,0,9,0,0,0,0,0,30,0,1,53,1,1,6,6,3,3,5,3,6,0,0,0,2,0,27,0,0,0,0,0,9,0,0,False,False,True,0,1,5487,90,3,21800,32629,31,42220,0,0,6134,0,2,2,9,0,13,5,0,2,8,True,True,False,True,False,False,False,False
2019,crosse de soldat des Immortels,crosses de soldat des Immortels,,Crosse de soldat des Immortels,0,0,0,1,1,0,8590066465,0,37,37,3200,0,0,0,0,7,6,9,0,0,0,9,0,0,0,0,0,30,0,1,53,3,3,6,6,3,3,5,3,6,0,0,0,2,0,27,0,0,0,0,0,9,0,0,False,False,True,0,1,5487,90,3,21800,32629,31,42230,0,0,6134,0,2,2,9,0,13,5,0,2,8,True,True,False,True,False,False,False,False
2020,Cœur d'Arlendre,Cœurs d'Arlendre,,Cœur d'Arlendre,0,0,0,1,0,0,17180066593,0,36,36,3360,0,0,0,0,6,6,8,6,0,0,0,0,0,0,0,0,28,0,1,53,0,0,6,6,3,3,5,3,46,44,0,0,0,0,0,0,0,0,0,0,9,0,0,False,False,True,0,1,5206,83,3,21800,32631,30,42270,0,0,6133,0,2,2,9,0,13,5,0,2,8,True,True,False,True,False,False,False,False
2021,crosse corbeau,crosses corbeau,,Crosse corbeau,0,0,0,1,1,0,25769935649,0,33,33,3200,0,0,0,0,6,5,9,0,0,0,4,4,1,1,1,0,32,0,1,53,0,0,6,6,3,3,5,3,44,0,0,0,1,0,12,13,5,3,44,0,9,2,0,True,False,True,0,1,4622,51,4,21800,32610,32,42320,0,0,3279,0,1,2,9,15,13,5,0,2,8,False,False,False,True,True,False,False,False
2022,crosse à plumet éthéréenne,crosses à plumet éthéréennes,,Crosse à plumet éthéréenne,0,0,0,1,1,0,25769935649,0,37,37,3200,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,32,0,1,53,0,0,6,6,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,False,False,True,0,1,5316,26,4,21800,32637,32,42250,0,0,6131,0,7,2,9,0,13,5,0,2,8,False,True,False,True,False,False,False,False
2023,radicelle en chêne,radicelles en chêne,,Radicelle en chêne,0,0,0,1,1,0,12885099297,0,36,36,3360,0,0,0,0,7,7,10,0,0,0,4,4,1,1,1,0,35,0,1,53,0,0,6,6,3,3,5,3,44,0,0,0,1,0,12,13,5,3,44,0,9,2,0,True,False,True,0,1,5616,59,4,21800,32640,35,42320,0,0,2900,0,1,2,9,15,13,5,0,2,8,False,False,False,True,True,False,False,False
2024,radicelle en chêne éthéréenne,radicelles en chêne éthéréennes,,Radicelle en chêne éthéréenne,0,0,0,1,1,0,12885099297,0,40,40,3360,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,35,0,1,53,0,0,6,6,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,False,False,True,0,1,6458,30,4,21800,32641,35,42250,0,0,6135,0,7,2,9,0,13,5,0,2,8,False,True,False,True,False,False,False,False
2025,Hurlesang,Hurlesangs,,Hurlesang,0,0,0,1,0,1,73014510369,0,41,41,3200,0,0,0,0,9,8,12,8,0,0,0,0,0,0,0,0,35,0,1,53,0,0,6,6,3,3,5,3,44,6,0,0,0,0,0,0,0,0,0,0,9,0,0,False,False,True,0,1,7340,120,4,21800,32616,37,42270,0,0,6138,0,2,2,9,0,13,5,0,2,8,True,True,False,True,False,False,False,False
2026,canne pastorale en chêne,cannes pastorales en chêne,,Canne pastorale en chêne,0,0,0,1,1,0,21474902817,0,38,38,3200,0,0,0,0,8,8,12,0,0,0,4,4,1,1,1,0,38,0,1,53,0,0,6,6,3,3,5,3,44,0,0,0,1,0,12,13,5,3,44,0,9,2,0,True,False,True,0,1,6437,67,4,21800,32605,38,42320,0,0,3896,0,1,2,9,15,13,5,0,2,8,False,False,False,True,True,False,False,False
2027,canne pastorale en chêne éthéréenne,cannes pastorales en chêne éthéréennes,,Canne pastorale en chêne éthéréenne,0,0,0,1,1,0,21474902817,0,42,42,3200,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,35,0,1,53,0,0,6,6,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,False,False,True,0,1,7403,34,4,21800,32648,38,42250,0,0,6135,0,7,2,9,0,13,5,0,2,8,False,True,False,True,False,False,False,False
2028,canne gridanienne,cannes gridaniennes,,Canne gridanienne,0,0,0,1,1,0,12884968225,0,43,43,3200,0,0,0,0,10,10,15,0,0,0,15,0,0,0,0,0,39,0,1,53,2,2,6,6,3,3,5,3,44,0,0,0,2,0,27,0,0,0,0,0,9,0,0,False,False,True,0,1,8775,137,4,21800,32630,40,42210,0,0,6144,0,2,2,9,0,13,5,0,2,8,True,True,False,True,False,False,False,False
2029,radicelle limséenne,radicelles limséennes,,Radicelle limséenne,0,0,0,1,1,0,25770001185,0,43,43,3360,0,0,0,0,10,10,15,0,0,0,15,0,0,0,0,0,39,0,1,53,1,1,6,6,3,3,5,3,44,0,0,0,2,0,27,0,0,0,0,0,9,0,0,False,False,True,0,1,8775,137,4,21800,32632,40,42220,0,0,6144,0,2,2,9,0,13,5,0,2,8,True,True,False,True,False,False,False,False
2030,radicelle feuillue en palissandre,radicelles feuillues en palissandre,,Radicelle feuillue en palissandre,0,0,0,1,1,0,42949870369,0,40,40,3360,0,0,0,0,9,10,13,0,0,0,4,4,1,1,2,0,41,0,1,53,0,0,6,6,3,3,5,3,44,0,0,0,1,0,12,13,5,3,44,0,9,2,0,True,False,True,0,1,7316,76,5,21800,32644,41,42320,0,0,4623,0,1,2,9,15,13,5,0,2,8,False,False,False,True,True,False,False,False
2031,radicelle feuillue en palissandre éthéréenne,radicelles feuillues en palissandre éthéréennes,,Radicelle feuillue en palissandre éthéréenne,0,0,0,1,1,0,42949870369,0,44,44,3360,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,41,0,1,53,0,0,6,6,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,False,False,True,0,1,8413,38,5,21800,32645,41,42250,0,0,6141,0,7,2,9,0,13,5,0,2,8,False,True,False,True,False,False,False,False
2032,crosse de dryade,crosses de dryade,,Crosse de dryade,0,0,0,1,1,0,47244706594,0,47,47,3360,0,0,0,0,11,12,17,12,0,0,0,0,0,0,0,0,41,0,1,53,0,0,6,6,3,3,5,3,27,6,0,0,0,0,0,0,0,0,0,0,9,0,0,False,False,True,0,1,9919,155,5,21800,32649,43,42270,0,0,6145,0,2,2,9,0,13,5,0,2,14,True,True,False,True,False,False,False,False
2033,radicelle gridanienne,radicelles gridaniennes,,Radicelle gridanienne,0,0,0,1,1,0,55834772257,0,47,47,3360,0,0,0,0,11,12,17,0,0,0,17,0,0,0,0,0,42,0,1,53,2,2,6,6,3,3,5,3,27,0,0,0,2,0,46,0,0,0,0,0,9,0,0,False,False,True,0,1,9919,155,5,21800,32620,43,42210,0,0,6145,0,2,2,9,0,13,5,0,2,8,True,True,False,True,False,False,False,False
2034,canne limséenne,cannes limséennes,,Canne limséenne,0,0,0,1,1,0,73014510369,0,47,47,3200,0,0,0,0,11,12,17,0,0,0,17,0,0,0,0,0,42,0,1,53,1,1,6,6,3,3,5,3,44,0,0,0,2,0,46,0,0,0,0,0,9,0,0,False,False,True,0,1,9461,155,5,21800,32616,43,42220,0,0,6145,0,2,2,9,0,13,5,0,2,8,True,True,False,True,False,False,False,False
2035,crosse uldienne,crosses uldiennes,,Crosse uldienne,0,0,0,1,1,0,21474968353,0,47,47,3200,0,0,0,0,11,12,17,0,0,0,17,0,0,0,0,0,42,0,1,53,3,3,6,6,3,3,5,3,6,0,0,0,2,0,46,0,0,0,0,0,9,0,0,False,False,True,0,1,9461,155,5,21800,32618,43,42230,0,0,6145,0,2,2,9,0,13,5,0,2,8,True,True,False,True,False,False,False,False
2036,radicelle de sergent des Deux Vipères,radicelles de sergent des Deux Vipères,,Radicelle de sergent des Deux Vipères,0,0,0,1,1,0,47244837665,0,51,51,3200,0,0,0,0,12,14,20,0,0,0,20,0,0,0,0,0,44,0,1,53,2,2,6,6,3,3,5,3,27,0,0,0,4,0,44,0,0,0,0,0,9,0,0,False,False,True,0,1,11134,174,5,21800,32624,46,42210,0,0,6154,0,2,2,9,0,13,5,0,2,8,True,True,False,True,False,False,False,False
2037,radicelle de sergent du Maelstrom,radicelles de sergent du Maelstrom,,Radicelle de sergent du Maelstrom,0,0,0,1,1,0,17180066593,0,51,51,3200,0,0,0,0,12,14,20,0,0,0,20,0,0,0,0,0,44,0,1,53,1,1,6,6,3,3,5,3,46,0,0,0,4,0,44,0,0,0,0,0,9,0,0,False,False,True,0,1,11134,174,5,21800,32631,46,42220,0,0,6154,0,2,2,9,0,13,5,0,2,8,True,True,False,True,False,False,False,False
2038,radicelle de sergent des Immortels,radicelles de sergent des Immortels,,Radicelle de sergent des Immortels,0,0,0,1,1,0,51539804961,0,51,51,3200,0,0,0,0,12,14,20,0,0,0,20,0,0,0,0,0,44,0,1,53,3,3,6,6,3,3,5,3,6,0,0,0,4,0,44,0,0,0,0,0,9,0,0,False,False,True,0,1,11134,174,5,21800,32625,46,42230,0,0,6154,0,2,2,9,0,13,5,0,2,8,True,True,False,True,False,False,False,False
2039,crosse en jade,crosses en jade,,Crosse en jade,0,0,0,1,1,0,17180001057,0,45,45,3200,0,0,0,0,10,12,17,0,0,0,5,5,1,1,2,0,45,0,1,53,0,0,6,6,3,3,5,3,44,0,0,0,1,0,12,13,5,3,44,0,9,2,0,True,False,True,0,1,8184,90,5,21800,32617,45,42320,0,0,3431,0,1,2,9,15,13,5,0,2,8,False,False,False,True,True,False,False,False
2040,crosse en jade éthéréenne,crosses en jade éthéréennes,,Crosse en jade éthéréenne,0,0,0,1,1,0,17180001057,0,50,50,3200,0,0,0,0,11,13,0,0,0,0,0,0,0,0,0,0,44,0,1,53,0,0,6,6,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,False,False,True,0,1,9411,45,5,21800,32647,45,42250,0,0,6141,0,7,2,9,0,13,5,0,2,8,False,True,False,True,False,False,False,False
2041,canne de collection,cannes de collection,,Canne de collection,0,0,0,1,1,0,17179935521,0,40,40,3200,0,0,0,0,9,10,13,0,0,0,4,4,1,1,2,0,38,0,1,53,0,0,6,6,3,3,5,3,6,0,0,0,1,0,12,13,5,3,6,0,9,3,0,True,False,True,0,1,8723,76,4,21800,32604,41,42320,0,0,2756,0,1,2,9,15,13,5,0,2,8,False,False,False,True,True,False,False,False
2042,perche d'Astaroth,perches d'Astaroth,,Perche d'Astaroth,0,0,0,1,1,0,30064837409,0,56,56,3200,0,0,0,0,13,15,23,16,0,0,0,0,0,0,0,0,47,0,1,53,0,0,6,6,3,3,5,3,44,46,0,0,0,0,0,0,0,0,0,0,9,0,0,False,False,True,0,1,12421,194,5,21800,32606,49,42270,0,0,6153,0,2,2,9,0,13,5,0,2,8,True,True,False,True,False,False,False,False
2043,Tempête de Chiran Zabran,Tempêtes de Chiran Zabran,,Tempête de Chiran Zabran,0,0,0,1,1,1,30064968481,0,57,57,3280,0,0,0,0,14,16,24,17,0,0,0,0,0,0,0,0,50,0,1,53,0,0,6,6,3,3,5,3,44,6,0,0,0,0,0,0,0,0,0,0,9,0,0,False,False,True,0,1,13383,56,5,21800,32622,52,42520,0,0,6158,0,2,2,9,15,13,5,0,2,8,True,False,False,True,False,False,False,False
2044,canne pastorale en acajou,cannes pastorales en acajou,,Canne pastorale en acajou,0,0,0,1,1,0,34359804705,0,50,50,3200,0,0,0,0,12,14,21,0,0,0,6,6,1,1,2,0,49,0,1,53,0,0,6,6,3,3,5,3,44,0,0,0,1,0,12,13,5,3,44,0,9,2,0,True,False,True,0,1,9937,104,5,21800,32642,49,42320,0,0,3897,0,1,2,9,15,13,5,0,2,8,False,False,False,True,True,False,False,False
2045,canne pastorale en acajou éthéréenne,cannes pastorales en acajou éthéréennes,,Canne pastorale en acajou éthéréenne,0,0,0,1,1,0,34359804705,0,56,56,3200,0,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0,49,0,1,53,0,0,6,6,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,False,False,True,0,1,11427,52,5,21800,32643,49,42250,0,0,6141,0,7,2,9,0,13,5,0,2,8,False,True,False,True,False,False,False,False
2046,Thyrse inachevé,Thyrses inachevés,,Thyrse inachevé,0,0,0,1,0,0,8590328609,0,57,57,3440,0,0,0,0,13,15,0,0,0,0,0,0,0,0,0,0,50,0,1,25,0,0,6,24,3,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,False,False,False,0,1,8910,0,5,21800,32627,50,41010,0,0,0,0,1,2,9,0,13,5,0,2,11,True,True,False,True,False,False,False,False
2047,Tane Mahuta,Tane Mahuta,,Tane Mahuta,0,0,0,1,0,1,12884968226,0,51,51,3360,0,0,0,0,12,13,22,0,0,0,6,6,1,2,2,0,50,0,1,53,0,0,6,6,3,3,5,3,6,0,0,0,1,0,12,13,5,3,6,0,9,2,0,True,False,True,0,1,10296,107,5,21800,32650,50,42320,0,0,4409,0,1,2,9,15,13,5,0,2,14,False,False,False,True,True,False,False,False
2048,canne fiel-de-géant,cannes fiel-de-géant,,Canne fiel-de-géant,0,0,0,1,1,0,4295557921,0,53,53,3440,0,0,0,0,20,20,26,18,0,0,6,6,2,2,3,2,50,0,1,53,0,0,6,6,3,3,5,3,27,6,0,0,1,0,12,13,5,3,27,6,9,2,0,True,False,True,0,1,17186,150,5,21800,32628,70,42320,0,0,3115,0,2,2,9,15,13,5,0,2,14,False,False,False,True,True,False,False,False
2049,bâton vivant du dément,bâtons vivants du dément,,Bâton vivant du dément,0,0,0,1,0,0,21474902818,0,52,52,3360,0,0,0,0,13,15,22,16,0,0,6,6,2,2,3,2,50,0,1,53,0,0,6,6,3,3,5,3,6,46,0,0,1,0,12,13,5,3,6,46,9,3,0,True,False,True,0,1,14157,118,5,21800,32651,55,42320,0,0,4053,0,2,2,9,15,13,5,0,2,14,False,False,False,True,True,False,False,False
2050,canne d'Ifrit,cannes d'Ifrit,,Canne d'Ifrit,0,0,0,1,1,0,4295492385,0,58,58,3440,0,0,0,0,18,18,26,18,0,0,0,0,0,0,0,0,50,0,1,53,0,0,6,6,3,3,5,3,44,6,0,0,0,0,0,0,0,0,0,0,9,0,0,False,False,True,0,1,17677,321,5,21800,32621,60,42060,0,0,6049,0,3,2,9,0,13,5,0,2,8,True,True,False,True,False,False,False,False
2051,Alkalurops,Alkalurops,,Alkalurops,0,0,1,1,0,0,4295033635,0,53,53,3280,0,0,0,0,20,20,26,18,0,0,6,6,2,2,3,2,50,0,1,53,0,0,6,6,3,3,5,3,6,46,0,0,1,0,12,13,5,3,6,46,9,2,0,True,False,True,0,1,18018,150,5,21800,32623,70,42320,0,0,2658,0,2,2,9,15,13,5,0,2,14,False,False,False,True,True,False,False,False
2052,Thyrse,Thyrses,[Arme antique],Thyrse,0,0,0,1,0,0,4295361313,0,60,60,3440,0,0,0,0,27,25,33,23,0,0,0,0,0,0,0,0,50,0,1,25,0,0,6,24,3,3,5,3,44,46,0,0,0,0,0,0,0,0,0,0,9,0,0,False,False,False,0,1,1000,0,5,21800,32626,80,41010,0,0,0,0,4,2,9,0,13,5,0,2,11,True,True,False,True,False,False,False,False
2053,canne allagoise,cannes allagoises,,Canne allagoise,0,0,0,1,1,0,4295820065,0,62,62,3360,0,0,0,0,34,32,39,27,0,0,0,0,0,0,0,0,50,0,1,53,0,0,6,6,3,3,5,3,46,6,0,0,0,0,0,0,0,0,0,0,9,0,0,False,False,True,0,1,27989,534,5,21800,32652,95,42020,0,0,6195,0,3,2,9,0,13,5,0,2,11,True,True,False,True,False,False,False,False
2054,Omnisceptre,Omnisceptres,,Omnisceptre,0,0,1,1,0,0,4295033636,0,61,61,3360,0,0,0,0,31,30,37,26,0,0,0,0,0,0,0,0,50,0,1,53,0,0,6,6,3,3,5,3,6,27,0,0,0,0,0,0,0,0,0,0,9,0,0,False,False,True,0,1,26516,482,5,21800,32655,90,42060,0,0,6185,0,3,2,9,0,13,5,0,2,14,True,True,False,True,False,False,False,False
2055,sceptre usé,sceptres usés,,Sceptre usé,0,0,0,1,0,0,38655689605,0,8,8,2400,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,55,0,0,5,7,3,3,0,0,0,0,0,0,1,0,12,13,0,0,0,0,8,0,0,False,False,True,0,1,71,1,1,21800,32806,1,33320,0,0,6101,0,1,2,6,14,1,5,0,2,11,False,False,False,True,False,False,False,False
2056,ramille,ramilles,,Ramille,0,0,0,1,1,0,8590066565,0,11,11,2320,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,0,1,55,0,0,5,7,3,3,4,0,0,0,0,0,1,0,12,13,4,0,0,0,8,0,0,False,False,True,0,1,154,3,1,21800,32807,5,33320,0,0,4225,0,1,2,6,14,1,5,0,2,11,False,False,False,True,True,False,False,False
2057,sceptre,sceptres,,Sceptre,0,0,0,1,0,0,8590918533,0,13,13,2400,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,9,0,1,55,0,0,5,7,3,3,4,0,0,0,0,0,1,0,12,13,4,0,0,0,8,0,0,False,False,True,0,1,297,4,1,21800,32801,9,33320,0,0,3611,0,1,2,6,14,1,5,0,2,11,False,False,False,True,True,False,False,False
2058,sceptre en bronze,sceptres en bronze,,Sceptre en bronze,0,0,0,1,0,0,8590918533,0,16,16,2400,0,0,0,0,2,1,2,0,0,0,2,2,0,0,0,0,12,0,1,55,0,0,5,7,3,3,4,3,27,0,0,0,1,0,12,13,4,3,27,0,8,0,0,False,False,True,0,1,421,6,2,21800,32801,12,33320,0,0,4078,0,1,2,6,14,1,5,0,2,11,False,False,False,True,True,False,False,False
2059,gourdin,gourdins,,Gourdin,0,0,0,1,0,0,42949870469,0,20,20,2560,0,0,0,0,2,2,2,0,0,0,2,2,0,0,0,0,15,0,1,55,0,0,5,7,3,3,4,3,44,0,0,0,1,0,12,13,4,3,44,0,8,1,0,True,False,True,0,1,564,8,2,21800,32812,15,33320,0,0,3057,0,1,2,6,14,1,5,0,2,11,False,False,False,True,True,False,False,False
2060,gourdin éthéréen,gourdins éthéréens,,Gourdin éthéréen,0,0,0,1,0,0,42949870469,0,22,22,2560,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,15,0,1,55,0,0,5,7,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,False,False,True,0,1,648,4,2,21800,32835,15,33250,0,0,6109,0,7,2,6,0,1,5,0,2,11,False,True,False,True,False,False,False,False
2061,sceptre orné,sceptres ornés,,Sceptre orné,0,0,0,1,0,0,12885885829,0,23,23,2400,0,0,0,0,2,2,3,0,0,0,3,3,0,0,0,0,18,0,1,55,0,0,5,7,3,3,4,3,46,0,0,0,1,0,12,13,4,3,46,0,8,1,0,True,False,True,0,1,725,10,2,21800,32802,18,33320,0,0,3612,0,1,2,6,14,1,5,0,2,11,False,False,False,True,True,False,False,False
2062,sceptre orné éthéréen,sceptres ornés éthéréens,,Sceptre orné éthéréen,0,0,0,1,0,0,12885885829,0,26,26,2400,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,17,0,1,55,0,0,5,7,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,False,False,True,0,1,834,5,2,21800,32838,18,33250,0,0,6109,0,7,2,6,0,1,5,0,2,11,False,True,False,True,False,False,False,False
2063,ramille du vent,ramilles du vent,,Ramille du vent,0,0,0,1,1,0,12885033861,0,26,26,2320,0,0,0,0,3,3,3,0,0,0,3,3,0,0,0,0,21,0,1,55,0,0,5,7,3,3,4,3,44,0,0,0,1,0,12,13,4,3,44,0,8,1,0,True,False,True,0,1,904,13,3,21800,32808,21,33320,0,0,2782,0,1,2,6,14,1,5,0,2,11,False,False,False,True,True,False,False,False
2064,ramille du vent éthéréenne,ramilles du vent éthéréennes,,Ramille du vent éthéréenne,0,0,0,1,1,0,12885033861,0,29,29,2320,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,20,0,1,55,0,0,5,7,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,False,False,True,0,1,1040,7,2,21800,32834,21,33250,0,0,6113,0,7,2,6,0,1,5,0,2,11,False,True,False,True,False,False,False,False
2065,gourdin de laniste,gourdins de laniste,,Gourdin de laniste,0,0,0,1,0,0,4295164805,0,30,30,2560,0,0,0,0,3,3,4,3,0,0,0,0,0,0,0,0,20,0,1,55,0,0,5,7,3,3,4,3,46,27,0,0,0,0,0,0,0,0,0,0,8,0,0,False,False,True,0,1,1438,26,2,21800,32841,22,33270,0,0,6118,0,2,2,6,0,1,5,0,2,11,True,True,False,True,False,False,False,False
2066,ramille de la glace,ramilles de la glace,,Ramille de la glace,0,0,0,1,1,0,4296016773,0,30,30,2320,0,0,0,0,4,4,5,0,0,0,3,3,0,0,0,0,26,0,1,55,0,0,5,7,3,3,4,3,44,0,0,0,1,0,12,13,4,3,44,0,8,1,0,True,False,True,0,1,1778,21,3,21800,32813,26,33320,0,0,2606,0,1,2,6,14,1,5,0,2,11,False,False,False,True,True,False,False,False
2067,ramille de la glace éthéréenne,ramilles de la glace éthéréennes,,Ramille de la glace éthéréenne,0,0,0,1,1,0,4296016773,0,33,33,2320,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,26,0,1,55,0,0,5,7,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,False,False,True,0,1,2045,11,3,21800,32833,26,33250,0,0,6113,0,7,2,6,0,1,5,0,2,11,False,True,False,True,False,False,False,False
2068,gourdin endommagé,gourdins endommagés,,Gourdin endommagé,0,0,0,1,0,0,38654903173,0,36,36,2560,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,35,0,1,55,0,0,5,7,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,False,False,True,0,1,1505,30,4,21800,32819,30,33450,0,0,6131,0,1,2,6,14,1,5,0,2,11,False,False,False,True,False,False,False,False
